latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm)
37.0886,-5.8802,300.4,1.1,1.0,2021-01-02,1125,Terra,MODIS,37,6.03,287.8,5.1,D,0,21.353232,-2.533881,9.298166,22.578122,15.031718,0.015306,-0.002044,0.015833,0.000455,0.0
36.6599,-4.8777,305.5,1.8,1.3,2021-01-02,1304,Aqua,MODIS,62,6.03,282.8,21.3,D,0,11.09592,5.196013,8.882916,34.208437,17.180566,0.015459,-0.003381,0.012758,0.009419,0.0
36.8729,-2.4486,304.8,1.2,1.1,2021-01-02,2228,Terra,MODIS,62,6.03,277.7,13.9,N,0,14.367423,25011.028834,10.728333,45.369113,-10.313458,0.047007,-7.3e-05,0.025924,0.026062,-0.0
36.8745,-2.4347,334.7,1.2,1.1,2021-01-02,2228,Terra,MODIS,100,6.03,279.1,53.3,N,2,14.432656,11764.147475,10.879741,46.400042,-11.607034,0.040432,-7.6e-05,0.027308,0.027086,-0.0
40.2352,-0.8699,320.1,1.1,1.1,2021-01-04,1112,Terra,MODIS,80,6.03,276.0,26.4,D,0,1.655655,-2.984083,2.262419,-10229.156936,132.155831,0.500131,-0.078985,0.646705,-0.000356,0.157702
40.8273,-0.2433,307.2,1.2,1.1,2021-01-04,1112,Terra,MODIS,65,6.03,278.6,14.5,D,0,5.754425,-0.245641,2.689967,46.770779,32.878053,0.132763,-0.003691,-1.062958,0.021392,-0.0282
40.2329,-0.8569,303.0,1.1,1.1,2021-01-04,1112,Terra,MODIS,55,6.03,275.1,11.1,D,0,1.560849,-2.90146,2.340048,-10682.922873,130.437962,0.490052,-0.078017,0.528806,-0.000287,0.153859
43.5413,-5.8322,317.1,1.0,1.0,2021-01-04,2218,Terra,MODIS,94,6.03,271.8,21.0,N,2,2.236009,2.242729,3.82886,31.125868,85.120153,22.022515,1076.057983,7.066054,8.445892,1.443668
41.6403,-3.8539,300.9,1.8,1.3,2021-01-07,1142,Terra,MODIS,43,6.03,273.8,20.8,D,0,2.291256,-6.227454,-2.270411,31.643723,19.993812,-0.205228,-0.012899,-0.015134,-0.033684,-0.016475
41.6448,-3.8641,315.8,1.0,1.0,2021-01-07,1324,Aqua,MODIS,76,6.03,276.7,18.1,D,0,2.289177,-5.301083,-2.240888,31.898377,20.512826,-0.203085,-0.01324,-0.014742,-0.031414,-0.017318
40.17,-6.4271,304.5,1.0,1.0,2021-01-11,1118,Terra,MODIS,59,6.03,279.7,9.6,D,0,9.487737,2.727572,7.118296,51.199211,30.403528,-0.001552,0.000641,-0.007038,0.0,0.0
43.5317,-5.8404,302.9,1.7,1.3,2021-01-11,1300,Aqua,MODIS,50,6.03,281.7,16.9,D,0,12.018367,-0.973075,6.148429,463.702946,17.261809,-0.082119,-4.4e-05,-5.8e-05,-0.000459,0.0
42.8393,-8.9623,303.2,1.6,1.2,2021-01-12,1200,Terra,MODIS,55,6.03,280.7,16.7,D,0,11.538318,2.619528,6.421063,38.719093,24.800306,0.0,0.036849,0.0,0.0,0.0
42.1231,-6.5841,306.7,2.2,1.5,2021-01-12,1200,Terra,MODIS,64,6.03,277.4,36.1,D,0,11.280779,-9.510283,0.892353,1.573596,-3.967061,-0.0,-0.020593,-0.0,0.0,0.0
42.117,-6.5575,308.6,2.3,1.5,2021-01-12,1200,Terra,MODIS,67,6.03,278.8,40.4,D,0,11.24047,-9.518359,0.875033,1.091318,-3.831368,-0.0,-0.020715,-0.0,0.0,0.0
41.8279,-5.7817,309.0,1.3,1.1,2021-01-13,1106,Terra,MODIS,68,6.03,275.3,18.6,D,0,7.294736,28.820756,-3.566685,36.248098,2.405421,-0.0,-0.0,0.006197,0.0,-0.0
43.5398,-5.8373,303.1,1.1,1.0,2021-01-13,2212,Terra,MODIS,53,6.03,275.1,11.4,N,2,10.814832,1.480766,6.256281,22.491906,13.932356,-0.0,-0.0,0.008033,0.0,0.0
37.4925,-6.2313,302.1,1.0,1.0,2021-01-14,1329,Aqua,MODIS,51,6.03,287.0,5.7,D,0,11.234025,9.271073,6.275453,69.59096,13.696049,-0.0,0.0,0.0,-0.0,-0.0
38.8857,-6.2679,301.6,1.0,1.0,2021-01-14,1329,Aqua,MODIS,45,6.03,281.8,7.1,D,0,7.947228,-5.006936,2.464828,9.664144,9.24368,-0.0,0.0,0.0,0.0,0.0
38.807,-6.8319,301.4,1.0,1.0,2021-01-14,1329,Aqua,MODIS,47,6.03,281.5,7.2,D,0,9.82985,-1.950198,2.032512,16.607505,15.441128,0.0,0.0,0.0,0.0,0.0
38.6785,-4.0482,312.8,1.3,1.1,2021-01-15,1054,Terra,MODIS,73,6.03,281.4,21.7,D,0,9.057755,71754.042378,-3.701106,-64.809985,676.876605,-0.00171,0.0,-0.0,0.002911,0.0
37.3141,-6.5847,301.7,1.4,1.2,2021-01-16,1316,Aqua,MODIS,49,6.03,289.8,7.4,D,0,20.516151,2.006897,9.322201,25.893312,17.703974,0.0,0.0,0.0,0.0,0.0
38.2837,-3.6152,309.4,1.1,1.0,2021-01-16,1316,Aqua,MODIS,69,6.03,285.6,10.6,D,0,10.405195,-2.511078,9.037997,-611.698994,13.696444,-0.0,0.0,-0.0,0.0,0.0
38.7012,-3.7307,321.4,1.1,1.0,2021-01-16,1317,Aqua,MODIS,81,6.03,286.4,21.4,D,0,19.396844,-3.579594,0.138695,-678.739075,12.386893,-0.0,0.0,-0.0,0.0,0.0
38.7031,-3.7189,312.7,1.1,1.0,2021-01-16,1317,Aqua,MODIS,73,6.03,285.6,13.1,D,0,18.492265,-3.668601,0.23308,-656.815321,12.340488,-0.0,0.0,-0.0,0.0,0.0
38.6641,-2.8393,308.7,1.0,1.0,2021-01-16,1317,Aqua,MODIS,68,6.03,284.0,10.7,D,0,7.403914,-2.694927,3.705006,-2762.367249,19.717438,-0.0,0.0,-0.0,0.0,0.0
43.5342,-5.8365,313.4,1.1,1.0,2021-01-16,1318,Aqua,MODIS,74,6.03,285.4,15.9,D,0,8.383186,-0.422608,6.649441,22.975701,16.019859,-0.0,0.0,-4e-06,0.0,0.0
42.14,-5.3423,306.8,1.0,1.0,2021-01-18,1124,Terra,MODIS,64,6.03,276.6,10.7,D,0,1.765234,-31.773805,-0.710343,-9886.539138,11.808646,1.066335,0.0,0.0,0.0,0.0
40.7427,-6.4446,302.0,1.0,1.0,2021-01-18,1124,Terra,MODIS,50,6.03,282.0,6.9,D,0,-5.441657,-9.652133,49.596264,3159.327106,-75.792001,-0.0,-0.0,0.0,-0.011373,0.0
37.1143,-5.8738,300.3,1.1,1.0,2021-01-18,1125,Terra,MODIS,34,6.03,289.3,4.1,D,0,16.819097,1.795492,8.630223,18.080357,12.393591,0.0,-0.0,-0.0,0.00084,-0.0
38.4497,-1.2532,300.9,1.1,1.0,2021-01-18,1304,Aqua,MODIS,41,6.03,289.9,4.6,D,0,16.376428,-4.166236,7.202313,32.857676,20.499797,0.0,0.0,0.0,-0.0,-0.0
38.4477,-1.2655,303.9,1.1,1.0,2021-01-18,1304,Aqua,MODIS,57,6.03,290.5,6.5,D,0,16.326249,-4.428074,7.157734,32.984127,20.416273,0.0,0.0,0.0,-0.0,-0.0
39.7172,-0.7113,300.0,1.0,1.0,2021-01-18,1304,Aqua,MODIS,22,6.03,287.4,4.3,D,0,8.733881,5.936259,12.736324,25.596503,20.303312,0.0,-0.0,0.0,-0.0,0.0
37.5881,-1.637,305.9,1.2,1.1,2021-01-18,1304,Aqua,MODIS,62,6.03,291.2,7.9,D,0,18.067894,-10.810576,11.395572,20.778377,14.017488,0.0,0.0,0.0,-0.0,0.0
43.3108,-4.7987,304.3,1.2,1.1,2021-01-21,1336,Aqua,MODIS,55,6.03,286.4,8.8,D,0,32.584418,17.226618,-79.363394,71.960836,-6695.341629,0.009414,0.088491,0.0,0.069715,0.0
37.8237,-1.341,311.9,1.0,1.0,2021-01-22,1100,Terra,MODIS,72,6.03,292.0,10.4,D,0,22.998412,12.46351,17.910654,400.852485,-54.825961,0.220756,-0.047278,0.014066,31.667871,1.5e-05
37.822,-1.3299,315.9,1.0,1.0,2021-01-22,1100,Terra,MODIS,76,6.03,291.3,13.9,D,0,23.017926,12.573484,17.914977,381.598449,-47.814631,0.2085,-0.046579,0.012451,31.386908,1.6e-05
37.9884,-1.0817,303.4,1.0,1.0,2021-01-22,1100,Terra,MODIS,56,6.03,291.3,4.5,D,0,21.90738,11.160298,16.147896,-42.619335,59.961838,0.374966,-0.014534,0.02229,1.396021,5e-06
36.8731,-2.8967,313.5,1.2,1.1,2021-01-22,2204,Terra,MODIS,44,6.03,276.2,18.9,N,0,16.979466,11.688603,14.814211,587.697543,28.258268,-0.086236,-73.811826,-0.429719,0.295323,1.101903
36.8922,-2.9014,309.8,1.2,1.1,2021-01-22,2204,Terra,MODIS,39,6.03,276.4,16.3,N,0,16.829611,11.299899,14.601725,571.763091,27.532482,-0.065598,-76.473304,-0.419245,0.312062,1.126063
36.8611,-2.8886,319.7,1.2,1.1,2021-01-22,2204,Terra,MODIS,99,6.03,276.1,27.2,N,0,17.129299,11.992125,15.008686,592.599717,28.968407,-0.088705,-69.391187,-0.403577,0.271209,1.075056
36.866,-2.8805,313.5,1.2,1.1,2021-01-22,2204,Terra,MODIS,64,6.03,275.4,19.6,N,0,17.181304,11.988908,15.047118,578.293237,29.117618,-0.062593,-64.750657,-0.349522,0.250571,1.059747
36.8634,-2.8954,312.4,1.2,1.1,2021-01-22,2204,Terra,MODIS,59,6.03,276.1,18.3,N,0,17.047087,11.876919,14.914788,597.183288,28.612944,-0.099523,-73.15404,-0.439451,0.289805,1.092229
41.1808,1.2364,300.9,1.3,1.2,2021-01-23,218,Aqua,MODIS,35,6.03,278.8,13.1,N,0,15.919392,2.413919,8.203116,58.909012,39.875819,-0.022354,-4.5e-05,-7.6e-05,0.103197,-0.287102
36.8749,-2.9014,303.3,1.1,1.0,2021-01-23,219,Aqua,MODIS,54,6.03,278.5,10.4,N,0,37.156541,5.772326,12.800516,61.164261,21.448869,0.023122,0.042088,-0.00198,0.062471,0.022326
36.869,-2.9127,304.1,1.0,1.0,2021-01-23,1322,Aqua,MODIS,50,6.03,292.3,4.3,D,0,37.162447,5.708553,12.863513,60.893633,21.157466,0.023694,0.043068,-0.002171,0.062199,0.033565
40.6904,0.51,302.5,1.1,1.0,2021-01-24,1047,Terra,MODIS,52,6.03,285.8,7.0,D,0,-106.117058,7.002939,13.227786,298.110628,-80.223544,1.955616,-0.026835,17.227924,-0.061216,0.0
39.5544,-0.3823,301.4,2.1,1.4,2021-01-25,2235,Terra,MODIS,40,6.03,280.1,23.5,N,0,22.181084,11.98423,120.730397,44.832198,-76.712528,-0.334728,0.000578,0.020077,-0.080873,-0.057583
37.6461,-1.373,300.8,1.7,1.3,2021-01-26,1036,Terra,MODIS,38,6.03,288.5,6.9,D,0,21.140776,12.067324,17.999066,27.999326,8.191324,0.003019,-0.000437,0.0,0.011742,8.2e-05
37.6427,-1.3813,310.3,1.4,1.2,2021-01-27,1119,Terra,MODIS,70,6.03,292.2,10.6,D,0,23.686119,11.44878,17.958064,15.750023,5.809849,-0.017473,0.000132,-0.000481,-6e-06,0.0
37.6483,-1.3739,307.2,1.4,1.2,2021-01-27,1119,Terra,MODIS,65,6.03,292.1,7.3,D,0,23.768191,11.481101,17.995931,15.91175,6.172279,-0.017687,0.000133,-0.000464,-6e-06,0.0
37.6512,-1.3894,306.5,1.4,1.2,2021-01-27,1119,Terra,MODIS,59,6.03,292.0,6.8,D,0,23.81899,11.382606,18.072576,16.371465,6.007572,-0.018736,0.000136,-0.000478,-6e-06,0.0
38.5652,-1.6431,310.4,1.3,1.1,2021-01-27,1258,Aqua,MODIS,70,6.03,286.5,14.9,D,0,15.961437,8.589133,11.645739,47.330651,28.088165,0.071781,-0.000413,0.001914,1.7e-05,0.0
38.3209,-1.6775,308.5,1.3,1.1,2021-01-27,1258,Aqua,MODIS,67,6.03,285.7,13.1,D,0,20.033114,8.463835,14.084989,40.261964,21.406586,-0.000157,0.000445,0.001285,1.1e-05,0.0
41.1808,1.2285,313.4,1.0,1.0,2021-01-27,1259,Aqua,MODIS,74,6.03,287.1,11.8,D,2,17.612116,-18.22019,11.350031,103.525208,-45.24422,-0.013842,0.011436,0.012067,-0.000354,-0.0
41.1767,1.2275,300.0,2.0,1.4,2021-01-28,1022,Terra,MODIS,22,6.03,283.8,10.6,D,2,24.235365,6.82881,13.809639,50.936404,31.505652,0.00843,-0.0,0.001421,-0.0,-0.00265
38.6648,-4.054,302.7,1.3,1.1,2021-01-28,1341,Aqua,MODIS,53,6.03,289.4,6.1,D,2,-23.467833,256.266323,-18.463798,16.045476,3.813246,-2.3606,0.013014,-0.477457,-0.003158,0.0
41.1799,1.2358,300.9,1.2,1.1,2021-01-29,1105,Terra,MODIS,43,6.03,288.8,4.9,D,0,21.831025,16.774755,17.634529,52.305234,35.285782,-0.008639,0.0,0.000548,-0.0,0.0
42.3805,-1.7939,300.7,1.0,1.0,2021-01-29,1105,Terra,MODIS,41,6.03,286.1,5.0,D,0,8.090741,4.448967,12.020225,133.811231,58.898924,-0.002446,-0.0,-0.062824,-0.0,-0.0
41.1597,-0.464,315.1,1.0,1.0,2021-01-29,1105,Terra,MODIS,75,6.03,289.1,14.1,D,0,19.36964,7.084978,11.816311,39.030262,24.305778,0.008054,-0.0,0.001061,-0.0,0.0
41.1811,1.2214,309.5,1.2,1.1,2021-01-29,1246,Aqua,MODIS,69,6.03,285.3,11.6,D,2,21.815579,16.747825,17.637908,52.210438,35.10531,-0.008465,0.0,0.000555,-0.0,0.0
41.1836,1.2355,302.6,1.2,1.1,2021-01-29,1246,Aqua,MODIS,53,6.03,284.5,6.0,D,0,21.824462,17.022686,17.607896,52.363968,35.21036,-0.008524,0.0,0.000557,-0.0,0.0
38.3459,-1.6932,305.6,2.0,1.4,2021-01-29,1246,Aqua,MODIS,62,6.03,295.0,13.4,D,0,24.935212,11.179609,18.83142,26.13307,18.114506,0.001228,0.0,-0.00531,0.0,0.0
41.2392,-0.8165,301.6,1.5,1.2,2021-01-29,1247,Aqua,MODIS,48,6.03,286.5,8.5,D,0,17.120952,8.382172,10.334111,35.272949,22.8952,0.009283,-0.0,0.001311,-0.0,0.0
41.1882,1.2396,301.0,1.6,1.3,2021-01-30,224,Aqua,MODIS,36,6.03,281.3,15.2,N,2,19.523698,8.32233,14.325623,70.686735,49.172843,-0.389056,-0.0,-0.023802,-0.157916,0.171897
38.8936,-0.3718,313.8,1.4,1.2,2021-01-30,1329,Aqua,MODIS,74,6.03,291.2,20.2,D,0,134.376062,10.851505,12.672417,53.44712,-52.476539,0.108394,0.0,-0.019072,0.028683,0.037359
38.9183,-0.44,329.0,1.4,1.2,2021-01-30,1329,Aqua,MODIS,86,6.03,291.1,43.9,D,0,81.345678,11.037989,13.071276,63.117007,-12.586586,0.121964,0.0,-0.020468,0.030482,0.043415
38.8952,-0.3559,306.2,1.4,1.2,2021-01-30,1329,Aqua,MODIS,63,6.03,290.4,11.2,D,0,150.621686,10.960793,12.74402,51.265923,-54.96613,0.108261,0.0,-0.01913,0.028529,0.036775
41.1801,1.2122,305.2,1.8,1.3,2021-01-30,1329,Aqua,MODIS,49,6.03,289.5,14.1,D,2,19.561039,8.438091,14.311492,71.361771,49.372495,-0.39948,-0.0,0.032552,-0.154398,0.144279
38.92,-0.4242,322.8,1.4,1.2,2021-01-30,1329,Aqua,MODIS,82,6.03,290.6,32.2,D,0,99.919768,11.15552,13.111574,60.880095,-20.296588,0.121967,0.0,-0.020607,0.030329,0.042901
37.3478,-6.0614,305.9,3.3,1.7,2021-01-31,308,Aqua,MODIS,66,6.03,277.3,61.5,N,2,18.18894,11.79828,16.423191,38.557657,21.938639,0.843127,0.0,-0.024168,0.372146,0.012573
41.1816,1.232,334.4,1.0,1.0,2021-01-31,1053,Terra,MODIS,89,6.03,286.6,37.0,D,2,17.723503,10.846789,14.51932,78.532239,48.359657,-0.004763,-0.0,-0.0,-0.096521,-0.00108
41.3458,-0.6994,310.2,1.0,1.0,2021-01-31,2159,Terra,MODIS,79,6.03,283.7,13.1,N,0,16.255887,7.587749,12.083419,53.624225,44.410922,-0.036811,-0.0,0.0,0.039784,-0.00607
43.3097,-5.2058,301.8,1.4,1.2,2021-01-31,2159,Terra,MODIS,44,6.03,280.6,13.4,N,0,30.121302,5.840535,-15.746863,66.57511,329.256461,-0.092815,0.73839,0.188488,0.0,0.000476
42.4274,-2.0181,302.8,1.1,1.0,2021-01-31,2159,Terra,MODIS,52,6.03,281.8,9.3,N,0,-16593.906636,9.149172,20.178288,84.379846,40.341911,1.805206,1.446105,0.220889,0.949154,0.766471
43.3112,-5.2015,305.7,1.2,1.1,2021-02-01,211,Aqua,MODIS,65,6.03,281.1,14.1,N,0,72.090316,26.885001,24.675358,67.102388,75.064386,-0.116218,-0.2349,0.0,0.003016,0.023977
41.3511,-0.6895,311.8,1.0,1.0,2021-02-01,212,Aqua,MODIS,83,6.03,282.9,14.7,N,0,17.169162,9.640252,13.710836,93.378243,72.979463,-0.021654,-0.144585,0.000127,-0.0,0.0
37.1325,-2.4244,305.5,2.3,1.5,2021-02-01,1137,Terra,MODIS,47,6.03,294.1,13.1,D,0,21.994615,12.599359,16.728379,47.570666,33.665401,-0.468569,-0.030884,5e-06,-0.0,0.0
37.1734,-2.4323,305.5,2.3,1.5,2021-02-01,1137,Terra,MODIS,59,6.03,294.0,16.6,D,0,20.337451,12.675831,16.122259,45.979746,34.865335,-0.786468,-0.144602,7e-06,-0.0,0.0
37.1282,-2.4409,334.7,1.0,1.0,2021-02-01,1316,Aqua,MODIS,89,6.03,299.2,29.6,D,0,22.106696,12.440095,16.660744,47.411808,32.74043,-0.278105,-0.009574,5e-06,-0.0,0.0
38.1619,-1.0325,306.0,1.0,1.0,2021-02-01,1316,Aqua,MODIS,60,6.03,295.8,3.6,D,0,24.550385,12.76244,17.928324,59.899179,38.778053,0.004209,0.002834,6.1e-05,-0.0,0.0
37.1733,-2.4456,310.5,1.0,1.0,2021-02-01,1316,Aqua,MODIS,64,6.03,299.0,5.6,D,0,20.309805,12.554893,16.042967,45.496207,34.274179,-0.795493,-0.157237,7e-06,-0.0,0.0
37.1316,-2.4188,321.2,1.0,1.0,2021-02-01,1316,Aqua,MODIS,81,6.03,299.1,13.2,D,0,22.050554,12.645019,16.761924,47.707544,33.88913,-0.47517,-0.031331,5e-06,-0.0,-0.0
37.1299,-2.4299,391.0,1.0,1.0,2021-02-01,1316,Aqua,MODIS,100,6.03,308.0,202.1,D,0,22.078973,12.541972,16.710836,47.550955,33.31332,-0.381823,-0.021086,5e-06,-0.0,0.0
41.7011,0.8373,311.2,1.2,1.1,2021-02-01,1317,Aqua,MODIS,71,6.03,289.0,14.1,D,0,18.217656,8.217623,13.283175,70.896748,43.494841,-0.74183,0.334329,0.011934,-0.0,0.0
41.1649,1.2206,308.8,1.3,1.1,2021-02-01,1317,Aqua,MODIS,68,6.03,291.5,10.8,D,2,20.260064,12.728488,16.318761,117.004076,56.77064,-0.058513,0.087718,-2.7e-05,-0.0,-0.0
41.1584,1.1612,322.0,1.2,1.1,2021-02-01,1317,Aqua,MODIS,81,6.03,289.4,27.0,D,0,20.216377,12.585255,16.19103,115.975147,58.36935,-0.043838,0.069286,-4e-05,-0.0,-0.0
38.3153,-1.2669,305.9,1.4,1.2,2021-02-02,1042,Terra,MODIS,62,6.03,292.0,9.2,D,0,22.466421,10.25336,16.411237,40.793063,22.905647,-0.00378,0.0,-1.2e-05,-0.0,0.0
38.3271,-1.6922,305.4,1.5,1.2,2021-02-02,1042,Terra,MODIS,52,6.03,291.3,9.4,D,0,20.771894,9.431119,14.972906,24.308612,17.137981,-0.003553,0.0,7e-05,-0.0,0.0
38.3361,-1.6737,303.1,1.5,1.2,2021-02-02,1042,Terra,MODIS,38,6.03,291.8,7.1,D,0,20.779575,9.460136,15.0983,25.594323,16.892957,-0.003249,0.0,6.7e-05,-0.0,0.0
38.3378,-1.6905,308.1,1.5,1.2,2021-02-02,1042,Terra,MODIS,66,6.03,291.6,12.4,D,0,20.668523,9.440086,14.919109,25.030076,17.259381,-0.003266,0.0,7.1e-05,-0.0,0.0
37.6213,-1.4017,311.8,1.4,1.2,2021-02-02,1042,Terra,MODIS,72,6.03,294.4,12.8,D,0,21.613712,9.456849,15.836257,23.836961,9.54231,0.00395,0.0,1.6e-05,-0.0,0.0
42.5203,-3.0447,300.7,1.3,1.1,2021-02-03,159,Aqua,MODIS,32,6.03,280.6,11.0,N,0,11.070799,8.423645,-36.735778,52.81061,142.619172,-2.438488,-2.43237,0.458836,2.188603,-303.453075
43.5233,-5.727,302.6,1.0,1.0,2021-02-03,1123,Terra,MODIS,53,6.03,289.1,5.1,D,2,17.449179,9.388893,14.006192,69.189103,55.759248,0.654164,0.529004,0.039563,-1.338578,0.0
41.7235,1.0976,301.0,1.0,1.0,2021-02-03,1305,Aqua,MODIS,44,6.03,289.4,3.3,D,0,18.294179,4.589312,11.407667,32.18876,9.713792,-0.039677,-0.23345,0.0,-1.4e-05,-0.0
42.1139,-1.0138,312.8,1.1,1.0,2021-02-05,1111,Terra,MODIS,73,6.03,283.9,13.9,D,0,12.118973,11.230303,12.124456,51.983959,32.904392,-0.097758,-0.013886,0.001825,-5e-06,0.034282
42.1462,-1.7879,314.6,1.0,1.0,2021-02-05,1111,Terra,MODIS,75,6.03,287.6,13.9,D,0,-546.05553,1.727053,18.726742,25.262383,-547.366357,-0.136651,0.086876,-0.001237,1.6e-05,0.043364
42.1118,-1.0012,313.5,1.1,1.0,2021-02-05,1111,Terra,MODIS,74,6.03,283.4,14.6,D,0,12.214603,11.135196,12.130094,51.71731,32.759333,-0.096681,-0.015238,0.001756,-6e-06,0.034183
40.4757,-1.2873,327.4,1.1,1.0,2021-02-05,1112,Terra,MODIS,85,6.03,285.7,30.3,D,0,15.274905,-3.347252,8.409177,18.159565,38.294668,0.002999,0.000192,0.000658,3e-06,0.08113
39.0619,-2.1333,310.4,1.7,1.3,2021-02-05,1252,Aqua,MODIS,63,6.03,284.8,21.2,D,0,20.417012,7.390452,14.600112,53.428464,-105.479134,0.807574,-0.000769,0.003258,-1e-06,1.130063
40.3078,-3.7393,305.8,1.9,1.3,2021-02-05,1253,Aqua,MODIS,62,6.03,286.9,15.7,D,2,-1237.552019,2.020994,21.545515,-13.455287,1731.850049,3.038795,0.236328,0.001078,5e-06,6.307378
38.9754,-0.5722,301.2,1.2,1.1,2021-02-08,1323,Aqua,MODIS,45,6.03,290.1,4.6,D,0,17.609235,49.142161,12.459962,82.421908,45.50848,0.726937,-0.004444,-0.283038,0.052166,0.135308
38.977,-0.5589,335.6,1.2,1.1,2021-02-08,1323,Aqua,MODIS,90,6.03,291.1,45.1,D,0,17.635962,48.272053,12.617877,81.099675,45.399047,0.718253,-0.004489,-0.273238,0.052364,0.131965
39.1832,-0.2893,312.3,1.5,1.2,2021-02-12,1118,Terra,MODIS,72,6.03,291.4,18.1,D,0,23.729093,14.554466,19.671457,45.747671,-5.209165,0.069317,-0.016302,0.033891,7.4e-05,0.0
39.1803,-0.2966,304.9,1.5,1.2,2021-02-12,1118,Terra,MODIS,55,6.03,290.5,9.5,D,0,23.664592,14.445038,19.603501,45.705589,-4.032484,0.069478,-0.016537,0.033652,6.4e-05,0.0
39.1771,-0.2801,304.1,1.5,1.2,2021-02-12,1118,Terra,MODIS,31,6.03,290.7,8.5,D,0,23.803148,14.615991,19.761462,45.824142,-7.236544,0.068716,-0.016466,0.033084,7.5e-05,0.0
37.6874,-0.9177,303.8,1.5,1.2,2021-02-12,1118,Terra,MODIS,57,6.03,291.2,6.3,D,0,24.263269,11.923937,18.192482,46.050313,27.472468,0.005432,-7.1e-05,0.004626,-3.8e-05,0.0
37.6589,-4.5858,302.9,1.0,1.0,2021-02-12,1119,Terra,MODIS,54,6.03,290.5,4.9,D,0,16.201411,8.460822,12.080269,37.395499,18.218777,0.568496,0.338525,17.490988,0.003314,0.0
37.6499,-4.588,303.9,1.0,1.0,2021-02-12,1119,Terra,MODIS,57,6.03,290.8,5.5,D,0,16.070394,8.476795,12.080461,37.160585,18.277753,0.637187,0.327439,17.779553,0.003332,0.0
38.0537,-0.6887,308.6,1.2,1.1,2021-02-12,1258,Aqua,MODIS,0,6.03,295.5,6.6,D,0,25.316143,14.706997,18.860616,60.406331,47.06786,-0.023474,0.004641,0.019723,-1e-06,0.0
36.8885,-2.1594,311.1,3.7,1.8,2021-02-13,2127,Terra,MODIS,73,6.03,279.7,93.5,N,0,20.658225,12.80152,17.095334,35.916415,25.0657,-0.0,10.553954,-2.3e-05,-0.0,-0.0
43.2535,-4.5105,308.4,1.0,1.0,2021-02-14,2211,Terra,MODIS,74,6.03,278.0,12.9,N,0,-403.255734,-108.293311,9.551483,1371.024021,173.352692,-4.173946,0.06337,-0.024335,-0.0,0.0
36.9367,-2.3392,307.7,1.1,1.0,2021-02-15,1328,Aqua,MODIS,52,6.03,293.8,5.7,D,0,-60.162373,213.168661,10.301475,43.145319,24.811347,-0.129443,0.0,0.0,-0.0,0.0
37.5896,-7.0917,301.5,1.1,1.0,2021-02-15,1329,Aqua,MODIS,48,6.03,287.7,4.7,D,0,18.864708,-520.719463,18.995662,-102.195683,7.496944,-0.044593,-0.0,0.0,0.0,0.0
37.5694,-7.2141,302.5,1.1,1.0,2021-02-15,1329,Aqua,MODIS,53,6.03,288.6,5.1,D,0,18.428498,-652.469783,17.411032,-160.672957,4.041405,-0.042772,-0.0,0.0,0.0,0.0
38.7666,-6.8124,307.2,1.0,1.0,2021-02-15,1329,Aqua,MODIS,65,6.03,292.4,6.4,D,0,21.841838,57.352334,9.970489,282.983241,24.293638,-0.238799,0.0,0.0,-0.0,0.0
37.5499,-6.0642,315.8,1.0,1.0,2021-02-15,1329,Aqua,MODIS,53,6.03,293.7,11.2,D,0,19.754952,2651.351895,9.180762,-1620.734104,37.569128,-0.020565,0.0,0.0,0.0,0.0
42.6621,1.2476,306.7,1.0,1.0,2021-02-16,1052,Terra,MODIS,60,6.03,277.5,10.2,D,0,45.707329,15.08906,6.437142,35750.356165,9.033645,0.0,-0.021375,0.0,0.0,-0.0
42.6721,1.2444,342.0,1.0,1.0,2021-02-16,1052,Terra,MODIS,81,6.03,277.9,49.5,D,0,55.392152,15.57372,6.417986,47781.632583,6.961872,0.0,-0.032609,0.0,0.0,-0.0
37.2901,-1.97,303.1,1.1,1.0,2021-02-16,1054,Terra,MODIS,52,6.03,291.8,4.4,D,0,19.06202,-1434.313804,11.374031,26.184289,13.960579,0.034093,-0.0,0.0,0.0,0.0
38.2509,-1.6585,315.2,1.1,1.0,2021-02-16,1054,Terra,MODIS,75,6.03,286.4,15.4,D,0,18.902577,5.02074,10.364807,15.948652,10.728148,-0.007224,-0.0,0.0,0.0,0.0
38.3103,-1.2721,304.0,1.0,1.0,2021-02-16,1054,Terra,MODIS,58,6.03,286.8,6.3,D,0,19.601878,1.002344,11.527822,12.074802,13.350317,-0.001299,0.0,0.0,0.0,0.0
37.5345,-5.9256,304.0,1.4,1.2,2021-02-17,1137,Terra,MODIS,51,6.03,288.9,7.1,D,0,26.06343,6.132512,88.976599,21.389493,12.459759,5e-06,-0.0,-0.0,0.0,0.0
38.4408,-6.2218,302.3,1.3,1.1,2021-02-17,1137,Terra,MODIS,47,6.03,287.0,6.1,D,0,254.287544,6.68651,-290.531242,15.709641,11.067599,-0.000107,-0.0,-0.0,0.0,0.0
