Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,21.8 (15:20),9.3 (08:40),15.5,32 (04:30),22 (04:30),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,20.8 (13:40),11.9 (08:20),16.3,37 (10:10),28 (11:20),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,20.4 (17:10),6.0 (09:20),13.2,21 (20:20),10 (20:20),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,19.3 (15:50),13.1 (08:10),16.2,29 (10:10),18 (10:10),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,20.8 (14:30),11.7 (05:30),16.2,23 (21:50),15 (23:10),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,21.6 (14:40),5.7 (08:30),13.7,32 (12:40),21 (12:30),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,20.9 (15:10),5.7 (08:00),13.3,23 (15:10),11 (15:10),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,17.1 (15:00),9.6 (08:30),13.4,22 (15:50),15 (15:40),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumaia,Gipuzkoa,18.6 (15:00),10.1 (23:59),14.4,23 (16:20),14 (16:20),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,17.1 (15:30),7.1 (23:59),12.1,19 (16:20),11 (16:20),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,16.8 (13:00),11.0 (06:20),13.9,31 (17:10),23 (17:20),0,0,0,0,0,43.45388888888889,-2.7527777777777778
