Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,24.7 (14:40),13.3 (08:30),19,30 (14:30),19 (14:30),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,24.1 (16:10),16.7 (05:30),20.4,37 (19:50),27 (19:40),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,24.8 (16:30),13.7 (06:00),19.2,26 (20:30),15 (17:30),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,22.7 (12:30),17.3 (06:10),20,37 (16:30),28 (15:40),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,24.7 (11:50),15.7 (04:50),20.2,33 (17:50),13 (14:10),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,25.5 (14:30),13.9 (08:40),19.7,48 (13:40),37 (16:20),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,25.6 (15:20),13.8 (06:30),19.7,35 (16:40),18 (18:10),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,29.1 (16:50),15.6 (01:50),22.4,32 (08:40),25 (08:40),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,22.8 (14:30),14.5 (00:30),18.6,35 (12:10),15 (12:00),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,28.8 (15:50),21.6 (00:00),25.2,76 (23:30),46 (23:20),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,26.9 (16:40),15.9 (01:10),21.4,41 (09:30),14 (20:40),0,0,0,0,0,43.20944444444445,-2.413333333333333
