Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,30.3 (15:00),17.4 (06:10),23.8,30 (13:50),18 (13:20),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,29.2 (12:30),22.0 (06:40),25.6,46 (12:40),35 (12:40),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,32.9 (15:20),16.8 (07:40),24.9,32 (20:20),17 (19:30),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,28.9 (11:40),23.1 (06:20),26,42 (15:50),34 (14:10),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,30.3 (12:50),19.4 (06:20),24.8,39 (13:50),17 (14:30),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,34.9 (13:50),17.1 (06:40),26,55 (14:50),44 (16:20),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,34.0 (15:30),16.9 (06:50),25.4,41 (17:00),21 (16:40),0.5,0.4,0.1,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,24.7 (15:20),16.2 (07:10),20.5,21 (15:40),13 (15:50),0.1,0,0,0,0.1,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,21.4 (14:40),10.1 (06:40),15.8,21 (15:30),14 (11:40),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,23.8 (13:50),14.4 (07:30),19.1,27 (21:40),20 (22:00),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,23.4 (12:40),11.5 (06:40),17.4,26 (13:10),12 (13:00),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,20.9 (16:00),16.3 (06:40),18.6,37 (18:00),31 (18:00),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,24.4 (16:40),16.6 (06:40),20.5,22 (17:50),12 (17:40),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,23.1 (16:40),12.3 (06:40),17.7,21 (16:50),9 (12:40),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,23.0 (17:00),13.8 (06:40),18.4,26 (16:40),18 (18:00),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,22.1 (13:00),15.8 (05:50),19,40 (22:20),21 (17:00),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,23.8 (15:40),16.3 (04:20),20,32 (16:40),21 (16:40),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,22.6 (14:30),17.8 (04:20),20.2,28 (15:20),18 (15:20),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,23.3 (15:00),18.6 (05:40),20.9,30 (16:00),21 (14:40),0.1,0,0,0,0.1,43.39333333333333,-4.392222222222222
Llanes,Asturias,22.0 (14:10),18.8 (08:20),20.4,36 (13:40),23 (15:40),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,23.1 (15:00),18.3 (07:30),20.7,32 (13:50),20 (13:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,20.3 (18:00),18.0 (05:50),19.1,40 (15:40),23 (15:40),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,21.1 (14:50),17.2 (06:20),19.2,32 (13:50),21 (14:50),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,22.4 (14:40),16.3 (04:20),19.3,23 (17:20),14 (17:20),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,22.2 (17:30),15.3 (07:30),18.8,17 (12:30),9 (07:40),0.5,0,0,0.5,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,20.0 (16:20),16.0 (09:40),18,33 (15:10),30 (15:10),1.4,0,1.4,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,22.7 (15:00),17.6 (07:30),20.2,26 (10:30),16 (16:40),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,19.5 (16:20),15.5 (07:50),17.5,46 (23:30),38 (23:40),0.6,0,0.6,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,23.2 (16:10),11.6 (05:50),17.4,33 (20:00),23 (20:00),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,26.7 (16:30),12.5 (07:30),19.6,30 (14:00),13 (08:20),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,23.4 (16:50),13.7 (05:50),18.5,21 (19:50),7 (16:30),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,25.6 (17:50),13.6 (07:50),19.6,29 (14:30),18 (15:40),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,24.9 (15:00),13.7 (07:10),19.3,32 (17:40),22 (17:40),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,22.6 (15:50),12.4 (06:40),17.5,23 (18:20),14 (19:50),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,17.5 (15:10),7.9 (07:00),12.7,38 (17:30),26 (16:40),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,27.3 (16:50),14.6 (07:10),20.9,32 (18:10),18 (20:30),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,24.3 (17:20),14.1 (05:50),19.2,32 (16:50),14 (17:10),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,29.1 (17:40),17.5 (07:40),23.3,26 (17:20),9 (17:20),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,24.7 (17:00),12.4 (02:30),18.6,27 (16:20),17 (17:30),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,29.0 (15:00),11.6 (05:00),20.3,40 (14:10),19 (14:20),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,32.2 (17:30),12.8 (07:30),22.5,40 (14:10),16 (14:00),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,22.6 (14:30),13.3 (01:30),18,42 (09:30),30 (04:10),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,24.2 (14:00),9.1 (07:40),16.7,30 (13:40),16 (09:10),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,29.0 (18:00),10.3 (07:10),19.7,40 (14:40),22 (14:40),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,29.5 (16:50),9.2 (06:50),19.3,48 (18:50),37 (17:30),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,29.4 (17:30),12.1 (07:20),20.8,43 (19:50),20 (20:50),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,29.1 (17:10),10.8 (07:00),20,73 (21:40),30 (23:00),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,31.8 (16:30),16.0 (07:00),23.9,36 (15:20),16 (15:20),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,30.5 (18:50),14.7 (07:00),22.6,30 (19:10),17 (19:40),0,0,0,0,0,40.659166666666664,-4.680000000000001
Segovia,Segovia,29.7 (17:50),15.4 (05:20),22.6,37 (14:40),19 (12:20),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,21.2 (15:50),11.4 (03:30),16.3,45 (11:50),28 (13:30),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,31.9 (17:10),17.6 (07:30),24.8,32 (15:30),18 (23:40),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,16.7 (16:00),7.4 (06:10),12.1,37 (12:30),28 (12:40),1,0,0,0,1,43.06222222222222,-5.376944444444444
