Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Padrón,A Coruña,18.0 (17:40),10.5 (23:50),14.3,40 (01:40),16 (01:30),1.6,1.5,0,0,0.1,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,16.8 (15:40),10.5 (23:59),13.6,30 (00:30),13 (00:40),2.4,2.4,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,18.1 (16:00),11.9 (23:40),15,48 (03:20),21 (03:30),2.6,2.6,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,16.4 (15:40),11.2 (23:30),13.8,50 (01:10),28 (03:10),3.4,2.3,1.1,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,18.2 (16:50),8.2 (23:59),13.2,42 (17:20),21 (15:40),1.2,1.2,0,0,0,43.11138888888889,-7.4575000000000005
Ponferrada,León,18.8 (16:10),11.5 (23:59),15.1,43 (16:30),20 (15:40),1.2,1.2,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,16.4 (13:40),7.0 (23:59),11.7,54 (14:30),23 (14:00),3.2,2.6,0.6,0,0,42.339444444444446,-7.2825
Ourense,Ourense,21.2 (15:50),11.7 (23:59),16.5,30 (17:30),15 (17:20),0.4,0.4,0,0,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,17.9 (15:40),9.1 (23:59),13.5,33 (15:20),15 (11:30),8.8,8.7,0,0.1,0,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,16.1 (15:10),7.1 (23:59),11.6,41 (16:00),22 (16:00),2.4,0.7,1.7,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,19.1 (18:30),11.3 (07:30),15.2,48 (18:30),26 (17:00),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,21.2 (16:30),13.5 (06:50),17.4,54 (18:10),21 (18:20),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,10.0 (19:00),7.5 (10:20),8.8,69 (04:10),22 (23:40),1.2,0,0,1.2,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,18.8 (16:30),6.6 (23:40),12.7,64 (14:30),31 (14:00),1.4,1,0.2,0.2,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,16.9 (17:30),11.4 (06:20),14.1,51 (17:30),28 (17:30),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,18.8 (19:20),7.8 (23:50),13.3,51 (14:20),33 (14:20),3.8,0,0,3.8,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,22.5 (16:40),8.5 (23:40),15.5,43 (05:50),18 (05:10),0.2,0,0.2,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,19.8 (16:50),8.0 (23:59),13.9,92 (05:30),41 (16:20),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,21.0 (19:20),12.6 (23:59),16.8,46 (18:40),23 (18:40),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,20.9 (15:00),13.2 (23:50),17,42 (16:30),24 (16:30),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,11.6 (15:20),7.0 (03:10),9.3,58 (20:00),19 (16:10),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,18.7 (18:10),11.1 (04:50),14.9,47 (18:20),34 (18:20),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,10.9 (12:10),6.0 (23:59),8.4,55 (11:00),37 (11:00),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,21.9 (17:10),12.7 (23:50),17.3,41 (16:30),18 (16:50),0.6,0,0,0.6,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,12.0 (12:10),3.9 (23:50),8,37 (01:10),21 (15:20),6.2,2.2,3.8,0.2,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,17.5 (16:00),8.4 (23:50),12.9,63 (13:50),44 (14:20),0.9,0.9,0,0,0,42.58833333333334,-5.651111111111112
Benavente,Zamora,21.7 (15:50),12.1 (23:30),16.9,56 (17:30),24 (15:50),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,18.9 (14:40),9.8 (23:59),14.3,61 (17:50),30 (17:30),0.2,0.2,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,20.3 (13:50),11.4 (04:00),15.8,52 (13:30),36 (13:50),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,20.3 (17:50),13.0 (05:40),16.6,44 (15:30),21 (15:50),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,20.7 (18:40),9.8 (23:10),15.3,45 (18:00),31 (18:00),1.6,0,1,0.6,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,20.7 (16:00),11.5 (07:30),16.1,50 (16:50),26 (16:50),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,22.8 (15:50),11.5 (06:50),17.1,41 (13:20),21 (12:40),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,26.1 (16:30),13.6 (07:40),19.9,40 (17:10),20 (11:30),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Buitrago del Lozoya,Madrid,20.8 (15:20),13.1 (07:30),16.9,40 (17:20),17 (19:30),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,27.5 (16:00),13.2 (07:20),20.3,41 (17:50),29 (23:59),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,21.8 (15:40),10.1 (06:00),15.9,45 (16:00),20 (12:10),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,24.7 (19:10),14.5 (07:30),19.6,36 (16:30),20 (13:50),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,21.1 (16:30),12.2 (07:00),16.7,47 (16:20),23 (15:00),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,26.1 (17:10),13.8 (07:00),20,50 (17:30),33 (17:40),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,14.6 (14:20),8.6 (02:20),11.6,93 (05:40),43 (23:30),0,0,0,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,24.2 (16:10),11.6 (07:00),17.9,32 (22:30),16 (12:50),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,29.1 (17:40),12.3 (07:30),20.7,64 (20:20),28 (18:30),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,26.3 (16:50),14.3 (07:50),20.3,85 (19:30),27 (12:20),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,24.1 (17:00),12.2 (06:50),18.2,36 (15:10),17 (16:00),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,24.6 (18:10),13.3 (07:00),19,35 (18:00),20 (14:50),0,0,0,0,0,39.47138888888889,-6.338888888888889
Coria,Cáceres,26.3 (18:40),12.2 (06:50),19.2,43 (17:40),26 (18:10),0,0,0,0,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,23.1 (17:10),14.4 (02:50),18.8,44 (15:30),26 (15:30),0,0,0,0,0,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,27.3 (15:00),12.9 (07:10),20.1,41 (18:10),20 (18:40),0,0,0,0,0,39.597500000000004,-3.0469444444444442
Madridejos,Toledo,28.2 (16:30),12.2 (06:50),20.2,48 (14:50),27 (16:40),0,0,0,0,0,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,28.7 (17:30),10.8 (07:20),19.8,50 (16:30),31 (19:50),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,29.3 (16:30),14.9 (07:00),22.1,40 (17:30),20 (17:50),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,27.0 (15:20),14.0 (07:20),20.5,34 (15:30),17 (15:20),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,28.6 (15:40),13.3 (07:20),21,33 (13:20),13 (13:20),0,0,0,0,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,29.2 (17:00),12.5 (07:40),20.9,42 (17:40),23 (17:40),0,0,0,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,27.3 (17:00),11.6 (07:10),19.4,27 (14:30),13 (14:30),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,26.8 (16:10),14.0 (07:10),20.4,36 (16:10),21 (17:30),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,27.9 (16:00),12.1 (07:30),20,41 (14:30),24 (16:40),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,28.6 (17:30),13.7 (07:40),21.2,36 (15:50),14 (11:10),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,26.7 (16:40),12.2 (08:30),19.5,36 (19:40),22 (16:40),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,27.5 (16:50),11.0 (07:10),19.3,32 (17:00),18 (17:00),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,25.8 (16:30),15.0 (05:50),20.4,39 (15:20),27 (16:50),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,26.2 (16:20),11.5 (07:00),18.9,38 (19:30),25 (19:50),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,29.2 (15:10),16.3 (07:30),22.8,33 (21:00),16 (16:00),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,24.9 (16:10),14.3 (08:00),19.6,61 (08:00),45 (08:00),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,30.9 (16:40),16.1 (07:50),23.5,40 (20:10),22 (17:20),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,31.2 (14:10),20.9 (00:10),26.1,36 (23:50),18 (22:00),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,31.8 (17:00),12.3 (06:10),22,36 (18:00),23 (14:00),0,0,0,0,0,37.505833333333335,-2.735
Arroyo del Ojanco,Jaén,30.5 (17:00),13.3 (07:50),21.9,34 (18:30),18 (16:50),0,0,0,0,0,38.31472222222222,-2.8897222222222223
Santa Elena,Jaén,30.3 (17:00),14.8 (07:40),22.5,36 (18:30),20 (18:30),0,0,0,0,0,38.34444444444445,-3.5352777777777775
Andújar,Jaén,32.9 (17:10),11.5 (07:20),22.2,39 (15:50),20 (17:20),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,26.0 (16:10),12.3 (07:00),19.2,36 (14:50),17 (16:40),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,33.4 (17:20),13.4 (07:20),23.4,35 (18:30),21 (17:20),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,29.2 (17:10),16.2 (07:20),22.7,31 (18:40),16 (18:10),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,32.6 (16:40),10.6 (06:30),21.6,31 (17:00),22 (19:20),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,32.8 (16:50),8.7 (07:10),20.7,35 (18:00),23 (18:40),0,0,0,0,0,37.189722222222215,-3.7894444444444444
Écija,Sevilla,32.9 (18:00),14.2 (07:40),23.6,32 (18:50),16 (15:00),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,28.1 (17:30),12.0 (06:40),20.1,28 (17:40),14 (17:00),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,33.1 (17:20),15.7 (07:30),24.4,33 (18:30),23 (19:50),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,33.9 (18:40),17.0 (07:20),25.5,25 (22:00),15 (22:00),0,0,0,0,0,37.16444444444444,-5.6113888888888885
"Moguer, El Arenosillo",Huelva,30.2 (14:30),15.7 (07:50),23,37 (23:30),19 (17:10),0,0,0,0,0,37.09805555555556,-6.7380555555555555
Grazalema,Cádiz,27.6 (16:40),11.5 (06:00),19.6,24 (11:30),10 (11:50),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,33.7 (15:40),14.4 (03:30),24.1,37 (11:10),28 (11:10),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,29.8 (13:20),19.4 (07:10),24.6,36 (18:10),22 (18:10),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,26.0 (17:40),20.2 (07:50),23.1,44 (19:10),28 (17:40),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,31.6 (15:40),20.0 (05:50),25.8,41 (12:20),18 (19:30),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,31.9 (14:40),18.6 (06:20),25.3,32 (16:10),16 (16:10),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,31.7 (18:30),14.1 (04:50),22.9,32 (19:40),21 (19:30),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,30.6 (17:10),15.8 (06:00),23.2,21 (16:20),13 (16:40),0,0,0,0,0,36.41694444444444,-5.155
Málaga Aeropuerto,Málaga,35.6 (18:50),17.6 (00:20),26.6,50 (09:30),32 (09:40),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,37.0 (18:20),20.0 (03:30),28.5,32 (10:50),18 (10:40),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,32.8 (19:50),18.2 (02:40),25.5,32 (22:40),17 (22:40),0,0,0,0,0,36.71666666666667,-4.419722222222222
Adra,Almería,23.2 (12:40),15.8 (08:00),19.5,19 (18:10),12 (18:30),0.1,0,0.1,0,0,36.74722222222222,-3.0205555555555557
Abla,Almería,33.6 (17:30),16.2 (05:20),24.9,24 (14:40),9 (19:10),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,23.5 (15:30),15.5 (07:40),19.5,17 (15:30),12 (16:00),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,31.8 (17:20),16.7 (05:30),24.3,32 (14:10),19 (14:10),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,30.0 (16:30),16.4 (06:20),23.2,18 (15:20),11 (13:40),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,29.8 (13:50),14.2 (05:40),22,42 (16:40),26 (16:40),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,32.2 (16:00),15.4 (05:50),23.8,39 (15:50),28 (16:00),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,31.4 (17:20),15.6 (07:40),23.5,43 (19:40),23 (20:00),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,35.0 (15:50),10.8 (07:00),22.9,32 (19:20),16 (03:20),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,36.6 (17:50),16.0 (07:30),26.3,18 (10:00),10 (09:40),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,36.1 (16:00),15.6 (06:40),25.8,30 (16:20),16 (16:50),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,32.5 (13:40),16.9 (03:20),24.7,28 (16:20),14 (16:40),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,31.8 (17:20),17.0 (06:00),24.4,62 (21:40),28 (13:50),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,34.4 (14:10),15.8 (03:30),25.1,45 (16:10),31 (16:10),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,35.8 (14:30),17.8 (05:40),26.8,33 (16:20),20 (15:30),0,0,0,0,0,38.3725,-0.49416666666666664
Cuenca,Cuenca,26.2 (15:40),11.6 (07:40),18.9,39 (16:00),17 (17:00),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,29.9 (16:10),11.3 (06:50),20.6,51 (18:50),34 (17:30),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,26.5 (16:10),11.9 (07:10),19.2,45 (18:40),29 (18:30),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,29.4 (16:50),14.2 (06:30),21.8,39 (14:40),13 (15:20),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,36.3 (17:30),19.7 (06:40),28,48 (17:10),22 (16:40),0,0,0,0,0,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,29.2 (15:50),14.6 (04:20),21.9,49 (17:50),33 (17:40),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,35.6 (17:50),20.1 (03:20),27.8,29 (09:40),14 (09:20),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,27.3 (16:30),10.9 (03:50),19.1,39 (17:10),18 (19:40),0,0,0,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,34.8 (16:00),19.7 (00:40),27.3,46 (11:30),36 (11:10),0,0,0,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,35.1 (16:10),21.5 (00:30),28.3,40 (17:40),19 (14:10),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,33.3 (15:40),19.1 (00:40),26.2,37 (11:30),21 (12:30),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,14.9 (00:10),7.2 (23:59),11,40 (02:50),20 (07:30),1,0,0.8,0.2,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,17.9 (00:00),10.5 (23:40),14.2,41 (01:30),15 (07:30),2.2,0,2,0.2,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,18.8 (00:00),10.1 (23:10),14.4,48 (02:00),35 (02:20),3.4,0,1,2.4,0,42.871944444444445,-2.7327777777777778
Jaca,Huesca,17.2 (15:20),7.1 (23:40),12.2,34 (15:50),14 (15:50),1.9,0,0.1,0.2,1.6,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,15.3 (14:10),8.3 (23:59),11.8,26 (14:40),11 (19:20),0.8,0.2,0.2,0.2,0.2,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,19.2 (12:20),10.3 (23:59),14.8,41 (17:50),19 (18:20),0.4,0,0,0.2,0.2,42.490833333333335,-1.213611111111111
Calamocha,Teruel,23.8 (17:20),12.8 (23:59),18.3,45 (13:40),23 (13:40),0,0,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,23.8 (13:10),11.3 (23:59),17.5,43 (17:00),20 (12:50),0,0,0,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,25.0 (18:00),14.4 (23:59),19.7,65 (17:20),37 (16:00),0,0,0,0,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,27.6 (15:10),14.2 (23:59),20.9,66 (10:00),32 (10:00),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,28.0 (15:10),14.5 (23:59),21.3,40 (21:40),23 (21:00),0,0,0,0,0,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,28.0 (16:20),13.2 (06:50),20.6,44 (22:30),21 (19:00),0,0,0,0,0,41.058055555555555,-0.14166666666666666
La Molina,Girona,17.9 (13:10),9.7 (07:00),13.8,46 (18:50),19 (17:40),0.2,0,0,0,0.2,42.3325,1.9394444444444445
La Seu d'Urgell,Lleida,25.8 (12:50),11.7 (06:00),18.7,32 (14:40),12 (19:00),0,0,0,0,0,42.35472222222222,1.4630555555555556
Talarn,Lleida,23.8 (15:20),14.0 (07:30),18.9,67 (13:50),35 (11:50),1,0,0,0.4,0.6,42.20527777777778,0.8652777777777777
Lleida,Lleida,28.2 (17:50),15.6 (04:40),21.9,43 (13:40),26 (14:30),0,0,0,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,20.7 (16:30),10.4 (23:59),15.6,50 (17:30),12 (16:20),0.2,0,0,0,0.2,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,29.2 (14:40),12.8 (03:30),21,21 (14:40),5 (12:10),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,29.8 (16:10),16.1 (06:30),22.9,30 (17:00),15 (14:10),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,25.3 (14:50),16.8 (23:50),21,56 (05:00),32 (10:40),0,0,0,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,32.3 (12:50),16.1 (05:00),24.2,33 (14:20),19 (19:10),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,28.1 (11:40),18.5 (03:10),23.3,37 (02:30),24 (03:10),0,0,0,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,33.0 (15:30),15.4 (07:00),24.2,33 (17:00),21 (17:00),0,0,0,0,0,39.74916666666667,3.0166666666666666
"Menorca, Aeropuerto",Illes Balears,28.8 (14:40),16.2 (06:10),22.5,39 (23:59),28 (23:59),0,0,0,0,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,24.9 (15:10),16.4 (02:20),20.6,35 (12:00),25 (11:40),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,27.3 (14:20),18.7 (06:40),23,76 (01:40),57 (01:40),0,0,0,0,0,28.951944444444443,-13.600277777777777
Tazacorte,Santa Cruz de Tenerife,26.8 (15:20),18.3 (05:40),22.5,24 (10:10),12 (04:00),0,0,0,0,0,28.59583333333333,-17.915277777777778
