Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Plasencia,Cáceres,18.6 (18:10),6.0 (06:30),12.3,30 (17:40),13 (16:30),0.1,0.1,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,19.6 (17:30),5.7 (06:10),12.7,40 (19:20),25 (18:50),0.2,0,0,0.2,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,17.8 (16:10),7.3 (06:40),12.5,36 (10:40),20 (18:30),0,0,0,0,0,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,17.7 (18:40),6.6 (08:00),12.2,37 (14:20),17 (13:50),0.2,0.1,0.1,0,0,39.597500000000004,-3.0469444444444442
Madridejos,Toledo,17.9 (17:40),3.9 (07:10),10.9,46 (15:40),24 (10:20),0,0,0,0,0,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,18.0 (18:50),6.4 (08:00),12.2,52 (13:10),33 (13:40),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,19.1 (17:20),6.4 (07:20),12.8,34 (03:30),16 (03:20),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,17.9 (19:20),7.3 (07:40),12.6,32 (13:40),16 (13:40),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,17.1 (18:10),6.0 (07:10),11.6,30 (13:00),11 (09:20),1,0.2,0.2,0.4,0.2,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,18.1 (16:50),6.3 (07:00),12.2,31 (12:50),21 (08:20),0.1,0,0.1,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,18.9 (17:00),6.5 (06:50),12.7,26 (12:20),10 (17:30),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,19.0 (18:20),7.0 (07:10),13,33 (13:50),19 (15:20),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,19.1 (17:50),5.1 (07:30),12.1,38 (14:50),24 (10:30),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,20.5 (18:00),7.7 (07:10),14.1,34 (18:40),13 (16:40),0.2,0.2,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,18.6 (17:40),4.8 (07:00),11.7,32 (11:00),19 (11:00),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,20.6 (16:30),5.5 (07:00),13.1,24 (18:30),15 (14:50),0.2,0.2,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,20.7 (17:20),7.4 (07:30),14.1,27 (12:20),18 (12:20),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,19.4 (17:50),6.3 (06:20),12.8,32 (17:50),21 (17:50),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,20.7 (16:30),10.4 (04:30),15.6,35 (18:50),21 (17:40),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,19.3 (17:40),6.8 (07:20),13,32 (10:30),19 (11:20),0.2,0,0.2,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,21.9 (15:00),9.4 (05:30),15.6,37 (17:00),26 (17:00),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,21.3 (15:40),13.2 (07:20),17.2,37 (03:40),17 (06:00),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,19.1 (17:20),7.7 (06:30),13.4,38 (00:50),23 (01:00),0.2,0.2,0,0,0,37.505833333333335,-2.735
Arroyo del Ojanco,Jaén,18.9 (18:20),9.0 (06:50),13.9,36 (18:00),20 (17:20),0.1,0.1,0,0,0,38.31472222222222,-2.8897222222222223
Santa Elena,Jaén,20.0 (19:30),6.1 (07:40),13,31 (11:00),16 (11:00),0,0,0,0,0,38.34444444444445,-3.5352777777777775
Andújar,Jaén,21.7 (17:00),6.5 (06:50),14.1,26 (19:10),16 (18:00),0.1,0,0.1,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,16.9 (17:40),4.7 (07:00),10.8,37 (14:30),17 (13:00),0.2,0,0.2,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,23.1 (18:10),7.5 (07:00),15.3,32 (15:40),15 (18:10),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,18.2 (19:10),7.1 (07:50),12.7,31 (00:10),18 (00:10),6,6,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,20.3 (16:50),7.4 (07:10),13.8,34 (15:00),21 (17:20),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,20.5 (17:20),6.9 (07:30),13.7,33 (13:10),22 (11:20),0,0,0,0,0,37.189722222222215,-3.7894444444444444
Écija,Sevilla,23.5 (18:30),9.8 (07:20),16.7,32 (15:00),13 (04:00),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,19.4 (18:40),5.9 (07:40),12.6,24 (04:10),14 (04:10),0.1,0.1,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,23.0 (18:50),8.3 (07:40),15.7,32 (21:00),22 (00:30),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,23.1 (18:30),7.0 (07:20),15.1,25 (13:30),12 (11:20),0,0,0,0,0,37.16444444444444,-5.6113888888888885
"Moguer, El Arenosillo",Huelva,20.0 (12:40),9.9 (07:10),14.9,33 (18:40),21 (14:40),0,0,0,0,0,37.09805555555556,-6.7380555555555555
Grazalema,Cádiz,16.8 (18:20),6.3 (07:40),11.5,30 (00:50),11 (12:00),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,23.3 (16:30),6.9 (07:40),15.1,33 (20:00),21 (20:00),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,19.2 (17:50),13.1 (08:20),16.2,43 (00:10),23 (00:20),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,20.2 (18:20),14.6 (09:00),17.4,42 (00:40),25 (00:40),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,20.3 (15:00),11.0 (08:30),15.6,40 (17:20),20 (15:40),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,20.7 (14:50),16.2 (06:40),18.5,44 (11:10),19 (11:10),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,18.4 (16:50),11.4 (07:30),14.9,40 (00:20),26 (13:20),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,25.1 (19:20),12.1 (07:30),18.6,37 (04:20),17 (17:50),0,0,0,0,0,36.41694444444444,-5.155
Málaga Aeropuerto,Málaga,25.0 (18:10),13.5 (07:00),19.3,52 (10:10),34 (10:30),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,26.0 (17:20),13.3 (07:30),19.7,34 (12:10),18 (13:40),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,24.7 (18:00),14.2 (07:30),19.5,39 (09:30),18 (09:40),0,0,0,0,0,36.71666666666667,-4.419722222222222
Adra,Almería,20.8 (11:20),15.1 (06:50),17.9,45 (01:30),28 (01:30),0,0,0,0,0,36.74722222222222,-3.0205555555555557
Abla,Almería,22.0 (17:50),8.8 (03:50),15.4,36 (06:50),16 (03:00),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,22.1 (15:50),15.1 (23:59),18.6,48 (18:30),35 (18:30),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,24.8 (18:00),12.4 (07:20),18.6,56 (10:30),35 (10:40),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,25.5 (13:30),15.5 (05:30),20.5,53 (09:50),28 (09:40),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,22.2 (15:30),13.4 (04:00),17.8,45 (17:40),26 (17:30),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,24.3 (14:10),12.9 (06:00),18.6,42 (17:40),30 (17:50),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Caravaca de La Cruz,Murcia,21.9 (17:00),6.3 (07:20),14.1,50 (15:10),18 (10:30),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,24.4 (18:00),11.6 (06:10),18,38 (13:10),20 (13:20),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,25.1 (17:30),14.1 (06:40),19.6,41 (14:40),24 (14:40),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,25.1 (17:20),12.8 (07:10),19,28 (09:20),15 (05:20),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,19.1 (18:20),9.4 (06:20),14.3,59 (15:20),30 (05:30),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,24.4 (16:30),14.3 (07:00),19.3,61 (08:50),37 (09:00),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,25.2 (17:40),14.9 (06:20),20.1,47 (09:30),22 (11:00),0,0,0,0,0,38.3725,-0.49416666666666664
Cuenca,Cuenca,16.2 (17:40),5.8 (07:10),11,39 (02:40),15 (02:40),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,18.2 (18:00),6.9 (07:30),12.6,61 (12:30),37 (09:40),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,14.7 (17:50),4.6 (08:10),9.6,52 (10:40),31 (10:00),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,18.3 (18:10),7.2 (07:40),12.7,43 (10:00),14 (13:30),0.1,0,0,0.1,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,24.4 (17:00),12.8 (07:20),18.6,53 (16:40),27 (15:30),0,0,0,0,0,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,18.0 (18:10),8.0 (07:10),13,56 (12:40),38 (12:00),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,25.7 (17:20),13.8 (06:20),19.8,40 (13:10),12 (17:40),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,17.0 (18:50),6.4 (06:40),11.7,40 (15:10),17 (15:30),0,0,0,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,24.9 (17:30),13.1 (06:50),19,59 (09:10),39 (10:30),0,0,0,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,25.4 (16:00),14.3 (07:30),19.8,43 (14:30),17 (00:30),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Reinosa,Cantabria,14.0 (16:30),-1.4 (05:40),6.3,44 (23:59),23 (23:59),2.4,2.2,0.1,0,0.1,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,17.5 (19:00),5.7 (07:30),11.6,35 (17:40),16 (17:10),3.4,3.4,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,16.7 (17:40),5.0 (06:50),10.9,37 (11:30),24 (17:50),3.9,3.9,0,0,0,42.871944444444445,-2.7327777777777778
Jaca,Huesca,14.5 (18:40),4.6 (23:40),9.5,47 (12:40),19 (11:20),1,0.5,0.5,0,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,12.6 (13:30),4.5 (08:20),8.6,45 (14:00),18 (14:50),6.2,2.6,3.6,0,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,15.2 (17:20),6.6 (07:20),10.9,31 (13:00),18 (15:30),1.8,0.4,0,1.4,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,15.9 (17:30),6.4 (07:00),11.1,53 (14:40),29 (12:30),0,0,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,15.8 (19:00),7.4 (07:40),11.6,48 (13:50),23 (13:10),0.2,0.2,0,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,17.3 (18:10),7.6 (07:20),12.4,60 (16:10),33 (14:40),0.4,0.4,0,0,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,20.0 (17:10),11.3 (08:50),15.7,44 (17:10),20 (09:30),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,18.7 (18:20),9.9 (02:10),14.3,57 (14:30),31 (09:10),0,0,0,0,0,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,20.0 (17:30),9.8 (23:59),14.9,49 (09:30),26 (09:30),0,0,0,0,0,41.058055555555555,-0.14166666666666666
La Molina,Girona,7.2 (19:40),0.1 (13:10),3.6,37 (11:50),21 (11:50),8.2,0,0.8,7.4,0,42.3325,1.9394444444444445
Talarn,Lleida,15.2 (18:40),5.7 (04:10),10.4,49 (00:50),31 (15:00),1,0.2,0,0.8,0,42.20527777777778,0.8652777777777777
Lleida,Lleida,20.8 (17:30),11.1 (07:20),15.9,57 (13:00),35 (12:30),0,0,0,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,15.4 (17:00),3.7 (23:50),9.5,37 (18:50),17 (15:30),3.6,0,3.4,0.2,0,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,16.6 (11:10),7.9 (23:59),12.3,40 (01:00),15 (01:10),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,21.2 (16:50),15.4 (05:10),18.3,46 (13:30),18 (14:30),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,11.7 (16:30),8.1 (07:50),9.9,70 (15:20),46 (13:10),0.1,0,0.1,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,21.4 (14:00),13.6 (05:50),17.5,41 (14:30),21 (09:30),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,23.6 (11:10),15.7 (23:59),19.7,59 (13:10),41 (14:30),0,0,0,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,21.4 (17:30),12.9 (23:59),17.1,44 (15:20),30 (15:20),0,0,0,0,0,39.74916666666667,3.0166666666666666
"Menorca, Aeropuerto",Illes Balears,21.2 (14:00),10.8 (23:40),16,55 (14:40),36 (14:40),0,0,0,0,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,22.9 (16:00),16.0 (06:30),19.4,76 (11:00),50 (11:30),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,25.7 (15:00),16.6 (05:10),21.2,58 (11:10),42 (16:10),0,0,0,0,0,28.951944444444443,-13.600277777777777
Tazacorte,Santa Cruz de Tenerife,23.6 (16:50),17.6 (07:00),20.6,17 (15:10),9 (04:10),0,0,0,0,0,28.59583333333333,-17.915277777777778
La Palma Aeropuerto,Santa Cruz de Tenerife,23.0 (16:00),19.2 (07:40),21.1,45 (05:40),34 (20:30),0,0,0,0,0,28.633055555555558,-17.755
Pájara,Las Palmas,24.3 (14:50),18.5 (07:10),21.4,53 (11:50),30 (15:40),0,0,0,0,0,28.049166666666668,-14.358055555555556
Fuerteventura Aeropuerto,Las Palmas,23.6 (13:40),17.5 (05:40),20.6,48 (19:50),37 (16:10),0,0,0,0,0,28.44472222222222,-13.863055555555555
