Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,13.9 (13:40),6.3 (03:00),10.1,24 (14:10),17 (19:00),1,0,0,1,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,15.6 (11:50),8.0 (03:30),11.8,30 (11:50),23 (17:30),0,0,0,0,0,41.29277777777778,2.0700000000000003
Barcelona,Barcelona,14.4 (13:40),9.5 (04:20),11.9,28 (12:30),22 (18:50),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,16.3 (11:30),7.3 (04:20),11.8,16 (12:40),9 (01:50),0.2,0,0,0.2,0,41.587500000000006,2.54
Santa Susanna,Barcelona,13.9 (11:30),4.8 (04:40),9.3,29 (12:50),17 (12:50),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,16.6 (12:40),4.3 (06:10),10.5,39 (12:50),29 (13:10),0.1,0,0,0,0.1,41.91166666666666,2.763333333333333
Porqueres,Girona,16.2 (13:10),3.3 (06:00),9.8,43 (15:50),21 (14:50),0.4,0,0,0,0.4,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,19.0 (15:10),12.5 (08:30),15.8,46 (14:10),28 (14:00),0.8,0.8,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,13.1 (01:00),8.1 (23:40),10.6,33 (14:10),16 (17:50),0.2,0.2,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,20.4 (12:50),13.1 (07:30),16.8,69 (18:00),39 (18:20),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,17.3 (01:10),11.8 (07:10),14.5,44 (00:20),14 (02:10),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,20.2 (16:20),11.6 (06:30),15.9,58 (20:20),36 (19:50),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,21.3 (15:30),11.3 (07:10),16.3,37 (19:20),18 (16:10),0.4,0,0,0,0.4,43.375,-3.0216666666666665
Güeñes,Bizkaia,19.2 (14:50),10.7 (23:59),15,32 (15:30),13 (11:40),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,20.8 (14:30),9.6 (07:30),15.2,55 (17:30),33 (17:10),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,17.9 (17:40),10.3 (07:00),14.1,39 (17:30),23 (22:30),0,0,0,0,0,43.39472222222222,-3.233888888888889
