Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,26.5 (15:50),13.1 (04:30),19.8,26 (17:20),17 (10:10),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,24.1 (11:50),16.0 (05:30),20.1,30 (09:20),22 (09:20),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,27.9 (15:30),13.8 (07:20),20.8,40 (17:00),19 (16:10),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,22.1 (14:20),16.4 (04:40),19.3,25 (09:20),19 (09:30),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,26.1 (10:40),14.4 (05:00),20.3,16 (17:30),8 (15:50),0,0,0,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,23.6 (11:10),11.3 (06:40),17.5,46 (15:20),16 (11:50),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,27.3 (13:40),11.9 (06:10),19.6,33 (13:50),25 (14:00),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,27.1 (14:40),12.6 (06:20),19.9,27 (15:00),15 (15:00),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,21.1 (16:50),14.3 (05:30),17.7,22 (17:00),17 (17:00),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,25.9 (15:30),11.7 (03:40),18.8,22 (17:50),12 (20:50),2.5,0,0,0,2.5,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,21.1 (16:30),12.7 (05:40),16.9,19 (13:20),14 (13:20),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,21.9 (16:00),10.7 (05:50),16.3,23 (16:40),13 (16:40),2.2,0,0,0,2.2,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,17.8 (16:50),12.9 (04:40),15.3,50 (23:30),41 (23:40),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,20.0 (21:20),13.3 (07:20),16.7,30 (23:00),16 (23:30),0.1,0,0,0.1,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,25.7 (15:10),11.0 (07:20),18.4,19 (15:50),10 (15:20),1.6,0,0,0,1.6,43.20333333333333,-3.104722222222222
