Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,29.5 (14:30),19.3 (07:10),24.4,30 (15:50),21 (16:00),0,0,0,0,0,41.144999999999996,1.163611111111111
Manresa,Barcelona,30.2 (15:10),16.3 (07:30),23.3,31 (18:20),16 (17:30),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,26.8 (11:50),21.5 (07:10),24.1,39 (15:50),32 (15:50),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,28.9 (12:50),19.9 (02:30),24.4,32 (17:10),16 (17:10),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,31.0 (16:30),15.5 (06:40),23.3,58 (15:50),42 (15:40),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,30.5 (16:50),15.2 (05:50),22.8,40 (16:10),20 (17:40),0.1,0,0.1,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,24.4 (14:00),16.3 (06:10),20.3,22 (14:20),14 (14:40),0.1,0,0,0,0.1,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,24.4 (15:20),10.1 (05:50),17.3,23 (17:00),12 (17:00),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,23.9 (15:10),14.7 (06:20),19.3,21 (12:50),16 (13:00),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,23.0 (12:50),11.7 (07:10),17.3,23 (16:30),14 (16:30),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,21.8 (14:50),16.2 (05:30),19,18 (02:30),13 (02:40),0.4,0,0,0,0.4,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,23.8 (13:20),16.6 (07:00),20.2,19 (13:00),10 (13:00),0.6,0,0,0,0.6,43.375,-3.0216666666666665
Güeñes,Bizkaia,25.2 (16:20),12.5 (07:40),18.9,19 (15:10),8 (15:10),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,24.2 (12:30),13.8 (05:30),19,28 (15:40),16 (16:40),0.3,0,0,0,0.3,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,22.4 (13:00),15.4 (05:10),18.9,15 (13:20),10 (14:40),0.8,0,0,0,0.8,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,23.8 (13:40),14.5 (06:30),19.1,24 (14:50),16 (14:50),2,0,0,0,2,43.42388888888889,-3.8255555555555554
Santander,Cantabria,21.0 (10:30),17.0 (07:30),19,22 (14:40),15 (14:30),2.6,0,0,0,2.6,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,22.7 (13:50),16.4 (06:10),19.6,19 (14:10),13 (16:40),2,0,0,0,2,43.39333333333333,-4.392222222222222
Llanes,Asturias,22.7 (13:40),15.9 (05:40),19.3,19 (16:20),13 (16:20),1.4,0,0,0,1.4,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,22.6 (17:40),14.6 (03:50),18.6,34 (13:40),18 (13:40),8,0,0,0,8,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,21.5 (17:10),16.4 (08:00),18.9,44 (23:00),28 (23:30),9.2,0,0,0,9.2,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,21.2 (17:00),15.2 (07:10),18.2,39 (23:00),27 (23:00),10.2,0,0,0,10.2,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,22.4 (14:40),14.3 (07:30),18.3,20 (16:00),11 (16:40),6.8,0,0,0,6.8,43.35333333333333,-5.874166666666667
Castropol,Asturias,24.5 (16:30),13.8 (03:10),19.2,33 (15:20),15 (15:10),5.8,0,0,0,5.8,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,20.7 (16:00),15.5 (04:00),18.1,67 (15:30),56 (15:20),9.2,0,0,0,9.2,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,22.9 (17:50),15.4 (07:30),19.1,36 (19:50),20 (20:00),12,0,0,0,12,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,17.9 (21:00),14.0 (03:20),15.9,41 (21:00),33 (21:00),2.4,0,0,0.8,1.6,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,19.5 (15:40),10.7 (05:30),15.1,30 (21:00),16 (20:10),2.9,0,0,0,2.9,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.0 (14:30),11.0 (07:30),16.5,18 (09:30),12 (09:40),0.7,0,0,0,0.7,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,20.7 (14:30),12.2 (08:20),16.5,21 (17:40),10 (16:40),8.4,0,0,0,8.4,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,21.2 (15:50),12.2 (06:50),16.7,19 (17:00),12 (16:00),9.2,0,0,0,9.2,42.43833333333333,-8.615833333333333
Lugo Aeropuerto,Lugo,22.1 (16:30),9.7 (03:10),15.9,26 (20:10),14 (20:10),2.8,0,0,0,2.8,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,18.6 (14:50),6.4 (06:30),12.5,45 (20:20),18 (20:20),4.2,0,0,0,4.2,42.994166666666665,-6.4141666666666675
Ponferrada,León,26.0 (14:30),11.8 (07:30),18.9,27 (15:40),15 (17:40),0,0,0,0,0,42.56388888888888,-6.6
Ourense,Ourense,26.6 (17:20),11.5 (08:00),19.1,22 (17:50),11 (16:20),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,25.6 (14:40),6.3 (05:30),16,30 (19:50),17 (15:10),0,0,0,0,0,42.07916666666667,-7.733611111111111
