Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,17.6 (14:30),5.2 (07:30),11.4,33 (15:30),19 (15:30),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona,Barcelona,15.4 (14:40),9.2 (05:00),12.3,24 (18:30),19 (11:30),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,17.0 (12:50),7.6 (03:40),12.3,24 (16:30),12 (16:20),0,0,0,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,15.0 (13:50),5.6 (00:10),10.3,31 (17:40),19 (17:50),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,17.4 (13:50),3.6 (07:50),10.5,32 (16:00),23 (16:50),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,18.3 (16:00),2.5 (07:20),10.4,30 (15:30),15 (15:30),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,17.3 (16:40),4.7 (07:40),11,39 (12:40),29 (13:20),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,14.6 (15:40),-0.2 (06:30),7.2,18 (16:50),9 (16:50),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,16.6 (17:10),4.3 (07:30),10.5,42 (13:50),21 (13:30),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,13.2 (16:00),1.7 (06:30),7.4,27 (15:20),15 (14:40),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,13.0 (19:30),8.5 (07:30),10.8,58 (12:30),47 (12:20),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,16.5 (15:30),0.6 (06:50),8.6,18 (17:20),8 (17:20),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,15.8 (15:50),2.2 (07:30),9,32 (13:30),22 (13:30),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,14.9 (12:10),7.2 (06:10),11,45 (14:20),28 (13:50),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander,Cantabria,12.5 (18:40),8.8 (00:00),10.7,69 (15:50),55 (15:10),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,12.7 (11:40),4.0 (07:20),8.3,54 (13:40),39 (13:30),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,13.9 (18:00),5.6 (06:00),9.7,49 (13:50),35 (13:00),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,14.2 (15:50),3.6 (07:50),8.9,39 (18:30),20 (18:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Oviedo,Asturias,14.3 (18:10),4.1 (06:50),9.2,21 (00:20),10 (00:30),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,15.2 (15:30),4.3 (07:20),9.8,20 (16:30),10 (17:10),0.5,0,0,0,0.5,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,12.5 (14:30),9.4 (07:30),10.9,68 (00:40),59 (00:30),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,19.2 (15:50),11.7 (04:20),15.5,23 (17:30),15 (17:20),0,0,0,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,17.8 (17:00),11.4 (09:30),14.6,31 (06:10),19 (07:00),2.4,0,2.3,0.1,0,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,14.9 (18:40),8.0 (07:40),11.4,26 (12:40),15 (15:20),3.5,0,2.8,0.7,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,15.4 (20:00),9.2 (07:00),12.3,22 (16:40),14 (16:20),6.8,0.2,6.1,0.5,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,17.0 (17:20),10.4 (08:50),13.7,17 (18:20),7 (02:20),3.6,0,3.2,0.4,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,16.2 (16:50),10.4 (09:30),13.3,16 (06:40),9 (06:40),17.4,1.8,14.4,1.2,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,16.2 (14:50),9.3 (09:00),12.8,24 (09:50),16 (08:40),24.3,3.3,20.8,0.2,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,16.0 (17:50),2.2 (05:30),9.1,15 (19:20),8 (19:20),0.4,0,0,0.4,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,9.8 (14:30),1.4 (03:10),5.6,38 (00:40),23 (00:30),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,14.2 (16:40),4.6 (06:00),9.4,19 (00:10),11 (00:10),0,0,0,0,0,42.56388888888888,-6.6
Ourense,Ourense,16.5 (17:10),9.4 (08:10),12.9,19 (17:20),8 (17:20),13,0,10.2,2.8,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,14.1 (18:10),8.3 (08:30),11.2,15 (15:10),6 (15:10),16.1,0.2,12.5,3.4,0,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,11.2 (16:40),5.6 (08:30),8.4,33 (15:00),19 (14:50),11.5,0,9.4,2,0.1,42.07916666666667,-7.733611111111111
Soria,Soria,15.2 (16:40),-0.2 (08:00),7.5,25 (17:50),15 (17:50),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,13.9 (16:00),4.0 (07:50),8.9,28 (10:30),13 (10:30),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,9.5 (11:50),3.4 (08:10),6.5,46 (16:40),30 (15:40),4.6,0,0,3,1.6,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,13.7 (14:30),-0.9 (05:50),6.4,28 (15:10),17 (15:10),0,0,0,0,0,42.870555555555555,-4.52
Burgos Aeropuerto,Burgos,11.9 (15:00),-1.6 (06:30),5.1,24 (10:30),20 (10:40),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,12.0 (18:10),0.4 (06:40),6.2,22 (02:50),10 (01:00),0.6,0,0,0.6,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,11.1 (16:40),0.8 (06:30),6,22 (11:20),17 (04:40),1.2,0,0,1.2,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,11.5 (16:30),3.8 (07:50),7.6,16 (17:30),8 (17:30),4.2,0,0.4,3.8,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,13.2 (17:30),7.3 (07:00),10.3,24 (18:20),14 (18:20),1.8,0,1.2,0.6,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,7.5 (19:20),1.9 (07:20),4.7,46 (17:50),27 (18:10),4,0,1,3,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,11.0 (18:20),6.7 (07:40),8.8,22 (14:40),14 (15:00),3.6,0,0.2,3.4,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,7.4 (13:50),3.6 (12:30),5.5,47 (12:00),31 (13:10),4.2,0,1.4,0.6,2.2,40.355000000000004,-5.69
Zamora,Zamora,10.6 (00:00),5.3 (08:50),8,25 (08:50),14 (08:40),5,0,3.4,1.6,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,8.7 (15:20),-0.8 (02:10),3.9,36 (18:10),20 (18:00),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,11.7 (18:00),2.4 (04:30),7,17 (16:20),12 (06:10),0,0,0,0,0,42.58833333333334,-5.651111111111112
Benavente,Zamora,10.9 (19:10),4.5 (04:40),7.7,25 (10:50),11 (10:50),6.6,0,3.4,3.2,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,7.8 (20:30),2.1 (04:50),5,16 (10:40),6 (14:20),7.2,0,4.6,2,0.6,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,12.0 (19:20),7.6 (09:20),9.8,24 (15:20),17 (15:10),8,0,6.3,1.7,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,13.4 (19:20),8.7 (10:10),11,17 (16:30),9 (15:30),9.1,0,7.3,1.7,0.1,40.9575,-5.662222222222223
Vitigudino,Salamanca,12.9 (18:00),7.3 (10:50),10.1,23 (11:40),16 (11:50),8.4,0,8.4,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,15.9 (17:10),9.5 (08:10),12.7,21 (17:00),12 (11:40),7.6,0,7.4,0.2,0,40.635,-6.6
Molina de Aragón,Guadalajara,17.0 (13:10),2.8 (08:10),9.9,28 (15:30),14 (14:30),3.6,0,0,0.2,3.4,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,19.1 (15:40),9.3 (07:50),14.2,29 (09:10),19 (09:50),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,18.0 (15:30),9.0 (06:00),13.5,28 (16:30),15 (15:40),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,11.3 (11:50),2.1 (07:40),6.7,9 (16:00),6 (12:00),3.3,0,0,2.7,0.6,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,13.4 (14:10),6.3 (07:00),9.8,26 (15:10),18 (14:40),0.8,0,0,0.8,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,14.9 (13:00),1.8 (08:00),8.3,30 (14:20),13 (14:30),0.6,0,0,0.2,0.4,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,13.6 (16:20),7.0 (08:00),10.3,19 (16:10),10 (16:40),0.4,0,0,0.4,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,10.4 (10:20),6.5 (07:10),8.4,21 (17:20),10 (15:10),0.8,0,0,0.8,0,40.69611111111111,-3.765
