Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,20.4 (16:00),2.2 (07:00),11.3,46 (17:30),34 (17:30),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,16.8 (11:40),6.9 (06:40),11.8,35 (16:20),26 (16:20),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,18.7 (17:10),0.6 (08:10),9.7,33 (20:30),17 (20:30),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,15.0 (10:50),8.8 (07:10),11.9,35 (16:00),26 (15:50),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,17.6 (11:50),5.9 (04:30),11.8,29 (13:40),14 (14:00),0,0,0,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,16.0 (13:30),1.3 (07:30),8.6,34 (15:10),16 (14:50),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,19.1 (15:00),0.7 (07:20),9.9,32 (15:30),23 (19:10),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,18.1 (14:30),0.3 (07:00),9.2,35 (12:50),15 (11:30),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,16.9 (15:20),9.0 (23:59),12.9,26 (15:20),15 (14:10),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,13.7 (17:20),3.6 (23:59),8.6,22 (16:40),11 (07:10),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,17.4 (12:50),8.0 (23:59),12.7,36 (02:30),27 (02:40),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,13.9 (15:50),5.2 (23:59),9.5,24 (16:30),14 (16:40),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,13.7 (14:10),8.9 (04:30),11.3,33 (21:00),27 (20:00),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,15.8 (14:40),6.9 (07:40),11.4,32 (17:30),19 (16:20),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,17.0 (16:20),0.5 (07:00),8.8,20 (18:20),9 (17:00),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,17.4 (16:20),4.4 (03:50),10.9,32 (18:00),21 (18:10),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,14.7 (11:00),6.0 (04:40),10.3,32 (19:40),21 (17:40),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,15.8 (18:30),2.1 (06:20),9,41 (16:50),28 (14:00),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,14.0 (14:40),6.6 (05:20),10.3,45 (19:20),36 (19:30),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,13.5 (11:10),2.4 (07:30),8,42 (16:50),30 (15:50),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,15.9 (16:30),4.9 (07:50),10.4,35 (13:40),28 (13:20),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,17.7 (15:30),0.9 (07:50),9.3,34 (17:10),18 (19:20),0,0,0,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,16.1 (17:00),2.8 (05:40),9.5,37 (16:30),27 (20:10),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,19.2 (16:00),2.6 (07:50),10.9,20 (17:00),11 (18:30),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,19.1 (17:20),2.3 (07:10),10.7,22 (07:20),12 (07:30),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,13.2 (15:50),7.9 (07:50),10.5,66 (03:00),54 (02:40),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,20.1 (12:40),7.0 (07:40),13.6,22 (15:50),14 (15:20),0,0,0,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,19.1 (13:30),6.5 (07:40),12.8,34 (14:00),26 (14:00),0,0,0,0,0,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,19.6 (16:20),3.3 (05:40),11.5,28 (17:50),17 (17:10),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.5 (15:20),2.6 (08:20),12.5,21 (06:00),15 (08:00),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,21.3 (15:10),4.8 (07:50),13,25 (17:00),10 (17:30),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,20.4 (13:50),7.1 (05:00),13.7,23 (13:50),13 (06:50),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,20.0 (15:20),7.2 (07:40),13.6,33 (16:00),22 (15:50),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,21.9 (16:50),-1.1 (07:50),10.4,22 (12:50),11 (13:50),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,14.9 (12:40),0.2 (04:50),7.5,30 (15:40),18 (15:10),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,21.8 (18:00),3.2 (08:10),12.5,26 (02:00),15 (01:00),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,19.4 (16:40),1.5 (06:40),10.4,23 (15:40),12 (00:30),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,23.9 (16:40),2.8 (08:20),13.3,21 (19:10),9 (19:20),0,0,0,0,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,22.4 (16:10),1.8 (07:10),12.1,18 (20:50),8 (18:30),0,0,0,0,0,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,18.9 (17:50),-0.2 (04:30),9.3,39 (11:10),24 (11:30),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,17.3 (17:00),0.9 (01:10),9.1,45 (01:10),22 (01:10),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,16.7 (16:30),-3.2 (07:50),6.8,24 (14:40),10 (18:10),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,8.7 (17:20),-2.5 (04:50),3.1,35 (16:50),17 (16:50),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,18.3 (17:00),-3.6 (07:20),7.3,35 (17:40),23 (17:40),0,0,0,0,0,42.870555555555555,-4.52
Burgos Aeropuerto,Burgos,16.8 (18:10),-2.6 (07:30),7.1,32 (10:40),21 (10:40),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,18.9 (18:20),-0.6 (02:40),9.1,27 (05:30),14 (05:20),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,16.5 (17:40),-2.6 (08:10),7,31 (02:50),24 (02:50),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,17.9 (18:10),-0.4 (07:30),8.7,20 (03:00),9 (00:40),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,14.6 (17:30),-0.7 (07:10),7,26 (18:10),14 (12:20),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,8.1 (18:40),-1.2 (05:00),3.5,45 (01:10),25 (00:20),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,14.8 (18:30),-1.8 (07:30),6.5,23 (17:30),12 (00:50),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,9.6 (16:40),-1.2 (04:00),4.2,35 (05:50),26 (05:50),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,18.5 (18:30),0.4 (08:00),9.5,21 (14:20),10 (02:30),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,13.4 (16:20),-5.8 (07:30),3.8,32 (16:30),23 (18:40),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,16.8 (17:10),-0.6 (07:50),8.1,26 (11:50),17 (17:30),0,0,0,0,0,42.58833333333334,-5.651111111111112
Benavente,Zamora,17.7 (19:30),0.0 (07:20),8.9,26 (18:50),12 (18:50),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,17.6 (17:30),-2.5 (07:50),7.6,31 (17:40),17 (19:40),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,17.6 (17:20),-0.4 (07:10),8.6,30 (00:50),22 (00:50),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,18.6 (19:00),2.0 (07:40),10.3,24 (01:10),10 (01:10),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,18.6 (16:50),0.4 (07:50),9.5,28 (03:30),19 (02:40),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,20.4 (17:00),1.2 (07:40),10.8,27 (05:20),16 (04:10),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,16.4 (17:40),-4.3 (07:50),6,25 (18:10),12 (19:10),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,19.1 (18:10),2.3 (07:40),10.7,40 (06:30),22 (06:30),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,20.0 (18:00),-0.6 (07:40),9.7,27 (14:30),10 (12:10),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,16.3 (17:40),0.5 (07:20),8.4,33 (15:10),19 (14:50),0,0,0,0,0,41.00694444444444,-3.613611111111111
Sigüenza,Guadalajara,15.9 (17:30),0.9 (04:40),8.4,32 (03:20),14 (10:50),0,0,0,0,0,41.08638888888889,-2.618055555555556
