Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Oviedo,Asturias,17.8 (16:10),11.0 (03:30),14.4,19 (17:00),11 (00:10),2.4,2.2,0,0.2,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,20.0 (14:50),11.9 (00:40),15.9,30 (14:50),14 (14:50),4.3,4.3,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,18.6 (18:00),13.0 (00:00),15.8,52 (23:00),41 (15:30),1.8,1,0.8,0,0,43.78611111111111,-7.684722222222223
Fisterra,A Coruña,16.6 (13:30),12.1 (00:20),14.4,62 (19:00),48 (20:10),0.8,0.2,0,0,0.6,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,15.6 (16:40),11.1 (00:00),13.4,37 (19:40),24 (23:00),4,3.6,0,0.3,0.1,42.88805555555555,-8.410555555555556
Padrón,A Coruña,17.4 (13:20),12.1 (07:40),14.8,33 (01:50),10 (01:50),5.6,5.5,0,0.1,0,42.73833333333334,-8.627222222222223
Pontevedra,Pontevedra,18.5 (15:50),14.0 (05:40),16.3,48 (00:10),20 (02:40),1.8,1.2,0.6,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,18.5 (00:30),13.7 (07:10),16.1,59 (00:10),39 (00:10),5.2,1.1,4.1,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,16.9 (15:30),10.5 (00:00),13.7,30 (12:50),18 (13:50),5,5,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,10.8 (03:40),6.0 (00:00),8.4,60 (22:00),37 (21:50),1.6,1.6,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,18.6 (16:10),10.2 (00:20),14.4,23 (15:30),10 (14:50),2.2,2.2,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,15.6 (15:00),10.6 (09:50),13.1,46 (04:40),18 (03:30),2.2,1.8,0.4,0,0,42.339444444444446,-7.2825
Ourense,Ourense,21.3 (14:40),14.1 (09:00),17.7,33 (03:50),12 (03:50),0.8,0.6,0.2,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,16.9 (14:40),10.6 (00:10),13.8,35 (02:50),20 (04:10),1.3,1.1,0.1,0.1,0,42.07916666666667,-7.733611111111111
Soria,Soria,17.1 (16:10),9.8 (00:00),13.5,48 (04:20),26 (04:20),13.2,10,3.2,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,16.8 (15:40),10.5 (23:50),13.6,57 (04:00),28 (04:00),3,3,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,10.6 (06:20),6.1 (00:00),8.4,119 (05:20),55 (00:40),26.2,23.2,2.6,0.2,0.2,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,15.1 (14:10),7.9 (00:00),11.5,57 (00:20),30 (00:20),8,7.8,0.2,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,16.3 (15:00),8.6 (23:59),12.4,44 (05:00),21 (09:20),16.4,12.6,3.8,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,15.8 (15:40),10.1 (01:00),13,69 (02:20),48 (02:20),6.2,5.6,0.6,0,0,42.356944444444444,-3.620277777777778
Autilla del Pino,Palencia,14.2 (17:20),8.4 (23:10),11.3,68 (03:30),49 (03:30),1.1,1.1,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,16.0 (14:30),10.8 (00:00),13.4,40 (08:20),19 (08:10),4,4,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,17.2 (15:00),11.6 (03:10),14.4,37 (00:30),18 (09:20),16.8,14.4,1,0,1.4,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,12.5 (16:10),5.7 (00:00),9.1,93 (04:20),49 (04:30),45.4,41.4,3.4,0,0.6,40.793055555555554,-4.010555555555555
Segovia,Segovia,16.1 (15:20),12.7 (22:50),14.4,71 (01:20),45 (01:20),12.6,12.6,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,10.5 (14:40),6.4 (10:00),8.5,123 (01:00),77 (02:20),105,82.2,21.4,0,1.4,40.355000000000004,-5.69
Zamora,Zamora,17.9 (17:00),12.3 (00:00),15.1,44 (02:30),18 (02:10),1,1,0,0,0,41.51555555555556,-5.735277777777778
"León, Virgen del Camino",León,16.4 (16:20),9.8 (21:50),13.1,35 (08:30),26 (10:50),0.5,0.5,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,16.2 (15:10),8.5 (04:00),12.4,29 (08:20),18 (08:20),0.7,0.7,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,18.1 (16:00),11.4 (00:00),14.8,36 (15:20),16 (15:00),2.6,2.4,0.2,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,16.0 (15:30),10.5 (02:30),13.3,73 (10:00),21 (07:00),5.2,5.2,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,17.5 (15:50),13.0 (23:20),15.3,78 (00:20),57 (00:10),13.8,13.8,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,17.7 (15:10),13.8 (09:20),15.8,61 (02:30),24 (02:30),14.8,14.8,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,17.5 (15:10),11.9 (09:00),14.7,58 (05:20),39 (05:20),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,17.5 (15:20),13.8 (09:10),15.7,61 (01:50),28 (01:50),11.8,11.2,0,0,0.6,40.635,-6.6
Molina de Aragón,Guadalajara,17.6 (16:40),10.5 (01:10),14.1,39 (10:00),21 (09:10),10.8,9.2,1.4,0,0.2,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,17.4 (18:00),12.7 (00:00),15,60 (08:20),34 (08:30),1,0.6,0.2,0.2,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,19.9 (14:20),14.2 (00:00),17,41 (07:10),18 (14:00),34,4.1,20.7,0,9.2,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,17.6 (17:20),10.5 (00:20),14.1,24 (01:50),12 (01:50),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,18.6 (15:00),13.3 (00:10),16,45 (17:10),29 (08:20),30.8,23.5,6.1,0,1.2,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,16.4 (16:10),10.9 (00:50),13.6,53 (05:10),31 (05:00),20.8,19.2,1.4,0.2,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,18.9 (15:10),12.7 (00:40),15.8,49 (01:50),27 (02:00),29.4,25.4,2,0,2,40.63027777777778,-3.15
Colmenar Viejo,Madrid,15.5 (15:30),9.7 (00:30),12.6,29 (00:30),16 (00:30),31.7,27.6,3,0,1.1,40.69611111111111,-3.765
Puerto Alto del León,Madrid,13.2 (15:50),7.0 (00:00),10.1,57 (04:10),29 (12:00),21.4,19.8,0.8,0,0.8,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,16.9 (16:00),11.5 (00:00),14.2,52 (07:00),26 (07:30),24.8,20.3,3.5,0,1,40.42777777777778,-4.25
Talavera de la Reina,Toledo,21.9 (15:20),13.7 (00:00),17.8,79 (06:20),46 (06:20),55,22.4,24.6,0,8,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,21.3 (13:50),13.7 (00:00),17.5,67 (04:40),31 (05:40),65.8,26,31.6,0,8.2,39.94583333333333,-5.5825
Trujillo,Cáceres,20.5 (14:50),15.7 (00:10),18.1,46 (06:20),26 (04:50),61.2,8.8,18.7,0,33.7,39.4825,-5.854166666666666
Cáceres,Cáceres,21.4 (16:20),16.5 (10:10),18.9,73 (00:20),30 (00:20),64.4,11.4,15.8,0,37.2,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,18.7 (13:10),15.8 (00:10),17.3,47 (05:10),25 (05:10),29.2,16.2,10.2,0,2.8,40.043055555555554,-6.085833333333333
Coria,Cáceres,19.3 (17:00),16.0 (22:30),17.6,74 (05:00),37 (04:40),38.8,27.6,7,0,4.2,40.00361111111111,-6.5575
Quintanar de la Orden,Toledo,19.0 (17:30),13.7 (00:00),16.3,49 (12:40),31 (11:50),32.4,5.6,8.9,10.1,7.8,39.597500000000004,-3.0469444444444442
Madridejos,Toledo,19.5 (16:50),14.7 (00:40),17.1,66 (01:40),32 (07:00),10.8,0.8,5.6,2.4,2,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,18.4 (15:40),13.3 (00:00),15.8,65 (14:30),45 (14:50),0.4,0.2,0,0.2,0,39.416666666666664,-2.4205555555555556
Ciudad Real,Ciudad Real,18.1 (15:00),15.1 (00:00),16.6,45 (12:50),23 (14:50),38.2,3.6,5,11,18.6,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,17.9 (12:30),14.5 (00:00),16.2,40 (02:40),19 (12:30),48.8,0,1.6,13.8,33.4,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,17.4 (15:00),13.4 (00:30),15.4,59 (12:20),44 (07:20),54.8,0.2,1.1,21,32.5,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,19.1 (16:10),14.9 (00:40),17,10 (16:30),2 (01:10),22.2,8.8,8.4,3.8,1.2,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,20.2 (15:20),16.5 (00:50),18.4,67 (07:20),33 (09:20),46,8.2,11.8,1.6,24.4,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,20.0 (17:30),16.8 (00:00),18.4,54 (01:00),34 (01:10),33.5,0.1,3.5,22.1,7.8,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,21.5 (14:30),18.0 (00:00),19.8,51 (02:00),28 (22:50),30.4,0.8,13,8.6,8,38.955555555555556,-5.880555555555556
Llerena,Badajoz,19.6 (14:50),15.8 (00:10),17.7,53 (03:50),34 (01:50),11.8,1,2,3.8,5,38.23166666666667,-6.016944444444444
Mérida,Badajoz,22.5 (14:40),18.4 (18:10),20.4,63 (00:50),37 (00:50),27.4,0.8,11.4,10,5.2,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,22.9 (15:20),18.4 (00:00),20.6,49 (02:40),19 (02:00),36.6,2.2,11.6,17.8,5,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,20.0 (16:00),17.8 (03:10),18.9,77 (21:10),49 (01:50),35.4,3,11.4,13,8,38.29861111111111,-6.765
Ayamonte,Huelva,24.7 (12:30),21.1 (00:00),22.9,50 (11:20),28 (12:20),1.2,0,0.1,0.7,0.4,37.19472222222222,-7.3950000000000005
Alajar,Huelva,18.4 (14:30),16.6 (00:00),17.5,64 (08:20),28 (08:20),52.4,5.6,9.2,22.4,15.2,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,22.8 (13:30),20.6 (00:00),21.7,58 (13:50),35 (13:50),1.4,0,0.2,0.8,0.4,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,25.9 (15:30),19.8 (00:30),22.8,49 (14:10),18 (14:30),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,22.9 (16:50),15.9 (02:10),19.4,59 (17:40),36 (17:40),0,0,0,0,0,37.505833333333335,-2.735
Santa Elena,Jaén,16.8 (15:20),13.5 (00:30),15.1,62 (10:10),26 (09:00),0,0,0,0,0,38.34444444444445,-3.5352777777777775
Jaén,Jaén,21.6 (14:00),17.2 (08:10),19.4,68 (16:40),33 (05:50),3.6,0,1.4,0.2,2,37.777499999999996,-3.8088888888888888
Andújar,Jaén,21.9 (17:00),16.1 (00:30),19,62 (12:40),39 (19:30),4.2,0.6,0.2,2.6,0.8,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,18.0 (16:00),14.4 (00:00),16.2,60 (08:00),30 (07:20),10.2,0.2,5.8,3.8,0.4,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,22.4 (16:20),17.8 (00:00),20.1,65 (15:30),42 (18:30),14,1,2,8.7,2.3,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,18.5 (12:20),15.7 (02:40),17.1,72 (06:50),41 (07:40),9.2,0.8,2.9,0.5,5,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,23.3 (16:00),16.4 (04:30),19.8,43 (13:20),30 (14:40),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,23.1 (14:50),16.1 (10:00),19.6,45 (15:30),30 (15:30),0.3,0,0.3,0,0,37.189722222222215,-3.7894444444444444
Loja,Granada,23.9 (14:40),16.1 (10:00),20,42 (17:40),17 (17:30),0,0,0,0,0,37.16111111111111,-4.152777777777779
La Roda de Andalucía,Sevilla,24.0 (14:10),17.6 (08:00),20.8,65 (13:50),33 (14:20),0.4,0,0.4,0,0,37.19444444444444,-4.77
Écija,Sevilla,23.6 (16:10),19.1 (01:30),21.4,63 (14:40),44 (14:30),16.7,7.9,1.7,1.4,5.7,37.51611111111111,-5.085
Morón de la Frontera,Sevilla,23.1 (15:50),19.0 (00:30),21.1,58 (15:30),35 (14:30),2.7,1.6,0.1,0.3,0.7,37.16444444444444,-5.6113888888888885
"Moguer, El Arenosillo",Huelva,22.8 (14:00),20.1 (04:00),21.4,56 (03:40),37 (07:10),1.1,0.4,0.4,0.3,0,37.09805555555556,-6.7380555555555555
Grazalema,Cádiz,16.8 (23:40),14.7 (00:10),15.7,45 (09:40),13 (19:20),124.7,26.3,48,27.5,22.9,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,22.8 (15:40),19.2 (00:10),21,59 (15:00),42 (15:10),7,4.6,0,2.4,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,22.3 (16:00),20.1 (07:10),21.2,45 (15:00),24 (15:00),7.5,1.8,5.6,0.1,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,22.5 (15:50),20.2 (06:40),21.4,47 (06:50),28 (11:30),5,2,3,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,18.8 (19:30),16.9 (09:50),17.8,53 (13:50),32 (13:50),2.7,0.1,2.5,0.1,0,36.245555555555555,-5.965
Melilla,Melilla,25.7 (15:30),15.3 (04:40),20.5,32 (20:30),18 (21:00),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,21.4 (16:10),18.4 (00:10),19.9,51 (10:20),32 (13:20),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,23.7 (18:00),20.2 (02:30),22,58 (13:00),32 (15:10),0,0,0,0,0,36.41694444444444,-5.155
Antequera,Málaga,23.3 (14:20),18.3 (09:20),20.8,39 (17:20),12 (13:40),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,26.8 (17:20),17.6 (05:40),22.2,41 (17:20),24 (15:30),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,27.1 (15:10),18.9 (04:40),23,33 (16:30),21 (17:40),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,23.1 (14:00),19.5 (04:50),21.3,42 (15:00),26 (16:40),0,0,0,0,0,36.71666666666667,-4.419722222222222
Abla,Almería,23.4 (15:40),13.4 (03:20),18.4,34 (14:40),16 (14:40),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,23.1 (16:30),20.0 (07:30),21.6,76 (12:40),54 (17:10),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Carboneras,Almería,21.4 (18:40),18.4 (05:10),19.9,89 (07:50),35 (19:00),0,0,0,0,0,36.98027777777778,-1.903611111111111
Águilas,Murcia,24.3 (13:20),17.9 (06:40),21.1,22 (15:20),13 (13:20),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,25.4 (23:00),16.8 (03:30),21.1,54 (07:50),34 (14:20),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,23.5 (14:30),16.8 (06:10),20.1,48 (14:40),33 (15:10),0.5,0,0,0.5,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,20.3 (18:00),13.4 (05:40),16.8,35 (14:40),18 (14:40),1.3,0,0,0,1.3,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,21.9 (16:20),16.0 (00:00),18.9,49 (13:00),24 (12:50),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,21.4 (14:20),16.2 (07:30),18.8,24 (06:50),17 (06:40),5.8,0.5,0,3,2.3,38.23277777777778,-1.3805555555555555
Murcia,Murcia,23.1 (14:30),16.0 (08:00),19.6,12 (17:20),7 (16:40),1.2,1,0.2,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,24.9 (13:00),15.8 (04:20),20.3,36 (13:40),12 (11:00),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,20.1 (14:40),13.7 (01:40),16.9,39 (14:00),24 (14:00),6,2.6,0,0,3.4,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,21.7 (14:40),16.0 (08:00),18.9,26 (23:00),9 (08:30),5.8,1.1,0,2.2,2.5,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,22.0 (14:50),16.2 (08:20),19.1,12 (23:50),6 (03:10),4.6,1.2,0,1.2,2.2,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,21.4 (14:40),17.8 (06:00),19.6,27 (20:20),14 (20:20),6.8,3,0,1.2,2.6,38.78361111111111,0.16777777777777778
Cuenca,Cuenca,16.3 (15:10),12.0 (00:00),14.1,43 (02:30),20 (02:30),54.2,20.6,22.2,8.4,3,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,20.4 (15:50),13.5 (00:40),16.9,60 (11:20),39 (15:50),19,1.6,0,0,17.4,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,16.9 (15:50),11.1 (01:30),14,59 (13:30),37 (13:30),19.6,5.1,0,0.3,14.2,38.93583333333333,-1.66
Albacete,Albacete,20.2 (15:50),13.4 (02:40),16.8,47 (13:40),17 (12:50),12.5,2.5,0,0.1,9.9,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,24.3 (14:40),17.3 (04:10),20.8,67 (11:10),21 (22:30),1.4,0,0,0,1.4,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,17.5 (17:50),12.4 (00:00),14.9,45 (09:10),26 (18:00),31.4,9,6.4,15.4,0.6,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,21.8 (22:00),15.8 (06:50),18.8,27 (23:20),13 (23:10),1.6,0.8,0,0.1,0.7,39.18472222222222,-0.3719444444444444
Teruel,Teruel,19.6 (16:40),11.8 (00:10),15.7,34 (03:30),18 (03:30),2.8,1.8,1,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,23.0 (22:30),16.6 (07:10),19.8,52 (13:20),37 (13:20),0.6,0.1,0,0.5,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,23.1 (20:10),16.4 (08:00),19.8,37 (13:00),17 (13:00),1.4,1.1,0,0.3,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,21.4 (15:40),16.4 (02:40),18.9,23 (03:40),15 (03:30),2,2,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,16.3 (15:50),10.0 (00:00),13.1,77 (00:10),36 (01:20),2.7,2.7,0,0,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,19.1 (15:20),12.2 (02:10),15.7,54 (01:20),23 (01:20),1.2,1.2,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,17.1 (16:50),8.4 (23:59),12.8,30 (08:50),21 (12:00),0.9,0.9,0,0,0,42.871944444444445,-2.7327777777777778
Belorado,Burgos,18.0 (15:30),11.0 (05:00),14.5,42 (03:00),18 (05:00),0.5,0.5,0,0,0,42.42111111111111,-3.1702777777777778
Jaca,Huesca,14.8 (17:10),9.8 (05:20),12.3,29 (03:50),12 (03:50),17.8,11.7,6,0.1,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,14.5 (16:40),9.8 (02:20),12.2,33 (03:40),18 (02:10),31.8,20,10.8,1,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,16.5 (16:00),11.8 (00:50),14.2,56 (03:40),27 (01:30),12.6,11,1.6,0,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,19.3 (16:50),11.6 (02:00),15.4,35 (06:00),17 (06:00),5.4,5,0.4,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,19.5 (16:00),11.9 (02:00),15.7,42 (06:20),21 (06:20),8.6,8.6,0,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,21.0 (16:40),12.2 (02:50),16.6,31 (13:50),18 (13:50),6.4,6.4,0,0,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,20.3 (17:00),14.0 (02:40),17.1,39 (06:00),18 (05:50),1.6,1.6,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,21.0 (16:30),13.3 (02:30),17.2,36 (05:20),20 (04:40),4.4,4.4,0,0,0,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,20.6 (15:20),12.9 (01:10),16.8,19 (03:10),12 (03:10),8.4,8,0.4,0,0,41.058055555555555,-0.14166666666666666
La Molina,Girona,11.4 (14:10),6.4 (07:20),8.9,51 (04:30),19 (04:40),4.4,4.2,0.2,0,0,42.3325,1.9394444444444445
Talarn,Lleida,15.5 (16:50),9.9 (02:50),12.7,16 (09:00),11 (09:00),14.2,7.6,6.6,0,0,42.20527777777778,0.8652777777777777
Lleida,Lleida,20.0 (17:40),13.5 (03:00),16.8,21 (14:20),12 (14:00),7.6,5,2.6,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,14.0 (17:30),8.8 (09:00),11.4,46 (02:20),23 (00:10),3.8,0.6,2.4,0.6,0.2,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,20.7 (16:50),15.4 (09:40),18.1,60 (14:20),25 (14:20),8.8,1.9,6.9,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,22.7 (19:50),18.9 (08:50),20.8,38 (10:50),22 (10:50),15.9,0.6,14.8,0.5,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,16.2 (23:50),11.1 (09:20),13.7,70 (23:50),42 (09:50),20.7,3,16.8,0.9,0,39.735,2.7130555555555556
Porreres,Illes Balears,21.2 (15:20),17.3 (09:00),19.3,41 (08:40),23 (17:50),8,0.1,7.8,0.1,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,22.0 (21:20),18.4 (10:20),20.2,49 (15:30),24 (00:20),2.7,0,2.6,0.1,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,21.4 (17:50),16.6 (02:20),19,41 (18:00),21 (18:30),30.4,0.8,18.4,11.2,0,39.74916666666667,3.0166666666666666
"Menorca, Aeropuerto",Illes Balears,21.1 (19:00),17.5 (12:50),19.3,50 (11:30),32 (11:30),4.1,0,3,1.1,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,22.0 (16:20),19.7 (02:20),20.9,58 (17:30),42 (17:30),2.8,0.2,2,0.2,0.4,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,24.7 (15:10),15.5 (06:50),20.1,46 (19:30),22 (13:40),0,0,0,0,0,28.951944444444443,-13.600277777777777
