Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Llanes,Asturias,18.9 (15:10),12.5 (05:40),15.7,40 (13:50),31 (14:10),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,19.6 (15:50),6.5 (08:40),13.1,34 (12:20),18 (12:40),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,18.1 (13:00),13.0 (07:50),15.6,49 (01:00),34 (21:20),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,18.1 (15:10),9.2 (06:10),13.7,42 (13:20),26 (17:40),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,18.9 (15:40),9.2 (08:20),14,24 (17:50),13 (18:00),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,20.5 (14:20),8.0 (08:20),14.3,41 (17:50),20 (18:00),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,16.7 (15:40),14.2 (09:00),15.5,69 (03:10),48 (07:10),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,23.6 (16:10),11.6 (08:40),17.6,29 (19:20),16 (19:20),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,22.8 (14:30),18.8 (08:40),20.8,28 (21:30),21 (21:30),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,25.0 (16:40),7.8 (06:40),16.4,17 (03:40),7 (05:10),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,26.8 (17:00),6.2 (09:10),16.5,25 (10:50),16 (11:20),0,0,0,0,0,42.73833333333334,-8.627222222222223
Pontevedra,Pontevedra,27.0 (15:30),11.8 (07:20),19.4,26 (02:40),16 (02:40),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,25.6 (16:50),10.8 (08:40),18.2,22 (05:50),14 (05:50),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,21.8 (16:00),6.4 (09:20),14.1,22 (18:30),9 (18:30),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,19.2 (16:20),7.3 (06:30),13.3,27 (12:50),18 (12:40),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,26.2 (18:30),3.2 (09:00),14.7,13 (21:10),8 (21:10),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,21.0 (16:40),4.2 (07:10),12.6,18 (14:40),12 (01:40),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,28.2 (17:20),6.0 (08:30),17.1,13 (18:00),6 (14:20),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,25.2 (16:40),-1.7 (08:30),11.8,21 (15:00),13 (18:10),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,23.3 (15:20),1.4 (08:20),12.3,40 (23:40),20 (23:40),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,22.5 (17:20),1.4 (08:30),11.9,22 (19:40),10 (18:20),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,16.2 (15:50),6.3 (09:40),11.3,39 (00:10),24 (00:30),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,22.8 (15:50),5.0 (03:00),13.9,28 (15:00),18 (14:50),0,0,0,0,0,42.870555555555555,-4.52
Burgos Aeropuerto,Burgos,19.1 (15:40),3.5 (06:00),11.3,49 (15:50),37 (16:00),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,21.5 (15:50),2.9 (09:00),12.2,41 (17:20),19 (13:20),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,21.7 (15:40),4.4 (08:30),13.1,45 (19:50),25 (17:10),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,23.1 (17:20),6.5 (08:30),14.8,28 (18:40),7 (17:00),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,20.3 (16:20),8.1 (08:10),14.2,23 (17:10),11 (17:30),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,15.1 (16:20),6.8 (04:50),11,32 (01:30),18 (20:30),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,21.6 (17:00),8.7 (08:50),15.2,19 (18:40),11 (19:10),0,0,0,0,0,40.945277777777775,-4.126388888888888
Zamora,Zamora,22.9 (17:20),5.1 (09:00),14,22 (16:40),13 (16:40),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,19.1 (15:40),0.6 (08:30),9.9,28 (15:10),20 (16:10),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,23.7 (17:50),6.0 (09:10),14.9,26 (15:00),14 (15:00),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,21.4 (17:20),1.3 (06:50),11.3,18 (12:50),13 (08:50),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,23.7 (16:20),3.3 (07:20),13.5,28 (18:00),15 (17:20),0,0,0,0,0,42.01083333333333,-5.666666666666667
Salamanca Aeropuerto,Salamanca,22.8 (15:40),3.7 (08:40),13.2,22 (14:40),15 (18:30),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,23.6 (16:30),7.7 (08:20),15.7,15 (17:20),5 (13:50),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,23.2 (15:30),6.6 (08:40),14.9,28 (10:50),18 (10:50),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,23.6 (17:10),6.1 (08:50),14.9,27 (19:30),15 (19:30),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,23.5 (17:10),0.6 (08:10),12.1,22 (16:30),13 (17:40),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,25.7 (17:30),12.8 (09:00),19.3,31 (04:30),15 (03:50),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Buitrago del Lozoya,Madrid,23.1 (16:10),4.3 (08:10),13.7,23 (18:00),12 (18:00),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,24.6 (17:50),8.3 (08:30),16.5,17 (13:10),9 (18:00),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,22.6 (13:50),1.6 (08:30),12.1,24 (17:00),9 (13:50),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,24.7 (17:20),8.8 (08:50),16.8,18 (16:00),10 (19:30),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,22.3 (17:20),10.2 (08:00),16.2,32 (11:40),12 (23:10),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,25.2 (17:40),11.8 (09:00),18.5,25 (03:00),16 (03:30),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,16.9 (16:50),7.4 (07:20),12.1,41 (16:50),19 (02:30),0,0,0,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,23.6 (17:00),10.2 (08:40),16.9,24 (22:50),9 (22:50),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,26.6 (17:50),12.6 (09:20),19.6,27 (14:00),13 (14:00),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,26.2 (17:30),11.6 (06:00),18.9,28 (12:30),14 (12:40),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,25.1 (16:20),11.8 (08:30),18.5,21 (16:30),8 (00:10),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,26.0 (18:10),12.3 (08:50),19.2,17 (17:30),11 (02:30),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,27.0 (17:40),15.7 (07:00),21.3,26 (08:10),11 (09:50),0,0,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,27.3 (18:00),13.3 (08:20),20.3,32 (12:00),19 (11:50),0,0,0,0,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,25.0 (16:10),11.6 (08:10),18.3,25 (16:10),10 (12:10),0,0,0,0,0,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,23.2 (15:30),13.1 (08:00),18.2,27 (00:30),8 (17:20),0,0,0,0,0,39.597500000000004,-3.0469444444444442
Madridejos,Toledo,22.9 (17:10),8.0 (07:50),15.4,35 (16:20),14 (16:20),0,0,0,0,0,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,24.0 (17:10),12.3 (07:50),18.2,26 (02:10),18 (01:30),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Ciudad Real,Ciudad Real,23.9 (15:30),11.7 (08:30),17.8,19 (10:30),11 (11:10),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,24.5 (16:00),10.8 (08:00),17.7,21 (17:10),10 (02:30),0,0,0,0,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,24.7 (15:20),10.8 (08:50),17.8,29 (15:10),18 (04:10),0,0,0,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,28.3 (16:50),9.7 (09:10),19,8 (11:20),1 (11:20),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,27.6 (17:30),11.4 (08:10),19.5,18 (19:00),11 (19:00),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,27.2 (16:40),11.1 (08:50),19.2,15 (14:50),8 (07:00),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,28.8 (17:00),13.3 (08:10),21,15 (12:50),5 (12:30),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,26.1 (16:50),14.5 (07:00),20.3,36 (10:20),24 (10:00),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,28.1 (16:20),13.7 (08:40),20.9,21 (00:50),12 (01:50),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,28.0 (18:10),12.0 (09:00),20,23 (14:30),14 (14:10),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,28.8 (17:50),13.1 (06:40),20.9,23 (20:30),17 (20:30),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,28.6 (14:20),15.0 (07:10),21.8,21 (15:40),11 (15:40),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,28.7 (16:30),14.5 (08:40),21.6,28 (17:00),15 (17:00),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,30.0 (15:40),14.9 (07:10),22.4,28 (11:30),20 (17:10),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,22.3 (14:50),19.3 (20:10),20.8,33 (09:30),18 (10:20),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,26.3 (17:20),9.5 (08:10),17.9,31 (20:10),18 (20:20),0,0,0,0,0,37.505833333333335,-2.735
Santa Elena,Jaén,25.6 (17:00),13.0 (09:00),19.3,25 (19:30),12 (23:50),0,0,0,0,0,38.34444444444445,-3.5352777777777775
Jaén,Jaén,25.9 (16:10),17.0 (08:30),21.4,42 (01:00),26 (08:50),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,29.3 (17:30),10.8 (08:40),20,19 (13:10),8 (13:10),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,25.9 (17:20),13.7 (06:10),19.8,21 (02:00),10 (02:10),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,29.3 (17:30),12.5 (08:50),20.9,24 (12:10),16 (12:10),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,27.0 (16:10),16.0 (05:20),21.5,35 (12:30),15 (04:00),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,27.4 (15:50),11.4 (05:40),19.4,28 (18:30),21 (18:30),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,27.8 (17:00),13.0 (09:20),20.4,24 (17:20),15 (19:40),0,0,0,0,0,37.189722222222215,-3.7894444444444444
Loja,Granada,27.7 (16:20),14.3 (08:40),21,24 (18:50),14 (19:10),0,0,0,0,0,37.16111111111111,-4.152777777777779
La Roda de Andalucía,Sevilla,27.1 (15:40),16.9 (23:20),22,50 (03:40),24 (10:10),0,0,0,0,0,37.19444444444444,-4.77
Écija,Sevilla,30.3 (16:10),16.5 (08:50),23.4,26 (13:00),19 (22:20),0,0,0,0,0,37.51611111111111,-5.085
Sevilla Aeropuerto,Sevilla,30.0 (17:00),17.1 (07:10),23.6,30 (20:30),19 (20:20),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,31.5 (16:40),14.7 (06:10),23.1,26 (16:20),7 (15:50),0,0,0,0,0,37.16444444444444,-5.6113888888888885
"Moguer, El Arenosillo",Huelva,28.7 (13:50),15.9 (07:10),22.3,22 (10:30),16 (16:20),0,0,0,0,0,37.09805555555556,-6.7380555555555555
Grazalema,Cádiz,25.6 (16:40),13.9 (08:30),19.8,37 (02:40),12 (13:50),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,29.9 (15:10),14.8 (07:10),22.3,32 (15:40),19 (16:10),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,27.4 (14:50),20.5 (23:59),23.9,59 (00:20),29 (01:20),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,24.9 (13:30),20.7 (23:59),22.8,66 (02:20),50 (04:20),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,24.8 (15:20),18.1 (21:50),21.4,60 (06:10),27 (03:50),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,23.7 (13:30),19.9 (23:59),21.8,35 (05:20),22 (05:20),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,23.3 (13:50),19.9 (23:50),21.6,74 (02:00),46 (03:00),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,24.9 (15:30),19.9 (23:50),22.4,36 (10:50),22 (13:30),0,0,0,0,0,36.41694444444444,-5.155
Antequera,Málaga,24.6 (16:10),17.3 (23:59),20.9,50 (00:20),23 (11:10),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,25.2 (13:50),18.3 (23:50),21.8,28 (13:00),18 (13:50),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Puerto",Málaga,24.5 (11:20),19.6 (07:30),22.1,18 (13:40),13 (14:00),0,0,0,0,0,36.71666666666667,-4.419722222222222
Abla,Almería,24.4 (16:20),12.7 (05:30),18.5,28 (17:40),14 (18:20),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,27.4 (14:30),19.6 (23:59),23.5,41 (00:20),28 (00:10),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Carboneras,Almería,24.4 (16:20),18.6 (23:40),21.5,64 (00:40),31 (02:50),0,0,0,0,0,36.98027777777778,-1.903611111111111
Huércal-Overa,Almería,24.6 (14:10),15.1 (09:00),19.9,26 (16:20),14 (16:10),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,25.1 (15:00),19.0 (23:30),22.1,30 (14:00),17 (13:30),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,24.2 (16:20),15.7 (08:10),20,24 (15:00),13 (15:10),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,24.5 (14:40),16.8 (23:59),20.6,32 (00:10),24 (00:10),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,23.1 (17:30),12.7 (07:10),17.9,19 (14:10),9 (12:20),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,24.7 (16:00),13.9 (04:30),19.3,23 (14:50),12 (14:20),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,25.9 (16:30),12.5 (08:20),19.2,24 (19:30),15 (19:40),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Lorca,Murcia,26.2 (16:00),15.0 (08:10),20.6,17 (18:30),9 (18:30),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,24.8 (16:10),9.1 (07:30),16.9,24 (13:40),13 (20:10),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,23.9 (15:00),15.0 (07:40),19.4,26 (12:30),15 (15:40),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,24.5 (14:30),14.6 (07:30),19.6,22 (15:30),12 (15:30),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,25.5 (14:00),14.1 (07:40),19.8,19 (17:30),11 (08:50),0,0,0,0,0,38.78361111111111,0.16777777777777778
Cuenca,Cuenca,24.2 (17:10),8.4 (08:30),16.3,22 (18:20),9 (18:20),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,24.5 (17:20),10.5 (05:40),17.5,23 (17:10),15 (11:20),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,21.5 (15:50),9.4 (07:20),15.4,22 (18:00),15 (00:30),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,25.0 (17:00),11.3 (07:30),18.2,20 (12:20),6 (17:20),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,27.1 (17:00),13.8 (07:00),20.5,16 (05:20),10 (05:20),0,0,0,0,0,39.001666666666665,-0.5236111111111111
Polinyà de Xúquer,València/Valencia,23.8 (15:30),14.7 (01:00),19.2,23 (18:00),11 (18:10),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,23.8 (17:30),9.8 (09:30),16.8,14 (09:10),7 (20:40),0,0,0,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,25.9 (16:10),13.5 (08:20),19.7,24 (17:10),17 (18:10),0,0,0,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,26.3 (16:10),15.4 (08:10),20.8,22 (17:10),12 (17:10),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,25.4 (15:30),14.4 (08:50),19.9,22 (15:40),14 (14:40),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,18.7 (16:30),-2.7 (06:50),8,24 (14:30),17 (14:30),0,0,0,0,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,20.2 (16:10),0.9 (06:20),10.6,28 (15:20),13 (17:30),0,0,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,18.6 (16:00),1.6 (04:30),10.1,39 (16:50),26 (16:50),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Belorado,Burgos,18.8 (16:50),3.7 (08:30),11.2,30 (15:30),15 (15:30),0,0,0,0,0,42.42111111111111,-3.1702777777777778
Jaca,Huesca,20.2 (17:00),3.2 (08:20),11.7,39 (20:00),22 (20:00),0,0,0,0,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,22.9 (15:20),6.8 (07:00),14.8,40 (18:00),24 (17:30),0,0,0,0,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,23.0 (17:00),3.6 (08:20),13.3,36 (17:30),20 (17:40),0,0,0,0,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,22.8 (16:50),4.2 (05:30),13.5,23 (17:50),13 (18:10),0,0,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,23.0 (16:50),4.0 (06:40),13.5,22 (18:30),12 (14:30),0,0,0,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,22.1 (17:00),3.7 (08:20),12.9,29 (17:40),18 (17:50),0,0,0,0,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,23.7 (17:40),10.4 (08:30),17.1,43 (23:00),22 (23:30),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,22.4 (17:30),9.5 (08:30),15.9,23 (03:20),15 (03:20),0,0,0,0,0,40.946666666666665,-0.23777777777777778
La Molina,Girona,15.3 (14:30),5.0 (00:50),10.2,37 (16:20),18 (17:40),0,0,0,0,0,42.3325,1.9394444444444445
Talarn,Lleida,21.6 (17:10),7.1 (07:20),14.4,24 (19:50),13 (19:50),0,0,0,0,0,42.20527777777778,0.8652777777777777
Lleida,Lleida,23.4 (17:30),6.9 (08:50),15.1,21 (14:00),12 (14:00),0,0,0,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,22.5 (14:00),1.6 (07:00),12.1,37 (15:00),13 (14:40),0,0,0,0,0,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,23.0 (14:00),5.0 (07:00),14,19 (16:30),6 (16:40),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,24.6 (16:30),14.1 (07:30),19.4,29 (15:30),14 (15:30),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,14.8 (15:20),10.5 (07:50),12.7,35 (09:20),27 (08:30),0,0,0,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,27.2 (15:00),9.8 (08:00),18.5,22 (16:40),12 (17:20),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,25.7 (14:20),17.7 (07:30),21.7,31 (04:40),23 (15:40),0,0,0,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,24.3 (15:00),8.4 (06:20),16.3,24 (16:10),17 (16:10),0,0,0,0,0,39.74916666666667,3.0166666666666666
"Menorca, Aeropuerto",Illes Balears,22.9 (15:20),13.2 (00:20),18,35 (11:30),26 (12:00),0,0,0,0,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,24.2 (13:10),13.1 (03:30),18.7,26 (13:30),15 (17:00),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,28.0 (14:40),17.1 (08:10),22.6,41 (13:40),25 (18:10),0,0,0,0,0,28.951944444444443,-13.600277777777777
La Palma Aeropuerto,Santa Cruz de Tenerife,24.5 (13:10),19.8 (08:10),22.1,21 (10:50),14 (10:50),0,0,0,0,0,28.633055555555558,-17.755
Pájara,Las Palmas,27.4 (14:00),21.2 (05:20),24.3,37 (15:40),20 (16:00),0,0,0,0,0,28.049166666666668,-14.358055555555556
Fuerteventura Aeropuerto,Las Palmas,26.5 (15:10),19.3 (02:30),22.9,41 (16:20),32 (16:30),0,0,0,0,0,28.44472222222222,-13.863055555555555
San Sebastián de la Gomera,Santa Cruz de Tenerife,27.3 (15:20),20.7 (06:30),24,37 (17:00),16 (16:30),0,0,0,0,0,28.08972222222222,-17.11138888888889
Tenerife Sur Aeropuerto,Santa Cruz de Tenerife,26.5 (13:40),19.0 (07:30),22.8,41 (15:50),31 (16:40),0,0,0,0,0,28.046944444444446,-16.561111111111114
Izaña,Santa Cruz de Tenerife,18.9 (14:20),9.1 (04:10),14,39 (18:40),33 (20:40),0,0,0,0,0,28.30888888888889,-16.499444444444446
Güímar,Santa Cruz de Tenerife,25.2 (17:50),17.3 (08:20),21.3,38 (17:30),27 (18:10),0,0,0,0,0,28.31833333333333,-16.38222222222222
Tenerife Norte Aeropuerto,Santa Cruz de Tenerife,22.3 (15:50),15.1 (04:10),18.7,37 (13:10),26 (08:00),0,0,0,0,0,28.4775,-16.329444444444444
Sta.Cruz de Tenerife,Santa Cruz de Tenerife,27.4 (15:40),20.9 (07:20),24.1,36 (12:40),22 (12:30),0,0,0,0,0,28.46333333333333,-16.255277777777778
