Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Alajar,Huelva,26.2 (13:20),16.0 (23:59),21.1,36 (20:20),19 (15:00),5,0,0,4.2,0.8,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,30.3 (15:10),17.7 (08:20),24,29 (16:40),19 (16:40),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,23.5 (11:40),20.7 (04:20),22.1,39 (12:10),21 (11:50),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,25.9 (16:10),12.5 (08:20),19.2,39 (14:40),21 (14:40),0,0,0,0,0,37.505833333333335,-2.735
Santa Elena,Jaén,25.5 (14:00),13.6 (07:10),19.6,32 (16:10),18 (16:10),0.4,0,0,0.2,0.2,38.34444444444445,-3.5352777777777775
Jaén,Jaén,26.0 (14:30),17.0 (04:20),21.5,36 (02:40),22 (06:30),1.6,0,0,1.6,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,30.0 (15:50),16.7 (07:30),23.4,31 (16:50),15 (16:50),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,22.3 (15:20),13.4 (08:10),17.8,51 (17:00),24 (17:00),20.6,0,1,19.4,0.2,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,30.0 (16:40),16.4 (08:10),23.2,28 (11:10),16 (11:10),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,26.8 (17:00),15.5 (07:00),21.1,23 (08:50),16 (08:50),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,26.0 (15:00),11.5 (05:30),18.8,30 (19:20),21 (19:50),0.9,0,0,0.9,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,27.9 (16:40),11.9 (08:10),19.9,26 (18:40),15 (18:40),0,0,0,0,0,37.189722222222215,-3.7894444444444444
Loja,Granada,26.9 (18:10),14.2 (07:30),20.5,25 (08:20),12 (08:40),0,0,0,0,0,37.16111111111111,-4.152777777777779
Écija,Sevilla,29.1 (15:40),16.8 (08:10),22.9,33 (16:20),20 (19:10),0.6,0,0,0.6,0,37.51611111111111,-5.085
Sevilla Aeropuerto,Sevilla,30.7 (18:20),18.1 (06:20),24.4,33 (11:00),22 (11:00),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,29.9 (16:00),18.0 (06:50),23.9,23 (11:10),14 (11:20),0,0,0,0,0,37.16444444444444,-5.6113888888888885
Grazalema,Cádiz,22.2 (13:50),15.8 (08:20),19,36 (15:50),13 (19:00),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,28.9 (13:50),16.0 (06:50),22.4,45 (16:40),23 (16:40),11.5,0,0,11.5,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,29.7 (13:30),21.7 (08:10),25.7,43 (11:50),20 (11:50),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,27.8 (13:40),22.0 (08:40),24.9,51 (20:20),41 (20:20),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,26.2 (13:00),19.5 (07:10),22.9,52 (16:10),24 (15:50),0.1,0,0.1,0,0,36.245555555555555,-5.965
Melilla,Melilla,23.9 (16:10),19.2 (11:40),21.6,48 (12:10),31 (10:20),37.8,0.2,37,0.6,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,24.5 (15:00),21.0 (00:10),22.8,63 (03:30),39 (00:50),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,25.9 (16:30),21.5 (05:40),23.7,38 (03:10),18 (23:10),0,0,0,0,0,36.41694444444444,-5.155
Antequera,Málaga,25.9 (16:10),16.2 (09:00),21.1,43 (18:30),23 (23:10),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,27.4 (15:10),19.7 (08:50),23.6,32 (17:30),18 (13:00),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,28.1 (15:40),19.9 (07:20),24,31 (18:00),22 (15:30),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,27.4 (10:40),20.3 (07:50),23.8,22 (22:30),15 (13:00),0,0,0,0,0,36.71666666666667,-4.419722222222222
Adra,Almería,27.6 (14:30),22.1 (04:40),24.9,36 (17:00),21 (15:30),0.1,0,0.1,0,0,36.74722222222222,-3.0205555555555557
Abla,Almería,23.0 (15:50),13.2 (07:40),18.1,37 (16:30),16 (15:30),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,28.8 (16:50),21.5 (08:00),25.1,55 (15:50),40 (12:30),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,25.1 (17:50),17.8 (04:00),21.4,31 (11:50),8 (00:20),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,27.2 (18:40),20.8 (08:00),24,42 (14:00),23 (11:20),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,25.1 (13:00),18.8 (07:40),21.9,39 (17:10),21 (12:10),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,26.5 (13:40),18.1 (07:50),22.3,63 (20:40),47 (20:40),0.9,0.4,0,0,0.5,37.788888888888884,-0.8033333333333333
Hellín,Albacete,21.2 (17:10),14.1 (08:10),17.7,30 (19:40),16 (19:40),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,22.7 (16:50),14.2 (06:20),18.5,30 (10:40),15 (10:40),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,26.6 (14:40),16.5 (04:20),21.6,29 (20:00),17 (21:10),0.1,0.1,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,27.0 (14:50),18.3 (06:50),22.6,28 (13:40),14 (00:30),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Yecla,Murcia,21.5 (14:40),14.2 (02:00),17.8,38 (16:50),24 (15:10),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,28.1 (13:50),17.0 (07:40),22.6,37 (18:20),25 (18:20),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,27.6 (14:00),19.4 (06:00),23.5,36 (13:20),19 (13:20),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,25.7 (14:40),16.9 (00:20),21.3,40 (12:50),25 (12:50),16,15.8,0.2,0,0,38.78361111111111,0.16777777777777778
Cuenca,Cuenca,23.8 (16:40),11.3 (06:30),17.5,30 (19:30),14 (17:00),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,22.4 (17:30),12.7 (06:40),17.5,35 (15:40),26 (18:30),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,21.1 (14:40),10.2 (04:30),15.7,38 (01:10),26 (18:40),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,22.8 (15:20),12.9 (06:30),17.8,28 (17:50),12 (18:00),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,23.5 (15:50),16.6 (01:40),20.1,31 (15:10),20 (15:10),88.8,1.2,0,0,87.6,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,22.7 (16:30),11.0 (08:40),16.9,34 (15:10),19 (18:10),2.6,2.4,0.2,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,22.3 (13:40),15.9 (08:20),19.1,31 (23:40),17 (23:40),45.5,6.7,0,0,38.8,39.18472222222222,-0.3719444444444444
Teruel,Teruel,23.1 (16:10),7.9 (04:30),15.5,27 (18:40),10 (18:20),0.2,0,0.2,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,24.7 (16:00),15.9 (07:40),20.3,45 (17:30),31 (17:30),2.2,2.2,0,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,25.3 (16:00),16.1 (07:20),20.7,39 (19:30),15 (18:30),6,6,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,25.9 (15:20),15.8 (05:50),20.8,32 (21:50),20 (22:00),8,6.6,1.4,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,19.1 (15:50),8.8 (07:30),14,30 (16:30),15 (16:20),7.9,7.8,0.1,0,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,21.0 (16:00),9.5 (06:50),15.3,37 (17:30),19 (19:00),12,12,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,22.3 (16:20),9.7 (06:10),16,37 (16:40),27 (18:00),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Belorado,Burgos,20.7 (16:30),10.0 (06:30),15.4,39 (17:00),21 (17:10),0.3,0.2,0,0.1,0,42.42111111111111,-3.1702777777777778
Jaca,Huesca,18.7 (14:30),7.2 (06:20),13,22 (15:20),12 (04:50),0.2,0,0,0.2,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,19.6 (14:40),8.8 (01:10),14.2,24 (15:10),15 (15:10),0.2,0,0.2,0,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,20.4 (18:10),8.0 (08:00),14.2,14 (19:10),9 (15:00),0,0,0,0,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,19.5 (17:00),5.6 (06:10),12.5,42 (13:50),28 (13:50),0,0,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,20.4 (17:00),7.4 (04:00),13.9,33 (18:40),13 (13:30),0,0,0,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,21.1 (17:00),8.6 (06:40),14.9,40 (17:30),22 (18:30),0,0,0,0,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,23.8 (17:40),12.7 (08:20),18.2,21 (15:40),9 (16:00),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,20.6 (17:00),11.2 (03:40),15.9,20 (09:10),13 (05:10),1.2,0,1.2,0,0,40.946666666666665,-0.23777777777777778
La Molina,Girona,15.9 (12:50),4.3 (07:10),10.1,28 (13:10),12 (15:50),0,0,0,0,0,42.3325,1.9394444444444445
Talarn,Lleida,21.5 (17:00),9.3 (07:30),15.4,16 (17:00),11 (02:00),0,0,0,0,0,42.20527777777778,0.8652777777777777
Lleida,Lleida,22.0 (17:20),13.9 (06:10),17.9,20 (13:10),12 (13:00),0.2,0,0,0.2,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,19.7 (15:00),6.7 (05:40),13.2,33 (13:30),9 (00:50),0.2,0.2,0,0,0,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,22.3 (14:50),15.9 (00:10),19.1,36 (23:40),11 (21:50),1,0,0,0,1,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,27.2 (14:40),21.0 (02:50),24.1,35 (19:00),18 (20:00),2.1,0,0,0.5,1.6,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,18.4 (14:30),12.9 (01:50),15.6,59 (21:30),42 (21:20),2,0,0,0,2,39.735,2.7130555555555556
Porreres,Illes Balears,26.6 (15:30),18.8 (00:50),22.7,30 (14:10),14 (14:10),1.4,0,0.7,0,0.7,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,26.4 (14:20),21.8 (04:50),24.1,42 (07:20),36 (07:20),2.5,0,0,0,2.5,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,25.9 (16:00),19.1 (08:00),22.5,35 (14:40),24 (14:30),0.6,0,0,0,0.6,39.74916666666667,3.0166666666666666
"Menorca, Aeropuerto",Illes Balears,26.5 (15:20),17.6 (00:20),22.1,42 (17:10),31 (17:10),1.8,0,0,0,1.8,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,26.6 (14:50),18.7 (06:30),22.7,45 (00:10),30 (18:40),10.3,7.7,2.6,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,29.1 (15:10),21.1 (03:20),25.1,45 (15:30),30 (17:40),0,0,0,0,0,28.951944444444443,-13.600277777777777
Tazacorte,Santa Cruz de Tenerife,26.4 (15:50),22.5 (04:20),24.4,15 (02:10),8 (01:50),0,0,0,0,0,28.59583333333333,-17.915277777777778
La Palma Aeropuerto,Santa Cruz de Tenerife,26.0 (13:40),21.6 (06:40),23.8,39 (05:10),28 (18:50),0.1,0,0.1,0,0,28.633055555555558,-17.755
Pájara,Las Palmas,27.8 (16:10),22.1 (05:50),24.9,39 (17:50),24 (15:20),0,0,0,0,0,28.049166666666668,-14.358055555555556
Fuerteventura Aeropuerto,Las Palmas,27.2 (14:20),22.2 (23:59),24.7,37 (00:40),30 (00:40),0,0,0,0,0,28.44472222222222,-13.863055555555555
San Sebastián de la Gomera,Santa Cruz de Tenerife,27.4 (16:00),23.1 (02:30),25.3,38 (16:10),17 (06:10),0,0,0,0,0,28.08972222222222,-17.11138888888889
Tenerife Sur Aeropuerto,Santa Cruz de Tenerife,27.6 (12:10),20.2 (06:20),23.9,37 (21:10),27 (21:10),0,0,0,0,0,28.046944444444446,-16.561111111111114
Izaña,Santa Cruz de Tenerife,19.0 (14:20),11.0 (05:10),15,23 (06:20),19 (05:50),0,0,0,0,0,28.30888888888889,-16.499444444444446
Güímar,Santa Cruz de Tenerife,27.1 (13:00),17.7 (05:40),22.4,38 (13:40),31 (14:00),0,0,0,0,0,28.31833333333333,-16.38222222222222
