Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Cabo Busto,Asturias,12.1 (15:10),3.7 (09:20),7.9,31 (17:30),18 (06:30),0,0,0,0,0,43.56916666666667,-6.47
Castropol,Asturias,13.9 (15:40),3.2 (09:20),8.5,19 (09:00),9 (08:20),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,11.1 (20:30),8.3 (11:10),9.7,62 (14:30),48 (21:10),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,14.9 (14:40),7.2 (08:30),11,18 (05:20),12 (05:10),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,19.7 (14:20),12.3 (20:30),16,27 (15:30),20 (15:30),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,18.2 (15:40),1.5 (08:30),9.9,13 (13:40),8 (13:30),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,15.1 (15:10),0.4 (09:00),7.8,26 (23:40),20 (23:40),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,19.5 (16:00),5.6 (07:00),12.5,16 (04:50),9 (06:50),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,16.6 (14:50),6.1 (07:10),11.4,19 (00:20),12 (06:00),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,14.2 (15:20),4.3 (09:00),9.3,24 (11:20),16 (11:50),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,5.4 (16:30),-2.1 (09:10),1.7,5 (13:50),3 (13:10),0.2,0,0.2,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,14.4 (14:40),4.9 (07:50),9.6,36 (16:50),23 (16:50),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,5.3 (17:10),-1.5 (09:30),1.9,10 (14:10),6 (14:50),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,13.4 (16:10),0.5 (09:00),6.9,17 (03:10),10 (03:00),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,13.1 (17:20),1.6 (23:59),7.4,12 (07:50),8 (08:10),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,17.2 (15:50),-5.6 (08:50),5.8,13 (15:20),10 (17:00),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,19.1 (15:30),-2.3 (08:40),8.4,8 (15:00),4 (15:00),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,13.8 (15:40),-5.0 (09:00),4.4,30 (13:10),15 (13:20),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,10.3 (13:40),6.0 (02:20),8.2,50 (08:10),37 (08:30),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,20.5 (13:20),4.8 (06:20),12.7,28 (06:20),16 (06:20),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,18.6 (15:00),-2.3 (08:10),8.2,20 (10:50),13 (01:50),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,14.8 (14:10),-3.0 (08:40),5.9,31 (19:10),23 (14:40),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,15.6 (15:40),-2.8 (06:50),6.4,21 (20:50),11 (18:50),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,13.8 (15:50),-1.0 (07:50),6.4,25 (22:10),21 (21:40),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,10.7 (15:40),-0.7 (08:20),5,10 (15:40),6 (04:50),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,15.7 (14:00),0.5 (07:30),8.1,26 (13:20),14 (14:50),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,10.6 (14:10),3.6 (23:40),7.1,38 (09:40),27 (09:30),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,14.8 (14:30),3.3 (02:40),9.1,16 (22:00),10 (14:00),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,10.2 (13:00),3.9 (19:20),7,54 (00:30),30 (05:10),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,6.7 (15:40),-1.5 (08:00),2.6,15 (12:50),7 (12:50),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,11.0 (14:30),1.7 (04:00),6.4,31 (23:59),22 (22:40),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,17.9 (15:30),0.9 (07:30),9.4,18 (23:30),14 (23:30),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,16.7 (14:50),0.5 (08:10),8.6,13 (08:40),10 (00:50),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,14.5 (16:00),-2.8 (08:40),5.9,19 (07:20),9 (13:20),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,15.4 (15:20),-3.9 (08:40),5.7,24 (14:30),12 (14:30),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca,Salamanca,7.3 (15:50),-0.5 (06:20),3.4,14 (07:20),7 (04:50),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,12.7 (15:30),-2.7 (07:00),5,26 (20:20),18 (20:20),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,7.5 (16:30),-0.5 (23:59),3.5,10 (01:00),7 (20:20),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,15.9 (16:10),-6.4 (08:10),4.7,13 (16:30),6 (16:40),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,19.9 (16:20),5.8 (09:20),12.8,18 (12:20),11 (23:30),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,17.4 (16:30),-1.9 (08:30),7.7,14 (03:50),8 (23:10),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,18.5 (16:40),-2.4 (08:40),8,12 (09:20),9 (17:50),0,0,0,0,0,41.00694444444444,-3.613611111111111
Somosierra,Madrid,15.4 (15:40),4.5 (08:40),9.9,21 (11:40),6 (08:50),0,0,0,0,0,41.135555555555555,-3.5802777777777774
Madrid Aeropuerto,Madrid,17.1 (15:10),-1.3 (08:40),7.9,15 (13:50),9 (21:20),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,18.5 (14:20),-6.0 (07:30),6.3,19 (15:50),11 (16:00),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,18.5 (16:50),1.3 (08:40),9.9,12 (22:10),8 (05:40),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,17.6 (14:40),7.6 (05:50),12.6,31 (05:10),23 (05:10),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,16.5 (16:30),0.7 (08:20),8.6,20 (04:00),12 (13:20),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,11.9 (14:20),5.3 (08:40),8.6,31 (07:20),18 (07:00),0,0,0,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,17.4 (14:50),2.4 (08:40),9.9,21 (12:10),13 (12:20),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,17.1 (16:10),2.5 (06:50),9.8,25 (15:00),15 (13:10),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,17.3 (14:20),2.0 (07:50),9.6,30 (15:50),16 (15:10),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,18.4 (15:10),7.6 (00:50),13,25 (22:10),11 (21:40),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,17.9 (16:40),2.8 (09:00),10.3,18 (14:50),12 (20:10),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,17.8 (16:50),6.8 (08:50),12.3,28 (07:50),18 (11:20),0,0,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,18.3 (16:10),2.4 (06:10),10.3,35 (15:40),21 (15:20),0,0,0,0,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,15.9 (14:00),2.3 (05:50),9.1,22 (22:40),15 (22:40),0,0,0,0,0,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,17.2 (16:00),4.4 (02:30),10.8,17 (16:10),8 (05:40),0,0,0,0,0,39.597500000000004,-3.0469444444444442
Madridejos,Toledo,14.3 (15:40),-1.8 (08:00),6.3,42 (16:10),26 (16:10),0,0,0,0,0,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,14.3 (15:40),0.0 (08:10),7.2,34 (14:50),19 (14:50),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,13.9 (14:10),0.9 (04:10),7.4,48 (13:20),36 (13:50),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,14.8 (14:40),0.3 (06:00),7.6,41 (14:50),21 (14:20),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,16.3 (15:10),-1.0 (08:30),7.6,32 (12:50),17 (13:10),0,0,0,0,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,15.3 (15:30),-0.7 (09:00),7.3,27 (18:00),15 (18:10),0,0,0,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,17.1 (14:10),-3.0 (08:40),7.1,6 (14:40),3 (14:40),0.1,0.1,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,18.9 (15:50),1.1 (08:00),10,26 (15:30),14 (15:30),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,16.0 (16:10),-0.4 (07:10),7.8,17 (16:20),11 (16:20),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,18.5 (15:50),4.2 (09:00),11.3,20 (15:30),10 (15:30),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,14.6 (14:30),4.5 (08:10),9.6,26 (15:20),17 (15:10),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,17.9 (16:20),3.1 (04:00),10.5,22 (13:50),12 (06:50),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,17.9 (16:00),2.1 (07:40),10,25 (14:20),18 (14:30),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,16.1 (15:40),2.4 (08:20),9.3,32 (17:40),25 (17:40),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,18.9 (14:40),6.0 (08:30),12.4,19 (14:50),10 (13:20),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,16.5 (15:00),8.5 (03:00),12.5,35 (08:10),17 (14:10),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,19.1 (16:40),5.8 (06:50),12.5,25 (12:00),15 (12:00),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,16.2 (12:20),14.1 (03:10),15.2,53 (23:00),30 (21:30),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,12.6 (14:00),-2.0 (06:30),5.3,38 (12:00),22 (14:30),0,0,0,0,0,37.505833333333335,-2.735
Santa Elena,Jaén,14.9 (16:30),4.8 (09:40),9.8,18 (19:10),8 (00:30),0,0,0,0,0,38.34444444444445,-3.5352777777777775
Jaén,Jaén,15.6 (13:50),6.2 (06:10),10.9,39 (23:20),22 (20:00),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,18.5 (16:20),-1.4 (08:50),8.6,8 (14:00),4 (20:10),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,17.6 (14:30),7.0 (04:40),12.3,22 (06:30),12 (03:10),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,18.4 (16:40),0.6 (08:20),9.5,17 (11:00),12 (11:00),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,16.4 (15:50),7.0 (08:40),11.7,24 (04:20),19 (04:10),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,15.8 (15:30),0.6 (07:50),8.2,21 (15:50),14 (00:40),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,16.2 (16:20),-2.2 (07:50),7,18 (18:50),12 (18:50),0,0,0,0,0,37.189722222222215,-3.7894444444444444
La Roda de Andalucía,Sevilla,16.1 (14:40),3.7 (05:40),9.9,40 (13:40),21 (14:00),0,0,0,0,0,37.19444444444444,-4.77
Écija,Sevilla,19.6 (15:30),2.9 (08:10),11.3,26 (15:30),15 (17:00),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,15.7 (15:30),0.7 (06:20),8.2,23 (13:30),13 (13:30),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,19.3 (15:00),6.8 (01:10),13,45 (15:40),31 (15:30),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,19.6 (15:40),7.4 (02:40),13.5,34 (08:50),20 (17:30),0,0,0,0,0,37.16444444444444,-5.6113888888888885
Grazalema,Cádiz,13.4 (14:40),8.7 (19:30),11,41 (23:40),22 (23:59),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,19.4 (14:30),4.0 (07:40),11.7,42 (12:30),27 (13:20),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,17.8 (14:40),13.4 (05:50),15.6,58 (17:20),28 (17:20),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,17.4 (15:00),13.9 (06:50),15.6,60 (17:10),46 (17:00),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,16.4 (14:10),12.1 (04:30),14.3,62 (12:00),27 (13:20),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,16.0 (13:00),13.7 (01:30),14.8,41 (21:20),27 (21:20),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,16.0 (13:30),14.1 (03:00),15.1,86 (23:40),57 (23:00),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,16.4 (14:10),13.6 (04:20),15,53 (15:30),34 (22:50),0,0,0,0,0,36.41694444444444,-5.155
Antequera,Málaga,13.8 (14:20),9.3 (08:20),11.6,49 (11:50),26 (19:40),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,17.4 (15:10),10.5 (05:30),13.9,37 (15:20),27 (15:40),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,17.1 (13:30),10.6 (04:10),13.9,35 (15:00),23 (15:30),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,17.7 (13:50),12.6 (00:50),15.2,39 (21:40),22 (21:40),0,0,0,0,0,36.71666666666667,-4.419722222222222
Adra,Almería,18.4 (15:00),9.5 (05:50),13.9,34 (12:50),16 (16:10),0,0,0,0,0,36.74722222222222,-3.0205555555555557
Roquetas de Mar,Almería,18.2 (13:20),13.0 (05:40),15.6,54 (19:10),36 (13:00),0,0,0,0,0,36.68694444444444,-2.7016666666666667
Abla,Almería,12.7 (14:10),2.7 (04:40),7.7,31 (15:00),17 (14:40),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,18.2 (13:20),9.5 (05:10),13.9,54 (15:00),41 (15:00),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,13.5 (14:30),3.0 (07:10),8.3,19 (17:30),7 (16:50),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,16.3 (13:30),9.0 (02:20),12.6,24 (16:30),13 (15:20),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,14.7 (15:50),9.8 (00:20),12.3,17 (16:20),8 (14:50),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,15.7 (16:20),12.4 (00:30),14,42 (09:30),22 (21:00),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,12.1 (16:10),0.9 (08:00),6.5,13 (03:30),9 (03:30),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,12.5 (14:40),-0.7 (08:40),5.9,17 (11:20),10 (11:20),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,14.1 (16:40),5.2 (04:30),9.7,22 (13:50),14 (13:00),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,15.9 (16:20),10.2 (08:30),13,25 (07:20),15 (07:10),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,12.9 (14:30),4.7 (03:50),8.8,17 (07:30),7 (07:30),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,14.5 (15:50),-1.0 (03:40),6.8,23 (16:30),15 (16:40),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,16.2 (13:00),10.3 (07:30),13.3,32 (20:20),22 (20:20),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,16.8 (13:10),9.1 (23:20),12.9,20 (20:30),10 (15:50),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,17.5 (14:00),9.2 (00:00),13.3,26 (16:50),16 (16:40),0,0,0,0,0,38.78361111111111,0.16777777777777778
Cuenca,Cuenca,19.0 (15:10),-0.2 (07:10),9.4,22 (16:30),10 (15:50),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,13.7 (16:20),-2.5 (08:00),5.6,25 (12:40),19 (12:40),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,13.7 (15:20),1.6 (23:59),7.6,27 (14:00),18 (13:50),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,14.8 (15:50),-1.4 (08:00),6.7,16 (13:00),5 (13:00),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,17.6 (14:50),7.1 (22:10),12.4,17 (02:20),11 (01:40),0,0,0,0,0,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,16.4 (13:40),1.4 (08:30),8.9,37 (13:40),23 (14:40),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,15.1 (14:50),6.7 (21:10),10.9,19 (10:10),10 (10:50),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,17.6 (15:40),-4.2 (08:30),6.7,11 (19:10),8 (19:30),0,0,0,0,0,40.35055555555556,-1.1241666666666668
"València, Viveros",València/Valencia,17.9 (13:50),7.1 (08:20),12.5,14 (04:20),6 (15:40),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,16.3 (13:40),6.8 (08:10),11.5,17 (04:00),10 (23:50),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,18.4 (14:40),1.1 (02:40),9.7,15 (16:30),9 (16:30),0,0,0,0,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,6.9 (16:20),-1.8 (08:30),2.6,9 (02:50),4 (16:00),0,0,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,5.4 (17:00),-0.2 (07:30),2.6,13 (06:30),7 (17:50),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Belorado,Burgos,13.3 (15:00),0.4 (08:30),6.9,12 (20:40),8 (00:10),0,0,0,0,0,42.42111111111111,-3.1702777777777778
Jaca,Huesca,15.9 (15:10),0.9 (07:50),8.4,23 (21:30),12 (21:30),0,0,0,0,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,17.2 (14:50),5.7 (08:10),11.5,23 (18:40),13 (18:40),0,0,0,0,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,7.5 (16:20),-3.9 (08:40),1.8,12 (03:30),4 (11:40),0,0,0,0,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,14.9 (16:00),-4.2 (07:40),5.3,14 (16:20),9 (16:10),0,0,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,14.2 (14:50),-3.7 (08:40),5.2,12 (15:40),7 (15:40),0,0,0,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,11.2 (16:20),-2.1 (08:50),4.5,11 (18:30),8 (18:30),0,0,0,0,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,4.7 (00:00),2.6 (08:50),3.6,19 (07:50),10 (06:20),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,3.1 (15:20),-1.5 (06:30),0.8,10 (00:30),7 (04:20),0,0,0,0,0,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,3.2 (15:00),0.3 (08:40),1.8,10 (01:30),7 (07:40),0,0,0,0,0,41.058055555555555,-0.14166666666666666
La Molina,Girona,10.7 (13:50),1.5 (21:40),6.1,27 (10:40),12 (07:00),0.2,0,0,0.2,0,42.3325,1.9394444444444445
La Seu d'Urgell,Lleida,15.3 (15:20),-4.2 (08:10),5.6,7 (14:50),3 (15:10),0,0,0,0,0,42.35472222222222,1.4630555555555556
Talarn,Lleida,14.3 (15:30),1.9 (08:10),8.1,11 (13:10),8 (03:10),0,0,0,0,0,42.20527777777778,0.8652777777777777
Lleida,Lleida,3.2 (00:00),2.1 (23:40),2.6,10 (15:50),7 (15:50),0,0,0,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,14.7 (13:10),-0.1 (23:50),7.3,35 (16:20),21 (15:20),0,0,0,0,0,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,15.0 (13:10),0.5 (08:20),7.8,17 (19:00),2 (18:40),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,17.3 (14:10),7.8 (06:30),12.5,15 (15:50),9 (15:50),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,12.9 (11:50),5.4 (21:50),9.1,32 (19:00),24 (18:30),0,0,0,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,15.4 (11:20),5.9 (02:40),10.6,20 (13:30),13 (13:30),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,15.0 (11:10),12.5 (18:00),13.8,24 (03:30),18 (03:20),0,0,0,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,14.6 (14:50),3.1 (07:30),8.9,23 (12:50),13 (12:40),0,0,0,0,0,39.74916666666667,3.0166666666666666
"Ibiza, Aeropuerto",Illes Balears,15.8 (13:20),7.9 (00:10),11.9,26 (21:00),18 (16:00),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,19.9 (12:20),15.3 (00:40),17.6,48 (05:00),37 (11:10),0,0,0,0,0,28.951944444444443,-13.600277777777777
La Palma Aeropuerto,Santa Cruz de Tenerife,20.9 (12:50),15.0 (03:40),17.9,28 (00:10),17 (13:30),0,0,0,0,0,28.633055555555558,-17.755
Pájara,Las Palmas,21.9 (15:10),16.8 (07:10),19.3,28 (11:40),13 (11:40),0,0,0,0,0,28.049166666666668,-14.358055555555556
Fuerteventura Aeropuerto,Las Palmas,19.9 (14:00),14.9 (00:20),17.4,46 (06:00),34 (06:00),0,0,0,0,0,28.44472222222222,-13.863055555555555
