Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Bilbao Aeropuerto,Bizkaia,13.0 (15:30),9.4 (06:50),11.2,18 (18:00),12 (16:40),5.9,2.2,0.7,1.3,1.7,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,13.8 (15:10),9.2 (23:59),11.5,22 (00:10),14 (00:10),8.3,1.3,5.7,0.8,0.5,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,14.0 (12:40),9.7 (02:20),11.8,21 (10:00),13 (10:30),1.8,0.5,1,0.3,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,12.7 (13:30),9.7 (01:40),11.2,17 (02:30),10 (01:50),1,0.4,0.6,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,13.7 (15:40),9.6 (02:50),11.7,19 (12:10),13 (12:20),0.4,0.3,0.1,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,14.4 (12:10),9.9 (03:20),12.1,25 (13:00),21 (13:10),0.4,0.4,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,13.4 (11:50),9.9 (06:30),11.6,25 (12:50),17 (13:00),0,0,0,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,12.1 (13:30),9.0 (06:10),10.6,22 (09:30),16 (09:30),0.5,0.3,0.2,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,10.1 (13:30),7.5 (03:40),8.8,23 (15:20),15 (15:20),5.4,3.4,0.8,0.2,1,43.35333333333333,-5.874166666666667
Castropol,Asturias,14.3 (15:40),8.4 (06:20),11.3,23 (12:50),13 (13:00),1.5,0,0,0,1.5,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,13.7 (13:20),9.1 (08:40),11.4,33 (16:50),26 (11:50),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,14.5 (14:50),8.3 (07:50),11.4,32 (15:30),24 (18:20),2.4,0,0,2.4,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,15.4 (15:00),8.4 (07:10),11.9,41 (23:30),14 (17:00),0.3,0,0.2,0.1,0,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,13.9 (16:30),2.4 (07:40),8.1,35 (14:10),22 (19:10),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,17.0 (15:00),4.0 (07:20),10.5,30 (17:10),17 (17:10),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,16.0 (15:10),6.3 (07:40),11.2,31 (19:50),10 (19:30),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,16.6 (15:20),6.7 (07:50),11.7,33 (16:40),20 (16:30),1,0,0,0,1,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,16.5 (15:10),5.8 (07:30),11.2,39 (19:00),27 (19:00),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,13.7 (17:40),3.6 (05:00),8.6,30 (16:50),15 (16:50),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,3.4 (14:20),0.6 (03:40),2,27 (16:30),21 (16:30),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,16.6 (18:50),5.2 (07:20),10.9,24 (20:30),13 (16:50),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,14.1 (18:40),2.2 (05:10),8.2,34 (17:00),16 (15:30),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,18.2 (16:40),5.4 (05:50),11.8,19 (19:00),10 (14:10),0,0,0,0,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,15.9 (19:20),4.2 (07:30),10,25 (19:30),10 (19:40),0,0,0,0,0,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,12.6 (14:50),2.8 (03:10),7.7,46 (14:30),17 (22:00),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,13.8 (14:10),8.2 (07:30),11,27 (19:50),17 (14:30),7,0,1.4,5.2,0.4,41.775,-2.4830555555555556
Aranda de Duero,Burgos,13.8 (14:50),7.8 (23:40),10.8,29 (22:00),14 (22:00),7,0.4,2.4,1.6,2.6,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,6.8 (12:10),2.0 (23:10),4.4,37 (17:50),22 (20:30),24.4,2.8,0.4,15.4,5.8,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,8.1 (13:00),2.3 (08:00),5.2,25 (21:50),10 (11:20),4,1,1.8,0.2,1,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,11.7 (13:30),5.2 (22:40),8.4,39 (13:50),20 (13:50),8.2,0,0.8,7.4,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,8.6 (19:00),4.9 (07:40),6.8,40 (09:00),27 (13:40),8,0.4,6,1.6,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,10.9 (18:50),4.9 (08:10),7.9,39 (10:50),16 (10:50),7.2,0.4,0.6,1.4,4.8,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,12.2 (18:10),4.4 (22:20),8.3,40 (20:20),25 (20:30),10.8,0,5.2,0.6,5,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,14.3 (18:30),7.4 (09:10),10.9,19 (20:50),8 (01:20),4.2,2.2,1.4,0.6,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,12.9 (14:00),6.4 (23:40),9.6,33 (14:20),16 (14:20),5.4,0.2,1.8,3.4,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,5.7 (12:10),1.5 (23:59),3.6,45 (13:20),27 (13:30),7.8,0.2,0.8,3.4,3.4,40.793055555555554,-4.010555555555555
Segovia,Segovia,11.1 (15:00),7.7 (23:40),9.4,30 (22:30),17 (22:20),9.2,1.4,1,5.4,1.4,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,5.7 (11:20),-0.4 (23:59),2.6,46 (17:40),30 (17:40),4.2,2.6,1.6,0,0,40.355000000000004,-5.69
Zamora,Zamora,15.5 (17:50),7.9 (07:30),11.7,23 (05:50),13 (05:10),0.4,0,0.2,0.2,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,3.3 (16:20),0.1 (00:10),1.7,24 (16:40),17 (16:40),6.6,0.4,0,4.8,1.4,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,11.6 (15:10),6.0 (03:10),8.8,33 (17:00),23 (17:00),6.3,2.2,0,4,0.1,42.58833333333334,-5.651111111111112
Benavente,Zamora,14.1 (19:50),6.8 (08:50),10.5,34 (22:00),17 (03:10),17,16.8,0,0,0.2,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,13.8 (17:40),6.7 (07:50),10.3,36 (18:50),22 (18:50),0.6,0,0,0.6,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,15.4 (16:50),8.4 (08:00),11.9,50 (18:30),36 (18:30),2.2,0,2.1,0,0.1,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,15.4 (17:30),9.3 (23:50),12.3,35 (18:00),18 (18:30),2.6,0,1.8,0,0.8,40.9575,-5.662222222222223
Vitigudino,Salamanca,16.5 (16:00),5.6 (23:59),11,28 (17:50),19 (17:50),0.8,0.4,0.4,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,13.8 (14:50),7.0 (23:59),10.4,28 (19:50),15 (15:40),0.6,0.2,0.4,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,15.3 (15:50),7.3 (04:00),11.3,37 (16:50),20 (16:10),2.2,0.2,0,0.4,1.6,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,17.5 (18:30),9.7 (06:10),13.6,50 (16:10),28 (16:10),0.2,0,0.2,0,0,40.01138888888889,-3.0213888888888887
Buitrago del Lozoya,Madrid,14.2 (16:00),7.7 (23:40),10.9,31 (17:10),14 (17:20),7.3,0.2,0.1,2.7,4.3,41.00694444444444,-3.613611111111111
Sigüenza,Guadalajara,14.0 (16:50),5.7 (23:59),9.8,39 (16:00),19 (16:20),10.8,0.4,0.2,10.2,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,16.7 (17:50),9.6 (23:59),13.2,53 (14:40),29 (14:40),1,0,0,1,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,14.2 (16:10),6.4 (23:59),10.3,49 (16:30),26 (16:40),0.7,0,0,0.7,0,40.69611111111111,-3.765
Toledo,Toledo,18.9 (17:00),10.6 (23:50),14.8,42 (19:00),27 (14:00),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,10.6 (15:40),3.3 (23:59),7,40 (15:50),25 (22:40),5,0,2.1,1.5,1.4,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,15.5 (14:50),8.8 (23:40),12.2,42 (19:10),25 (19:20),0.1,0,0.1,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,20.4 (17:50),9.0 (23:59),14.7,42 (18:10),25 (18:10),1.8,1.6,0.2,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,17.9 (16:00),11.0 (23:59),14.4,34 (15:20),18 (15:30),1.8,1.8,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,15.3 (13:50),8.8 (08:00),12.1,28 (13:40),15 (13:30),0.1,0.1,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,16.3 (16:50),8.5 (08:00),12.4,32 (05:40),20 (12:10),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,18.3 (17:20),10.0 (08:20),14.1,27 (17:40),12 (17:40),0.4,0.4,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,18.8 (17:00),8.3 (07:50),13.5,40 (17:00),21 (15:40),0.2,0,0,0.2,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,16.5 (17:50),8.3 (07:40),12.4,45 (14:00),25 (12:10),0,0,0,0,0,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,16.8 (17:10),10.2 (23:59),13.5,41 (13:20),28 (12:30),1,0,0.1,0.9,0,39.597500000000004,-3.0469444444444442
Madridejos,Toledo,16.8 (17:00),9.5 (23:50),13.1,55 (18:00),34 (18:20),0.4,0,0,0.4,0,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,17.0 (15:40),9.3 (04:50),13.2,49 (14:30),33 (13:40),1.2,0.2,0.8,0,0.2,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,17.3 (17:20),10.7 (01:50),14,37 (17:50),18 (18:00),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,16.4 (14:10),11.0 (11:30),13.7,34 (16:00),19 (13:10),1.4,0,1.4,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,17.7 (15:40),10.7 (08:10),14.2,31 (15:40),16 (15:40),0.6,0.4,0.2,0,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,17.4 (16:10),8.7 (23:59),13,42 (11:20),31 (13:10),0.7,0.6,0.1,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,16.0 (14:40),7.9 (23:59),12,33 (15:00),19 (15:00),0.2,0,0.2,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,16.9 (14:00),10.2 (09:10),13.5,36 (16:10),19 (15:30),1.6,0.8,0.8,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,15.0 (15:00),9.1 (23:59),12.1,29 (10:10),19 (10:10),0.1,0,0.1,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,18.2 (16:20),10.4 (07:50),14.3,35 (16:20),16 (07:30),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,14.5 (13:10),8.4 (08:10),11.4,35 (03:10),24 (03:10),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,18.1 (15:30),9.1 (07:50),13.6,31 (11:40),19 (15:30),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,19.0 (18:10),8.6 (07:40),13.8,30 (11:50),19 (15:30),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,16.8 (17:40),8.6 (07:30),12.7,41 (01:10),28 (01:00),2.2,2.2,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,20.8 (14:40),11.4 (07:50),16.1,36 (17:40),22 (17:30),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,16.0 (18:30),7.9 (07:40),12,46 (07:20),29 (07:20),0,0,0,0,0,37.868611111111115,-6.675000000000001
Ceuta,Ceuta,20.2 (16:10),14.7 (23:00),17.5,40 (16:30),19 (16:30),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,18.7 (16:00),8.2 (07:40),13.5,48 (13:20),28 (13:20),0,0,0,0,0,37.505833333333335,-2.735
Jaén,Jaén,17.4 (17:40),11.0 (05:30),14.2,38 (12:40),18 (12:40),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,20.5 (15:00),13.5 (06:30),17,39 (17:40),23 (19:00),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,13.4 (15:10),7.8 (23:59),10.6,25 (13:20),15 (14:00),0.8,0.6,0.2,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,21.6 (15:50),12.1 (23:59),16.9,35 (16:00),24 (16:50),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,17.0 (15:40),11.1 (23:40),14.1,42 (13:40),23 (13:00),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,18.5 (18:00),6.9 (07:10),12.7,25 (18:20),15 (20:10),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,19.0 (16:40),8.0 (05:40),13.5,30 (16:40),20 (16:40),0,0,0,0,0,37.189722222222215,-3.7894444444444444
Écija,Sevilla,21.0 (17:30),11.4 (06:00),16.2,32 (16:50),19 (16:50),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,16.4 (19:00),6.9 (23:30),11.6,31 (14:50),18 (15:00),3.4,3.4,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,21.2 (17:00),11.5 (07:50),16.4,42 (15:10),27 (15:10),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,22.0 (15:30),12.1 (23:59),17.1,30 (12:20),13 (09:30),0,0,0,0,0,37.16444444444444,-5.6113888888888885
"Moguer, El Arenosillo",Huelva,19.3 (17:20),9.2 (08:00),14.2,31 (16:10),22 (16:00),0,0,0,0,0,37.09805555555556,-6.7380555555555555
Grazalema,Cádiz,14.0 (14:20),6.4 (23:59),10.2,25 (00:20),10 (15:20),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,22.9 (15:50),11.5 (23:59),17.2,33 (13:20),22 (18:50),0.1,0,0.1,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,19.5 (18:50),15.1 (08:10),17.3,31 (01:10),19 (00:20),0.1,0.1,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,19.9 (17:10),15.8 (10:00),17.8,32 (00:10),19 (00:10),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,19.8 (18:40),13.1 (08:40),16.4,28 (02:10),15 (00:30),0.2,0,0.2,0,0,36.245555555555555,-5.965
Melilla,Melilla,22.1 (16:00),16.3 (07:10),19.2,35 (02:30),21 (00:10),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,19.0 (17:20),13.7 (23:00),16.3,35 (16:20),22 (16:20),0.1,0,0.1,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,23.6 (18:20),13.7 (05:50),18.7,35 (14:10),22 (12:20),0,0,0,0,0,36.41694444444444,-5.155
Málaga Aeropuerto,Málaga,22.9 (18:30),11.4 (07:30),17.1,32 (15:30),20 (15:20),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,23.9 (18:40),11.3 (07:30),17.6,27 (15:40),19 (15:40),0,0,0,0,0,36.717777777777776,-4.4816666666666665
Adra,Almería,21.1 (09:10),14.5 (07:50),17.8,43 (16:40),27 (14:30),0,0,0,0,0,36.74722222222222,-3.0205555555555557
Abla,Almería,21.8 (15:00),9.7 (07:10),15.7,24 (15:10),8 (17:40),0,0,0,0,0,37.14138888888889,-2.779722222222222
Huércal-Overa,Almería,23.5 (14:20),13.0 (07:10),18.3,29 (15:40),16 (17:30),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,24.1 (11:20),15.4 (05:30),19.8,32 (14:30),18 (14:40),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,22.5 (12:30),13.5 (05:20),18,46 (16:30),27 (16:10),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,24.0 (15:30),13.7 (05:40),18.8,37 (17:10),28 (17:10),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,19.7 (16:20),8.5 (06:30),14.1,25 (11:20),14 (21:00),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,23.6 (15:00),6.2 (07:20),14.9,30 (13:10),15 (04:50),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,24.8 (16:40),10.7 (07:40),17.7,27 (17:40),15 (18:00),0.2,0.1,0,0.1,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,24.7 (14:10),14.6 (07:50),19.7,30 (16:20),15 (16:40),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,23.4 (16:20),12.4 (07:20),17.9,27 (15:10),12 (15:10),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,21.5 (16:20),8.1 (07:20),14.8,31 (23:00),18 (22:50),0.2,0.2,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,23.6 (13:30),13.5 (06:50),18.6,33 (16:00),23 (16:00),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,24.0 (14:00),13.9 (07:20),18.9,31 (15:30),18 (15:20),0,0,0,0,0,38.3725,-0.49416666666666664
Cuenca,Cuenca,16.3 (18:40),9.6 (07:10),12.9,33 (15:00),15 (14:30),0.6,0,0,0.6,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,19.4 (16:30),8.3 (04:50),13.8,49 (18:00),34 (17:10),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,17.5 (16:40),7.8 (05:30),12.7,42 (18:30),28 (18:30),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,19.0 (16:40),10.7 (05:00),14.8,38 (18:10),15 (18:10),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,26.9 (17:20),11.7 (07:50),19.3,29 (16:50),15 (17:00),0.2,0.2,0,0,0,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,19.0 (16:50),9.0 (06:20),14,34 (19:20),23 (19:10),1.4,1.4,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,24.1 (15:20),12.6 (05:20),18.4,29 (17:50),13 (15:40),0.1,0,0.1,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,19.2 (16:10),8.7 (07:50),14,39 (16:40),20 (21:40),0.4,0,0,0,0.4,40.35055555555556,-1.1241666666666668
"València, Viveros",València/Valencia,25.2 (15:20),14.3 (07:00),19.8,31 (14:50),16 (16:50),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,21.0 (15:00),13.3 (05:50),17.2,24 (16:20),14 (12:10),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,8.6 (17:20),2.6 (08:30),5.6,38 (17:20),14 (17:20),6.4,0.9,4.4,1,0.1,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,9.7 (15:30),5.9 (23:10),7.8,19 (20:30),10 (20:30),4.6,1,1.6,1.8,0.2,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,10.3 (15:30),6.8 (08:40),8.6,26 (16:20),21 (16:50),6.5,3.8,0.4,0.5,1.8,42.871944444444445,-2.7327777777777778
Jaca,Huesca,14.8 (16:40),7.2 (09:50),11,19 (16:30),9 (16:30),6.8,0.1,5.5,0.1,1.1,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,12.0 (14:30),8.0 (08:20),10,19 (08:10),12 (21:00),19.4,0.4,9.6,2,7.4,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,12.9 (15:30),7.5 (07:20),10.2,14 (21:20),10 (18:30),2.4,0.2,1,0.8,0.4,42.490833333333335,-1.213611111111111
Calamocha,Teruel,16.3 (14:10),8.0 (05:30),12.1,25 (17:30),14 (15:30),0.6,0,0,0.2,0.4,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,17.5 (15:10),9.8 (06:20),13.7,45 (18:20),21 (18:20),0.2,0,0,0.2,0,41.114444444444445,-1.41
Calatayud,Zaragoza,16.8 (15:40),9.6 (06:10),13.2,43 (21:20),20 (21:30),11,0,0.6,6.2,4.2,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,19.7 (16:40),10.8 (06:00),15.3,42 (21:50),19 (21:40),2.8,0.2,0,0.6,2,41.62083333333334,-0.935
Calanda,Teruel,19.7 (18:10),9.7 (06:00),14.7,23 (20:10),12 (02:50),0.8,0,0,0,0.8,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,20.6 (17:50),8.8 (06:50),14.7,25 (19:30),12 (18:30),3.1,0,0,0,3.1,41.058055555555555,-0.14166666666666666
La Molina,Girona,9.6 (13:40),3.2 (05:40),6.4,33 (14:30),15 (14:50),24.4,15.6,4.2,2,2.6,42.3325,1.9394444444444445
La Seu d'Urgell,Lleida,17.8 (14:40),9.1 (09:30),13.4,19 (15:10),6 (15:20),12.1,4.5,3.4,0.8,3.4,42.35472222222222,1.4630555555555556
Talarn,Lleida,16.4 (17:40),8.9 (08:20),12.6,31 (22:20),21 (22:30),26,0.8,2.6,0.6,22,42.20527777777778,0.8652777777777777
Lleida,Lleida,22.4 (16:10),12.9 (07:30),17.6,27 (17:30),15 (17:20),3.6,0.2,0.4,3,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,13.6 (16:10),7.1 (07:10),10.4,36 (23:00),18 (22:50),55.8,19.4,19.8,4.2,12.4,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,19.7 (10:50),10.0 (05:40),14.9,21 (08:30),7 (00:50),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,20.5 (13:30),16.9 (07:20),18.7,30 (14:00),17 (13:50),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,16.0 (18:30),9.4 (01:40),12.7,32 (08:50),22 (02:20),0,0,0,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,25.0 (16:40),14.7 (01:00),19.8,34 (17:00),17 (19:30),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,21.7 (15:40),15.7 (05:10),18.7,41 (14:40),32 (14:10),0,0,0,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,23.7 (13:10),13.3 (02:00),18.5,29 (13:20),20 (16:40),0,0,0,0,0,39.74916666666667,3.0166666666666666
"Menorca, Aeropuerto",Illes Balears,21.1 (16:40),15.0 (23:59),18.1,35 (02:40),27 (14:30),0,0,0,0,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,23.9 (13:20),15.5 (23:59),19.7,35 (15:10),27 (15:10),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,23.6 (13:50),14.8 (07:40),19.2,22 (11:10),17 (18:40),0,0,0,0,0,28.951944444444443,-13.600277777777777
Tazacorte,Santa Cruz de Tenerife,24.8 (12:10),17.0 (06:00),20.9,22 (14:50),11 (14:50),0.3,0,0,0.3,0,28.59583333333333,-17.915277777777778
