Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,18.7 (12:40),3.4 (07:10),11.1,24 (14:10),17 (14:40),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,16.2 (12:00),6.8 (07:10),11.5,48 (16:40),36 (16:10),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,20.7 (16:20),1.3 (07:00),11,27 (18:00),14 (15:40),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,16.5 (16:00),8.6 (04:50),12.6,34 (16:40),26 (17:20),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,17.2 (11:10),6.2 (04:50),11.7,31 (13:40),14 (13:40),0,0,0,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,15.5 (13:10),2.5 (03:30),9,37 (13:40),23 (13:30),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,20.1 (13:30),1.5 (03:30),10.8,26 (14:00),19 (14:40),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,20.7 (13:50),2.9 (04:10),11.8,22 (16:00),12 (16:00),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,20.7 (14:40),7.4 (07:00),14.1,52 (16:20),30 (16:20),0.4,0,0,0.1,0.3,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,17.4 (14:50),6.1 (23:10),11.7,32 (16:20),19 (16:20),2.4,0,0,0,2.4,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,20.0 (13:50),8.7 (06:30),14.3,66 (15:10),42 (15:20),0.2,0,0,0,0.2,43.30222222222222,-2.2511111111111113
Machichaco,Bizkaia,19.4 (12:30),10.7 (21:30),15,75 (15:10),59 (15:10),0.2,0,0,0,0.2,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,19.7 (13:00),9.6 (03:40),14.7,48 (16:30),29 (16:30),0.1,0,0,0,0.1,43.375,-3.0216666666666665
Güeñes,Bizkaia,19.5 (13:40),5.5 (05:50),12.5,48 (15:10),27 (15:10),1.1,0,0,0,1.1,43.20333333333333,-3.104722222222222
Castro Urdiales,Cantabria,18.8 (13:20),9.8 (07:10),14.3,59 (14:40),39 (14:50),0.4,0,0,0.1,0.3,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,20.1 (12:30),5.5 (04:30),12.8,55 (13:30),39 (13:30),0.8,0,0,0.5,0.3,43.42388888888889,-3.8255555555555554
Santander,Cantabria,18.7 (11:40),10.0 (23:59),14.4,60 (13:30),39 (13:30),2.2,0,0,0.4,1.8,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,17.6 (12:20),7.9 (07:30),12.8,57 (13:00),37 (13:10),1.1,0,0,0.8,0.3,43.39333333333333,-4.392222222222222
Llanes,Asturias,16.8 (12:10),9.9 (05:00),13.3,51 (12:40),25 (12:40),3.4,0,0,2.2,1.2,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,15.3 (11:40),6.9 (03:20),11.1,45 (11:40),23 (11:50),2,0,0,0.4,1.6,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,16.9 (11:10),10.6 (16:20),13.8,65 (09:40),41 (12:50),1.2,0,0,1.2,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,15.1 (12:20),8.2 (08:10),11.7,22 (13:10),13 (08:20),4.2,0,0,1.4,2.8,43.35333333333333,-5.874166666666667
Castropol,Asturias,16.0 (16:30),8.6 (23:59),12.3,58 (04:00),26 (04:00),1.4,0,0.6,0.8,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,14.1 (04:20),10.4 (19:30),12.3,107 (04:20),84 (03:50),4.2,0,4,0,0.2,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,15.2 (13:50),10.6 (23:59),12.9,56 (04:50),30 (04:20),3.4,0,3.4,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,15.5 (15:10),9.9 (22:40),12.7,65 (07:40),31 (04:10),4.1,0.3,3.8,0,0,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,12.5 (17:10),6.1 (23:59),9.3,48 (11:30),27 (03:50),8.9,1.2,6.1,1.3,0.3,42.88805555555555,-8.410555555555556
Padrón,A Coruña,13.4 (17:00),7.4 (23:59),10.4,37 (02:00),16 (01:40),4.5,1.2,2.8,0.5,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,14.7 (16:50),8.3 (23:59),11.5,41 (05:20),12 (10:50),13.8,0.6,12,0.5,0.7,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,13.8 (17:20),9.0 (23:59),11.4,34 (03:10),19 (12:30),11,1.6,3.8,5,0.6,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,12.6 (18:00),9.8 (23:59),11.2,41 (13:00),23 (13:00),11.1,0.8,1.3,9,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,11.8 (10:10),7.0 (23:40),9.4,44 (09:50),22 (09:40),7.8,0.2,0,7.2,0.4,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,8.5 (10:50),1.0 (23:50),4.8,60 (20:00),24 (20:20),2.6,0,0,2.6,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,15.9 (12:30),9.7 (23:59),12.8,35 (14:30),16 (13:10),0.4,0,0,0,0.4,42.56388888888888,-6.6
A Pobra de Trives,Ourense,14.1 (15:10),6.3 (23:40),10.2,44 (12:40),21 (15:20),1.8,0,0,0.8,1,42.339444444444446,-7.2825
Ourense,Ourense,15.4 (13:10),10.5 (23:59),12.9,30 (12:30),16 (12:30),0.8,0,0,0.4,0.4,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,12.5 (11:20),8.8 (23:59),10.7,23 (05:40),8 (05:30),4.6,0.3,0.2,3.8,0.3,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,12.5 (12:30),6.7 (23:59),9.6,35 (12:10),16 (12:10),1.1,0.2,0,0.8,0.1,42.07916666666667,-7.733611111111111
Soria,Soria,14.6 (16:00),6.4 (03:40),10.5,49 (10:40),27 (14:30),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,15.5 (15:40),6.4 (00:30),11,42 (15:10),19 (15:10),0,0,0,0,0,41.66583333333333,-3.742777777777778
Cervera de Pisuerga,Palencia,16.3 (15:30),3.5 (05:50),9.9,48 (15:40),25 (15:40),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,11.7 (17:10),3.2 (01:20),7.4,81 (15:40),21 (15:20),0.2,0,0.2,0,0,41.959722222222226,-3.131666666666667
