Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,34.5 (15:10),21.2 (04:50),27.9,33 (08:00),25 (23:50),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,29.6 (13:50),25.1 (05:30),27.4,39 (12:40),31 (14:00),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,34.7 (18:10),20.8 (08:50),27.8,35 (20:50),17 (19:30),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,30.2 (11:50),24.2 (07:00),27.2,36 (16:00),30 (16:00),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,30.1 (11:30),21.9 (06:30),26,20 (14:30),8 (14:00),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,33.9 (14:30),20.7 (07:20),27.3,39 (16:00),27 (16:00),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,31.4 (16:00),19.2 (07:20),25.3,26 (17:10),14 (17:10),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,24.2 (14:40),18.3 (23:40),21.3,35 (18:00),24 (18:00),1.7,0,0,0,1.7,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,19.1 (15:30),13.5 (23:59),16.3,27 (16:40),14 (15:20),0.2,0,0.2,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,25.4 (14:50),17.9 (05:10),21.6,48 (18:10),33 (16:50),1.2,1.1,0.1,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,20.8 (14:50),15.8 (06:00),18.3,23 (10:50),10 (18:30),0.4,0.1,0.3,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,20.7 (15:00),17.7 (21:20),19.2,47 (03:40),37 (03:50),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,21.5 (15:50),15.8 (23:30),18.7,23 (12:50),9 (12:50),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,23.1 (16:00),17.9 (05:30),20.5,37 (14:40),25 (16:10),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,21.5 (15:20),18.0 (07:40),19.8,32 (17:20),23 (16:00),0.1,0,0.1,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,23.9 (15:00),18.0 (02:20),20.9,32 (14:00),21 (15:20),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,21.7 (15:00),18.7 (02:40),20.2,36 (16:30),23 (16:00),0.2,0,0,0,0.2,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,22.6 (16:50),18.7 (02:20),20.7,33 (17:00),15 (11:20),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,21.7 (16:10),18.3 (08:20),20,21 (16:50),13 (15:40),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,22.7 (15:50),17.5 (01:40),20.1,31 (16:30),15 (16:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,22.9 (15:10),18.0 (02:50),20.4,23 (22:40),11 (00:20),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,21.6 (16:00),17.2 (08:00),19.4,21 (15:40),11 (15:30),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,21.3 (15:40),15.8 (06:40),18.5,28 (19:00),17 (19:20),0,0,0,0,0,43.35333333333333,-5.874166666666667
