Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Lugo Aeropuerto,Lugo,33.7 (17:50),9.6 (08:00),21.7,27 (15:10),13 (15:10),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,25.1 (17:50),12.2 (02:00),18.7,33 (12:30),20 (13:00),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,33.2 (17:00),12.3 (08:00),22.8,23 (20:30),11 (18:40),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,29.7 (18:40),12.2 (05:20),21,31 (16:00),15 (16:10),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,36.5 (16:40),12.9 (08:30),24.7,33 (15:30),13 (15:00),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,32.2 (18:30),8.3 (07:10),20.3,36 (17:10),20 (15:10),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,30.4 (16:00),11.3 (07:20),20.8,26 (12:30),10 (13:30),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,30.1 (17:00),12.8 (07:50),21.5,14 (11:20),7 (12:00),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,22.9 (17:10),14.5 (06:10),18.7,42 (06:10),30 (07:10),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,30.8 (14:40),11.6 (07:50),21.2,35 (14:00),18 (21:40),0,0,0,0,0,42.870555555555555,-4.52
Burgos Aeropuerto,Burgos,31.6 (17:20),9.4 (07:50),20.5,31 (15:40),19 (17:40),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,30.7 (17:50),9.7 (07:50),20.2,24 (15:50),8 (15:10),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,31.1 (16:50),12.7 (07:10),21.9,23 (15:50),15 (23:50),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,33.1 (18:30),13.9 (08:10),23.5,19 (18:50),8 (17:00),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,29.4 (17:10),13.8 (04:50),21.6,30 (18:10),15 (12:50),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,22.9 (14:00),13.1 (05:30),18,36 (16:40),20 (17:20),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,30.3 (18:00),16.8 (06:20),23.5,32 (14:20),21 (14:50),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,23.2 (15:50),13.4 (05:20),18.3,42 (23:59),29 (23:59),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,33.7 (18:10),13.2 (08:30),23.5,17 (15:50),10 (15:50),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,23.7 (15:10),8.6 (01:50),16.2,48 (12:50),22 (11:40),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,29.6 (17:40),13.9 (07:50),21.8,26 (17:20),16 (17:20),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,28.9 (18:40),9.5 (07:00),19.2,26 (15:40),15 (19:20),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,32.7 (19:00),12.1 (08:00),22.4,21 (15:50),9 (14:30),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,31.4 (18:20),7.8 (07:20),19.6,33 (17:10),15 (17:10),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,33.8 (18:30),11.1 (07:40),22.4,26 (19:50),16 (14:00),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,33.9 (17:30),14.1 (07:50),24,26 (18:30),13 (18:00),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,33.5 (16:30),13.3 (07:10),23.4,38 (17:40),20 (18:00),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,32.7 (17:40),12.8 (08:00),22.8,44 (18:20),23 (13:50),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,29.4 (16:10),10.2 (07:40),19.8,20 (16:20),9 (17:10),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,33.7 (18:10),19.0 (08:20),26.4,35 (05:50),18 (05:50),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,34.1 (18:10),18.0 (08:10),26,25 (01:40),15 (01:40),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,29.4 (16:40),11.4 (06:20),20.4,30 (16:40),13 (14:20),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,32.7 (17:00),16.1 (07:40),24.4,28 (16:00),15 (18:00),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,29.5 (14:50),9.8 (07:50),19.7,24 (14:20),13 (13:20),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,32.5 (16:10),16.0 (08:10),24.3,28 (16:00),16 (16:20),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,28.9 (17:50),15.3 (08:00),22.1,23 (17:00),10 (15:50),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,34.8 (16:40),19.8 (08:00),27.3,28 (09:40),19 (09:30),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,25.1 (14:40),14.8 (06:40),20,41 (11:00),15 (12:30),0,0,0,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,31.7 (17:30),17.0 (04:10),24.4,25 (16:40),12 (11:00),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,35.4 (17:30),18.0 (06:30),26.7,30 (11:20),14 (12:10),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,36.0 (18:00),16.2 (07:30),26.1,26 (17:10),13 (15:00),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,34.2 (17:40),21.0 (08:10),27.6,31 (16:00),16 (18:40),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,35.2 (17:50),18.8 (08:10),27,43 (23:20),24 (23:20),0,0,0,0,0,39.47138888888889,-6.338888888888889
Coria,Cáceres,36.0 (18:20),17.4 (08:10),26.7,42 (23:59),19 (23:59),0,0,0,0,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,34.3 (19:10),17.5 (07:40),25.9,70 (22:30),33 (22:40),0,0,0,0,0,39.414722222222224,-7.231111111111111
Madridejos,Toledo,33.1 (17:50),17.2 (08:10),25.1,28 (14:00),12 (02:50),0,0,0,0,0,39.49194444444444,-3.5283333333333333
Tomelloso,Ciudad Real,34.7 (16:50),15.7 (07:50),25.2,26 (18:50),15 (22:20),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,33.3 (15:50),17.7 (08:00),25.5,20 (17:50),10 (17:10),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,34.7 (16:40),19.8 (07:00),27.3,29 (17:50),9 (18:00),0,0,0,0,0,38.75055555555556,-3.391388888888889
Puebla de Don Rodrigo,Ciudad Real,35.9 (17:00),14.8 (07:50),25.4,28 (16:50),13 (17:30),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,36.9 (17:30),16.6 (08:00),26.8,29 (23:59),17 (23:59),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,36.2 (17:40),18.0 (07:50),27.1,26 (16:00),16 (23:10),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,37.6 (17:10),20.1 (08:20),28.8,26 (15:50),15 (18:00),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,34.6 (16:40),20.9 (07:40),27.7,48 (22:40),29 (22:40),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,38.3 (17:50),17.0 (06:10),27.6,38 (22:30),22 (22:40),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,38.6 (17:50),17.6 (07:50),28.1,44 (22:20),17 (23:20),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,37.4 (16:30),17.7 (08:50),27.6,67 (21:40),48 (21:40),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,31.1 (16:20),16.8 (08:30),23.9,37 (20:20),21 (20:20),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,34.4 (16:20),18.8 (08:50),26.6,54 (21:10),22 (21:10),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,35.0 (15:20),17.9 (06:20),26.4,62 (20:40),40 (20:40),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,27.9 (15:40),22.1 (23:50),25,28 (18:20),19 (16:40),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,35.3 (15:40),13.3 (08:00),24.3,36 (16:00),20 (18:30),0,0,0,0,0,37.505833333333335,-2.735
Santa Elena,Jaén,34.9 (17:20),18.9 (08:10),26.9,24 (18:30),12 (18:30),0,0,0,0,0,38.34444444444445,-3.5352777777777775
Jaén,Jaén,35.3 (16:20),20.8 (07:00),28,21 (15:20),14 (23:59),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,37.9 (16:30),17.7 (08:00),27.8,37 (23:59),21 (23:59),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,34.8 (17:40),18.5 (06:50),26.6,32 (23:40),15 (23:40),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,38.8 (17:30),18.7 (08:00),28.8,32 (23:00),21 (23:00),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,35.6 (16:40),20.9 (07:30),28.2,48 (23:30),25 (23:50),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,34.5 (16:20),15.8 (08:00),25.2,40 (15:30),31 (14:50),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,36.5 (16:10),15.5 (08:00),26,59 (16:00),24 (18:10),0,0,0,0,0,37.189722222222215,-3.7894444444444444
Loja,Granada,35.7 (16:50),17.9 (07:30),26.8,28 (18:00),15 (18:10),0,0,0,0,0,37.16111111111111,-4.152777777777779
La Roda de Andalucía,Sevilla,33.3 (16:50),18.2 (08:20),25.8,41 (14:40),23 (15:20),0,0,0,0,0,37.19444444444444,-4.77
Écija,Sevilla,38.0 (16:20),20.1 (08:00),29.1,46 (23:00),31 (23:00),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,34.4 (17:00),15.5 (07:40),25,36 (22:30),21 (22:40),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,38.5 (18:10),19.5 (08:10),29,67 (21:40),48 (21:40),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,39.2 (17:20),18.6 (07:00),28.9,36 (21:50),18 (21:50),0,0,0,0,0,37.16444444444444,-5.6113888888888885
"Moguer, El Arenosillo",Huelva,30.7 (15:40),17.6 (02:40),24.2,41 (20:40),26 (20:50),0,0,0,0,0,37.09805555555556,-6.7380555555555555
Grazalema,Cádiz,31.3 (15:40),17.3 (08:00),24.3,30 (16:10),14 (14:50),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,36.6 (15:50),15.1 (08:20),25.8,48 (21:20),30 (23:59),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,36.0 (16:20),21.9 (08:10),28.9,55 (19:00),26 (18:40),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,31.8 (15:30),23.2 (01:00),27.5,65 (19:40),50 (23:10),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,32.4 (14:40),20.7 (08:20),26.6,48 (22:20),22 (20:20),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,28.1 (12:20),24.0 (02:30),26.1,27 (14:50),17 (12:40),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,27.1 (14:50),21.9 (06:50),24.5,68 (18:00),45 (18:10),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,27.7 (13:30),21.8 (01:30),24.8,24 (17:40),16 (14:00),0,0,0,0,0,36.41694444444444,-5.155
Antequera,Málaga,30.9 (14:30),21.5 (05:00),26.2,40 (15:00),22 (15:40),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,29.2 (15:10),19.3 (07:50),24.3,32 (15:10),19 (18:00),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,30.6 (12:40),19.5 (06:50),25.1,30 (15:00),19 (14:50),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,28.7 (10:00),22.1 (08:00),25.4,18 (12:10),12 (13:00),0,0,0,0,0,36.71666666666667,-4.419722222222222
Adra,Almería,30.6 (12:30),23.4 (07:50),27,16 (14:30),11 (14:30),0,0,0,0,0,36.74722222222222,-3.0205555555555557
Abla,Almería,30.2 (13:20),16.5 (08:00),23.4,40 (15:50),20 (16:00),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,35.1 (17:00),21.8 (07:40),28.4,39 (16:40),22 (16:10),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Carboneras,Almería,29.4 (15:50),22.6 (05:00),26,56 (12:30),31 (12:50),0,0,0,0,0,36.98027777777778,-1.903611111111111
Huércal-Overa,Almería,30.1 (12:20),17.6 (07:50),23.9,31 (15:50),17 (15:40),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,29.2 (13:30),21.7 (08:10),25.5,32 (13:10),21 (13:10),0,0,0,0,0,37.41722222222222,-1.5869444444444445
San Javier Aeropuerto,Murcia,30.4 (14:30),22.1 (07:50),26.3,24 (11:20),16 (11:20),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,30.4 (17:30),17.8 (07:30),24.1,25 (16:50),14 (14:40),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,32.1 (16:50),15.7 (06:40),23.9,30 (16:40),18 (17:30),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,32.8 (16:10),18.6 (06:00),25.7,30 (14:00),17 (21:30),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,33.2 (17:40),21.3 (07:00),27.3,37 (14:00),22 (16:50),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,34.6 (15:30),19.0 (07:20),26.8,33 (15:40),10 (14:50),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,32.6 (16:40),15.8 (07:40),24.2,29 (15:00),15 (17:30),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,30.3 (16:00),20.7 (06:10),25.5,30 (13:20),16 (13:00),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,30.0 (14:40),20.7 (07:30),25.4,21 (12:50),13 (13:30),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,32.7 (15:10),19.5 (07:10),26.1,27 (16:30),15 (16:30),0,0,0,0,0,38.78361111111111,0.16777777777777778
Cuenca,Cuenca,32.0 (17:00),16.8 (08:10),24.4,25 (00:40),14 (00:40),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,31.9 (16:30),17.2 (07:20),24.6,48 (14:00),22 (12:10),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,29.1 (16:20),14.4 (07:40),21.8,30 (13:30),20 (12:30),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,32.5 (16:40),18.3 (07:30),25.4,31 (12:10),9 (14:40),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,33.4 (15:40),22.2 (08:10),27.8,28 (16:00),13 (17:20),0,0,0,0,0,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,32.5 (17:30),17.0 (05:30),24.8,28 (18:10),18 (18:50),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,29.2 (14:10),22.1 (06:40),25.7,34 (17:20),18 (17:40),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,31.2 (16:30),14.8 (07:50),23,27 (16:30),14 (14:30),0,0,0,0,0,40.35055555555556,-1.1241666666666668
"València, Viveros",València/Valencia,29.2 (12:30),22.1 (07:50),25.7,25 (17:50),15 (17:40),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,29.8 (14:00),21.0 (08:10),25.4,25 (14:20),12 (13:10),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,30.0 (15:30),8.3 (08:10),19.2,29 (13:50),16 (14:20),0,0,0,0,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,33.9 (16:20),10.0 (08:10),22,23 (17:40),9 (15:30),0,0,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,33.2 (16:50),15.9 (00:10),24.6,24 (16:50),14 (19:20),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Belorado,Burgos,29.6 (16:30),12.8 (07:50),21.2,29 (13:00),16 (18:50),0,0,0,0,0,42.42111111111111,-3.1702777777777778
Jaca,Huesca,30.3 (16:10),13.8 (08:00),22,24 (03:10),15 (22:00),0,0,0,0,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,29.3 (17:20),15.9 (07:10),22.6,33 (15:00),19 (15:00),0,0,0,0,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,31.7 (17:10),15.2 (07:50),23.5,25 (15:00),14 (15:30),0,0,0,0,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,31.2 (17:00),14.8 (07:50),23,30 (19:10),21 (19:10),0,0,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,31.7 (16:50),16.6 (04:30),24.2,23 (17:40),12 (18:30),0,0,0,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,33.3 (17:10),14.8 (07:00),24,23 (18:10),13 (18:10),0,0,0,0,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,34.9 (18:30),21.1 (05:20),28,24 (05:00),12 (01:30),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,31.9 (17:00),18.9 (08:00),25.4,26 (01:30),14 (00:50),0,0,0,0,0,40.946666666666665,-0.23777777777777778
Talarn,Lleida,30.6 (16:00),14.3 (07:10),22.5,30 (16:40),18 (15:10),0,0,0,0,0,42.20527777777778,0.8652777777777777
Lleida,Lleida,33.4 (17:50),18.8 (07:30),26.1,17 (13:40),9 (00:50),0,0,0,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,28.5 (16:10),10.2 (07:30),19.3,26 (15:30),7 (14:10),0,0,0,0,0,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,30.5 (13:20),16.1 (07:10),23.3,23 (16:30),6 (16:30),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,28.8 (14:40),23.3 (06:00),26,24 (14:20),14 (15:40),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,24.8 (12:20),16.4 (01:20),20.6,27 (15:00),15 (19:10),0,0,0,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,31.8 (13:40),20.5 (07:40),26.1,28 (14:50),12 (15:00),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,32.0 (15:20),24.2 (07:00),28.1,32 (16:10),21 (15:40),0,0,0,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,31.0 (13:30),19.5 (07:00),25.3,27 (15:50),17 (14:30),0,0,0,0,0,39.74916666666667,3.0166666666666666
"Ibiza, Aeropuerto",Illes Balears,30.0 (15:50),21.1 (06:10),25.6,28 (14:20),17 (14:00),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,27.0 (17:30),20.3 (04:30),23.6,26 (20:50),18 (18:00),0,0,0,0,0,28.951944444444443,-13.600277777777777
Tazacorte,Santa Cruz de Tenerife,29.7 (14:50),22.2 (08:00),26,15 (16:10),8 (05:20),0,0,0,0,0,28.59583333333333,-17.915277777777778
La Palma Aeropuerto,Santa Cruz de Tenerife,27.7 (11:10),21.7 (07:10),24.7,22 (14:00),18 (14:10),0,0,0,0,0,28.633055555555558,-17.755
Pájara,Las Palmas,27.4 (16:30),21.0 (07:00),24.2,25 (18:00),13 (17:20),0,0,0,0,0,28.049166666666668,-14.358055555555556
Fuerteventura Aeropuerto,Las Palmas,26.1 (16:30),20.9 (06:40),23.5,35 (20:30),26 (20:40),0,0,0,0,0,28.44472222222222,-13.863055555555555
San Sebastián de la Gomera,Santa Cruz de Tenerife,29.1 (16:10),22.1 (08:00),25.6,29 (13:10),20 (12:30),0,0,0,0,0,28.08972222222222,-17.11138888888889
Tenerife Sur Aeropuerto,Santa Cruz de Tenerife,30.1 (16:40),21.1 (07:40),25.6,33 (16:40),24 (17:30),0,0,0,0,0,28.046944444444446,-16.561111111111114
Izaña,Santa Cruz de Tenerife,23.2 (14:40),14.5 (06:20),18.9,94 (16:30),62 (20:00),0,0,0,0,0,28.30888888888889,-16.499444444444446
Güímar,Santa Cruz de Tenerife,27.6 (16:50),19.5 (07:30),23.6,22 (12:10),17 (12:10),0,0,0,0,0,28.31833333333333,-16.38222222222222
Tenerife Norte Aeropuerto,Santa Cruz de Tenerife,26.0 (13:40),17.4 (07:50),21.7,33 (16:10),23 (16:20),0,0,0,0,0,28.4775,-16.329444444444444
