Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Hinojosa del Duque,Córdoba,13.5 (16:20),2.7 (08:30),8.1,30 (00:10),18 (00:10),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,16.2 (16:20),4.7 (07:50),10.5,24 (00:10),15 (01:50),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,12.9 (15:50),3.2 (08:00),8,37 (02:50),21 (03:00),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,16.5 (15:50),2.7 (08:10),9.6,24 (15:20),13 (15:30),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,16.6 (16:50),4.6 (07:50),10.6,22 (00:40),14 (14:40),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,13.8 (15:30),2.0 (08:40),7.9,28 (15:00),22 (15:00),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,18.3 (16:00),9.4 (23:59),13.8,26 (14:00),9 (16:40),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,13.6 (15:20),5.4 (05:50),9.5,63 (02:20),39 (03:50),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,17.9 (16:00),7.1 (06:10),12.5,32 (00:30),18 (16:20),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,16.3 (14:50),10.7 (06:40),13.5,42 (11:50),23 (00:20),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Jaén,Jaén,11.1 (14:10),3.4 (06:40),7.3,27 (00:10),16 (00:10),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,14.4 (16:50),-0.4 (07:50),7,15 (14:40),9 (15:40),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,11.9 (14:20),1.9 (08:20),6.9,25 (01:40),13 (02:10),0.2,0,0.2,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,16.0 (16:30),0.6 (08:20),8.3,17 (00:10),11 (00:20),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,13.1 (16:10),4.4 (06:10),8.8,17 (14:20),10 (23:20),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,13.2 (15:50),-0.4 (07:40),6.4,18 (16:20),13 (16:20),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,14.1 (16:00),-0.9 (08:50),6.6,28 (15:40),20 (15:40),0,0,0,0,0,37.189722222222215,-3.7894444444444444
La Roda de Andalucía,Sevilla,13.9 (14:40),0.8 (08:20),7.3,32 (15:00),21 (17:30),0,0,0,0,0,37.19444444444444,-4.77
Écija,Sevilla,16.6 (17:00),2.4 (08:20),9.5,22 (13:30),15 (00:10),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,15.0 (15:10),0.7 (08:30),7.8,25 (00:10),12 (16:20),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,16.9 (16:50),3.7 (07:40),10.3,18 (00:40),14 (00:40),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,16.5 (17:00),2.8 (08:40),9.6,14 (00:50),9 (01:50),0,0,0,0,0,37.16444444444444,-5.6113888888888885
Grazalema,Cádiz,12.4 (14:30),2.6 (07:10),7.5,22 (02:20),9 (01:50),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,17.0 (15:40),3.3 (07:20),10.1,24 (13:50),16 (08:20),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,15.1 (16:40),8.2 (08:40),11.7,34 (03:50),20 (03:30),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,15.7 (15:50),9.3 (08:50),12.5,35 (03:30),22 (03:50),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,15.6 (15:00),7.6 (08:30),11.6,28 (15:10),15 (15:10),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,16.8 (12:30),12.2 (23:59),14.5,48 (11:40),23 (12:30),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,14.5 (14:50),8.3 (07:50),11.4,40 (14:40),25 (14:50),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,18.1 (16:30),9.4 (08:20),13.8,25 (00:10),15 (00:10),0,0,0,0,0,36.41694444444444,-5.155
Antequera,Málaga,12.6 (16:00),1.4 (06:30),7,19 (16:30),10 (17:10),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,19.2 (15:30),10.9 (06:50),15.1,54 (09:40),38 (21:20),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,19.2 (15:00),10.5 (04:10),14.9,41 (20:20),25 (20:10),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,20.2 (14:30),11.8 (07:00),16,39 (15:30),22 (15:30),0,0,0,0,0,36.71666666666667,-4.419722222222222
Roquetas de Mar,Almería,18.6 (11:20),7.0 (08:20),12.8,27 (12:50),18 (13:00),0,0,0,0,0,36.68694444444444,-2.7016666666666667
Abla,Almería,16.9 (13:30),4.8 (07:40),10.8,28 (14:50),14 (16:40),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,18.9 (12:50),9.8 (23:00),14.3,50 (03:50),36 (03:50),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,19.6 (14:10),8.5 (04:10),14.1,49 (01:40),22 (07:30),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,21.2 (12:50),9.6 (07:50),15.4,32 (09:20),17 (02:50),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,20.4 (14:50),5.8 (03:30),13.1,31 (17:00),18 (16:00),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,20.0 (15:20),6.8 (03:20),13.4,42 (13:50),28 (13:50),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,13.2 (15:40),6.0 (08:10),9.6,48 (12:50),30 (13:00),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,17.2 (14:00),7.3 (21:30),12.3,35 (01:40),17 (07:00),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,18.5 (13:50),7.6 (02:10),13,41 (10:00),23 (03:50),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,19.4 (15:40),6.1 (06:20),12.7,35 (13:20),21 (13:40),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,19.7 (15:50),5.5 (03:00),12.6,31 (04:40),19 (08:20),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,13.7 (15:20),6.4 (00:20),10,91 (07:50),51 (07:00),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,18.4 (14:50),7.8 (06:10),13.1,68 (13:50),51 (13:50),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,19.3 (14:40),7.6 (08:00),13.4,41 (00:10),20 (00:10),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,20.4 (16:20),11.2 (20:00),15.8,57 (07:30),28 (06:50),0,0,0,0,0,38.78361111111111,0.16777777777777778
Cuenca,Cuenca,11.6 (15:30),1.6 (06:50),6.6,27 (12:10),12 (11:00),0.2,0.2,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,12.8 (15:00),2.6 (08:40),7.7,52 (13:20),37 (13:00),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,8.9 (15:30),0.8 (05:40),4.8,54 (16:20),29 (13:20),0.1,0.1,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,12.9 (15:40),2.8 (08:40),7.8,36 (11:50),14 (13:40),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,18.5 (15:20),5.0 (07:30),11.8,60 (12:40),33 (12:40),0,0,0,0,0,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,11.7 (15:40),1.0 (05:10),6.3,58 (14:30),39 (13:50),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,17.8 (16:00),8.6 (01:00),13.2,35 (15:00),15 (11:10),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,11.9 (14:40),1.1 (02:50),6.5,41 (12:30),17 (13:10),0,0,0,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,18.6 (15:00),6.6 (01:40),12.6,67 (06:50),54 (07:00),0,0,0,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,19.5 (15:50),7.7 (04:50),13.6,38 (08:10),14 (06:40),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,17.3 (15:10),10.3 (05:40),13.8,51 (06:50),24 (06:40),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,7.2 (15:40),2.1 (21:20),4.6,49 (00:30),36 (00:30),3.8,0.6,0,3.2,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,9.5 (16:30),4.3 (00:10),6.9,26 (08:50),12 (12:20),2.6,1.4,0.6,0.6,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,10.1 (22:30),5.0 (00:00),7.6,35 (03:00),21 (15:20),4.7,2.5,1.8,0.1,0.3,42.871944444444445,-2.7327777777777778
Belorado,Burgos,9.3 (14:30),3.2 (00:40),6.3,38 (16:30),16 (14:50),1.6,0.2,0.2,1.2,0,42.42111111111111,-3.1702777777777778
Jaca,Huesca,4.7 (13:50),-1.6 (04:20),1.5,35 (15:00),16 (14:40),0.1,0,0,0.1,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,9.5 (21:40),-0.1 (00:00),4.7,54 (07:10),23 (04:10),16.2,6.2,3,6.6,0.4,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,8.1 (23:30),2.8 (02:30),5.5,32 (23:20),18 (11:20),0.6,0,0,0.4,0.2,42.490833333333335,-1.213611111111111
Calamocha,Teruel,10.1 (14:50),1.0 (03:30),5.6,52 (12:40),30 (12:40),0.2,0,0.2,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,10.2 (14:10),2.1 (04:40),6.1,42 (11:20),19 (13:20),0.2,0,0.2,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,12.4 (14:30),1.9 (04:20),7.1,47 (14:00),28 (12:50),0,0,0,0,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,14.5 (15:20),5.1 (02:30),9.8,48 (14:40),27 (14:50),0.2,0,0,0.2,0,41.62083333333334,-0.935
Calanda,Teruel,13.3 (15:30),5.4 (00:20),9.4,56 (00:10),33 (05:30),0,0,0,0,0,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,13.9 (15:50),5.2 (00:20),9.5,50 (14:30),31 (14:50),0,0,0,0,0,41.058055555555555,-0.14166666666666666
La Molina,Girona,3.8 (15:30),-5.2 (00:00),-0.7,53 (13:40),27 (11:20),4.2,3.8,0.4,0,0,42.3325,1.9394444444444445
La Seu d'Urgell,Lleida,13.9 (15:30),-1.1 (09:20),6.4,20 (14:00),9 (14:00),2.2,2.2,0,0,0,42.35472222222222,1.4630555555555556
Lleida,Lleida,13.9 (14:30),3.3 (02:40),8.6,51 (11:50),32 (11:50),0,0,0,0,0,41.626111111111115,0.5980555555555556
"Escorca, Lluc",Illes Balears,10.6 (13:20),6.7 (19:30),8.7,36 (08:30),6 (09:40),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,14.8 (12:00),10.8 (03:40),12.8,37 (06:50),20 (00:20),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,8.0 (23:59),2.0 (02:00),5,75 (06:30),47 (07:30),0,0,0,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,14.3 (13:30),6.2 (23:40),10.3,39 (00:40),19 (12:20),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,15.5 (13:30),10.6 (03:50),13.1,56 (11:40),34 (11:40),0,0,0,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,14.4 (12:10),6.2 (23:30),10.3,38 (00:10),20 (00:20),0,0,0,0,0,39.74916666666667,3.0166666666666666
"Menorca, Aeropuerto",Illes Balears,13.5 (13:50),4.1 (23:00),8.8,55 (14:00),31 (13:30),0.8,0,0.8,0,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,15.8 (14:50),7.3 (21:00),11.6,67 (03:00),42 (02:50),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,20.4 (14:50),16.6 (20:40),18.5,54 (12:30),36 (12:10),0,0,0,0,0,28.951944444444443,-13.600277777777777
Pájara,Las Palmas,21.5 (12:10),17.0 (23:40),19.3,41 (15:40),28 (14:50),0,0,0,0,0,28.049166666666668,-14.358055555555556
Fuerteventura Aeropuerto,Las Palmas,20.3 (12:10),17.6 (23:59),18.9,55 (04:20),44 (04:30),0,0,0,0,0,28.44472222222222,-13.863055555555555
San Sebastián de la Gomera,Santa Cruz de Tenerife,22.3 (15:20),18.7 (05:00),20.5,37 (10:00),19 (21:40),0,0,0,0,0,28.08972222222222,-17.11138888888889
