Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,28.6 (15:40),18.6 (04:10),23.6,26 (14:20),17 (15:20),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,27.6 (13:50),19.2 (06:50),23.4,35 (15:30),24 (15:50),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,27.6 (16:30),15.8 (08:20),21.7,28 (16:30),14 (16:30),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,26.6 (11:50),19.5 (07:20),23.1,34 (16:40),26 (16:30),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,28.7 (12:30),18.0 (05:20),23.4,26 (16:30),13 (16:10),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,28.6 (13:40),16.2 (07:30),22.4,39 (17:10),30 (17:10),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,29.8 (15:10),15.2 (07:10),22.5,31 (16:30),17 (16:40),0.1,0,0.1,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,25.8 (15:10),15.9 (07:00),20.8,22 (15:50),15 (15:50),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,24.2 (14:50),11.8 (08:50),18,16 (14:10),7 (17:40),0.1,0,0.1,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,23.8 (16:10),15.4 (07:30),19.6,18 (13:40),14 (14:40),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,23.9 (14:10),13.8 (04:20),18.8,23 (15:10),14 (15:10),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,21.4 (15:10),17.2 (05:30),19.3,35 (11:00),26 (11:00),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,26.5 (16:30),13.0 (08:10),19.8,16 (17:10),7 (15:50),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,28.2 (15:30),14.2 (07:50),21.2,28 (17:10),19 (16:50),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,22.6 (15:50),16.8 (07:40),19.7,31 (16:00),13 (11:40),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,25.0 (15:00),13.3 (07:40),19.2,33 (15:20),23 (15:00),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,21.1 (12:50),15.8 (07:00),18.5,49 (14:30),37 (15:20),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,22.2 (15:40),14.5 (07:10),18.4,32 (14:30),13 (12:50),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,22.8 (19:20),15.3 (08:20),19,16 (12:30),12 (12:30),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,23.9 (15:50),13.4 (08:00),18.6,21 (12:50),12 (19:40),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,22.2 (15:40),16.7 (05:30),19.5,31 (21:10),21 (21:20),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,21.9 (17:00),15.4 (08:20),18.6,24 (18:50),15 (18:50),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,24.3 (15:10),14.4 (08:20),19.3,22 (16:00),9 (15:20),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,23.8 (15:00),15.4 (06:40),19.6,14 (10:00),8 (17:10),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,21.0 (14:10),16.1 (09:50),18.6,31 (22:20),24 (22:30),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,23.1 (14:10),16.4 (07:30),19.8,19 (17:30),12 (17:10),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,22.4 (15:20),16.1 (04:30),19.3,33 (08:20),26 (04:40),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,24.6 (17:50),11.4 (08:30),18,21 (22:30),10 (20:40),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,26.8 (17:10),13.1 (07:50),19.9,19 (09:40),13 (09:40),0.1,0,0.1,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,25.0 (16:00),12.3 (08:50),18.7,14 (16:20),6 (15:10),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,26.5 (16:20),13.4 (08:10),19.9,21 (03:10),13 (07:00),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,27.0 (16:50),13.9 (08:30),20.4,24 (15:00),17 (18:50),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,25.6 (17:40),11.9 (04:00),18.8,17 (16:20),9 (11:50),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Ponferrada,León,27.1 (18:40),12.5 (08:10),19.8,19 (18:00),9 (18:50),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,24.0 (17:50),11.0 (05:10),17.5,20 (16:20),9 (00:10),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,29.6 (18:30),15.3 (07:30),22.5,16 (17:20),7 (13:10),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,26.0 (17:10),7.9 (06:20),17,22 (17:50),14 (17:40),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,25.0 (16:10),10.8 (07:50),17.9,31 (14:50),16 (15:20),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,25.6 (15:10),10.8 (07:10),18.2,32 (16:10),14 (16:20),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,16.7 (19:10),9.7 (02:10),13.2,59 (09:50),44 (09:50),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,24.6 (16:40),7.9 (07:50),16.3,31 (14:50),17 (16:10),0.2,0,0.2,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,25.3 (17:30),8.0 (07:50),16.6,29 (18:10),14 (11:10),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,25.0 (14:40),9.3 (06:40),17.2,26 (00:20),18 (00:10),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,24.5 (15:30),11.7 (07:30),18.1,23 (05:50),10 (02:20),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,24.3 (14:50),9.8 (07:40),17,33 (13:10),18 (18:20),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,23.5 (15:10),11.5 (08:00),17.5,16 (16:40),9 (13:30),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,23.4 (19:10),10.6 (06:50),17,26 (17:10),13 (17:10),0,0,0,0,0,40.659166666666664,-4.680000000000001
