Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Estaca de Bares,A Coruña,14.4 (16:10),8.8 (05:10),11.6,88 (20:40),58 (17:20),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,13.0 (16:00),8.3 (05:10),10.7,77 (23:40),37 (21:50),0,0,0,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,12.9 (13:30),10.0 (00:10),11.4,111 (23:10),70 (22:10),13.3,0,0,4.4,8.9,43.160555555555554,-9.210833333333333
Fisterra,A Coruña,10.5 (11:50),9.2 (02:30),9.8,114 (23:59),61 (22:30),13,0,0,4.8,8.2,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,11.8 (15:20),4.4 (06:30),8.1,67 (23:40),38 (23:50),3.4,0,0,0.2,3.2,42.88805555555555,-8.410555555555556
Padrón,A Coruña,12.8 (15:30),2.2 (06:00),7.5,49 (19:10),21 (19:30),7.8,0,0,0.6,7.2,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,12.7 (14:30),4.6 (04:50),8.6,31 (13:20),10 (19:20),9.3,0,0,0.5,8.8,42.876111111111115,-8.555833333333334
Hellín,Albacete,13.6 (16:10),1.1 (08:40),7.4,14 (07:40),10 (07:30),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Albacete Base Aérea,Albacete,8.3 (14:20),-7.4 (08:40),0.5,17 (17:20),12 (20:50),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,13.4 (13:30),0.2 (05:40),6.8,18 (16:40),12 (16:40),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,8.3 (16:30),-7.1 (08:00),0.6,9 (15:50),4 (13:20),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,15.2 (14:00),4.1 (07:50),9.6,22 (17:10),15 (17:10),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,16.2 (14:40),4.6 (08:30),10.4,19 (13:30),11 (13:20),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,16.5 (14:50),2.7 (08:40),9.6,31 (16:30),15 (13:40),0,0,0,0,0,38.78361111111111,0.16777777777777778
