Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Estaca de Bares,A Coruña,15.1 (06:40),12.3 (19:20),13.7,108 (19:20),79 (02:00),7.4,0,0.2,5,2.2,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,15.5 (12:40),13.9 (23:30),14.7,69 (17:40),35 (21:20),13.2,0,2.8,7.6,2.8,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,13.6 (04:40),12.3 (22:00),13,85 (06:30),64 (23:20),25.6,4,11,9.5,1.1,43.160555555555554,-9.210833333333333
Fisterra,A Coruña,12.8 (11:30),11.5 (20:50),12.2,106 (16:30),81 (16:30),23.8,2.6,13.6,6.8,0.8,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,12.7 (13:30),11.3 (22:50),12,61 (14:10),35 (16:00),60.4,3.5,18.3,23.7,14.9,42.88805555555555,-8.410555555555556
Padrón,A Coruña,13.2 (04:50),11.8 (22:00),12.5,58 (23:50),25 (23:40),42,0.1,16.5,14.5,10.9,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,13.5 (14:00),11.8 (22:40),12.7,45 (05:10),16 (05:10),52.6,4.3,13.9,19.4,15,42.876111111111115,-8.555833333333334
Hellín,Albacete,18.5 (16:50),7.4 (07:00),13,30 (11:00),18 (11:30),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Albacete Base Aérea,Albacete,16.9 (16:00),5.1 (05:00),11,40 (12:10),31 (11:20),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,13.0 (15:50),4.0 (06:10),8.5,42 (11:30),29 (06:50),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,17.2 (15:40),5.7 (06:10),11.5,34 (12:40),13 (11:40),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Alicante/Alacant,Alacant/Alicante,24.8 (15:20),12.0 (23:50),18.4,43 (12:10),20 (12:20),0.2,0,0.2,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,24.0 (12:50),9.1 (23:59),16.6,47 (03:50),26 (03:50),0,0,0,0,0,38.78361111111111,0.16777777777777778
Roquetas de Mar,Almería,17.7 (14:30),8.5 (06:50),13.1,38 (00:10),24 (00:10),0,0,0,0,0,36.68694444444444,-2.7016666666666667
Abla,Almería,24.7 (14:50),7.5 (06:10),16.1,26 (06:50),10 (23:20),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,20.8 (11:20),9.9 (05:50),15.3,26 (06:50),17 (12:40),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,22.8 (12:40),8.7 (08:40),15.7,48 (00:20),28 (04:00),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Vitoria Gasteiz Aeropuerto,Araba/Álava,15.6 (13:10),7.4 (02:00),11.5,67 (14:10),48 (14:50),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Llanes,Asturias,16.8 (15:40),10.0 (08:10),13.4,36 (19:20),21 (19:20),1.6,0,0,0.4,1.2,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,17.7 (15:20),7.9 (08:00),12.8,23 (17:50),14 (18:00),3.8,0,0.2,2.2,1.4,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,19.4 (11:10),11.9 (22:10),15.6,67 (03:00),43 (04:00),4.5,0,0,3.7,0.8,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,19.7 (15:10),10.4 (04:20),15.1,32 (17:30),15 (17:30),1,0,0,0,1,43.35333333333333,-5.874166666666667
Castropol,Asturias,18.4 (15:10),13.2 (21:00),15.8,67 (02:20),30 (11:30),2.8,0,0,1.4,1.4,43.52472222222222,-7.0313888888888885
Puerto de Leitariegos,Asturias,5.9 (00:10),3.8 (07:30),4.9,86 (03:40),39 (02:30),10.6,0,1,3.2,6.4,42.994166666666665,-6.4141666666666675
Ávila,Ávila,13.9 (15:00),5.3 (08:40),9.6,31 (18:20),17 (17:40),0,0,0,0,0,40.659166666666664,-4.680000000000001
Herrera del Duque,Badajoz,13.3 (13:40),9.7 (01:50),11.5,24 (10:20),14 (10:20),0.4,0,0.4,0,0,39.169444444444444,-5.062222222222222
Don Benito,Badajoz,15.1 (15:40),8.6 (01:10),11.9,26 (12:00),14 (12:00),0.2,0,0.2,0,0,38.955555555555556,-5.880555555555556
Mérida,Badajoz,15.5 (15:30),7.6 (00:10),11.5,20 (10:40),16 (10:40),0.4,0,0.4,0,0,38.91583333333333,-6.385555555555556
