Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Palacios de la Sierra,Burgos,22.4 (16:40),7.2 (08:00),14.8,24 (17:20),15 (18:00),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,21.4 (17:10),10.5 (07:30),15.9,35 (15:30),20 (18:10),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,23.0 (16:20),10.4 (08:00),16.7,23 (01:50),9 (22:20),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,21.8 (16:30),10.3 (07:40),16,63 (19:30),22 (17:20),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,24.1 (17:20),12.4 (07:10),18.3,23 (16:30),11 (14:50),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,21.1 (18:30),9.1 (06:20),15.1,28 (19:00),14 (19:20),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,15.4 (13:40),7.7 (23:59),11.5,39 (08:10),26 (08:10),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,22.2 (17:00),10.8 (05:30),16.5,24 (17:40),14 (18:40),0,0,0,0,0,40.945277777777775,-4.126388888888888
Zamora,Zamora,24.0 (16:10),13.4 (06:20),18.7,27 (18:00),11 (16:30),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,12.4 (12:00),5.8 (23:30),9.1,33 (14:50),25 (13:40),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,21.1 (15:50),10.4 (23:59),15.8,32 (16:00),21 (18:30),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,20.1 (14:40),9.0 (23:59),14.6,35 (22:10),21 (20:00),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,23.8 (17:00),13.2 (07:00),18.5,42 (23:40),19 (23:10),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,21.9 (16:00),8.9 (23:59),15.4,38 (15:50),21 (17:40),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,23.3 (16:50),8.3 (07:10),15.8,33 (16:50),19 (17:10),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,23.9 (17:20),12.6 (06:00),18.3,30 (19:40),14 (18:30),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,24.0 (16:50),10.6 (23:59),17.3,29 (16:40),19 (18:20),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,23.3 (16:40),12.6 (23:59),17.9,31 (18:30),17 (18:30),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,24.1 (15:10),4.2 (08:00),14.2,27 (16:00),12 (15:00),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,28.2 (17:10),14.9 (07:30),21.6,30 (17:40),12 (17:20),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Buitrago del Lozoya,Madrid,22.6 (16:40),8.0 (05:50),15.3,23 (23:50),11 (23:50),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,25.6 (17:30),11.0 (08:20),18.3,45 (15:50),21 (18:00),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,23.6 (14:50),5.8 (06:00),14.7,27 (16:20),14 (15:40),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,26.0 (14:50),11.7 (07:50),18.8,26 (15:50),14 (15:50),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,22.2 (17:50),13.0 (07:30),17.6,28 (15:40),18 (16:10),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,27.3 (15:50),12.6 (08:00),19.9,34 (18:30),22 (18:30),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,18.6 (17:00),10.1 (23:59),14.4,45 (23:59),32 (23:50),0,0,0,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,24.5 (17:50),11.7 (08:20),18.1,27 (16:40),13 (16:30),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,27.4 (16:40),12.2 (08:40),19.8,31 (17:00),17 (18:40),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,27.4 (17:20),11.1 (08:40),19.3,31 (15:50),13 (17:30),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,25.6 (16:40),14.0 (08:30),19.8,19 (15:40),10 (19:10),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,25.8 (16:00),14.0 (07:40),19.9,22 (22:40),13 (14:50),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,26.7 (17:30),13.9 (07:30),20.3,36 (23:59),14 (23:59),0,0,0,0,0,40.043055555555554,-6.085833333333333
Valencia de Alcántara,Cáceres,24.7 (18:20),13.2 (07:20),19,27 (21:10),16 (15:50),0,0,0,0,0,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,26.7 (17:20),12.3 (08:10),19.5,22 (17:40),8 (11:30),0,0,0,0,0,39.597500000000004,-3.0469444444444442
Madridejos,Toledo,27.5 (16:30),10.7 (08:30),19.1,42 (19:00),20 (19:00),0,0,0,0,0,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,27.8 (16:30),11.8 (07:00),19.8,39 (15:30),25 (16:20),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,28.9 (16:50),9.8 (08:30),19.3,25 (17:10),13 (17:10),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,27.7 (15:50),12.8 (08:30),20.3,23 (18:00),11 (17:20),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,28.9 (16:20),12.2 (07:40),20.5,26 (15:50),10 (16:40),0,0,0,0,0,38.75055555555556,-3.391388888888889
Puebla de Don Rodrigo,Ciudad Real,29.9 (16:10),11.3 (08:10),20.6,23 (17:20),9 (23:20),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,28.0 (15:20),13.2 (08:10),20.6,29 (18:00),16 (16:00),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,28.5 (16:30),14.3 (07:50),21.4,28 (17:40),21 (19:50),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,27.5 (16:30),14.9 (07:30),21.2,24 (16:20),12 (16:20),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,27.3 (16:40),14.5 (08:30),20.9,28 (17:20),17 (19:20),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,25.8 (16:40),13.8 (05:40),19.8,24 (18:40),12 (17:50),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,26.8 (17:30),16.0 (05:30),21.4,29 (15:50),17 (18:10),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,25.5 (17:40),13.7 (08:20),19.6,33 (14:10),24 (14:20),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,29.5 (15:00),18.7 (09:00),24.1,31 (23:59),15 (23:50),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,28.5 (14:20),17.0 (23:59),22.8,50 (23:30),33 (23:40),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,30.8 (17:10),18.0 (08:40),24.4,28 (16:30),19 (19:00),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,26.0 (15:50),18.0 (08:30),22,18 (15:00),12 (15:00),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,31.9 (17:00),7.9 (08:20),19.9,24 (16:10),14 (18:50),0,0,0,0,0,37.505833333333335,-2.735
Santa Elena,Jaén,28.2 (17:00),16.2 (08:10),22.2,28 (15:10),12 (17:20),0,0,0,0,0,38.34444444444445,-3.5352777777777775
Jaén,Jaén,28.9 (14:30),16.4 (08:20),22.6,37 (17:10),19 (16:50),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,31.7 (16:20),10.7 (08:10),21.2,31 (17:00),17 (18:20),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,27.3 (16:40),15.0 (08:20),21.1,28 (17:00),14 (15:40),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,31.3 (16:40),12.8 (08:40),22,26 (16:10),17 (16:00),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,29.0 (15:30),17.8 (08:10),23.4,34 (16:00),17 (16:40),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,30.5 (15:40),10.7 (08:10),20.6,30 (17:10),21 (18:30),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,30.4 (16:40),9.3 (08:20),19.8,30 (15:40),21 (17:50),0,0,0,0,0,37.189722222222215,-3.7894444444444444
Loja,Granada,29.5 (16:20),12.8 (08:20),21.2,29 (17:10),15 (19:20),0,0,0,0,0,37.16111111111111,-4.152777777777779
Écija,Sevilla,32.0 (16:30),14.2 (08:20),23.1,27 (22:10),20 (22:40),0,0,0,0,0,37.51611111111111,-5.085
Sevilla Aeropuerto,Sevilla,30.6 (17:40),16.0 (08:20),23.3,33 (17:00),22 (20:00),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,31.6 (16:30),15.6 (08:10),23.6,19 (21:30),12 (21:30),0,0,0,0,0,37.16444444444444,-5.6113888888888885
Grazalema,Cádiz,25.4 (15:20),12.4 (08:20),18.9,21 (15:20),8 (03:50),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,28.9 (16:20),12.9 (08:20),20.9,32 (14:30),18 (14:40),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,25.7 (12:40),17.2 (08:10),21.5,27 (13:40),16 (14:20),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,25.4 (15:20),19.9 (08:40),22.6,24 (12:40),19 (12:40),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,25.8 (17:40),17.8 (08:10),21.8,27 (16:00),16 (15:50),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,25.6 (15:00),19.1 (04:20),22.4,25 (15:50),18 (15:20),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,23.2 (13:20),15.1 (06:10),19.2,27 (15:30),19 (15:20),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,27.1 (14:50),18.0 (06:30),22.6,11 (14:50),6 (17:10),0,0,0,0,0,36.41694444444444,-5.155
Antequera,Málaga,29.5 (17:40),12.3 (08:20),20.9,24 (19:30),12 (19:20),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,27.6 (14:40),16.2 (08:40),21.9,32 (17:00),23 (18:50),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,28.9 (15:30),16.2 (08:20),22.6,28 (16:50),18 (16:30),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,25.5 (11:40),19.1 (08:00),22.3,17 (12:00),13 (13:20),0,0,0,0,0,36.71666666666667,-4.419722222222222
Abla,Almería,26.5 (15:00),13.8 (07:20),20.2,32 (14:40),16 (13:50),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,27.9 (13:50),17.8 (06:10),22.8,24 (13:40),18 (14:10),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Carboneras,Almería,26.5 (16:00),19.4 (03:30),22.9,37 (11:50),26 (08:40),0,0,0,0,0,36.98027777777778,-1.903611111111111
Huércal-Overa,Almería,27.4 (12:50),14.2 (07:40),20.8,30 (16:10),17 (14:10),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,27.4 (15:10),18.2 (08:30),22.8,26 (14:00),17 (14:00),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,27.7 (13:10),14.4 (08:00),21.1,26 (14:40),14 (14:50),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,27.7 (16:20),15.3 (07:10),21.5,18 (14:20),14 (14:20),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,26.7 (16:20),14.3 (08:30),20.5,22 (17:00),12 (16:40),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,28.4 (14:50),10.8 (08:20),19.6,28 (17:40),16 (16:00),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,30.0 (16:20),13.9 (08:20),21.9,32 (17:00),19 (18:20),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,30.8 (16:10),16.0 (07:40),23.4,24 (15:20),13 (15:30),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Yecla,Murcia,29.4 (16:30),11.9 (07:10),20.6,27 (14:30),14 (14:30),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,27.8 (15:30),17.4 (05:40),22.6,26 (14:00),15 (15:50),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,28.0 (15:00),17.1 (07:50),22.6,21 (13:30),12 (13:40),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,29.3 (17:10),17.2 (08:40),23.3,22 (17:30),13 (17:30),0,0,0,0,0,38.78361111111111,0.16777777777777778
Cuenca,Cuenca,26.9 (16:00),10.2 (07:00),18.5,35 (16:00),13 (11:30),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,28.2 (17:10),11.6 (06:30),19.9,33 (14:00),22 (13:50),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,26.2 (16:50),11.9 (08:40),19.1,29 (14:00),22 (14:00),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,29.3 (16:40),12.4 (08:20),20.8,25 (13:30),8 (19:20),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Utiel,València/Valencia,28.3 (17:30),11.4 (08:00),19.8,27 (16:30),15 (19:50),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,26.1 (14:10),18.7 (07:40),22.4,21 (18:10),11 (16:10),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,27.2 (16:40),7.4 (08:10),17.3,32 (16:10),15 (17:10),0,0,0,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,27.0 (14:40),16.7 (04:20),21.9,24 (17:20),17 (17:20),0,0,0,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,27.1 (13:30),18.3 (06:00),22.7,21 (15:40),10 (18:40),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,27.3 (15:10),18.3 (06:00),22.8,25 (14:50),13 (14:50),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,17.7 (15:00),10.2 (01:20),14,26 (16:30),15 (16:30),0.3,0.3,0,0,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,23.0 (16:50),13.0 (08:00),18,31 (17:20),14 (17:40),0,0,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,22.6 (16:00),10.6 (08:00),16.6,33 (23:10),23 (17:50),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Belorado,Burgos,22.3 (16:40),11.8 (08:30),17,28 (19:40),19 (19:40),0,0,0,0,0,42.42111111111111,-3.1702777777777778
Jaca,Huesca,21.4 (12:00),12.8 (08:40),17.1,23 (22:10),14 (22:10),0,0,0,0,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,20.8 (11:00),13.5 (00:00),17.1,30 (11:20),18 (14:30),0,0,0,0,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,23.1 (17:10),10.4 (07:20),16.8,27 (13:10),13 (13:10),0,0,0,0,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,26.1 (14:50),6.8 (08:00),16.5,28 (12:30),14 (11:50),0,0,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,26.3 (16:20),8.8 (07:50),17.5,23 (14:10),11 (14:10),0,0,0,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,26.4 (16:30),10.7 (08:40),18.5,25 (17:50),15 (17:50),0,0,0,0,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,27.8 (16:40),14.1 (07:40),20.9,28 (23:59),14 (23:40),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,27.9 (16:50),13.1 (07:20),20.5,27 (18:40),15 (18:20),0,0,0,0,0,40.946666666666665,-0.23777777777777778
La Molina,Girona,16.8 (15:40),7.3 (07:30),12,26 (21:40),14 (15:20),0,0,0,0,0,42.3325,1.9394444444444445
Talarn,Lleida,23.8 (14:40),14.2 (07:10),19,29 (14:50),20 (14:40),0,0,0,0,0,42.20527777777778,0.8652777777777777
Lleida,Lleida,28.9 (17:20),14.5 (08:00),21.7,23 (17:10),11 (18:30),0,0,0,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,19.1 (15:40),10.0 (23:50),14.6,28 (12:40),9 (11:50),0,0,0,0,0,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,26.2 (13:40),13.8 (05:40),20,20 (12:20),6 (12:50),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,28.5 (12:50),20.8 (06:00),24.6,25 (15:30),13 (15:40),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,22.2 (14:00),15.5 (07:30),18.9,42 (01:50),33 (02:50),0,0,0,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,30.0 (13:50),19.4 (06:20),24.7,24 (15:30),11 (14:00),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,27.6 (16:00),22.8 (23:59),25.2,28 (07:20),22 (05:10),0,0,0,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,27.9 (14:50),15.8 (07:00),21.8,22 (17:00),13 (17:00),0,0,0,0,0,39.74916666666667,3.0166666666666666
"Ibiza, Aeropuerto",Illes Balears,27.0 (14:50),18.1 (07:40),22.6,22 (14:20),14 (15:40),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,29.5 (14:10),21.5 (02:50),25.5,65 (23:59),49 (23:59),0,0,0,0,0,28.951944444444443,-13.600277777777777
La Palma Aeropuerto,Santa Cruz de Tenerife,24.6 (17:40),22.8 (22:10),23.7,39 (16:00),29 (16:00),0,0,0,0,0,28.633055555555558,-17.755
Pájara,Las Palmas,29.8 (14:50),22.3 (07:10),26,56 (22:20),37 (22:20),0,0,0,0,0,28.049166666666668,-14.358055555555556
Fuerteventura Aeropuerto,Las Palmas,26.4 (13:40),22.6 (02:20),24.5,54 (21:30),42 (21:40),0,0,0,0,0,28.44472222222222,-13.863055555555555
San Sebastián de la Gomera,Santa Cruz de Tenerife,29.4 (10:30),22.9 (04:20),26.1,60 (23:20),25 (16:50),0,0,0,0,0,28.08972222222222,-17.11138888888889
Tenerife Sur Aeropuerto,Santa Cruz de Tenerife,28.8 (14:20),22.9 (06:20),25.8,76 (09:40),56 (11:10),0,0,0,0,0,28.046944444444446,-16.561111111111114
Izaña,Santa Cruz de Tenerife,21.7 (15:30),12.5 (23:59),17.1,64 (22:30),50 (22:10),0,0,0,0,0,28.30888888888889,-16.499444444444446
Güímar,Santa Cruz de Tenerife,25.9 (14:20),20.9 (06:10),23.4,43 (14:10),36 (14:10),0,0,0,0,0,28.31833333333333,-16.38222222222222
Tenerife Norte Aeropuerto,Santa Cruz de Tenerife,26.7 (00:40),17.9 (22:30),22.3,41 (21:10),30 (21:10),0,0,0,0,0,28.4775,-16.329444444444444
Sta.Cruz de Tenerife,Santa Cruz de Tenerife,28.0 (16:30),22.3 (07:20),25.1,42 (13:50),24 (14:10),0,0,0,0,0,28.46333333333333,-16.255277777777778
