Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,28.2 (16:40),18.6 (05:50),23.4,33 (08:40),22 (17:00),4.5,0,4.5,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,28.1 (14:10),22.0 (07:50),25.1,41 (17:10),33 (17:30),0.1,0,0.1,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,28.7 (18:50),17.3 (08:20),23,32 (20:30),16 (20:10),8.8,0,8.8,0,0,41.72,1.840277777777778
Barcelona,Barcelona,27.8 (14:00),22.5 (08:10),25.1,44 (17:40),27 (17:30),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,30.7 (14:10),20.3 (23:59),25.5,35 (12:20),16 (14:50),0.2,0,0.2,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,31.1 (15:00),18.3 (06:30),24.7,46 (17:00),35 (17:00),0.6,0,0.6,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,29.6 (16:10),18.2 (06:30),23.9,41 (11:50),17 (15:00),0.3,0,0.3,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,26.6 (15:20),17.8 (06:40),22.2,35 (22:20),20 (22:30),2,0,0,2,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,23.2 (18:50),13.4 (05:50),18.3,34 (16:50),13 (23:00),0.1,0,0,0,0.1,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,28.0 (19:40),16.8 (07:20),22.4,65 (22:00),46 (22:00),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,25.3 (18:40),15.0 (04:10),20.1,44 (13:10),17 (19:40),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,25.8 (17:30),16.2 (23:40),21,61 (20:10),42 (21:10),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,26.0 (17:50),17.4 (23:59),21.7,50 (09:30),24 (20:30),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,23.8 (18:10),13.6 (06:20),18.7,51 (13:30),31 (15:40),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,26.1 (19:20),15.7 (23:59),20.9,50 (20:10),39 (20:10),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,25.9 (15:40),16.6 (22:00),21.3,61 (16:20),27 (19:50),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,26.6 (16:00),15.6 (05:10),21.1,55 (15:10),35 (14:50),0.3,0,0.2,0,0.1,43.42388888888889,-3.8255555555555554
Santander,Cantabria,24.1 (15:40),16.1 (22:30),20.1,49 (19:10),37 (19:10),0.2,0,0.2,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,20.8 (15:50),15.5 (23:30),18.1,34 (18:40),18 (14:20),0.6,0,0.6,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,21.9 (13:10),15.8 (06:10),18.8,23 (03:20),17 (03:20),5.8,0.2,2.2,1.2,2.2,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,21.3 (14:10),14.6 (05:10),17.9,26 (14:40),16 (14:40),7.6,1.2,2.6,3.6,0.2,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,19.7 (14:00),14.4 (06:10),17.1,26 (17:30),21 (17:30),6.2,1.3,3.5,1,0.4,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,20.7 (15:10),13.4 (03:30),17.1,24 (17:20),12 (17:40),3.8,0.6,3,0.2,0,43.35333333333333,-5.874166666666667
Estaca de Bares,A Coruña,16.0 (15:40),13.0 (07:30),14.5,70 (16:20),54 (16:30),1.6,0.4,0,1,0.2,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,17.4 (17:20),13.8 (06:10),15.6,56 (01:30),33 (17:30),3,0.6,1,0.2,1.2,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,14.3 (14:40),12.0 (02:00),13.2,80 (01:30),54 (21:50),11.2,8.2,1,0.4,1.6,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,13.6 (11:50),10.4 (03:00),12,54 (22:50),29 (14:10),21.2,3.7,2.9,4.2,10.4,42.88805555555555,-8.410555555555556
Padrón,A Coruña,16.5 (11:20),11.7 (02:00),14.1,46 (20:30),19 (12:30),23.8,9.8,2.4,2.3,9.3,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,14.9 (10:20),12.1 (03:30),13.5,49 (12:40),17 (14:10),36.5,4,4.6,14.1,13.8,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,16.1 (11:40),12.3 (02:50),14.2,50 (23:50),19 (17:30),19,5.6,2.4,8.6,2.4,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,15.8 (11:20),11.7 (03:50),13.8,48 (03:50),31 (11:50),14.9,5.1,0.6,5.7,3.5,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,15.5 (12:20),10.5 (06:40),13,37 (13:10),18 (17:50),12.2,2.8,0.2,5.4,3.8,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,10.4 (13:10),6.0 (07:20),8.2,69 (16:40),32 (21:00),8.6,1.4,5.8,0.4,1,42.994166666666665,-6.4141666666666675
Ponferrada,León,18.1 (16:10),10.8 (08:40),14.5,36 (17:30),19 (14:00),7,1.2,5.4,0,0.4,42.56388888888888,-6.6
A Pobra de Trives,Ourense,16.8 (15:20),9.0 (06:00),12.9,50 (13:40),22 (13:10),7.2,2.4,1.8,0,3,42.339444444444446,-7.2825
Ourense,Ourense,18.3 (12:50),12.5 (07:00),15.4,43 (16:10),16 (16:10),2.4,1.8,0.4,0,0.2,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,15.3 (14:20),8.4 (05:50),11.8,36 (15:40),15 (07:00),3.5,1.4,1.6,0.1,0.4,42.07916666666667,-7.733611111111111
Soria,Soria,16.8 (11:20),11.4 (07:00),14.1,38 (21:00),18 (11:30),4.4,0,0,4,0.4,41.775,-2.4830555555555556
Aranda de Duero,Burgos,21.5 (17:50),13.2 (02:40),17.3,46 (17:50),21 (17:20),2.6,0,1.6,1,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,10.9 (16:50),7.0 (07:30),8.9,61 (12:50),37 (17:50),4.2,0,1.4,2.8,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,16.6 (16:10),9.3 (08:20),13,65 (21:00),31 (17:50),0,0,0,0,0,42.870555555555555,-4.52
Burgos Aeropuerto,Burgos,19.2 (20:10),11.1 (12:10),15.2,61 (16:20),39 (17:10),2,0,1.8,0.2,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,19.5 (17:10),10.6 (09:50),15.1,52 (17:40),19 (16:40),4.4,0,4.4,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,18.4 (17:10),8.9 (10:50),13.6,57 (15:30),37 (19:00),4.1,0,4,0.1,0,41.995555555555555,-4.602777777777778
