Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,17.6 (14:40),5.4 (07:50),11.5,41 (13:50),30 (15:20),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,16.7 (13:40),8.4 (07:40),12.6,46 (01:30),30 (10:30),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,13.3 (16:10),2.1 (09:20),7.7,26 (16:20),13 (16:20),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,16.9 (13:40),10.1 (07:00),13.5,30 (05:10),20 (14:50),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,17.1 (11:10),8.8 (07:30),13,17 (10:20),7 (21:30),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,16.4 (14:40),2.9 (07:40),9.6,18 (17:40),14 (17:50),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,15.8 (14:50),3.4 (06:20),9.6,17 (16:00),9 (16:10),0.1,0.1,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,10.3 (00:00),9.0 (23:59),9.7,24 (14:00),15 (09:00),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,7.3 (01:50),5.1 (23:40),6.2,23 (08:50),8 (03:30),0.7,0.3,0.4,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,12.6 (02:30),8.7 (22:20),10.7,39 (06:30),25 (02:50),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,9.0 (04:20),7.2 (23:50),8.1,25 (07:10),13 (07:10),1.7,1,0.7,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,12.2 (00:00),9.9 (06:30),11,34 (09:50),25 (10:20),1.2,1.2,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,10.4 (14:30),7.3 (22:50),8.8,13 (09:00),6 (01:20),1.1,0.6,0.5,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,11.6 (13:10),8.8 (23:59),10.2,22 (10:20),11 (10:20),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,13.1 (01:00),9.8 (23:59),11.5,34 (03:50),23 (03:30),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,13.5 (13:40),9.6 (07:10),11.6,26 (09:10),20 (09:10),0.5,0.5,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,13.2 (13:20),10.3 (19:20),11.8,36 (08:40),27 (03:00),0.4,0.4,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,13.4 (14:40),10.5 (06:30),11.9,35 (11:00),24 (10:50),0.7,0.7,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,14.9 (14:50),9.9 (07:40),12.4,43 (10:30),32 (10:40),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,15.3 (13:50),7.3 (07:40),11.3,23 (11:40),12 (11:40),0.6,0,0.6,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,14.5 (12:00),11.3 (06:30),12.9,37 (10:00),26 (11:10),0.1,0,0.1,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,14.0 (15:30),8.2 (06:30),11.1,32 (12:30),23 (12:40),0.2,0,0.2,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,13.2 (15:40),7.7 (07:50),10.4,22 (15:30),12 (16:50),1,0,1,0,0,43.35333333333333,-5.874166666666667
Cabo Busto,Asturias,15.3 (16:00),10.4 (05:30),12.8,39 (11:40),21 (11:50),0,0,0,0,0,43.56916666666667,-6.47
Castropol,Asturias,16.4 (13:50),7.7 (08:40),12,40 (15:10),19 (12:00),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,14.8 (14:30),12.9 (04:20),13.8,58 (23:10),43 (21:40),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,16.9 (14:30),11.3 (08:10),14.1,39 (13:50),28 (17:40),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,14.9 (15:10),10.0 (04:00),12.4,60 (13:40),37 (06:50),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,15.0 (15:00),6.8 (05:50),10.9,35 (11:50),17 (00:40),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,17.7 (14:40),7.5 (07:20),12.6,48 (13:30),26 (14:00),0,0,0,0,0,42.73833333333334,-8.627222222222223
Pontevedra,Pontevedra,17.6 (14:30),9.0 (08:30),13.3,33 (19:00),15 (19:00),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,16.6 (14:20),6.7 (07:50),11.7,32 (01:50),22 (01:50),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,13.9 (14:40),3.4 (08:00),8.6,34 (16:20),18 (14:10),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,8.5 (12:10),0.0 (01:10),4.3,42 (08:00),22 (14:50),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,15.3 (16:40),0.0 (08:40),7.7,17 (11:40),10 (11:40),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,12.8 (15:50),1.5 (08:40),7.2,22 (15:10),11 (09:10),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,19.1 (16:10),2.8 (09:10),11,19 (19:10),6 (13:00),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,13.1 (16:50),-1.7 (23:59),5.7,20 (15:10),12 (16:00),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,12.5 (13:50),0.3 (06:40),6.4,34 (16:40),21 (16:40),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,11.3 (13:30),-3.4 (05:30),4,45 (15:10),19 (15:10),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,6.5 (12:50),-1.4 (02:50),2.6,37 (23:10),18 (12:50),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,7.5 (15:00),2.8 (22:30),5.1,46 (10:00),21 (17:40),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,11.1 (15:30),-2.8 (02:50),4.2,59 (16:50),36 (22:50),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,6.3 (11:20),4.1 (23:59),5.2,46 (23:59),34 (13:30),0.4,0.2,0,0.2,0,42.356944444444444,-3.620277777777778
Autilla del Pino,Palencia,9.5 (13:20),4.0 (02:40),6.8,60 (16:20),48 (16:20),0.1,0,0,0.1,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,11.6 (13:50),3.6 (08:10),7.6,38 (18:30),12 (11:00),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,8.1 (15:00),0.5 (23:59),4.3,25 (18:20),15 (15:40),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,7.7 (13:50),-1.4 (03:40),3.1,24 (05:40),15 (05:20),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,9.8 (16:40),-0.2 (07:30),4.8,25 (17:20),13 (17:20),0,0,0,0,0,40.945277777777775,-4.126388888888888
Zamora,Zamora,12.6 (14:50),1.5 (08:20),7.1,41 (15:40),25 (15:00),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,4.5 (15:50),-1.4 (23:30),1.6,41 (08:50),18 (21:10),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,14.1 (15:00),0.8 (23:30),7.5,32 (13:40),24 (14:10),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,13.4 (14:30),-2.2 (23:40),5.6,25 (10:30),13 (10:40),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,12.8 (14:40),0.4 (08:20),6.6,40 (17:00),21 (15:40),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,13.1 (15:30),-1.9 (07:00),5.6,31 (12:00),15 (11:40),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,11.1 (15:00),-2.6 (04:30),4.3,42 (17:50),29 (17:50),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,12.1 (16:30),2.2 (05:10),7.2,30 (17:10),13 (14:00),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,13.1 (15:40),1.4 (02:30),7.3,55 (11:50),36 (11:50),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,11.6 (15:20),2.8 (05:50),7.2,53 (13:30),35 (14:40),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,10.9 (16:30),-2.2 (23:59),4.3,18 (14:40),8 (14:40),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,17.2 (15:20),2.4 (05:30),9.8,20 (12:50),10 (12:30),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,16.9 (16:00),-0.7 (06:50),8.1,18 (23:59),8 (23:59),0,0,0,0,0,40.06722222222223,-3.546111111111111
Somosierra,Madrid,9.0 (16:00),-1.9 (23:40),3.6,27 (11:50),12 (10:20),0,0,0,0,0,41.135555555555555,-3.5802777777777774
Madrid Aeropuerto,Madrid,14.9 (15:10),2.3 (08:40),8.6,33 (11:50),18 (11:50),0,0,0,0,0,40.46666666666667,-3.5555555555555554
