Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Punta Galea,Bizkaia,25.0 (15:00),18.0 (06:30),21.5,21 (15:10),11 (13:10),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,29.1 (14:30),12.0 (07:30),20.6,20 (14:50),9 (14:50),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,26.6 (13:00),15.6 (06:20),21.1,32 (15:00),21 (15:00),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,22.3 (14:20),16.8 (05:00),19.5,32 (14:50),21 (16:10),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,24.1 (16:40),14.9 (05:30),19.5,30 (14:30),21 (14:30),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,22.1 (15:10),16.7 (04:50),19.4,30 (14:10),22 (12:20),0.2,0.2,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,23.1 (14:30),16.4 (07:10),19.8,24 (15:20),18 (15:00),0.1,0.1,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,21.7 (17:30),17.4 (06:10),19.6,28 (17:30),21 (15:30),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,23.5 (15:00),17.9 (07:00),20.7,31 (16:40),22 (16:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,20.7 (12:40),16.9 (01:10),18.8,33 (14:50),19 (12:20),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,21.3 (17:10),16.8 (06:40),19,26 (15:50),17 (23:00),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,26.6 (16:10),16.1 (08:50),21.4,28 (17:20),14 (17:50),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,24.4 (15:10),17.7 (07:40),21.1,17 (15:50),8 (15:40),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,19.5 (14:20),16.4 (04:10),17.9,44 (20:20),38 (21:30),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,22.0 (15:20),17.3 (04:50),19.6,27 (17:50),16 (15:00),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,17.4 (16:40),15.5 (08:00),16.4,29 (00:20),20 (17:40),0.6,0.2,0.2,0.2,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,22.3 (18:10),15.1 (06:10),18.7,24 (18:10),13 (18:10),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,21.5 (17:50),16.8 (06:10),19.1,13 (18:00),5 (18:00),0.2,0.1,0.1,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,21.3 (18:00),16.7 (08:00),19,15 (17:50),6 (13:40),0.1,0.1,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,21.1 (15:40),16.4 (04:30),18.8,23 (18:20),12 (18:30),0.4,0.4,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,19.9 (17:30),15.6 (00:40),17.8,24 (17:20),17 (18:50),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,26.9 (20:00),15.5 (08:10),21.2,15 (20:30),7 (15:40),0.4,0.2,0.2,0,0,43.11138888888889,-7.4575000000000005
Ponferrada,León,34.3 (17:00),18.3 (07:50),26.3,30 (18:30),19 (18:20),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,27.7 (18:20),14.8 (07:10),21.3,28 (17:10),13 (15:50),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,31.0 (18:40),17.3 (06:10),24.1,18 (18:40),9 (20:40),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,28.4 (18:10),12.9 (07:50),20.6,23 (16:20),16 (16:20),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,33.2 (15:50),15.0 (07:20),24.1,27 (19:20),14 (20:30),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,34.8 (16:00),13.7 (07:20),24.2,29 (17:00),10 (18:20),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,25.9 (16:00),15.9 (05:30),20.9,42 (16:30),23 (22:10),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,33.1 (15:20),13.8 (07:30),23.4,28 (15:40),16 (00:30),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,31.8 (16:00),12.3 (07:20),22,57 (18:10),22 (18:10),0.8,0,0,0,0.8,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,33.3 (16:50),11.0 (07:00),22.1,33 (20:40),24 (21:10),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,34.5 (17:40),13.4 (04:50),23.9,30 (00:10),14 (21:00),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,34.7 (17:30),13.1 (05:10),23.9,33 (15:40),23 (01:40),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,36.0 (17:20),17.1 (07:50),26.6,31 (16:00),14 (18:40),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,33.1 (17:10),17.5 (07:30),25.3,32 (13:50),16 (14:20),0,0,0,0,0,40.659166666666664,-4.680000000000001
Segovia,Segovia,33.2 (15:30),18.5 (06:20),25.9,45 (16:10),30 (16:20),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,22.2 (16:00),13.3 (04:40),17.8,33 (18:10),22 (18:30),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,35.8 (17:30),17.4 (07:40),26.6,28 (18:10),11 (18:10),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,25.0 (12:40),9.2 (03:40),17.1,32 (17:10),23 (17:10),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,33.1 (19:10),14.4 (07:00),23.7,33 (17:00),21 (17:00),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,32.2 (17:50),13.1 (07:10),22.7,33 (15:40),21 (19:20),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,35.4 (17:40),15.3 (06:10),25.4,27 (16:10),13 (16:10),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,34.7 (17:00),11.5 (07:40),23.1,31 (18:30),15 (19:50),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,33.9 (16:10),14.7 (07:00),24.3,30 (14:50),17 (22:00),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,34.1 (18:20),18.4 (08:20),26.2,32 (17:20),14 (14:40),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,35.7 (17:40),14.5 (06:50),25.1,40 (18:20),18 (18:30),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,34.3 (16:30),14.5 (07:20),24.4,41 (18:10),21 (18:10),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,32.8 (18:00),12.1 (07:10),22.4,31 (20:20),18 (20:20),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,37.2 (17:10),20.4 (07:50),28.8,34 (19:30),19 (19:30),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,36.5 (17:40),18.0 (06:30),27.3,33 (16:20),13 (18:10),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,33.1 (16:40),13.3 (07:10),23.2,34 (14:40),16 (15:40),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,36.2 (18:40),17.8 (07:40),27,48 (16:30),22 (17:10),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,33.2 (16:40),12.6 (07:00),22.9,35 (16:00),16 (16:10),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,35.8 (17:10),21.1 (07:20),28.4,33 (18:00),18 (18:00),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,32.2 (15:40),19.5 (07:10),25.9,42 (17:30),19 (17:20),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,37.2 (18:00),23.0 (07:30),30.1,42 (19:30),26 (19:40),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,28.8 (19:10),18.7 (03:40),23.8,40 (14:50),19 (14:10),0,0,0,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,33.4 (15:20),20.3 (07:50),26.9,31 (15:50),16 (14:20),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,38.4 (18:30),18.2 (08:00),28.3,34 (18:00),14 (15:20),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,36.5 (18:10),18.4 (07:50),27.4,34 (17:20),17 (01:00),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,34.0 (17:30),16.1 (07:30),25.1,22 (15:50),13 (09:40),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,33.7 (18:00),15.3 (08:40),24.5,38 (00:20),28 (00:20),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,34.8 (18:20),16.9 (07:50),25.8,23 (16:20),8 (17:30),0,0,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,35.5 (19:30),15.3 (07:20),25.4,23 (22:40),12 (22:40),0,0,0,0,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,32.4 (18:10),12.9 (07:40),22.7,32 (20:00),19 (20:50),0,0,0,0,0,39.414722222222224,-7.231111111111111
San Clemente,Cuenca,36.6 (18:30),17.8 (07:00),27.2,34 (00:30),18 (01:20),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,37.6 (17:50),23.2 (07:10),30.4,31 (16:50),13 (03:20),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,36.6 (16:20),23.1 (07:40),29.8,32 (16:40),17 (18:30),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,36.2 (15:40),21.7 (07:00),29,31 (15:50),12 (16:30),0,0,0,0,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,35.0 (16:30),19.9 (07:20),27.4,41 (15:00),21 (18:00),0,0,0,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,36.6 (17:20),19.3 (07:50),27.9,29 (17:40),15 (15:40),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,34.7 (17:40),20.1 (07:50),27.4,30 (00:10),16 (00:10),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,36.0 (17:10),18.2 (07:30),27.1,30 (19:00),21 (21:00),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,34.3 (18:20),15.6 (07:30),24.9,19 (16:40),11 (05:00),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,34.3 (17:20),17.7 (07:30),26,32 (18:30),17 (18:30),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,32.7 (18:10),14.9 (05:40),23.8,24 (18:10),14 (18:10),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,33.3 (18:20),16.1 (03:20),24.7,30 (00:50),17 (02:50),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,33.0 (19:00),15.3 (06:40),24.2,36 (15:00),24 (15:10),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,28.0 (13:20),17.9 (07:20),22.9,32 (18:30),17 (18:10),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,33.3 (17:30),16.5 (07:10),24.9,43 (23:50),25 (23:59),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,28.7 (15:40),17.3 (07:40),23,32 (19:20),24 (19:00),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,28.5 (15:40),18.3 (07:00),23.4,33 (14:40),17 (14:40),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Jaén,Jaén,32.9 (17:50),19.4 (07:20),26.2,39 (16:10),21 (15:40),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,34.0 (16:40),18.5 (05:50),26.3,36 (17:30),22 (17:30),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,34.3 (18:10),17.7 (07:20),26,43 (17:20),17 (15:40),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,35.1 (18:30),17.8 (06:30),26.4,32 (17:00),19 (17:50),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,32.3 (17:40),18.5 (08:10),25.4,35 (15:30),23 (16:20),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Aeropuerto,Granada,36.1 (15:10),17.7 (06:50),26.9,52 (15:20),27 (16:20),0,0,0,0,0,37.189722222222215,-3.7894444444444444
Loja,Granada,35.2 (15:20),19.2 (07:30),27.2,31 (18:10),16 (18:10),0,0,0,0,0,37.16111111111111,-4.152777777777779
La Roda de Andalucía,Sevilla,34.0 (17:10),14.8 (07:30),24.4,31 (17:30),18 (16:40),0,0,0,0,0,37.19444444444444,-4.77
Écija,Sevilla,35.3 (18:40),17.8 (05:20),26.5,29 (16:10),19 (23:40),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,32.6 (17:20),13.1 (06:30),22.8,23 (20:30),10 (18:50),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,33.7 (18:10),19.0 (06:30),26.4,32 (20:50),23 (20:50),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,34.1 (18:10),15.9 (07:30),25,27 (17:00),12 (21:30),0,0,0,0,0,37.16444444444444,-5.6113888888888885
"Moguer, El Arenosillo",Huelva,25.0 (13:10),17.5 (07:50),21.3,25 (19:30),14 (19:40),0,0,0,0,0,37.09805555555556,-6.7380555555555555
Grazalema,Cádiz,29.3 (17:10),14.5 (07:30),21.9,24 (16:40),10 (03:00),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,31.7 (18:40),17.3 (04:50),24.5,30 (12:20),18 (19:50),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,24.9 (17:20),19.7 (04:10),22.3,28 (05:00),14 (19:30),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,24.7 (17:00),20.3 (07:00),22.5,32 (04:10),24 (03:50),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,27.3 (18:30),17.7 (00:00),22.5,27 (11:20),14 (10:20),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,30.2 (13:30),21.6 (07:50),25.9,28 (17:10),13 (11:00),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,23.2 (18:10),18.2 (04:30),20.7,32 (14:20),24 (14:20),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,28.9 (15:10),17.2 (06:50),23.1,17 (19:40),11 (19:40),0,0,0,0,0,36.41694444444444,-5.155
Antequera,Málaga,33.6 (16:30),17.9 (07:10),25.7,27 (17:00),11 (16:40),0,0,0,0,0,37.029444444444444,-4.748333333333333
"Málaga, Centro Meteorológico",Málaga,28.6 (18:40),20.2 (07:20),24.4,26 (15:50),18 (16:00),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,25.5 (10:00),19.2 (06:30),22.4,18 (16:30),12 (16:30),0,0,0,0,0,36.71666666666667,-4.419722222222222
Adra,Almería,27.1 (11:30),22.3 (23:30),24.7,23 (13:50),14 (16:20),0,0,0,0,0,36.74722222222222,-3.0205555555555557
Abla,Almería,34.3 (15:10),19.1 (07:30),26.7,46 (15:30),23 (18:10),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,28.3 (15:50),22.3 (07:20),25.3,22 (12:00),17 (12:30),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,30.3 (15:10),19.2 (07:30),24.8,31 (14:00),18 (17:30),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,28.9 (14:20),23.1 (07:40),26,24 (15:20),13 (14:40),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,29.1 (11:40),20.3 (05:00),24.7,36 (16:30),18 (16:10),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,29.9 (14:10),22.1 (06:40),26,26 (15:20),20 (16:40),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,34.0 (17:40),18.2 (07:40),26.1,30 (18:10),18 (15:50),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,36.8 (16:50),16.7 (06:50),26.8,31 (16:00),18 (15:50),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,36.4 (16:10),19.4 (07:20),27.9,26 (23:10),14 (00:10),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,35.8 (15:30),22.0 (07:20),28.9,25 (18:20),17 (21:00),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,36.1 (15:10),21.0 (05:40),28.5,31 (18:50),13 (19:50),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,36.0 (16:50),17.5 (07:00),26.8,31 (18:20),17 (18:30),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,32.8 (12:50),20.5 (05:50),26.6,35 (15:00),23 (13:30),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,31.7 (11:40),20.7 (07:00),26.2,26 (14:40),15 (15:00),0,0,0,0,0,38.3725,-0.49416666666666664
Cuenca,Cuenca,35.7 (17:00),19.1 (07:30),27.4,32 (01:00),18 (01:00),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,37.0 (16:00),19.7 (06:50),28.4,41 (00:50),27 (00:50),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,33.7 (14:30),16.6 (07:00),25.2,33 (17:50),20 (17:50),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,37.2 (17:10),21.1 (07:30),29.2,33 (00:20),9 (19:40),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,34.9 (19:00),20.6 (07:10),27.8,35 (21:20),21 (16:30),0,0,0,0,0,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,36.8 (17:10),15.7 (07:10),26.2,36 (19:50),22 (19:50),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,31.1 (16:20),20.5 (07:00),25.8,30 (14:00),17 (17:30),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,35.5 (15:30),13.7 (07:10),24.6,38 (16:40),17 (16:40),4.6,0,0,3,1.6,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,31.4 (16:00),21.5 (06:40),26.4,39 (20:10),28 (20:20),0,0,0,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,30.0 (14:30),22.2 (07:00),26.1,26 (19:50),13 (16:00),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,31.4 (15:10),21.5 (05:50),26.4,24 (14:40),13 (12:30),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,28.6 (15:10),5.6 (05:20),17.1,29 (17:00),20 (17:00),0,0,0,0,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,33.8 (16:30),8.3 (07:10),21,38 (18:20),18 (18:20),0,0,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,33.0 (15:30),8.9 (06:40),20.9,35 (17:30),28 (17:50),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Belorado,Burgos,34.1 (18:00),12.8 (06:20),23.4,32 (17:40),20 (19:30),0,0,0,0,0,42.42111111111111,-3.1702777777777778
Jaca,Huesca,34.1 (16:20),17.0 (07:20),25.5,55 (19:20),36 (19:10),0,0,0,0,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,31.8 (16:00),19.4 (05:30),25.6,60 (18:40),35 (18:40),0,0,0,0,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,34.7 (17:10),16.2 (06:20),25.5,35 (22:40),16 (17:20),0,0,0,0,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,33.1 (16:20),14.8 (07:10),23.9,38 (19:10),24 (18:40),0.4,0,0,0,0.4,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,35.0 (15:50),16.7 (07:40),25.9,29 (16:50),12 (13:00),2.2,0,0,0.2,2,41.114444444444445,-1.41
Calatayud,Zaragoza,37.4 (16:00),18.4 (07:00),27.9,61 (21:20),31 (21:20),1,0,0,0,1,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,38.9 (18:00),22.0 (07:20),30.5,45 (22:10),23 (22:10),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,36.1 (15:50),20.4 (06:50),28.2,52 (20:10),26 (20:30),0,0,0,0,0,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,35.9 (16:00),18.6 (06:50),27.3,39 (19:10),24 (19:10),0,0,0,0,0,41.058055555555555,-0.14166666666666666
Talarn,Lleida,35.3 (15:30),18.1 (22:50),26.7,57 (22:30),36 (22:30),1,0,0,0,1,42.20527777777778,0.8652777777777777
Lleida,Lleida,36.4 (15:20),20.1 (07:10),28.3,34 (16:10),19 (15:50),0,0,0,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,35.0 (14:40),13.4 (23:59),24.2,60 (16:00),18 (16:20),6.6,0,0,1.8,4.8,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,31.6 (14:00),16.5 (07:00),24.1,24 (20:00),10 (19:00),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,29.4 (15:00),23.2 (06:30),26.3,22 (13:00),13 (13:00),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,27.3 (13:10),18.9 (00:40),23.1,35 (18:30),24 (18:30),0,0,0,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,33.8 (14:20),20.3 (07:20),27,30 (13:20),14 (14:40),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,31.7 (12:30),25.0 (04:00),28.4,36 (16:10),25 (15:00),0,0,0,0,0,39.71555555555556,3.4780555555555557
"Ibiza, Aeropuerto",Illes Balears,30.5 (15:00),21.1 (06:50),25.8,35 (16:30),17 (18:10),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,29.2 (14:10),19.7 (06:20),24.5,68 (00:10),53 (01:30),0,0,0,0,0,28.951944444444443,-13.600277777777777
Tazacorte,Santa Cruz de Tenerife,27.8 (14:20),20.0 (07:30),23.9,26 (15:10),14 (15:30),0,0,0,0,0,28.59583333333333,-17.915277777777778
La Palma Aeropuerto,Santa Cruz de Tenerife,23.8 (14:40),20.9 (04:00),22.3,42 (01:20),33 (01:20),0,0,0,0,0,28.633055555555558,-17.755
Pájara,Las Palmas,28.6 (14:40),21.3 (07:40),24.9,34 (09:30),18 (11:30),0,0,0,0,0,28.049166666666668,-14.358055555555556
Fuerteventura Aeropuerto,Las Palmas,25.8 (19:30),20.6 (07:30),23.2,48 (20:50),35 (23:00),0,0,0,0,0,28.44472222222222,-13.863055555555555
San Sebastián de la Gomera,Santa Cruz de Tenerife,26.3 (13:30),21.7 (07:30),24,53 (19:20),29 (20:00),0,0,0,0,0,28.08972222222222,-17.11138888888889
Tenerife Sur Aeropuerto,Santa Cruz de Tenerife,27.6 (14:30),20.3 (07:40),23.9,48 (11:50),37 (13:50),0,0,0,0,0,28.046944444444446,-16.561111111111114
Izaña,Santa Cruz de Tenerife,24.2 (13:40),14.9 (23:50),19.6,75 (20:00),62 (20:00),0,0,0,0,0,28.30888888888889,-16.499444444444446
Güímar,Santa Cruz de Tenerife,25.8 (15:50),19.1 (07:30),22.4,32 (13:00),28 (13:00),0,0,0,0,0,28.31833333333333,-16.38222222222222
