Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,17.6 (12:40),10.0 (07:40),13.8,41 (01:30),28 (01:30),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,16.2 (11:10),11.3 (23:59),13.8,39 (15:50),27 (16:10),1.2,0,0.4,0.8,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,16.8 (15:30),6.0 (07:20),11.4,30 (18:00),17 (17:00),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,15.5 (11:00),12.4 (07:00),13.9,40 (19:40),28 (16:30),0.7,0,0.6,0.1,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,17.5 (16:30),9.4 (23:40),13.4,18 (03:40),8 (03:40),0.6,0.1,0,0.5,0,41.587500000000006,2.54
Santa Susanna,Barcelona,15.7 (18:10),6.2 (23:59),10.9,22 (16:00),12 (16:10),0.7,0.1,0,0.6,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,15.9 (12:10),7.5 (23:10),11.7,41 (14:20),31 (14:20),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,16.3 (13:50),6.7 (22:40),11.5,29 (15:00),12 (15:10),3.2,0,0,3.2,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,16.8 (15:10),8.4 (06:40),12.6,22 (14:40),15 (15:40),0.8,0.8,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,12.4 (17:00),2.5 (02:00),7.4,24 (19:10),14 (19:20),0.3,0.2,0,0.1,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,16.3 (13:30),8.2 (06:30),12.2,24 (17:40),15 (17:40),0.5,0.4,0.1,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,13.2 (15:40),5.3 (02:30),9.3,24 (16:00),13 (16:10),2.1,0.5,1.6,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,14.2 (15:30),8.1 (06:10),11.2,24 (05:10),16 (05:20),2.6,2.4,0.2,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,15.6 (17:00),8.3 (04:00),12,25 (18:00),15 (16:10),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,14.6 (15:50),3.5 (05:00),9.1,21 (14:30),10 (13:00),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,15.8 (16:20),6.8 (04:40),11.3,32 (19:10),19 (14:00),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,15.0 (13:10),7.6 (04:20),11.3,24 (05:00),15 (05:00),0.2,0,0.2,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,15.9 (15:00),6.0 (07:40),10.9,42 (16:40),26 (17:10),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,14.1 (15:50),8.2 (06:10),11.2,31 (17:00),23 (17:00),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,14.7 (16:10),6.5 (07:20),10.6,26 (12:40),19 (12:50),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,16.2 (14:00),7.4 (08:00),11.8,24 (18:30),18 (18:30),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,15.6 (15:50),4.3 (05:40),10,30 (15:00),17 (16:30),0,0,0,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,13.9 (16:20),5.3 (06:40),9.6,37 (17:30),25 (17:30),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,13.5 (14:10),4.2 (07:10),8.8,32 (14:40),17 (14:30),1.6,0,0,1.6,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,15.9 (14:40),3.2 (07:10),9.5,36 (07:10),17 (19:40),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,13.8 (13:30),8.4 (07:00),11.1,48 (23:00),37 (21:00),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,14.8 (14:30),6.5 (07:40),10.7,43 (17:50),27 (16:40),0,0,0,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,15.0 (15:30),6.0 (06:40),10.5,58 (21:00),17 (21:00),0,0,0,0,0,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,15.8 (15:40),1.2 (06:10),8.5,32 (17:30),17 (17:20),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,18.8 (15:30),0.8 (07:50),9.8,26 (20:10),15 (08:00),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,17.9 (14:40),3.5 (08:00),10.7,29 (20:50),10 (19:10),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,18.7 (17:10),3.8 (08:00),11.3,28 (17:10),14 (18:00),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,16.5 (15:50),4.7 (06:30),10.6,35 (15:30),22 (16:50),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,15.3 (14:30),-0.7 (08:00),7.3,31 (18:30),14 (16:30),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,7.3 (16:30),-2.1 (06:30),2.6,30 (15:30),19 (15:20),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,17.5 (16:50),4.1 (07:50),10.8,31 (18:50),15 (18:50),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,13.8 (12:50),0.3 (05:50),7.1,23 (14:20),11 (00:10),1.4,0,0,0,1.4,42.339444444444446,-7.2825
Ourense,Ourense,21.0 (17:30),1.9 (07:50),11.4,21 (20:10),9 (17:40),0,0,0,0,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,20.0 (18:20),0.0 (07:40),10,26 (20:40),10 (20:20),0,0,0,0,0,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,14.6 (14:20),-2.5 (07:50),6.1,27 (14:20),14 (22:30),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,12.5 (15:40),0.6 (07:00),6.6,28 (17:40),14 (16:30),1.4,0,0,1.4,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,15.9 (17:10),3.3 (01:30),9.6,29 (10:40),14 (10:30),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,6.7 (13:10),0.1 (00:20),3.4,46 (23:59),21 (23:59),0.2,0,0,0.2,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,11.6 (13:10),0.1 (06:40),5.9,26 (13:30),15 (12:40),0.6,0,0,0.4,0.2,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,12.0 (15:40),-1.1 (05:20),5.4,40 (15:10),18 (20:50),3.2,0,0,0,3.2,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,13.3 (18:00),2.1 (02:10),7.7,38 (11:40),28 (11:40),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,15.4 (16:50),4.3 (07:30),9.8,35 (20:30),15 (20:10),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,13.8 (17:40),1.5 (07:00),7.7,31 (00:10),23 (00:10),0.2,0,0,0,0.2,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,16.2 (15:40),4.0 (07:30),10.1,24 (19:10),14 (19:10),2.6,0,0,0,2.6,41.64083333333333,-4.754444444444444
Ávila,Ávila,14.3 (13:50),3.7 (08:00),9,22 (12:10),14 (12:10),0.4,0,0,0,0.4,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,5.7 (18:40),0.0 (03:50),2.8,24 (22:40),14 (03:20),1.6,0,1.2,0.4,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,13.5 (16:40),4.4 (02:10),9,22 (14:30),15 (14:30),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,3.5 (17:40),-2.0 (04:00),0.8,21 (23:50),17 (23:50),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,17.3 (18:50),3.8 (07:50),10.5,20 (12:20),12 (05:50),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,3.6 (16:50),-2.1 (07:00),0.8,22 (13:00),17 (13:00),4.8,0,0,2,2.8,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,13.5 (17:30),4.7 (08:30),9.1,30 (20:20),19 (20:20),0.1,0.1,0,0,0,42.58833333333334,-5.651111111111112
Benavente,Zamora,16.1 (18:40),3.5 (07:10),9.8,40 (23:00),23 (23:00),0.2,0.2,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,15.4 (16:50),1.2 (07:40),8.3,28 (11:40),15 (17:30),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,15.8 (14:10),2.4 (07:20),9.1,30 (23:00),19 (23:00),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,16.6 (17:10),4.1 (08:10),10.4,21 (23:00),10 (23:00),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,17.3 (18:50),2.0 (07:30),9.6,22 (20:50),14 (20:50),2.8,0,0,0,2.8,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,18.5 (15:50),2.6 (07:40),10.5,30 (17:00),12 (00:50),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,15.8 (17:00),4.3 (07:20),10.1,28 (17:20),17 (17:30),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,20.0 (15:50),7.8 (08:00),13.9,36 (23:40),18 (23:40),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Buitrago del Lozoya,Madrid,14.0 (17:40),3.2 (07:20),8.6,23 (13:10),13 (13:10),0.5,0.1,0,0.3,0.1,41.00694444444444,-3.613611111111111
Sigüenza,Guadalajara,13.7 (17:40),4.1 (06:50),8.9,24 (18:30),11 (16:00),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,18.4 (17:00),6.9 (07:00),12.6,27 (23:59),13 (23:50),1.6,1,0.6,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,14.1 (16:20),5.3 (05:30),9.7,31 (01:30),21 (01:20),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,20.1 (17:00),8.1 (07:40),14.1,22 (05:20),14 (05:20),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,8.8 (16:30),1.5 (03:40),5.2,21 (01:50),13 (02:00),0.2,0,0.2,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,16.1 (17:50),7.3 (08:00),11.7,34 (13:20),10 (15:30),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,24.8 (18:20),6.8 (07:20),15.8,28 (10:40),12 (10:40),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,21.0 (17:20),5.2 (07:50),13.1,18 (13:00),8 (16:20),0,0,0,0,0,39.94583333333333,-5.5825
