Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,27.7 (17:20),17.3 (07:10),22.5,30 (14:50),15 (18:10),0.2,0.2,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,27.0 (13:50),21.0 (06:30),24,28 (14:00),21 (15:00),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,31.2 (14:20),15.8 (07:40),23.5,39 (16:00),21 (17:00),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,25.9 (15:50),20.8 (07:00),23.3,24 (12:50),18 (12:40),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,28.6 (15:30),19.4 (23:59),24,27 (17:00),12 (13:50),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,31.8 (15:10),18.8 (04:10),25.3,54 (13:00),42 (13:20),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,31.7 (12:30),17.6 (06:40),24.7,45 (16:40),26 (16:30),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,18.9 (00:00),15.1 (23:59),17,33 (12:10),19 (11:50),3.8,0,1.2,2.6,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,14.5 (00:10),9.4 (23:59),11.9,22 (13:00),12 (12:30),0.6,0,0,0.4,0.2,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,19.4 (15:40),14.1 (23:59),16.8,46 (10:40),31 (12:00),2.5,0,1.7,0.6,0.2,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,16.6 (10:40),11.7 (23:59),14.2,22 (11:10),8 (14:50),0.8,0,0,0.8,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,16.8 (08:00),13.9 (23:30),15.3,59 (10:40),49 (10:50),2.6,0,2.4,0.2,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,21.2 (04:40),16.3 (10:20),18.8,36 (10:20),21 (10:20),2.2,0,2.2,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,15.9 (00:00),13.0 (23:59),14.4,18 (14:20),6 (13:10),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,17.6 (00:10),13.6 (23:59),15.6,39 (10:50),27 (10:50),0.5,0,0.5,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,17.6 (18:40),14.1 (10:10),15.9,39 (10:00),24 (10:10),3.4,0,3.4,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,19.4 (18:10),14.0 (11:00),16.7,37 (08:50),21 (08:50),4,0,4,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,18.1 (18:00),13.6 (11:00),15.9,45 (08:40),28 (06:40),5.6,0.2,5.4,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,19.0 (16:40),13.8 (08:10),16.4,46 (05:40),25 (05:50),2.9,1,1.9,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,18.1 (16:20),13.6 (07:40),15.9,36 (04:50),21 (04:50),4.2,1.8,2.2,0,0.2,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,20.5 (17:00),12.4 (07:10),16.4,41 (17:00),23 (16:10),5.6,4.6,1,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,18.7 (15:20),11.3 (05:40),15,58 (17:10),42 (17:20),2.5,2.5,0,0,0,43.566944444444445,-6.0441666666666665
