Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Jaén,Jaén,17.5 (15:50),9.4 (08:10),13.4,33 (01:40),20 (00:10),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,20.4 (15:50),5.7 (07:40),13,19 (15:20),9 (10:00),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,16.7 (16:10),7.1 (08:20),11.9,25 (17:40),12 (17:40),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,20.7 (17:00),8.5 (07:50),14.6,21 (13:10),14 (11:00),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,17.8 (15:50),9.4 (04:30),13.6,21 (15:50),12 (23:20),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,16.0 (14:20),4.5 (07:40),10.3,14 (18:20),13 (06:10),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,17.5 (15:30),4.3 (08:00),10.9,17 (13:00),10 (18:10),0,0,0,0,0,37.189722222222215,-3.7894444444444444
La Roda de Andalucía,Sevilla,18.3 (16:30),6.4 (07:50),12.3,20 (15:30),12 (00:10),0,0,0,0,0,37.19444444444444,-4.77
Écija,Sevilla,20.9 (16:20),9.1 (08:10),15,24 (01:30),16 (01:30),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,19.3 (15:30),6.8 (00:20),13,18 (16:50),8 (16:50),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,21.1 (17:00),9.9 (08:20),15.5,21 (01:50),14 (01:50),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,20.8 (15:50),7.8 (08:00),14.3,15 (17:40),9 (18:00),0.1,0.1,0,0,0,37.16444444444444,-5.6113888888888885
Grazalema,Cádiz,13.9 (17:00),4.1 (07:50),9,22 (02:40),9 (14:00),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,20.2 (15:40),8.2 (08:10),14.2,24 (14:30),14 (16:10),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,20.7 (14:50),12.9 (07:40),16.8,30 (02:00),17 (12:00),0.1,0.1,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,20.2 (15:10),13.1 (08:50),16.7,30 (11:50),22 (11:50),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,18.7 (15:10),11.6 (07:50),15.2,31 (01:50),15 (13:40),0.4,0.4,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,15.4 (18:20),14.6 (04:00),15,41 (11:00),27 (11:00),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,16.8 (13:10),13.7 (20:30),15.2,52 (00:50),34 (00:50),0,0,0,0,0,36.013888888888886,-5.598888888888888
Fuengirola,Málaga,17.1 (17:40),14.4 (08:10),15.8,29 (10:50),17 (12:20),0,0,0,0,0,36.53861111111111,-4.618333333333334
Antequera,Málaga,17.0 (16:10),7.5 (08:50),12.3,18 (16:30),8 (16:10),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,18.8 (15:50),10.8 (07:20),14.8,32 (13:40),20 (13:50),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Puerto",Málaga,19.2 (12:00),12.9 (07:50),16.1,27 (13:10),18 (12:50),0,0,0,0,0,36.71666666666667,-4.419722222222222
Adra,Almería,19.5 (12:50),13.5 (07:00),16.5,31 (00:30),17 (00:30),0,0,0,0,0,36.74722222222222,-3.0205555555555557
Abla,Almería,16.2 (14:50),5.8 (07:20),11,38 (22:10),12 (20:40),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,21.5 (15:10),12.3 (08:10),16.9,50 (21:10),33 (21:00),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,17.4 (14:10),8.6 (06:10),13,30 (14:20),11 (23:00),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,20.0 (13:30),11.5 (07:50),15.8,46 (20:50),24 (20:00),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,15.7 (15:40),11.4 (06:10),13.5,38 (14:00),21 (14:00),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,16.4 (12:20),11.9 (06:00),14.1,55 (01:40),45 (01:50),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,13.0 (15:50),8.6 (04:00),10.8,23 (09:00),13 (18:00),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,14.2 (15:30),8.9 (00:00),11.5,27 (14:20),14 (11:40),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,17.8 (15:40),9.2 (07:00),13.5,21 (17:00),13 (17:10),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,18.1 (15:00),8.6 (05:50),13.4,20 (20:40),12 (15:30),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,17.3 (15:40),10.3 (06:30),13.8,25 (20:50),13 (04:10),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,11.1 (15:00),8.5 (01:10),9.8,39 (00:10),25 (00:10),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,16.7 (13:20),8.7 (05:40),12.7,33 (20:00),21 (20:00),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,17.6 (13:10),10.3 (06:30),14,21 (13:50),12 (13:30),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,15.0 (13:20),13.2 (04:20),14.1,36 (02:30),22 (02:10),0,0,0,0,0,38.78361111111111,0.16777777777777778
Cuenca,Cuenca,12.5 (13:40),6.7 (03:20),9.6,24 (02:20),12 (17:00),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,11.9 (16:40),7.5 (01:30),9.7,28 (16:50),21 (16:40),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,10.2 (17:10),5.0 (03:00),7.6,35 (09:50),25 (15:10),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,10.8 (17:00),7.7 (01:20),9.3,23 (15:20),11 (17:10),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,12.7 (13:50),11.6 (06:40),12.2,26 (16:40),14 (17:10),2.4,0.2,1.4,0.8,0,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,10.0 (15:40),7.2 (03:20),8.6,32 (10:30),19 (12:40),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,13.9 (13:20),12.5 (05:30),13.2,32 (11:10),16 (11:20),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,11.5 (13:30),5.5 (05:50),8.5,24 (14:30),9 (03:20),0,0,0,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,14.4 (14:50),12.2 (07:40),13.3,35 (01:00),24 (13:10),0.1,0,0.1,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,14.3 (14:20),12.6 (06:50),13.5,32 (09:50),16 (15:40),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,14.5 (15:50),12.7 (01:40),13.6,31 (10:10),17 (12:00),0.2,0,0,0,0.2,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,12.8 (16:20),7.3 (10:00),10.1,35 (00:20),21 (00:20),0.2,0,0,0,0.2,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,16.5 (15:40),7.4 (00:10),12,33 (15:00),19 (17:40),0,0,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,16.0 (14:10),6.4 (23:50),11.2,52 (03:00),35 (03:00),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Logroño Aeropuerto,La Rioja,14.8 (15:50),7.9 (22:50),11.4,46 (17:20),35 (16:50),0,0,0,0,0,42.452222222222225,-2.331111111111111
Jaca,Huesca,12.8 (14:50),6.4 (00:10),9.6,46 (16:50),15 (13:30),0,0,0,0,0,42.57888888888889,-0.5469444444444445
Sos del Rey Católico,Zaragoza,13.2 (14:20),7.8 (05:30),10.5,28 (07:20),20 (12:10),0,0,0,0,0,42.490833333333335,-1.213611111111111
Pamplona Aeropuerto,Navarra,13.7 (14:10),7.2 (23:30),10.4,46 (05:10),28 (03:00),0,0,0,0,0,42.776944444444446,-1.65
Calamocha,Teruel,11.2 (14:00),3.9 (03:40),7.5,26 (11:00),18 (16:00),0,0,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,11.8 (12:20),5.8 (23:59),8.8,24 (15:10),12 (15:20),0.2,0.2,0,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,11.7 (14:00),3.4 (08:10),7.5,22 (17:00),14 (17:50),0,0,0,0,0,41.33111111111111,-1.6452777777777778
Zaragoza Aeropuerto,Zaragoza,13.3 (16:00),9.3 (04:40),11.3,25 (15:00),17 (16:30),0,0,0,0,0,41.660555555555554,-1.0041666666666667
"Zaragoza, Valdespartera",Zaragoza,13.2 (16:00),9.3 (03:50),11.3,34 (16:50),18 (15:50),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,11.0 (14:00),7.9 (07:20),9.5,16 (15:30),10 (15:30),0,0,0,0,0,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,11.5 (14:10),8.6 (08:00),10.1,18 (13:20),13 (14:20),0,0,0,0,0,41.058055555555555,-0.14166666666666666
La Molina,Girona,6.2 (15:00),1.7 (06:30),3.9,40 (12:50),23 (09:30),0,0,0,0,0,42.3325,1.9394444444444445
Talarn,Lleida,12.7 (15:50),3.6 (06:50),8.1,19 (17:40),13 (08:00),0.4,0,0,0.4,0,42.20527777777778,0.8652777777777777
Lleida,Lleida,15.2 (15:00),8.6 (01:50),11.9,24 (14:50),13 (14:50),0,0,0,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,11.1 (15:40),2.6 (02:40),6.9,34 (17:40),12 (04:20),0.6,0.2,0.4,0,0,42.63,0.22472222222222224
Huesca Aeropuerto,Huesca,12.7 (14:50),7.4 (00:50),10,29 (05:20),18 (05:00),0.6,0.2,0.4,0,0,42.08444444444444,-0.32555555555555554
"Escorca, Lluc",Illes Balears,12.9 (14:20),10.7 (00:50),11.8,41 (02:00),15 (00:30),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,16.9 (15:30),14.4 (05:00),15.6,48 (19:00),20 (02:20),0,0,0,0,0,39.55333333333333,2.625277777777778
Porreres,Illes Balears,15.5 (13:00),12.4 (21:00),13.9,28 (00:10),13 (13:20),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,15.2 (14:20),14.0 (23:59),14.6,46 (01:00),36 (01:00),0,0,0,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,15.9 (13:00),13.3 (20:10),14.6,32 (00:40),20 (00:30),0,0,0,0,0,39.74916666666667,3.0166666666666666
"Menorca, Aeropuerto",Illes Balears,14.8 (15:00),12.1 (23:20),13.5,72 (01:50),51 (01:50),0,0,0,0,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,15.8 (10:50),14.0 (01:20),14.9,42 (08:50),28 (02:30),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,23.0 (11:50),13.6 (04:20),18.3,45 (15:00),33 (15:20),0.2,0,0,0,0.2,28.951944444444443,-13.600277777777777
Tazacorte,Santa Cruz de Tenerife,22.3 (15:00),14.9 (05:40),18.6,21 (05:30),12 (05:40),0,0,0,0,0,28.59583333333333,-17.915277777777778
La Palma Aeropuerto,Santa Cruz de Tenerife,20.8 (13:40),15.6 (06:40),18.2,32 (21:10),26 (21:10),0,0,0,0,0,28.633055555555558,-17.755
