Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,18.5 (17:20),6.8 (06:30),12.7,41 (18:40),28 (18:40),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,16.2 (12:50),7.4 (07:50),11.8,37 (16:50),29 (18:00),0.2,0.2,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,16.1 (17:00),2.8 (07:40),9.5,32 (17:50),17 (18:00),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,14.2 (11:50),7.8 (06:10),11,37 (17:20),29 (16:50),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,14.6 (12:40),5.2 (07:10),9.9,19 (02:10),12 (04:20),0.4,0,0,0.4,0,41.587500000000006,2.54
Santa Susanna,Barcelona,12.9 (12:10),1.7 (07:10),7.3,22 (18:40),12 (17:40),1.1,0,0,1.1,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,12.8 (12:20),1.5 (07:00),7.2,37 (13:20),23 (13:20),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,12.1 (19:00),0.0 (06:50),6.1,26 (13:00),12 (13:10),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,13.1 (14:20),3.9 (07:40),8.5,33 (00:10),26 (00:10),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,7.1 (14:40),2.6 (07:20),4.8,33 (17:40),17 (17:30),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,14.5 (12:40),5.7 (07:40),10.1,46 (00:10),34 (00:20),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,10.3 (12:00),4.0 (07:40),7.2,30 (14:30),15 (12:50),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,11.5 (11:10),9.3 (06:50),10.4,35 (02:20),25 (02:20),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,13.7 (15:50),7.5 (07:20),10.6,30 (01:50),17 (01:50),0,0,0,0,0,43.375,-3.0216666666666665
