Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,28.1 (12:30),19.0 (16:50),23.6,52 (13:40),37 (13:40),6.2,0,0,6.2,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,27.4 (15:40),23.5 (23:40),25.4,54 (11:50),45 (15:30),0.3,0,0.1,0.2,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,28.7 (15:00),16.9 (23:50),22.8,40 (19:00),21 (19:00),8.4,0,0.6,0.4,7.4,41.72,1.840277777777778
Barcelona,Barcelona,24.9 (01:50),22.6 (23:20),23.8,50 (08:30),40 (09:00),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,29.0 (14:30),21.8 (23:59),25.4,24 (15:00),9 (10:00),0.3,0,0.3,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,28.2 (14:30),17.5 (06:20),22.9,33 (12:50),23 (13:00),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,27.3 (16:00),17.2 (06:20),22.3,27 (16:40),14 (16:40),0.2,0,0.1,0.1,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,20.8 (10:50),18.5 (23:30),19.6,45 (03:10),24 (01:30),48.4,4.8,1.2,29.6,12.8,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,19.1 (15:30),14.0 (07:00),16.6,25 (01:40),12 (01:40),15.8,2.9,0.1,9.5,3.3,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,19.7 (02:30),18.2 (06:20),19,46 (01:30),23 (01:20),3.8,0.6,0.2,2.7,0.3,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,18.4 (14:50),16.0 (07:00),17.2,27 (00:40),13 (00:40),16.2,0.2,0.1,12.2,3.7,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.1 (11:30),17.6 (23:00),18.4,34 (05:20),28 (05:20),6.8,0,0,6.6,0.2,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,22.5 (11:00),18.8 (00:10),20.6,20 (05:20),12 (05:20),6.4,0,0,6.2,0.2,43.375,-3.0216666666666665
Güeñes,Bizkaia,19.3 (19:40),15.3 (05:20),17.3,14 (17:50),8 (05:20),3.6,0,0,2.6,1,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,19.7 (10:50),17.5 (04:40),18.6,17 (12:00),11 (20:00),4.4,0,0,4,0.4,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,19.0 (00:00),17.6 (23:20),18.3,24 (03:30),15 (03:40),8.9,0,0.2,8.5,0.2,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,19.5 (11:00),17.1 (02:40),18.3,24 (19:30),15 (15:00),9.1,0,0.8,6.9,1.4,43.42388888888889,-3.8255555555555554
Santander,Cantabria,19.0 (00:20),17.4 (18:00),18.2,22 (18:00),18 (18:10),13,0,1.2,7.2,4.6,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,19.0 (11:00),16.8 (23:59),17.9,25 (01:40),18 (02:00),25.2,0,1,8.6,15.6,43.39333333333333,-4.392222222222222
Llanes,Asturias,18.9 (10:30),17.1 (22:00),18,19 (21:00),12 (13:10),28.2,0,0.2,20,8,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,19.0 (13:20),16.1 (23:50),17.6,40 (22:50),19 (23:10),29.4,0,1.4,8.2,19.8,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,17.5 (14:00),14.8 (23:50),16.2,39 (21:00),21 (21:10),22.2,0,1.3,6.2,14.7,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,17.5 (00:00),14.7 (23:00),16.1,34 (22:10),19 (23:20),20.6,0,0.6,11.2,8.8,43.35333333333333,-5.874166666666667
Estaca de Bares,A Coruña,15.4 (01:50),13.4 (23:00),14.4,72 (16:30),44 (22:00),44.2,0.2,14.2,11.6,18.2,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,16.0 (00:00),13.1 (22:20),14.6,51 (21:50),35 (22:20),50.4,4.4,20.8,5.6,19.6,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,14.5 (01:00),10.9 (17:50),12.7,84 (18:00),58 (17:30),9.8,0,0.2,4.4,5.2,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,17.4 (00:00),11.6 (23:50),14.5,50 (23:40),31 (19:40),28.6,0.6,22.2,4.3,1.5,42.88805555555555,-8.410555555555556
Padrón,A Coruña,17.5 (00:00),12.9 (23:59),15.2,31 (18:40),13 (18:40),32.3,0.2,21.5,6.6,4,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,18.7 (00:10),13.0 (23:40),15.9,40 (18:10),13 (18:00),32.3,1.5,25.9,2.8,2.1,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,18.9 (00:00),13.7 (23:40),16.3,33 (19:30),17 (16:40),11.2,0,8,3.2,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,18.2 (00:20),13.0 (23:59),15.6,39 (18:50),27 (19:00),29.2,0,11.2,12,6,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,19.2 (15:40),12.8 (23:50),16,26 (17:50),13 (16:50),5.4,0,0.6,0,4.8,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,15.5 (09:50),6.6 (03:40),11,26 (12:50),18 (12:50),11.8,0,0,11.6,0.2,42.994166666666665,-6.4141666666666675
A Pobra de Trives,Ourense,18.3 (12:30),10.3 (04:10),14.3,27 (21:00),11 (21:00),15.6,0,0.2,15.4,0,42.339444444444446,-7.2825
Ourense,Ourense,21.8 (13:40),15.5 (05:20),18.6,18 (13:30),8 (13:40),6.2,0,2.2,3,1,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,18.8 (11:50),12.1 (23:50),15.4,24 (13:00),15 (13:00),15.7,0,0,7.5,8.2,42.07916666666667,-7.733611111111111
Soria,Soria,18.2 (19:20),13.5 (14:40),15.9,40 (15:50),23 (16:50),10.4,6.8,0,3.6,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,20.2 (19:20),14.5 (07:40),17.4,28 (05:50),13 (05:40),11.2,0,3.4,7,0.8,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,14.1 (00:00),8.5 (14:00),11.3,68 (05:30),40 (05:20),37.4,22.2,5.6,9.2,0.4,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,16.5 (13:10),10.8 (01:40),13.7,27 (01:30),11 (01:50),0.2,0,0,0.2,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,17.7 (19:20),12.0 (05:20),14.9,41 (07:40),23 (01:10),32.8,1.4,0.2,19.2,12,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,18.7 (17:40),12.1 (22:40),15.4,29 (18:00),19 (18:00),5.4,0,2.4,1.6,1.4,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,20.1 (16:50),13.8 (23:40),17,30 (17:30),12 (08:20),5.8,0,3.4,2.2,0.2,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,19.0 (15:00),13.0 (08:00),16,39 (16:40),29 (16:30),2.6,0,2.4,0.2,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,19.0 (13:40),14.4 (23:40),16.7,28 (14:30),13 (14:30),8.6,0,5,2.4,1.2,41.64083333333333,-4.754444444444444
Ávila,Ávila,20.6 (17:20),13.6 (22:40),17.1,34 (15:50),18 (10:50),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,13.3 (00:00),7.5 (07:30),10.4,49 (05:50),29 (08:10),35.8,12.4,15,8.4,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,19.5 (00:00),12.9 (23:59),16.2,56 (06:10),34 (06:10),9.8,2.2,1.8,5.8,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,12.3 (16:30),7.5 (23:59),9.9,41 (15:20),24 (15:20),1.4,0,0,0,1.4,40.355000000000004,-5.69
Zamora,Zamora,22.6 (16:10),14.7 (07:20),18.7,31 (16:20),15 (15:40),0.8,0,0.2,0.4,0.2,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,13.1 (15:10),5.4 (02:10),9.3,23 (12:00),18 (09:50),7.8,0,0,3.4,4.4,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,18.4 (11:10),11.5 (02:40),14.9,33 (13:40),24 (13:40),8.5,0,0,8.5,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,19.3 (13:30),8.4 (03:10),13.8,37 (14:10),24 (14:10),9.9,0,0,7.5,2.4,42.3775,-6.196666666666667
Benavente,Zamora,20.5 (15:00),12.7 (06:40),16.6,37 (15:20),14 (15:20),4,0,0,4,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,18.7 (17:00),9.8 (07:20),14.3,32 (18:10),17 (18:10),15.2,0,0,10.2,5,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,25.2 (15:30),14.0 (07:00),19.6,59 (13:40),33 (16:20),0.4,0,0,0,0.4,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,23.6 (16:30),15.6 (23:30),19.6,40 (15:50),20 (15:50),8.2,0,2.5,5.7,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,20.6 (15:30),14.5 (11:30),17.6,57 (15:40),31 (15:40),15,0,11.6,2.8,0.6,41.01138888888889,-6.437777777777778
