Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Manresa,Barcelona,22.0 (15:30),2.0 (07:30),12,27 (16:00),15 (16:00),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,16.0 (17:20),8.6 (06:30),12.3,34 (15:40),26 (14:40),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,17.2 (12:00),6.4 (06:30),11.8,23 (15:30),9 (15:50),0,0,0,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,16.4 (16:00),3.3 (07:10),9.8,31 (16:00),15 (16:40),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,21.2 (13:40),0.5 (06:30),10.9,28 (14:20),20 (16:10),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,21.6 (14:40),2.2 (06:50),11.9,23 (15:40),12 (15:40),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,15.8 (14:50),4.5 (04:20),10.2,30 (12:30),19 (12:50),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,16.2 (14:00),0.6 (07:10),8.4,24 (14:10),12 (15:30),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,18.9 (15:20),4.1 (06:40),11.5,22 (13:00),17 (06:30),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,15.5 (12:20),0.6 (07:40),8.1,22 (13:10),13 (14:50),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,12.9 (14:30),8.0 (01:00),10.4,45 (05:10),32 (05:10),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,16.6 (13:00),4.9 (06:30),10.8,19 (08:30),12 (06:00),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,17.8 (13:50),-0.8 (07:40),8.5,22 (16:50),10 (13:40),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,15.8 (12:50),1.7 (06:50),8.8,30 (13:40),19 (14:10),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,14.8 (12:00),6.2 (02:50),10.5,23 (13:00),16 (13:10),0.3,0,0,0,0.3,43.39472222222222,-3.233888888888889
