Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Machichaco,Bizkaia,14.7 (15:00),8.8 (02:50),11.8,30 (15:10),24 (15:10),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,18.8 (18:10),7.2 (06:40),13,27 (15:40),16 (15:40),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,18.5 (18:30),2.9 (05:30),10.7,21 (16:30),10 (16:00),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,19.9 (16:30),4.6 (07:10),12.2,35 (17:50),25 (17:50),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,16.8 (12:30),7.7 (02:50),12.2,32 (15:20),18 (12:40),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,17.8 (13:40),3.9 (07:00),10.8,35 (14:00),27 (14:10),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,14.8 (15:20),7.2 (07:00),11,44 (16:40),32 (14:10),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,15.5 (12:50),5.6 (06:30),10.5,31 (14:40),22 (14:40),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,18.4 (14:30),7.3 (07:40),12.8,22 (15:40),19 (17:50),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,18.0 (18:30),3.4 (07:10),10.7,29 (13:30),13 (13:40),0,0,0,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,15.8 (16:10),5.7 (06:10),10.8,35 (11:00),23 (10:40),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,17.8 (17:00),4.5 (07:20),11.1,22 (16:00),12 (16:10),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,17.1 (16:10),4.3 (07:30),10.7,22 (14:50),10 (16:40),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,14.4 (16:30),11.0 (22:40),12.7,53 (04:40),37 (08:20),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,16.5 (16:10),8.3 (07:50),12.4,32 (17:50),22 (17:50),0,0,0,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,15.8 (15:10),8.8 (05:50),12.3,43 (09:50),21 (20:40),0,0,0,0,0,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,19.8 (16:20),3.0 (07:50),11.4,37 (16:20),27 (18:10),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.7 (16:10),3.0 (06:30),12.9,22 (20:40),14 (00:30),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,20.9 (15:50),5.4 (07:50),13.1,26 (19:20),9 (19:10),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,20.1 (18:20),4.7 (07:40),12.4,31 (17:40),16 (17:20),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,18.9 (15:20),6.0 (07:50),12.4,35 (17:10),24 (17:40),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,21.0 (18:20),0.6 (07:30),10.8,28 (14:30),11 (20:30),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Ponferrada,León,21.7 (18:40),3.2 (07:20),12.5,23 (20:50),13 (20:20),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,19.1 (17:30),0.6 (07:10),9.9,32 (22:20),14 (22:20),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,24.4 (18:30),3.5 (07:50),13.9,27 (20:10),10 (20:30),0,0,0,0,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,23.3 (17:20),1.4 (08:00),12.3,27 (19:50),14 (19:50),0,0,0,0,0,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,19.6 (17:40),-2.9 (07:30),8.4,27 (20:40),16 (20:30),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,13.4 (18:50),5.1 (06:10),9.2,38 (20:00),21 (20:10),8,0,0,0,8,41.775,-2.4830555555555556
Aranda de Duero,Burgos,14.7 (16:50),6.2 (23:59),10.4,34 (19:00),17 (17:00),0.2,0.2,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,7.7 (16:40),1.2 (08:00),4.4,59 (01:20),38 (02:10),15.8,4,7.4,0,4.4,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,15.8 (15:40),-0.6 (04:20),7.6,32 (17:20),19 (17:30),0.2,0,0,0,0.2,42.870555555555555,-4.52
Burgos Aeropuerto,Burgos,15.7 (17:00),3.7 (23:59),9.7,58 (18:10),40 (18:10),7.4,4.6,1.6,0,1.2,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,17.1 (19:00),3.7 (04:00),10.4,36 (07:00),14 (11:30),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,16.6 (17:20),2.2 (07:00),9.4,64 (02:00),19 (01:20),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,18.6 (16:20),6.4 (06:20),12.5,25 (19:10),10 (21:30),0.2,0.2,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,14.7 (15:30),5.9 (02:50),10.3,30 (15:10),16 (14:00),1.4,0,0,1.2,0.2,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,8.4 (17:20),1.1 (05:20),4.7,50 (02:50),25 (06:20),9.8,5,1.2,0,3.6,40.793055555555554,-4.010555555555555
Segovia,Segovia,15.6 (14:40),5.2 (08:00),10.4,32 (17:40),19 (17:40),0.4,0,0,0.2,0.2,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,9.3 (17:50),0.2 (07:30),4.8,40 (17:50),24 (18:00),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,19.7 (17:30),4.8 (07:40),12.3,24 (00:50),15 (07:00),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,10.6 (16:30),-3.3 (06:30),3.7,30 (17:40),20 (18:10),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,17.0 (20:00),3.1 (03:50),10,26 (14:40),14 (12:20),0,0,0,0,0,42.58833333333334,-5.651111111111112
Benavente,Zamora,18.7 (18:50),4.1 (07:40),11.4,32 (00:20),14 (00:20),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,19.4 (19:10),2.2 (05:00),10.8,30 (11:50),12 (12:50),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,18.8 (17:30),7.3 (06:20),13,35 (11:10),25 (11:00),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,19.6 (18:50),8.4 (07:50),14,30 (13:00),12 (11:40),0.2,0,0.2,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,20.1 (16:20),4.2 (07:10),12.2,27 (10:50),19 (09:20),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,20.5 (16:50),7.0 (07:50),13.8,33 (02:20),23 (02:20),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,14.8 (16:00),3.2 (07:00),9,24 (19:30),12 (19:40),0.6,0,0,0.2,0.4,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,19.8 (18:00),8.8 (04:00),14.3,48 (03:20),26 (03:40),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Buitrago del Lozoya,Madrid,14.5 (17:00),6.1 (23:59),10.3,23 (19:10),10 (17:00),8.2,2.2,5.9,0,0.1,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,18.5 (17:20),9.1 (02:10),13.8,37 (21:30),24 (21:30),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,14.3 (17:50),4.9 (06:50),9.6,37 (21:10),9 (00:10),18.4,0,0,0.6,17.8,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,17.3 (17:30),7.4 (07:40),12.3,34 (22:00),18 (01:00),4,0,0,0,4,40.63027777777778,-3.15
Colmenar Viejo,Madrid,14.3 (17:40),6.8 (07:10),10.6,35 (01:50),24 (02:00),8.3,0,0.3,0,8,40.69611111111111,-3.765
Toledo,Toledo,20.2 (13:50),9.4 (07:40),14.8,43 (02:50),27 (02:30),3.2,0,0,3.2,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,10.0 (17:30),2.6 (05:10),6.3,50 (06:40),21 (10:30),2.9,0.5,0.4,0,2,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,17.3 (16:40),8.1 (23:59),12.7,40 (20:20),18 (20:20),5.6,0,0,0,5.6,40.42777777777778,-4.25
Talavera de la Reina,Toledo,24.8 (17:50),9.6 (02:50),17.2,38 (09:50),17 (11:50),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,23.0 (18:50),7.8 (05:50),15.4,32 (12:50),18 (11:10),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,21.2 (18:50),8.2 (07:40),14.7,16 (12:30),9 (16:40),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,22.3 (17:20),7.2 (07:40),14.7,23 (11:40),13 (11:40),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,24.1 (18:20),10.0 (06:00),17.1,31 (10:10),11 (10:10),0,0,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,24.2 (17:30),8.6 (07:30),16.4,37 (12:10),20 (11:00),0,0,0,0,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,22.3 (18:30),5.6 (07:30),13.9,26 (17:10),13 (14:50),0,0,0,0,0,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,19.6 (17:20),9.4 (06:40),14.5,38 (19:10),16 (12:30),0,0,0,0,0,39.597500000000004,-3.0469444444444442
Madridejos,Toledo,19.7 (18:40),8.7 (06:50),14.2,49 (09:10),28 (10:30),0,0,0,0,0,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,17.2 (16:00),8.8 (07:00),13,46 (14:10),26 (04:00),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,20.5 (16:10),8.6 (07:00),14.6,43 (17:00),30 (17:20),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,22.0 (17:00),7.9 (06:50),15,22 (10:30),12 (10:10),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,21.0 (16:30),9.8 (07:10),15.4,24 (20:00),11 (20:00),0,0,0,0,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,20.8 (17:10),9.1 (07:20),14.9,39 (03:30),28 (03:30),0,0,0,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,23.3 (18:10),5.0 (07:50),14.1,22 (16:50),8 (00:30),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,24.0 (17:50),6.3 (06:00),15.2,19 (17:10),12 (20:40),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,22.7 (16:10),7.1 (07:00),14.9,20 (20:40),12 (20:30),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,25.3 (19:00),8.5 (07:40),16.9,19 (13:20),8 (23:10),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,21.3 (17:00),8.0 (07:30),14.6,35 (11:10),22 (12:50),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,25.9 (15:50),5.4 (07:40),15.6,17 (11:20),11 (11:20),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,25.6 (17:20),8.3 (07:40),17,22 (13:20),13 (19:10),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,24.1 (15:40),5.3 (07:30),14.7,27 (15:40),18 (17:50),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,22.5 (17:30),11.4 (08:20),16.9,31 (05:50),14 (01:50),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,21.7 (17:30),10.3 (08:40),16,33 (00:40),23 (00:40),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,24.1 (18:20),9.7 (07:50),16.9,27 (19:20),16 (20:00),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,18.1 (11:10),13.6 (01:10),15.9,43 (11:40),26 (11:40),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,15.7 (14:50),9.2 (07:10),12.4,30 (13:00),17 (12:50),2.6,0,0,2.2,0.4,37.505833333333335,-2.735
Jaén,Jaén,21.1 (16:20),12.9 (06:40),17,40 (09:30),21 (09:00),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,23.7 (14:30),7.1 (07:20),15.4,15 (13:30),11 (23:00),0.3,0,0,0.3,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,20.9 (16:20),8.0 (07:00),14.4,23 (18:30),11 (18:20),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,24.2 (17:00),8.7 (06:50),16.5,24 (20:30),16 (20:30),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,19.9 (15:30),11.2 (05:50),15.5,28 (06:30),15 (06:30),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,18.7 (13:20),7.1 (07:30),12.9,25 (17:30),17 (17:30),2.2,0,0,0.3,1.9,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,20.1 (13:50),6.9 (06:10),13.5,28 (21:00),18 (16:40),4.6,0,0,0.3,4.3,37.189722222222215,-3.7894444444444444
Écija,Sevilla,23.8 (15:40),9.0 (07:30),16.4,30 (20:00),19 (20:00),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,19.7 (18:40),5.1 (07:50),12.4,24 (12:40),9 (14:00),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,23.4 (16:20),9.8 (06:30),16.6,26 (14:20),17 (18:10),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,24.1 (16:30),8.4 (06:00),16.3,19 (00:20),12 (00:10),0,0,0,0,0,37.16444444444444,-5.6113888888888885
"Moguer, El Arenosillo",Huelva,21.0 (13:10),10.4 (07:20),15.7,26 (03:20),17 (03:00),0,0,0,0,0,37.09805555555556,-6.7380555555555555
Grazalema,Cádiz,15.5 (16:30),5.8 (04:20),10.7,31 (11:40),12 (13:10),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,23.7 (14:10),8.3 (04:20),16,35 (15:20),23 (20:30),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,22.5 (17:40),13.2 (05:50),17.8,47 (20:10),23 (20:10),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,21.5 (17:20),15.2 (06:10),18.3,52 (20:40),37 (20:30),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,19.1 (15:50),12.1 (02:50),15.6,52 (13:40),24 (14:00),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,18.3 (12:10),15.2 (02:10),16.7,43 (21:20),28 (22:10),0.2,0,0,0,0.2,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,18.0 (16:20),11.8 (01:00),14.9,66 (11:10),41 (11:10),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,20.4 (17:50),13.9 (01:50),17.1,42 (17:50),26 (17:00),0,0,0,0,0,36.41694444444444,-5.155
Málaga Aeropuerto,Málaga,20.1 (14:20),12.7 (02:10),16.4,28 (17:20),18 (19:00),6.5,0,0,3.6,2.9,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,22.3 (14:30),12.6 (03:00),17.4,31 (19:00),19 (19:00),5.7,0,0,2,3.7,36.717777777777776,-4.4816666666666665
Adra,Almería,22.8 (13:10),16.2 (01:40),19.5,37 (18:40),23 (18:20),0.3,0,0,0.1,0.2,36.74722222222222,-3.0205555555555557
Abla,Almería,18.6 (15:00),9.5 (06:00),14.1,31 (15:10),15 (11:00),0.2,0,0,0,0.2,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,24.2 (14:50),14.8 (05:30),19.5,63 (15:00),45 (15:50),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,19.1 (12:00),12.3 (23:20),15.7,38 (16:20),13 (16:00),7,0,0,0,7,37.39055555555556,-1.9436111111111112
Águilas,Murcia,22.3 (15:30),15.3 (05:10),18.8,46 (15:10),24 (14:30),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,18.8 (16:20),14.1 (23:59),16.4,58 (15:20),24 (15:40),9.8,0,0,0,9.8,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,20.0 (11:40),15.0 (06:20),17.5,52 (15:50),40 (15:30),2.7,0,0,0,2.7,37.788888888888884,-0.8033333333333333
Hellín,Albacete,16.6 (14:50),9.9 (05:00),13.3,30 (01:10),18 (01:10),2.9,0,0,0,2.9,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,16.2 (13:10),10.4 (07:00),13.3,22 (13:00),12 (12:30),2.8,0,0,1.4,1.4,38.1025,-1.8772222222222223
Cieza,Murcia,20.0 (14:40),11.9 (02:20),15.9,36 (15:50),21 (15:50),0.2,0,0,0,0.2,38.23277777777778,-1.3805555555555555
Murcia,Murcia,20.7 (13:00),13.0 (01:40),16.9,35 (12:40),22 (17:10),0.2,0,0,0,0.2,38.00194444444445,-1.1708333333333334
Lorca,Murcia,17.9 (12:30),11.7 (23:59),14.8,26 (16:50),14 (16:50),1.4,0,0,0,1.4,37.65472222222222,-1.6872222222222222
Yecla,Murcia,15.7 (13:30),9.5 (07:20),12.6,35 (14:20),23 (14:20),0.4,0,0,0,0.4,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,20.2 (11:50),12.2 (01:20),16.2,50 (14:30),37 (14:20),3.9,0,0,2.4,1.5,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,21.0 (11:40),14.2 (06:50),17.6,44 (14:30),25 (14:40),2.8,0,0,2,0.8,38.3725,-0.49416666666666664
Cuenca,Cuenca,16.0 (15:40),7.7 (05:40),11.8,36 (16:20),18 (14:20),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,17.2 (16:50),8.6 (05:40),12.9,40 (00:30),26 (10:40),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,15.3 (15:30),6.3 (01:50),10.8,39 (10:20),27 (10:20),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,17.0 (16:50),9.2 (05:30),13.1,28 (11:00),10 (16:20),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,17.1 (14:50),12.6 (07:30),14.9,34 (15:20),21 (14:30),0.2,0,0,0.2,0,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,14.8 (14:00),8.9 (04:30),11.8,39 (14:10),25 (14:20),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,16.7 (17:10),13.4 (07:10),15.1,33 (15:30),17 (14:30),1.4,0,0,1.1,0.3,39.18472222222222,-0.3719444444444444
Teruel,Teruel,15.6 (15:10),6.8 (02:30),11.2,28 (16:10),12 (14:00),0,0,0,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,17.2 (15:50),13.4 (02:10),15.3,35 (15:30),26 (15:10),0,0,0,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,17.5 (15:30),13.6 (02:30),15.6,35 (15:40),13 (13:30),0.2,0,0,0,0.2,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,17.7 (15:30),12.2 (03:00),15,19 (16:30),12 (18:20),0.4,0,0,0.4,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,15.4 (17:50),-2.7 (07:00),6.3,27 (16:40),17 (20:00),0,0,0,0,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,17.7 (17:30),0.8 (04:30),9.3,33 (16:20),17 (15:40),0,0,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,16.9 (18:00),1.2 (06:10),9,30 (15:30),19 (21:00),0.3,0,0.3,0,0,42.871944444444445,-2.7327777777777778
Jaca,Huesca,16.6 (16:10),3.1 (07:10),9.9,22 (22:50),12 (22:50),0,0,0,0,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,15.4 (16:10),4.0 (06:20),9.7,31 (18:00),20 (18:00),0,0,0,0,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,17.6 (16:20),4.1 (05:40),10.9,29 (15:40),18 (15:50),0,0,0,0,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,15.6 (16:10),4.8 (05:20),10.2,24 (15:20),15 (10:50),0.2,0.2,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,14.9 (15:50),6.0 (07:40),10.4,28 (23:59),15 (23:59),3,0,0,2.2,0.8,41.114444444444445,-1.41
Calatayud,Zaragoza,16.9 (16:50),6.6 (07:00),11.7,51 (23:30),30 (23:30),6.4,0,0,0,6.4,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,21.3 (15:10),9.0 (06:40),15.1,29 (21:10),14 (21:20),0.8,0,0,0,0.8,41.62083333333334,-0.935
Calanda,Teruel,19.3 (15:50),8.3 (07:40),13.8,28 (18:00),18 (19:50),0,0,0,0,0,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,19.8 (16:00),7.9 (07:40),13.8,23 (16:20),13 (16:20),0,0,0,0,0,41.058055555555555,-0.14166666666666666
La Molina,Girona,8.9 (14:10),-0.7 (07:20),4.1,29 (16:40),15 (18:40),0,0,0,0,0,42.3325,1.9394444444444445
La Seu d'Urgell,Lleida,19.1 (15:40),4.8 (07:00),12,18 (19:30),6 (16:20),0,0,0,0,0,42.35472222222222,1.4630555555555556
Talarn,Lleida,18.1 (15:50),4.8 (06:20),11.5,28 (15:10),19 (21:20),0,0,0,0,0,42.20527777777778,0.8652777777777777
Lleida,Lleida,21.1 (17:10),7.8 (07:10),14.5,26 (18:30),15 (18:00),0,0,0,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,17.4 (18:10),4.5 (05:30),10.9,30 (17:10),8 (11:30),0.2,0.2,0,0,0,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,16.9 (14:30),11.2 (07:30),14,25 (09:40),10 (14:50),0.4,0.1,0.2,0.1,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,23.3 (15:30),15.3 (05:10),19.3,31 (22:00),19 (22:10),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,14.9 (15:00),7.2 (05:00),11,40 (08:30),29 (08:30),0,0,0,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,21.8 (14:50),13.0 (07:20),17.4,33 (14:10),16 (15:10),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,20.6 (12:30),14.5 (06:30),17.6,37 (07:40),32 (07:40),0,0,0,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,20.2 (14:50),14.2 (23:00),17.2,35 (12:00),23 (17:00),0,0,0,0,0,39.74916666666667,3.0166666666666666
"Menorca, Aeropuerto",Illes Balears,19.8 (14:40),10.1 (06:40),14.9,42 (09:40),32 (09:40),0,0,0,0,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,20.0 (13:50),11.1 (05:50),15.6,42 (09:40),28 (10:40),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,25.0 (14:10),17.2 (04:40),21.1,58 (15:40),42 (15:10),0,0,0,0,0,28.951944444444443,-13.600277777777777
Tazacorte,Santa Cruz de Tenerife,23.8 (12:00),16.6 (07:40),20.2,19 (23:40),10 (03:10),0,0,0,0,0,28.59583333333333,-17.915277777777778
La Palma Aeropuerto,Santa Cruz de Tenerife,22.5 (15:00),16.9 (07:50),19.7,35 (19:00),26 (21:00),0.7,0,0.7,0,0,28.633055555555558,-17.755
Pájara,Las Palmas,23.8 (16:20),18.2 (03:10),21,53 (18:30),26 (14:40),0,0,0,0,0,28.049166666666668,-14.358055555555556
Fuerteventura Aeropuerto,Las Palmas,23.5 (14:20),17.3 (05:40),20.4,50 (19:10),37 (18:20),0,0,0,0,0,28.44472222222222,-13.863055555555555
