Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,29.5 (17:30),14.2 (06:50),21.8,42 (18:30),29 (17:50),0,0,0,0,0,41.144999999999996,1.163611111111111
Manresa,Barcelona,27.1 (19:10),14.8 (08:10),21,24 (19:20),14 (09:20),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,24.2 (18:20),18.2 (00:30),21.2,33 (14:50),24 (14:40),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,26.4 (14:20),16.3 (03:40),21.3,28 (13:40),12 (13:40),0.1,0,0.1,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,26.3 (15:40),15.1 (06:40),20.7,39 (15:50),26 (15:40),1.5,0.7,0,0,0.8,41.91166666666666,2.763333333333333
Porqueres,Girona,24.8 (16:10),13.9 (06:50),19.3,28 (16:10),14 (16:20),2.1,2.1,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,21.7 (18:10),14.9 (06:20),18.3,32 (13:50),21 (13:50),4.5,0.7,3.8,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,18.5 (13:30),10.4 (02:30),14.4,26 (13:10),15 (14:00),0.3,0.3,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,24.0 (15:50),14.3 (07:00),19.2,41 (03:20),25 (13:20),2.5,2.5,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,19.9 (15:00),12.8 (06:30),16.3,24 (11:10),13 (11:10),0.6,0.5,0,0.1,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.8 (16:40),14.8 (04:50),17.3,52 (11:40),40 (11:50),3,3,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,23.2 (16:30),16.7 (06:00),20,32 (03:30),14 (03:40),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,22.2 (13:40),11.2 (02:30),16.7,21 (13:00),11 (13:00),0.5,0.1,0.4,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,22.6 (17:10),13.0 (01:30),17.8,30 (14:10),19 (15:20),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,20.8 (16:10),14.8 (08:30),17.8,50 (03:10),30 (03:10),1.7,0.1,1.6,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,22.8 (16:30),14.4 (03:10),18.6,30 (02:00),19 (13:10),4,4,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,20.2 (13:10),14.3 (04:10),17.3,46 (02:10),31 (02:10),11,9.4,1.6,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,21.8 (14:30),15.7 (00:00),18.7,41 (04:00),24 (05:50),0.1,0,0.1,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,22.7 (18:40),16.2 (01:50),19.5,28 (12:00),17 (12:00),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,22.3 (17:50),15.4 (07:30),18.8,24 (16:20),14 (14:10),0,0,0,0,0,43.52305555555555,-5.621111111111111
