Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,33.0 (17:20),19.1 (05:10),26.1,54 (05:30),37 (07:40),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,28.3 (18:10),21.6 (07:50),24.9,37 (08:10),27 (08:40),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,31.7 (17:30),17.0 (08:00),24.4,30 (04:20),16 (19:00),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,26.5 (11:30),21.1 (08:00),23.8,28 (15:30),22 (15:20),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,27.8 (12:50),21.0 (23:50),24.4,22 (16:10),10 (14:40),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,30.8 (14:40),18.4 (07:10),24.6,37 (14:20),24 (14:10),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,30.9 (16:30),15.9 (07:10),23.4,28 (17:00),13 (15:10),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,23.3 (14:00),18.2 (00:10),20.8,32 (15:00),19 (15:20),0.1,0,0,0.1,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,18.2 (15:40),13.4 (00:40),15.8,28 (08:50),15 (08:50),0.2,0,0.2,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,23.9 (12:50),18.4 (00:20),21.1,40 (06:00),30 (05:50),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,20.4 (15:30),15.0 (05:20),17.7,24 (16:00),12 (16:30),0.2,0.2,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,21.0 (15:50),18.2 (21:20),19.6,39 (07:10),31 (07:00),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,20.5 (15:00),14.6 (07:10),17.6,27 (15:40),10 (15:40),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,23.0 (16:00),16.1 (07:40),19.6,35 (15:40),21 (17:40),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,21.4 (13:00),18.1 (01:50),19.8,31 (04:30),23 (03:10),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,22.5 (16:50),18.3 (23:59),20.4,26 (16:10),15 (15:30),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,21.0 (16:20),18.3 (23:40),19.6,31 (04:30),20 (04:30),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,22.2 (15:50),17.1 (10:10),19.7,17 (16:10),12 (17:20),0.1,0,0.1,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,20.9 (12:30),16.9 (06:40),18.9,13 (15:40),8 (02:40),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,22.5 (15:30),16.4 (07:30),19.4,30 (16:30),15 (17:20),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,21.1 (14:10),17.5 (06:20),19.3,25 (04:50),14 (23:10),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,20.9 (15:40),16.0 (06:10),18.4,30 (14:30),16 (14:00),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,21.6 (14:10),15.0 (06:50),18.3,30 (17:10),18 (17:40),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,21.3 (15:30),17.2 (07:30),19.3,32 (13:40),15 (15:50),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,20.0 (13:40),17.3 (06:20),18.6,48 (21:50),37 (21:50),0,0,0,0,0,43.78611111111111,-7.684722222222223
