Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Cabo Peñas,Asturias,14.9 (20:40),9.5 (00:30),12.2,76 (12:00),52 (23:20),30.3,4.8,20.4,4.6,0.5,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,14.9 (20:10),8.3 (00:10),11.6,76 (11:50),46 (08:20),19.8,1.8,12.4,5.5,0.1,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,14.4 (22:40),5.3 (00:00),9.8,69 (23:10),33 (23:00),23.2,2.8,14.6,5.8,0,43.35333333333333,-5.874166666666667
Cabo Busto,Asturias,15.7 (23:50),9.4 (00:40),12.5,98 (23:50),64 (18:50),6.2,2,3,1.2,0,43.56916666666667,-6.47
Castropol,Asturias,14.0 (18:10),8.0 (01:30),11,51 (21:30),24 (21:20),9.3,3.3,5.4,0.6,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,14.1 (19:20),10.0 (00:30),12.1,106 (23:59),82 (21:50),5,4.2,0.4,0,0.4,43.78611111111111,-7.684722222222223
Fisterra,A Coruña,12.6 (14:30),10.4 (00:20),11.5,60 (04:10),40 (23:59),1.2,0.8,0,0,0.4,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,11.6 (12:30),7.3 (00:10),9.5,37 (09:30),22 (11:40),3.1,0.8,0.7,0.5,1.1,42.88805555555555,-8.410555555555556
Padrón,A Coruña,12.2 (12:40),7.3 (00:20),9.8,21 (23:10),9 (23:10),2.4,0.9,0.7,0.1,0.7,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,12.2 (23:50),7.6 (00:10),9.9,24 (07:50),8 (23:30),3.6,1.8,0.8,0.1,0.9,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,13.1 (12:40),8.0 (00:00),10.6,50 (12:20),19 (07:30),8,3.8,0.8,1.2,2.2,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,12.9 (13:10),8.7 (00:00),10.8,39 (05:30),22 (12:30),15.8,2.8,1.6,7.1,4.3,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,10.7 (14:40),6.1 (00:00),8.4,33 (15:30),15 (06:20),2,1.6,0.4,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,4.1 (23:30),-1.8 (00:00),1.1,65 (23:20),35 (00:10),8.4,0,3.6,4.6,0.2,42.994166666666665,-6.4141666666666675
Ponferrada,León,10.7 (16:10),5.5 (00:00),8.1,32 (23:10),15 (18:20),1.6,0.8,0.8,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,8.2 (13:50),3.7 (00:00),5.9,50 (07:40),24 (07:40),4.6,2,1.2,0.8,0.6,42.339444444444446,-7.2825
Ourense,Ourense,14.0 (14:10),7.3 (01:50),10.7,26 (14:00),10 (14:30),1,0.4,0.4,0,0.2,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,8.8 (14:40),4.5 (00:00),6.7,43 (06:50),22 (13:30),0.4,0,0.2,0,0.2,42.07916666666667,-7.733611111111111
Soria,Soria,7.7 (17:00),0.1 (00:40),3.9,57 (23:30),33 (23:30),0.2,0,0,0,0.2,41.775,-2.4830555555555556
Aranda de Duero,Burgos,9.2 (16:10),1.5 (00:10),5.3,48 (19:40),17 (19:00),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,2.1 (17:10),-3.9 (00:00),-0.9,84 (17:40),34 (15:40),1.6,0,0.2,0.4,1,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,10.6 (16:10),-2.9 (00:20),3.9,42 (22:10),19 (22:30),0.4,0,0,0.4,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,6.7 (18:30),-0.4 (00:00),3.1,51 (22:30),26 (22:30),17,0,1.2,13.8,2,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,9.1 (16:50),0.4 (00:40),4.8,57 (23:10),39 (23:50),1.4,0,0.4,1,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,12.4 (14:10),0.4 (00:50),6.4,44 (16:50),19 (20:30),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,10.4 (16:40),0.4 (00:00),5.4,62 (16:00),46 (23:59),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,10.4 (16:50),3.2 (00:00),6.8,47 (17:30),22 (16:50),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,7.5 (16:10),1.4 (00:50),4.4,54 (16:10),30 (11:40),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,1.3 (16:20),-4.1 (00:00),-1.4,82 (20:00),32 (03:30),19.6,0,9.4,10.2,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,7.4 (16:40),1.5 (00:00),4.5,49 (16:50),32 (18:10),2.2,0,1.2,1,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,0.8 (16:10),-3.8 (00:00),-1.5,68 (11:50),38 (11:40),8.8,0,0,8,0.8,40.355000000000004,-5.69
Zamora,Zamora,11.5 (14:30),4.4 (00:00),8,46 (11:10),19 (15:30),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,4.6 (23:50),-1.8 (00:00),1.4,90 (00:10),52 (01:50),47.8,1.8,27.2,17.4,1.4,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,11.6 (15:00),1.1 (00:20),6.4,67 (14:40),40 (15:10),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,8.5 (15:10),2.0 (00:10),5.3,68 (10:50),45 (10:50),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,13.8 (15:40),2.7 (00:20),8.3,40 (17:00),20 (17:00),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,12.8 (13:10),4.7 (00:00),8.8,57 (17:20),33 (17:00),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,9.5 (14:10),2.4 (01:50),6,50 (15:50),35 (16:00),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,10.4 (13:40),3.9 (00:40),7.1,41 (14:00),21 (10:10),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,10.0 (15:20),4.2 (01:00),7.1,50 (13:10),33 (13:10),0.2,0.2,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,11.0 (13:50),4.7 (00:00),7.8,52 (12:40),27 (13:00),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,8.1 (13:00),0.2 (02:00),4.2,40 (12:40),19 (12:40),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,11.1 (16:00),1.4 (06:30),6.3,51 (16:20),28 (13:10),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,12.9 (15:20),2.6 (06:10),7.7,44 (12:20),22 (14:10),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,9.4 (15:30),2.7 (00:40),6,78 (15:40),36 (15:50),0.8,0,0.1,0.7,0,41.00694444444444,-3.613611111111111
Somosierra,Madrid,3.9 (17:30),-1.8 (00:10),1.1,44 (22:20),14 (17:40),14.4,0,6,7.5,0.9,41.135555555555555,-3.5802777777777774
Madrid Aeropuerto,Madrid,13.5 (14:20),5.3 (04:20),9.4,67 (23:20),35 (18:50),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,8.8 (16:50),0.6 (03:00),4.7,31 (13:00),14 (11:10),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,11.5 (19:20),3.5 (07:20),7.5,40 (23:20),23 (23:20),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,8.7 (13:50),2.6 (05:20),5.6,50 (14:50),27 (16:30),0.3,0,0,0,0.3,40.69611111111111,-3.765
Puerto Alto del León,Madrid,3.6 (15:50),-1.9 (01:50),0.8,113 (16:10),71 (11:20),0,0,0,0,0,40.70638888888889,-4.141944444444444
Talavera de la Reina,Toledo,15.7 (15:30),4.4 (07:00),10,56 (13:00),36 (13:00),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,15.7 (15:50),7.6 (02:50),11.6,64 (03:50),41 (04:00),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,13.8 (15:10),5.1 (01:00),9.5,35 (15:30),17 (15:50),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,14.6 (14:30),6.9 (03:20),10.8,43 (10:10),27 (09:20),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,13.7 (16:40),6.2 (06:40),9.9,38 (16:10),14 (16:00),0,0,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,15.7 (13:20),6.2 (06:40),10.9,59 (14:20),28 (12:50),0,0,0,0,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,13.8 (14:00),7.5 (01:20),10.7,52 (12:50),33 (12:50),0,0,0,0,0,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,12.0 (16:50),1.8 (07:50),6.9,28 (20:00),13 (20:00),0,0,0,0,0,39.597500000000004,-3.0469444444444442
San Clemente,Cuenca,10.2 (16:50),0.6 (08:10),5.4,57 (18:30),39 (18:40),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Ciudad Real,Ciudad Real,11.9 (14:20),3.6 (05:10),7.7,41 (14:20),18 (14:20),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Viso del Marqués,Ciudad Real,10.5 (14:00),1.9 (05:20),6.2,40 (13:00),27 (13:30),0,0,0,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,12.8 (16:30),1.3 (07:30),7.1,14 (13:30),1 (14:00),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,12.0 (17:20),5.6 (04:20),8.8,36 (19:10),21 (17:40),0.2,0.2,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,13.1 (14:00),4.2 (06:40),8.7,37 (14:00),27 (14:00),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,14.7 (17:20),5.7 (02:50),10.2,32 (17:20),18 (14:30),0.2,0,0.2,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,10.8 (16:20),3.6 (03:00),7.2,46 (15:10),30 (15:10),0.2,0,0.2,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,16.4 (15:30),3.6 (05:30),10,40 (13:40),23 (12:40),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,15.9 (16:50),6.8 (03:00),11.3,35 (15:30),21 (17:20),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,12.0 (16:50),6.0 (04:10),9,30 (17:50),23 (17:50),0.2,0,0,0,0.2,38.29861111111111,-6.765
Ayamonte,Huelva,18.2 (13:40),8.4 (04:40),13.3,23 (14:00),11 (09:10),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,11.4 (13:10),6.4 (04:00),8.9,69 (23:59),43 (23:59),0.4,0,0.2,0.2,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,16.9 (14:00),6.9 (06:10),11.9,33 (12:30),21 (12:40),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,15.7 (12:40),10.7 (08:20),13.2,46 (19:50),26 (19:50),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,12.1 (15:10),4.8 (08:00),8.5,50 (12:50),33 (12:50),0,0,0,0,0,37.505833333333335,-2.735
Jaén,Jaén,12.3 (14:50),6.1 (05:10),9.2,43 (00:30),23 (02:50),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,12.5 (15:50),0.9 (08:00),6.7,28 (14:50),19 (15:00),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,10.3 (14:50),2.4 (08:40),6.4,41 (12:30),22 (14:50),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,14.4 (14:10),2.7 (08:40),8.5,30 (14:20),18 (14:20),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,11.0 (14:40),3.5 (09:10),7.3,31 (18:10),17 (18:50),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,12.9 (15:20),2.9 (07:20),7.9,31 (16:40),21 (16:40),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,13.0 (15:20),3.5 (08:40),8.3,26 (10:20),18 (17:50),0,0,0,0,0,37.189722222222215,-3.7894444444444444
La Roda de Andalucía,Sevilla,14.5 (15:10),4.2 (08:50),9.3,30 (14:40),17 (16:20),0.2,0,0.2,0,0,37.19444444444444,-4.77
Écija,Sevilla,15.9 (16:50),2.8 (08:50),9.3,27 (14:30),19 (02:10),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,12.4 (12:20),4.2 (07:00),8.3,37 (12:20),19 (12:30),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,17.8 (16:10),5.0 (07:50),11.4,41 (16:00),29 (16:00),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,17.3 (16:00),4.6 (05:50),10.9,20 (12:40),13 (10:20),0,0,0,0,0,37.16444444444444,-5.6113888888888885
Grazalema,Cádiz,12.3 (12:40),4.9 (07:40),8.6,37 (14:40),16 (14:10),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,17.4 (15:10),4.0 (08:40),10.7,37 (15:50),25 (16:00),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,15.4 (16:30),10.9 (09:20),13.1,43 (04:20),25 (02:40),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,15.6 (19:40),12.1 (07:40),13.9,47 (04:20),30 (04:20),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,15.2 (14:20),8.8 (07:40),12,32 (15:50),18 (03:10),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,16.4 (14:00),13.4 (08:30),14.9,63 (21:00),36 (21:40),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,14.3 (14:30),8.8 (06:50),11.6,37 (07:40),24 (15:10),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,20.3 (14:40),9.9 (08:30),15.1,48 (00:50),29 (00:10),0,0,0,0,0,36.41694444444444,-5.155
Antequera,Málaga,13.3 (15:40),3.7 (08:10),8.5,27 (16:00),13 (16:00),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,18.1 (15:10),10.0 (08:50),14.1,54 (16:40),39 (12:20),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,17.9 (15:30),9.7 (08:30),13.8,41 (16:00),22 (11:50),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,18.3 (13:00),11.1 (08:10),14.7,45 (23:20),22 (23:20),0,0,0,0,0,36.71666666666667,-4.419722222222222
Abla,Almería,15.8 (13:50),4.9 (08:10),10.4,35 (05:30),17 (04:50),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,18.2 (13:10),12.8 (08:40),15.5,76 (00:10),55 (00:10),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,17.8 (15:20),8.7 (07:40),13.2,58 (21:10),37 (21:10),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,21.6 (15:50),11.0 (06:20),16.3,59 (16:20),35 (16:20),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,18.1 (14:30),7.2 (05:20),12.7,36 (16:20),23 (15:50),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,19.3 (15:20),5.4 (06:30),12.3,45 (15:10),32 (16:20),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,14.4 (15:30),4.9 (08:10),9.6,39 (13:40),23 (04:20),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,16.5 (14:40),4.9 (08:50),10.7,52 (20:50),24 (20:20),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,18.6 (14:50),3.5 (08:30),11.1,47 (14:00),27 (14:10),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,20.1 (15:50),5.9 (08:40),13,30 (13:40),19 (13:20),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Yecla,Murcia,14.3 (14:30),5.7 (06:40),10,59 (03:20),33 (15:00),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,18.6 (16:40),8.0 (08:50),13.3,61 (23:30),45 (23:30),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,19.3 (15:20),9.6 (08:50),14.4,49 (00:40),20 (13:40),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,20.0 (15:10),11.4 (04:50),15.7,65 (03:20),34 (03:20),0,0,0,0,0,38.78361111111111,0.16777777777777778
Cuenca,Cuenca,8.7 (19:20),1.5 (01:50),5.1,40 (14:30),16 (14:30),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,10.1 (12:30),3.7 (05:40),6.9,60 (14:20),42 (14:30),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,7.9 (13:10),0.5 (06:00),4.2,57 (17:00),39 (15:20),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,10.8 (13:10),3.3 (05:40),7.1,51 (14:20),19 (13:00),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,18.3 (15:20),7.7 (07:20),13,63 (14:30),30 (12:30),0,0,0,0,0,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,11.0 (14:10),1.7 (04:40),6.4,67 (13:10),44 (21:20),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,17.1 (15:20),8.5 (05:50),12.8,32 (13:50),9 (21:00),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,12.8 (14:30),1.8 (02:50),7.3,47 (14:20),19 (15:10),0,0,0,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,18.1 (14:40),8.5 (01:50),13.3,58 (15:50),39 (15:50),0,0,0,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,18.3 (15:20),9.1 (08:10),13.7,54 (17:10),22 (17:10),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,18.7 (15:40),8.9 (07:10),13.8,42 (13:50),24 (16:30),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,9.6 (18:00),1.3 (05:40),5.5,54 (01:30),29 (02:20),15.8,0.5,8,6.2,1.1,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,9.1 (22:20),1.7 (01:40),5.4,28 (00:10),11 (12:30),32.6,2.6,13.4,12.8,3.8,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,11.1 (21:50),1.1 (00:20),6.1,39 (21:50),24 (22:40),34.6,8.1,10,10.1,6.4,42.871944444444445,-2.7327777777777778
Belorado,Burgos,9.9 (16:40),2.2 (00:00),6,53 (23:40),21 (23:40),4.2,0,1.2,2.6,0.4,42.42111111111111,-3.1702777777777778
Jaca,Huesca,0.2 (23:59),-1.4 (07:20),-0.6,28 (05:00),13 (00:10),39.2,4.9,2.6,16.6,15.1,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,2.3 (23:59),-1.1 (03:10),0.6,31 (07:40),15 (07:40),73.2,9.4,4.8,17.6,41.4,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,4.7 (22:40),0.5 (02:20),2.6,36 (00:10),12 (00:30),29,2.4,5.8,7.8,13,42.490833333333335,-1.213611111111111
Calamocha,Teruel,9.9 (13:30),1.8 (02:00),5.8,52 (13:50),35 (13:40),0,0,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,10.7 (20:00),3.0 (01:50),6.8,52 (16:00),20 (10:40),0.2,0,0,0,0.2,41.114444444444445,-1.41
Calatayud,Zaragoza,11.9 (15:00),4.0 (02:00),7.9,66 (14:10),38 (23:59),0,0,0,0,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,11.3 (23:20),3.5 (00:40),7.4,26 (10:20),12 (10:10),1,0,0,0.2,0.8,41.62083333333334,-0.935
Calanda,Teruel,13.3 (21:00),4.5 (01:50),8.9,71 (22:00),38 (22:00),0.4,0,0,0.4,0,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,13.5 (22:20),2.1 (03:20),7.8,38 (22:50),21 (22:50),0.2,0,0,0.2,0,41.058055555555555,-0.14166666666666666
La Molina,Girona,-0.5 (13:50),-5.9 (00:00),-3.2,32 (13:40),14 (01:20),2.8,0.4,0.4,1.2,0.8,42.3325,1.9394444444444445
La Seu d'Urgell,Lleida,6.9 (13:10),-2.7 (02:20),2.1,17 (13:10),8 (14:20),3.4,0,0,1.2,2.2,42.35472222222222,1.4630555555555556
Talarn,Lleida,4.7 (14:00),-2.6 (06:50),1,20 (16:00),12 (16:00),0.2,0,0,0,0.2,42.20527777777778,0.8652777777777777
Lleida,Lleida,9.4 (12:30),3.9 (08:00),6.6,62 (01:50),37 (01:00),0.4,0,0,0.4,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,1.0 (13:00),-1.3 (08:20),-0.1,53 (16:30),13 (10:20),27.8,1.2,1,1.4,24.2,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,11.4 (22:30),6.7 (05:20),9,51 (02:00),12 (02:50),0.4,0,0,0.2,0.2,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,18.2 (22:30),10.3 (05:50),14.3,51 (01:50),19 (01:40),1.4,1,0.4,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,7.8 (23:40),1.9 (06:40),4.9,118 (03:20),67 (02:40),1.7,0,0,0.4,1.3,39.735,2.7130555555555556
Porreres,Illes Balears,14.3 (21:50),8.9 (06:50),11.6,49 (03:10),24 (03:30),0.1,0.1,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,15.2 (23:30),10.0 (08:00),12.6,72 (02:10),24 (02:20),0.3,0,0.3,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,15.3 (22:10),9.0 (05:30),12.2,55 (01:50),21 (05:30),1.6,1.4,0.2,0,0,39.74916666666667,3.0166666666666666
"Menorca, Aeropuerto",Illes Balears,13.7 (13:30),7.2 (07:40),10.4,63 (00:10),36 (01:50),0.7,0.7,0,0,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,16.2 (18:50),11.8 (06:30),14,71 (21:10),44 (13:40),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,21.6 (14:00),16.3 (04:50),18.9,65 (15:00),50 (16:50),0,0,0,0,0,28.951944444444443,-13.600277777777777
La Palma Aeropuerto,Santa Cruz de Tenerife,20.7 (10:50),16.5 (19:00),18.6,61 (19:30),52 (19:30),9,4.9,1.3,0.1,2.7,28.633055555555558,-17.755
Pájara,Las Palmas,21.4 (11:30),18.5 (06:20),19.9,49 (15:50),21 (14:00),0,0,0,0,0,28.049166666666668,-14.358055555555556
Fuerteventura Aeropuerto,Las Palmas,21.3 (14:40),17.4 (05:50),19.3,65 (20:20),51 (20:30),0.3,0.3,0,0,0,28.44472222222222,-13.863055555555555
