Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Hinojosa del Duque,Córdoba,29.4 (18:20),10.5 (06:50),19.9,33 (16:30),16 (17:20),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,30.1 (19:30),14.4 (06:50),22.3,18 (18:00),10 (16:40),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,28.0 (17:00),13.6 (07:10),20.8,32 (16:30),14 (15:20),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,29.7 (17:50),12.4 (07:00),21.1,21 (19:10),10 (19:10),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,30.4 (19:00),14.7 (07:10),22.5,22 (16:00),11 (16:10),0,0,0,0,0,38.88333333333333,-6.813888888888889
Ayamonte,Huelva,27.5 (12:30),16.7 (07:30),22.1,31 (18:40),18 (18:50),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,28.7 (16:20),15.9 (05:00),22.3,53 (02:10),32 (02:50),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,29.8 (15:20),16.5 (07:30),23.1,39 (19:00),26 (17:00),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,29.2 (14:40),19.0 (00:30),24.1,41 (03:50),17 (03:20),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,30.6 (17:00),14.8 (07:40),22.7,33 (20:40),19 (19:40),0,0,0,0,0,37.505833333333335,-2.735
Santa Elena,Jaén,29.3 (17:20),12.7 (06:50),21,27 (00:10),17 (00:20),0,0,0,0,0,38.34444444444445,-3.5352777777777775
Jaén,Jaén,29.0 (17:50),14.2 (07:20),21.6,32 (17:50),18 (00:10),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Villanueva de Córdoba,Córdoba,28.2 (17:50),11.7 (06:50),20,29 (17:10),14 (17:10),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,33.3 (18:20),14.1 (07:10),23.7,28 (00:10),19 (00:10),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,29.1 (19:30),14.0 (06:50),21.6,27 (15:10),16 (00:20),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,30.7 (16:40),10.9 (07:00),20.8,37 (17:40),22 (20:20),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,31.5 (16:30),11.4 (07:00),21.4,30 (18:10),18 (23:10),0.1,0,0.1,0,0,37.189722222222215,-3.7894444444444444
Écija,Sevilla,32.8 (18:50),13.9 (07:00),23.3,28 (16:00),15 (23:59),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,30.3 (18:20),11.4 (04:00),20.8,31 (15:10),14 (18:30),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,33.0 (19:10),14.5 (07:00),23.8,32 (21:20),22 (21:00),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,33.3 (19:50),14.7 (07:00),24,20 (15:10),13 (00:50),0,0,0,0,0,37.16444444444444,-5.6113888888888885
"Moguer, El Arenosillo",Huelva,24.8 (16:50),14.8 (07:40),19.8,29 (02:20),14 (02:30),0,0,0,0,0,37.09805555555556,-6.7380555555555555
Grazalema,Cádiz,26.4 (18:40),10.9 (07:10),18.6,26 (16:30),11 (15:30),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,32.3 (16:20),12.8 (07:00),22.5,46 (16:50),23 (20:40),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,25.5 (13:20),17.4 (07:10),21.4,28 (17:50),18 (17:10),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,25.1 (19:00),18.5 (07:40),21.8,33 (20:50),23 (20:50),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,27.1 (19:20),16.6 (02:10),21.9,29 (16:20),17 (16:00),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,28.6 (18:20),18.7 (06:40),23.7,37 (01:30),22 (01:20),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,22.8 (17:40),17.0 (03:50),19.9,32 (14:40),23 (15:20),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,28.0 (17:20),16.5 (06:50),22.3,32 (14:30),14 (20:30),0,0,0,0,0,36.41694444444444,-5.155
Antequera,Málaga,30.4 (19:00),13.3 (07:10),21.8,24 (20:20),14 (20:20),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,28.9 (11:30),20.0 (23:00),24.4,45 (09:10),32 (09:40),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,29.6 (11:30),19.8 (23:10),24.7,41 (11:50),28 (11:50),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,27.8 (11:10),19.4 (20:50),23.6,39 (11:20),17 (16:10),0,0,0,0,0,36.71666666666667,-4.419722222222222
Adra,Almería,27.2 (16:10),17.0 (05:00),22.1,17 (02:00),9 (01:20),0,0,0,0,0,36.74722222222222,-3.0205555555555557
Abla,Almería,27.4 (14:40),15.4 (07:00),21.4,40 (16:20),19 (17:40),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,24.8 (17:20),17.5 (06:30),21.1,28 (23:10),18 (23:10),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,27.6 (11:40),16.0 (06:50),21.8,32 (13:40),13 (13:30),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,25.7 (10:10),18.1 (05:50),21.9,39 (14:50),22 (13:20),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,26.3 (14:20),14.9 (05:00),20.6,36 (18:20),19 (13:20),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,26.1 (15:00),16.9 (05:40),21.5,35 (16:20),25 (19:50),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,26.6 (17:10),14.3 (07:40),20.5,28 (19:20),18 (05:20),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,28.1 (14:40),11.7 (06:40),19.9,36 (16:30),19 (16:20),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,29.1 (16:30),18.1 (07:20),23.6,38 (20:00),19 (22:30),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,29.0 (15:40),17.5 (07:00),23.3,36 (15:50),21 (15:50),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,30.1 (14:30),17.1 (07:10),23.6,23 (13:10),10 (13:40),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,27.3 (16:00),15.2 (07:00),21.2,34 (05:10),23 (05:10),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,26.7 (13:30),16.9 (06:00),21.8,39 (18:30),28 (16:50),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,27.1 (14:20),18.1 (06:00),22.6,32 (18:20),17 (18:20),0,0,0,0,0,38.3725,-0.49416666666666664
Cuenca,Cuenca,22.8 (18:30),11.2 (07:00),17,22 (16:00),10 (18:40),2.8,2.8,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,27.5 (16:30),11.5 (07:10),19.5,40 (00:40),27 (00:40),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,24.4 (19:40),10.9 (06:30),17.6,32 (00:40),20 (20:50),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,27.1 (18:50),13.2 (07:20),20.2,28 (00:40),12 (00:40),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Utiel,València/Valencia,26.5 (17:30),12.1 (07:20),19.3,33 (03:00),22 (05:10),4,4,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,24.5 (15:20),17.4 (08:00),20.9,32 (18:30),19 (14:50),9.2,1.4,7.8,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,19.9 (19:00),11.0 (06:30),15.4,25 (00:40),12 (04:10),16.4,15.4,0,1,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,26.4 (14:10),18.6 (06:40),22.5,33 (15:40),23 (16:00),2,0.8,1.2,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,24.9 (13:10),18.1 (06:50),21.5,30 (15:10),13 (15:20),4.9,2,2.9,0,0,39.480555555555554,-0.3663888888888889
Reinosa,Cantabria,15.3 (15:40),7.5 (06:20),11.4,55 (13:50),30 (08:00),0,0,0,0,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,17.4 (18:10),10.9 (07:40),14.1,31 (17:40),14 (17:50),0.8,0.8,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,16.9 (13:10),11.3 (07:40),14.1,37 (13:20),23 (16:00),0.8,0.6,0,0.2,0,42.871944444444445,-2.7327777777777778
Jaca,Huesca,19.5 (17:30),9.6 (23:59),14.6,42 (17:20),13 (19:20),2.2,0.6,1.6,0,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,17.2 (17:10),9.6 (23:50),13.4,30 (16:40),19 (17:50),3,0,2.2,0.8,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,19.1 (17:20),11.8 (23:00),15.5,38 (16:20),20 (20:30),1.2,0.4,0,0.8,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,18.2 (17:20),11.0 (07:40),14.6,30 (00:10),17 (00:10),3,2.2,0.6,0,0.2,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,18.9 (17:00),11.9 (08:00),15.4,26 (17:40),13 (12:10),2.8,0,2.8,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,20.0 (15:50),13.4 (09:00),16.7,28 (16:40),16 (16:40),1,0.4,0,0.6,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,23.7 (18:50),15.2 (08:40),19.5,51 (10:50),27 (11:20),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,21.7 (19:30),13.5 (07:10),17.6,31 (11:10),19 (16:10),4.6,3,1.6,0,0,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,23.0 (19:00),13.6 (07:40),18.3,34 (14:00),19 (00:30),2.4,1.2,1.2,0,0,41.058055555555555,-0.14166666666666666
La Molina,Girona,11.4 (17:30),5.7 (23:59),8.5,32 (15:00),16 (17:50),1.8,0,0.2,1.4,0.2,42.3325,1.9394444444444445
Talarn,Lleida,21.3 (15:20),10.8 (23:30),16,32 (15:50),21 (15:50),0.6,0,0,0.4,0.2,42.20527777777778,0.8652777777777777
Lleida,Lleida,24.9 (19:00),15.3 (06:20),20.1,32 (02:50),19 (02:50),0.2,0,0.2,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,14.5 (10:20),9.3 (23:59),11.9,31 (13:00),13 (13:00),13,0,0,12.2,0.8,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,22.9 (18:00),15.3 (06:30),19.1,50 (11:20),10 (11:20),15.2,0,14.9,0.3,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,28.6 (15:20),20.0 (12:00),24.3,56 (12:00),27 (12:40),3.3,0,3.2,0.1,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,20.9 (16:50),12.0 (12:00),16.4,76 (11:50),60 (12:00),16,0,16,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,27.7 (17:10),19.1 (06:40),23.4,36 (14:10),18 (14:10),9.2,0,0,9.2,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,28.3 (12:40),19.8 (13:20),24,57 (13:00),35 (12:50),8.4,0,0,8.4,0,39.71555555555556,3.4780555555555557
"Menorca, Aeropuerto",Illes Balears,27.7 (12:20),19.1 (03:00),23.4,42 (08:40),29 (15:50),0.3,0,0,0.3,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,27.8 (13:00),17.0 (04:20),22.4,52 (10:30),31 (10:00),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,26.9 (15:20),19.4 (02:50),23.1,59 (12:20),45 (13:50),0,0,0,0,0,28.951944444444443,-13.600277777777777
Tazacorte,Santa Cruz de Tenerife,27.7 (15:50),19.6 (06:30),23.7,14 (19:30),9 (17:40),0,0,0,0,0,28.59583333333333,-17.915277777777778
La Palma Aeropuerto,Santa Cruz de Tenerife,24.7 (12:30),19.8 (05:20),22.3,48 (17:10),41 (17:10),0,0,0,0,0,28.633055555555558,-17.755
Fuerteventura Aeropuerto,Las Palmas,24.5 (15:00),19.6 (03:50),22.1,54 (09:20),42 (18:40),0,0,0,0,0,28.44472222222222,-13.863055555555555
San Sebastián de la Gomera,Santa Cruz de Tenerife,24.8 (15:00),20.4 (04:00),22.6,56 (16:50),25 (11:10),0,0,0,0,0,28.08972222222222,-17.11138888888889
Izaña,Santa Cruz de Tenerife,19.3 (15:10),10.6 (03:10),14.9,33 (09:20),27 (09:20),0,0,0,0,0,28.30888888888889,-16.499444444444446
Güímar,Santa Cruz de Tenerife,25.1 (14:40),17.7 (01:50),21.4,56 (17:10),48 (12:40),0,0,0,0,0,28.31833333333333,-16.38222222222222
Tenerife Norte Aeropuerto,Santa Cruz de Tenerife,21.8 (15:10),14.7 (03:50),18.2,54 (18:50),40 (20:10),0.1,0,0,0,0.1,28.4775,-16.329444444444444
Sta.Cruz de Tenerife,Santa Cruz de Tenerife,25.2 (14:20),20.4 (06:00),22.8,40 (14:50),19 (16:10),0,0,0,0,0,28.46333333333333,-16.255277777777778
Puerto de la Cruz,Santa Cruz de Tenerife,24.5 (16:00),19.6 (04:40),22.1,36 (08:50),27 (12:40),0,0,0,0,0,28.418055555555558,-16.548055555555557
La Aldea de San Nicolás,Las Palmas,27.5 (15:00),20.4 (02:00),23.9,90 (17:30),41 (10:20),0,0,0,0,0,28.000833333333333,-15.81388888888889
Teguise,Las Palmas,24.9 (14:40),19.4 (03:00),22.1,50 (10:00),37 (10:00),0,0,0,0,0,29.231944444444444,-13.501944444444444
