Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,26.3 (12:20),17.4 (01:20),21.8,33 (13:40),24 (13:30),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,24.7 (10:10),19.1 (06:50),21.9,37 (01:50),27 (01:50),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,27.5 (14:10),13.7 (07:10),20.6,35 (17:20),19 (17:20),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,23.0 (09:20),18.3 (03:50),20.6,26 (01:00),23 (01:10),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,25.6 (16:40),15.8 (05:30),20.7,19 (14:10),7 (14:10),0,0,0,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,23.6 (11:10),14.3 (06:40),19,24 (15:40),14 (12:20),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,27.6 (13:10),14.5 (06:00),21.1,39 (15:00),27 (15:00),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,26.3 (15:30),12.9 (05:50),19.6,31 (15:30),15 (15:30),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,18.7 (18:10),13.9 (04:50),16.3,22 (09:30),17 (09:30),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,17.4 (15:30),9.4 (06:40),13.4,19 (17:50),10 (17:50),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,19.3 (18:10),13.5 (04:50),16.4,27 (11:50),19 (11:50),0.1,0.1,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,16.4 (17:40),11.4 (01:20),13.9,22 (12:40),10 (13:10),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,17.4 (13:50),11.7 (02:00),14.5,31 (13:00),26 (13:10),0,0,0,0,0,43.45388888888889,-2.7527777777777778
