Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,22.6 (12:20),10.7 (06:10),16.7,41 (14:40),30 (14:30),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,20.7 (15:40),15.8 (07:00),18.3,37 (19:20),28 (19:30),0.6,0.6,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,23.9 (17:40),11.9 (08:10),17.9,33 (16:30),18 (16:10),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,19.7 (19:10),14.2 (07:50),17,42 (18:30),26 (19:30),0.2,0.1,0.1,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,21.1 (17:00),12.4 (03:20),16.8,26 (19:30),12 (19:00),4.1,0,4.1,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,19.5 (17:30),9.7 (03:30),14.6,33 (18:20),19 (18:00),1.5,0,1.5,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,21.5 (14:20),11.2 (03:10),16.3,37 (14:50),25 (15:20),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,21.8 (16:30),12.2 (23:59),17,24 (14:50),13 (16:10),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,24.3 (17:50),8.2 (06:50),16.2,24 (15:40),19 (15:20),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,24.1 (16:30),3.8 (06:40),14,28 (16:10),15 (14:20),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,21.6 (18:50),7.8 (06:50),14.7,23 (13:10),17 (13:30),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,25.1 (15:00),4.8 (07:20),15,28 (15:40),15 (15:40),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.6 (16:30),11.0 (05:50),15.3,37 (18:50),28 (19:50),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,19.1 (11:30),9.5 (05:00),14.3,22 (07:30),12 (05:50),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,26.0 (16:40),5.8 (06:40),15.9,21 (13:50),10 (13:50),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,24.6 (14:50),7.3 (06:00),16,30 (14:40),21 (18:30),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,19.4 (16:50),9.9 (05:00),14.6,24 (17:50),15 (17:20),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,23.6 (15:10),7.5 (07:10),15.6,33 (15:40),21 (15:40),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,19.4 (15:20),9.8 (05:30),14.6,24 (17:20),18 (14:50),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,19.9 (18:20),8.6 (05:40),14.3,22 (12:10),17 (12:10),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,20.3 (19:40),9.7 (05:00),15,23 (17:50),18 (17:50),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,21.6 (13:40),7.2 (06:50),14.4,31 (16:00),16 (13:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,19.4 (16:20),9.7 (05:50),14.5,30 (07:40),20 (07:40),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,23.6 (14:50),9.1 (06:20),16.4,33 (15:20),17 (15:20),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,22.8 (12:20),8.6 (04:30),15.7,27 (22:20),13 (05:50),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,19.1 (12:30),11.2 (07:30),15.2,69 (15:20),61 (15:20),7.4,0,0,0,7.4,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,21.8 (12:40),10.9 (07:20),16.3,51 (15:50),33 (15:50),5.8,0,0,0,5.8,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,18.2 (13:50),9.7 (03:40),14,33 (14:20),26 (15:00),3.1,0,0,0,3.1,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,22.0 (16:00),6.3 (07:10),14.2,33 (16:40),18 (20:20),0,0,0,0,0,42.88805555555555,-8.410555555555556
Santiago de Compostela,A Coruña,23.0 (15:40),7.9 (06:50),15.5,31 (15:30),9 (16:40),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,22.4 (15:40),9.3 (07:30),15.8,30 (16:40),16 (17:20),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,22.5 (14:30),10.3 (07:30),16.4,33 (16:40),22 (16:50),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,24.9 (17:10),4.4 (07:10),14.6,26 (14:20),15 (17:50),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,19.0 (15:40),5.6 (06:40),12.3,40 (18:50),22 (18:40),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,27.8 (17:10),8.0 (07:20),17.9,28 (18:50),15 (19:10),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,24.8 (17:50),5.5 (07:40),15.1,31 (15:50),13 (15:50),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,29.1 (17:20),7.5 (07:30),18.3,27 (17:40),13 (18:10),0,0,0,0,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,27.1 (16:50),7.4 (07:20),17.3,26 (17:30),13 (19:20),0,0,0,0,0,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,24.2 (16:40),1.7 (07:10),13,24 (16:50),17 (19:20),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,24.8 (18:10),4.9 (06:20),14.8,27 (17:10),14 (17:10),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,27.6 (17:50),4.0 (07:10),15.8,24 (19:10),9 (17:40),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,19.3 (16:30),6.1 (01:00),12.7,34 (16:00),21 (23:10),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,24.3 (16:00),3.4 (04:40),13.8,48 (19:20),23 (18:30),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,24.0 (18:10),2.2 (07:00),13.1,59 (09:40),14 (14:40),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,24.4 (18:40),1.8 (06:40),13.1,30 (16:20),18 (15:50),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,26.6 (17:50),3.6 (06:50),15.1,24 (14:00),10 (16:40),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,25.3 (18:20),3.6 (06:50),14.4,29 (19:20),20 (23:10),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,28.3 (18:10),6.9 (07:10),17.6,25 (15:20),11 (15:20),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,26.4 (18:00),7.2 (05:40),16.8,24 (16:30),13 (16:30),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,19.5 (17:40),8.2 (02:20),13.8,24 (15:40),15 (20:50),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,25.5 (19:20),8.2 (06:40),16.8,19 (01:30),13 (00:30),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,17.9 (16:40),7.8 (03:10),12.8,34 (19:10),22 (19:00),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,28.8 (18:00),7.3 (06:40),18,26 (18:30),12 (18:50),0,0,0,0,0,41.51555555555556,-5.735277777777778
"León, Virgen del Camino",León,25.7 (19:00),6.1 (07:00),15.9,35 (18:00),24 (20:30),0,0,0,0,0,42.58833333333334,-5.651111111111112
Benavente,Zamora,28.2 (18:10),7.5 (07:00),17.9,33 (19:10),16 (19:10),0,0,0,0,0,42.01083333333333,-5.666666666666667
