Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,21.6 (15:20),8.9 (03:20),15.3,54 (05:00),37 (05:00),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,16.6 (15:30),10.6 (07:40),13.6,30 (00:30),22 (00:30),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,20.1 (16:10),5.0 (08:00),12.6,39 (17:50),20 (16:50),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,15.3 (16:40),10.8 (06:50),13.1,26 (01:10),20 (15:30),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,16.8 (16:10),8.9 (06:00),12.8,22 (15:30),9 (15:20),0.1,0,0,0,0.1,41.587500000000006,2.54
Santa Susanna,Barcelona,15.4 (15:10),5.6 (05:20),10.5,31 (15:00),17 (18:00),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,17.3 (16:40),5.6 (05:20),11.4,35 (16:40),26 (16:30),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,16.4 (13:20),5.6 (05:50),11,27 (16:30),13 (14:20),0.4,0,0,0,0.4,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,12.9 (13:10),7.5 (23:20),10.2,30 (09:50),18 (13:50),0.3,0,0.3,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,7.6 (00:50),3.3 (23:30),5.4,26 (13:00),14 (13:00),1.2,0,1.1,0.1,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,12.9 (01:10),8.8 (22:20),10.8,44 (14:50),31 (20:00),0.8,0,0.8,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,10.1 (13:10),6.4 (22:50),8.3,27 (17:00),14 (16:00),1.6,0,1.5,0.1,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,11.6 (12:20),7.6 (21:40),9.6,46 (04:30),37 (07:40),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,14.7 (00:50),8.5 (23:40),11.6,32 (10:50),19 (11:00),0.5,0,0.4,0.1,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,10.3 (13:40),6.3 (23:20),8.3,24 (15:10),11 (00:50),0.9,0,0.8,0.1,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,11.7 (01:10),7.8 (22:40),9.8,35 (11:30),22 (11:30),1.1,0,1,0.1,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,11.8 (00:10),8.3 (23:59),10.1,38 (11:10),24 (10:10),0.8,0,0.8,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,13.0 (15:50),9.1 (23:20),11.1,37 (18:20),26 (21:50),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,12.1 (15:50),8.5 (23:10),10.3,43 (10:00),31 (09:50),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,12.0 (00:10),8.9 (23:40),10.4,37 (22:20),24 (22:20),2.2,0,1.2,1,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,12.5 (00:00),8.4 (23:59),10.4,35 (22:50),25 (22:40),2.8,0,0.4,1.4,1,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,13.6 (15:10),8.9 (23:20),11.3,33 (22:40),17 (22:00),0.6,0,0.6,0,0,43.52305555555555,-5.621111111111111
