Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Ávila,Ávila,13.1 (17:00),-0.9 (06:30),6.1,31 (15:20),17 (16:20),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,8.2 (13:50),-1.1 (05:10),3.5,35 (15:50),19 (20:30),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,14.1 (16:20),-0.2 (07:50),7,30 (15:40),16 (17:50),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,8.0 (12:50),-1.0 (00:20),3.5,53 (23:50),40 (22:10),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,16.5 (16:50),0.2 (07:20),8.4,23 (13:10),12 (12:50),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,8.8 (16:40),-1.5 (03:10),3.7,28 (14:50),17 (00:10),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,17.0 (18:00),-0.4 (06:00),8.3,30 (18:20),17 (18:30),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,18.4 (16:20),-4.1 (07:10),7.1,21 (15:00),12 (17:20),0.1,0,0.1,0,0,42.3775,-6.196666666666667
Benavente,Zamora,16.4 (17:10),-0.2 (07:50),8.1,25 (22:20),11 (22:20),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,17.1 (16:10),-2.8 (07:50),7.2,63 (18:40),12 (17:00),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,15.4 (17:20),0.2 (07:40),7.8,33 (15:40),23 (10:20),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,16.7 (17:50),2.0 (07:40),9.4,27 (16:40),13 (10:20),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,16.9 (15:20),1.7 (06:30),9.3,33 (10:50),23 (11:10),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,16.5 (16:30),4.1 (05:30),10.3,38 (14:30),27 (11:30),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,15.6 (14:30),-5.0 (07:10),5.3,33 (16:50),15 (17:10),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,19.9 (17:10),2.5 (08:10),11.2,34 (16:30),19 (18:40),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,20.6 (17:00),-0.3 (07:30),10.2,27 (17:30),12 (17:50),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,16.8 (14:20),-0.5 (07:50),8.1,36 (15:30),18 (15:10),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,19.3 (16:50),0.8 (07:30),10,33 (22:30),22 (22:10),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,15.2 (17:00),-3.8 (06:50),5.7,32 (14:50),15 (23:59),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,19.6 (16:10),3.6 (07:10),11.6,35 (13:40),22 (18:10),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,16.5 (17:00),1.6 (06:40),9.1,31 (23:40),15 (22:40),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,19.7 (17:20),3.2 (07:50),11.5,27 (17:20),14 (18:10),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,10.6 (16:30),-0.9 (06:40),4.9,36 (15:10),24 (15:30),0,0,0,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,17.8 (16:40),0.4 (07:30),9.1,34 (20:00),14 (18:20),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,19.5 (17:00),3.5 (08:10),11.5,24 (10:50),14 (10:50),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,19.4 (17:20),4.9 (07:50),12.1,27 (12:10),15 (11:50),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,18.2 (16:50),6.3 (07:10),12.3,23 (16:00),15 (17:30),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,18.7 (16:50),4.8 (07:40),11.8,23 (14:30),13 (16:00),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,21.7 (17:40),7.8 (08:40),14.8,23 (19:10),8 (18:50),0,0,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,21.4 (17:30),5.7 (07:10),13.5,30 (20:40),17 (20:40),0,0,0,0,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,18.3 (16:10),3.9 (07:20),11.1,27 (23:50),14 (10:20),0,0,0,0,0,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,18.7 (16:20),2.5 (07:50),10.6,26 (17:50),14 (18:10),0,0,0,0,0,39.597500000000004,-3.0469444444444442
San Clemente,Cuenca,18.8 (17:10),0.4 (07:10),9.6,42 (21:00),24 (21:00),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,19.0 (16:50),-0.9 (07:40),9.1,24 (17:40),14 (17:40),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,18.6 (15:10),3.1 (07:40),10.9,22 (14:30),12 (11:30),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,17.9 (16:20),2.6 (08:00),10.2,25 (18:10),12 (17:20),0,0,0,0,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,18.2 (16:10),2.5 (07:20),10.4,22 (16:40),15 (18:40),0,0,0,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,21.0 (15:50),1.9 (07:10),11.4,20 (14:20),13 (14:20),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,21.4 (17:20),3.7 (08:00),12.5,21 (18:00),14 (18:20),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,19.4 (16:00),3.6 (05:00),11.5,25 (12:50),12 (16:10),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,21.5 (16:20),6.2 (07:10),13.8,21 (11:50),12 (11:40),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,18.3 (15:20),5.7 (07:50),12,26 (16:50),17 (17:40),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,22.5 (15:40),6.2 (00:00),14.3,27 (11:30),18 (11:00),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,22.0 (16:10),4.3 (07:40),13.2,37 (12:20),23 (12:10),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,20.1 (16:30),5.6 (06:30),12.9,37 (13:30),27 (14:00),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,23.2 (14:10),9.2 (07:40),16.2,22 (10:30),13 (10:30),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,20.9 (15:20),11.2 (06:10),16,35 (22:30),21 (00:10),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,24.2 (16:20),9.4 (06:50),16.8,32 (11:00),20 (11:00),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,17.8 (13:00),13.9 (03:00),15.8,35 (13:50),21 (13:40),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,21.7 (17:00),0.8 (06:20),11.3,24 (20:20),14 (18:40),0,0,0,0,0,37.505833333333335,-2.735
Santa Elena,Jaén,18.6 (17:00),5.8 (06:10),12.2,34 (20:10),18 (02:50),0,0,0,0,0,38.34444444444445,-3.5352777777777775
Jaén,Jaén,19.7 (15:40),6.8 (08:00),13.3,19 (01:40),10 (01:00),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Andújar,Jaén,23.3 (16:00),1.9 (07:30),12.6,19 (16:20),11 (11:10),0,0,0,0,0,38.02305555555555,-4.063888888888889
Villanueva de Córdoba,Córdoba,18.9 (16:20),6.2 (07:40),12.5,25 (10:20),13 (10:20),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,24.4 (16:40),6.4 (05:50),15.4,26 (11:50),19 (12:00),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,20.9 (15:00),10.3 (07:00),15.6,21 (03:20),15 (03:30),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,20.7 (16:50),3.4 (07:30),12.1,21 (19:20),16 (19:10),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,21.3 (16:40),1.5 (07:50),11.4,22 (18:10),15 (18:10),0,0,0,0,0,37.189722222222215,-3.7894444444444444
La Roda de Andalucía,Sevilla,22.2 (15:00),4.5 (07:00),13.4,29 (13:20),14 (13:00),0,0,0,0,0,37.19444444444444,-4.77
Cazalla de la Sierra,Sevilla,20.7 (15:30),6.0 (03:50),13.4,20 (10:40),13 (10:50),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,23.3 (16:10),8.8 (05:20),16,35 (10:40),24 (10:50),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,24.7 (15:20),7.1 (07:50),15.9,25 (17:10),14 (17:40),0,0,0,0,0,37.16444444444444,-5.6113888888888885
"Moguer, El Arenosillo",Huelva,22.7 (13:00),9.7 (07:40),16.2,30 (10:20),18 (09:10),0,0,0,0,0,37.09805555555556,-6.7380555555555555
Grazalema,Cádiz,18.4 (16:40),5.7 (01:50),12,25 (09:50),10 (11:00),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,23.6 (17:20),3.5 (07:10),13.6,30 (12:40),20 (12:30),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,22.9 (15:10),11.6 (05:20),17.3,49 (14:20),24 (13:30),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,22.0 (15:20),11.9 (07:30),16.9,45 (14:20),33 (14:20),0,0,0,0,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,19.8 (15:00),11.2 (06:20),15.5,51 (15:30),19 (13:20),0,0,0,0,0,36.245555555555555,-5.965
Melilla,Melilla,18.0 (13:10),12.1 (03:00),15.1,25 (17:10),17 (15:30),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,16.8 (14:30),13.7 (05:10),15.2,61 (12:40),41 (11:50),0,0,0,0,0,36.013888888888886,-5.598888888888888
Antequera,Málaga,19.4 (15:00),3.7 (07:40),11.5,35 (13:00),18 (12:50),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,19.5 (14:00),7.0 (07:50),13.3,28 (05:20),22 (06:30),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,21.9 (14:10),8.1 (08:00),15,27 (11:50),18 (11:30),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,20.1 (10:00),11.9 (06:10),16,24 (02:10),16 (11:50),0,0,0,0,0,36.71666666666667,-4.419722222222222
Adra,Almería,19.6 (11:00),14.3 (04:50),17,30 (14:50),17 (14:50),0.1,0,0,0.1,0,36.74722222222222,-3.0205555555555557
Abla,Almería,18.5 (14:30),5.6 (06:30),12,28 (15:50),13 (13:20),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,21.9 (13:40),11.1 (06:30),16.5,42 (14:20),28 (14:20),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,19.1 (14:20),5.8 (07:20),12.5,27 (16:00),17 (16:40),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,19.0 (12:50),10.5 (05:10),14.8,27 (14:40),18 (14:30),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,18.3 (14:30),6.9 (03:30),12.6,25 (16:40),14 (15:40),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,18.9 (15:20),8.9 (06:40),13.9,24 (11:10),19 (12:20),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,18.7 (17:50),4.9 (07:30),11.8,23 (00:10),15 (06:20),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,19.0 (15:50),3.6 (07:00),11.3,22 (00:30),13 (00:30),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,21.3 (16:40),3.8 (07:20),12.5,30 (19:20),18 (18:50),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,21.5 (16:20),8.1 (07:10),14.8,26 (17:20),14 (18:00),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,19.9 (15:10),5.5 (07:20),12.7,20 (03:30),10 (17:20),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,19.7 (16:00),1.7 (07:10),10.7,24 (13:10),15 (18:50),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,18.2 (16:00),7.9 (06:20),13.1,30 (14:50),17 (11:50),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,18.5 (13:40),7.4 (07:40),13,22 (11:40),13 (11:40),0,0,0,0,0,38.3725,-0.49416666666666664
Cuenca,Cuenca,19.4 (16:20),-0.4 (08:00),9.5,34 (18:50),17 (15:10),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,18.7 (16:40),-0.9 (07:20),8.9,19 (18:10),13 (18:20),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,15.4 (15:00),0.2 (07:30),7.8,24 (15:20),14 (23:59),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,18.4 (16:40),2.1 (07:30),10.2,19 (23:40),5 (14:00),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Xàtiva,València/Valencia,21.5 (16:20),6.4 (07:20),14,20 (19:00),12 (04:30),0,0,0,0,0,39.001666666666665,-0.5236111111111111
Utiel,València/Valencia,20.4 (16:30),2.1 (07:10),11.2,40 (23:50),29 (23:50),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,16.9 (12:00),5.0 (06:40),10.9,43 (19:10),19 (15:20),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,15.8 (16:10),-1.1 (07:20),7.4,35 (16:40),17 (14:40),0,0,0,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,17.8 (13:10),5.9 (07:40),11.8,33 (14:30),23 (14:20),0,0,0,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,17.5 (12:40),8.9 (07:20),13.2,31 (13:40),16 (13:40),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,17.8 (12:30),7.1 (06:40),12.4,27 (14:30),15 (14:40),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,10.4 (15:20),-1.5 (07:50),4.4,38 (20:50),21 (14:10),0,0,0,0,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,13.4 (16:10),-0.7 (07:40),6.3,33 (18:00),19 (18:50),0,0,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,10.4 (15:40),2.2 (06:10),6.3,24 (16:10),18 (19:00),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Logroño Aeropuerto,La Rioja,13.3 (15:40),7.2 (08:00),10.3,30 (13:40),18 (17:50),0,0,0,0,0,42.452222222222225,-2.331111111111111
Jaca,Huesca,13.6 (14:20),-1.1 (07:30),6.3,64 (17:50),26 (15:40),0,0,0,0,0,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,11.5 (11:30),-0.5 (06:30),5.5,60 (13:10),36 (13:10),0,0,0,0,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,11.4 (15:10),4.0 (05:00),7.7,48 (17:40),36 (16:00),0,0,0,0,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,13.8 (15:30),-3.4 (07:40),5.2,36 (16:40),18 (16:40),0,0,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,14.9 (15:30),-2.8 (07:00),6,29 (19:20),15 (18:30),0,0,0,0,0,41.114444444444445,-1.41
Calatayud,Zaragoza,16.2 (15:20),-1.0 (07:30),7.6,42 (18:00),28 (18:00),0,0,0,0,0,41.33111111111111,-1.6452777777777778
"Zaragoza, Valdespartera",Zaragoza,15.3 (16:40),6.9 (07:50),11.1,69 (14:50),40 (18:00),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,15.0 (15:50),4.4 (07:00),9.7,46 (22:10),28 (16:40),0,0,0,0,0,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,16.2 (15:50),5.3 (06:40),10.8,46 (18:30),23 (17:00),0,0,0,0,0,41.058055555555555,-0.14166666666666666
La Molina,Girona,10.5 (15:40),-3.9 (02:50),3.3,38 (22:00),16 (16:00),0,0,0,0,0,42.3325,1.9394444444444445
Talarn,Lleida,17.0 (14:20),0.5 (05:50),8.8,48 (15:30),33 (15:30),0,0,0,0,0,42.20527777777778,0.8652777777777777
Lleida,Lleida,19.0 (16:40),1.6 (07:20),10.3,39 (19:20),22 (19:30),0,0,0,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,14.9 (14:20),-1.9 (07:40),6.5,53 (20:20),21 (23:59),0,0,0,0,0,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,14.4 (13:30),2.1 (23:59),8.2,23 (02:20),8 (02:20),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,18.3 (14:50),9.6 (06:50),13.9,31 (16:50),11 (13:10),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,9.1 (13:40),3.9 (05:40),6.5,50 (15:20),31 (14:40),0,0,0,0,0,39.735,2.7130555555555556
Capdepera,Illes Balears,17.8 (11:20),10.3 (06:40),14,38 (00:20),30 (00:20),2.6,2.6,0,0,0,39.71555555555556,3.4780555555555557
Sa Pobla,Illes Balears,18.9 (15:40),6.2 (06:50),12.5,32 (12:30),16 (12:30),0.2,0.2,0,0,0,39.74916666666667,3.0166666666666666
"Menorca, Aeropuerto",Illes Balears,15.6 (15:00),7.7 (21:10),11.7,46 (01:50),35 (01:50),0,0,0,0,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,17.1 (14:30),8.3 (06:10),12.7,24 (09:10),17 (09:20),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,24.7 (15:20),12.8 (05:40),18.8,37 (15:20),29 (18:30),0,0,0,0,0,28.951944444444443,-13.600277777777777
Tazacorte,Santa Cruz de Tenerife,21.6 (14:50),15.9 (08:00),18.8,14 (00:30),10 (07:20),0,0,0,0,0,28.59583333333333,-17.915277777777778
La Palma Aeropuerto,Santa Cruz de Tenerife,20.9 (11:30),17.8 (06:40),19.3,41 (20:40),31 (11:40),0,0,0,0,0,28.633055555555558,-17.755
Pájara,Las Palmas,23.7 (16:00),16.2 (01:00),20,32 (15:30),15 (23:00),0,0,0,0,0,28.049166666666668,-14.358055555555556
