Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,23.9 (15:00),11.6 (06:30),17.8,54 (15:20),36 (12:00),2.4,0,0,0,2.4,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,21.3 (16:00),14.3 (06:40),17.8,61 (17:00),46 (17:00),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,22.1 (16:00),10.0 (07:50),16.1,44 (17:30),23 (17:30),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,21.2 (17:00),14.1 (06:50),17.7,55 (17:30),36 (16:20),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,21.1 (15:30),12.0 (02:30),16.6,33 (19:30),14 (19:20),0,0,0,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,18.5 (14:20),9.1 (03:20),13.8,42 (18:20),22 (18:20),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,20.3 (17:40),7.4 (04:10),13.8,41 (14:20),31 (17:20),0.1,0,0.1,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,20.3 (15:30),9.7 (05:30),15,33 (15:20),18 (14:30),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,19.8 (15:20),11.2 (04:30),15.5,33 (00:10),24 (00:10),7,0,0,1.3,5.7,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,14.9 (14:30),4.0 (05:30),9.4,38 (23:00),22 (20:10),5.8,0,0.1,1.4,4.3,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,21.0 (14:40),10.0 (05:30),15.5,51 (22:20),40 (22:20),8.6,0,0,2.6,6,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,18.3 (14:10),7.1 (05:20),12.7,35 (15:10),14 (12:40),8.8,0,0,2,6.8,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.0 (13:50),10.7 (05:20),14.8,64 (23:20),52 (23:20),5.2,0,0,3.2,2,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,18.5 (12:30),10.6 (03:50),14.6,37 (21:30),20 (19:40),7.9,0.1,0.1,4.5,3.2,43.375,-3.0216666666666665
Güeñes,Bizkaia,17.0 (13:40),6.3 (05:00),11.7,44 (13:20),26 (13:10),3.7,0,0,1.5,2.2,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,18.9 (13:50),8.5 (04:30),13.7,46 (20:00),30 (20:00),7.1,0,0,3.6,3.5,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,16.8 (12:30),10.5 (03:50),13.6,47 (19:20),30 (21:10),7.7,0.4,0,4.8,2.5,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,18.9 (11:40),10.0 (03:50),14.4,39 (20:00),21 (19:20),7.4,0,0,5.3,2.1,43.42388888888889,-3.8255555555555554
