Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,18.0 (16:00),6.9 (08:20),12.5,30 (14:00),21 (14:40),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,17.7 (13:30),9.1 (08:40),13.4,30 (09:40),22 (09:40),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,14.0 (15:30),3.1 (09:00),8.5,20 (16:30),12 (16:30),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,17.3 (13:20),10.2 (08:40),13.7,26 (19:50),18 (15:20),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,17.5 (13:10),8.1 (03:20),12.8,13 (02:40),6 (02:40),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,17.7 (15:10),3.0 (08:40),10.4,15 (16:00),12 (16:30),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,17.6 (13:30),4.3 (02:40),11,13 (14:10),9 (14:20),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,17.3 (13:50),9.4 (02:20),13.3,26 (23:20),17 (19:30),0.3,0,0,0,0.3,43.356944444444444,-1.7922222222222222
Zumaia,Gipuzkoa,17.8 (12:30),10.5 (07:00),14.1,54 (23:10),32 (23:10),1.6,0,0,0,1.6,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,15.4 (23:50),6.4 (08:50),10.9,59 (23:30),23 (22:10),1.1,0,0,0,1.1,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,16.8 (23:50),12.1 (00:10),14.4,61 (22:10),41 (22:20),4.2,0,0,0,4.2,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,14.6 (15:40),6.0 (08:40),10.3,40 (17:40),15 (17:40),3.8,0,0,0,3.8,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,16.9 (16:20),7.5 (07:30),12.2,39 (16:20),20 (16:20),4.1,0,0,0,4.1,43.29805555555556,-2.906388888888889
