Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Estaca de Bares,A Coruña,16.7 (17:20),10.6 (07:30),13.7,62 (05:40),48 (13:30),1.6,0.2,1.4,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,16.6 (16:20),12.1 (08:40),14.4,41 (07:40),22 (13:40),0.4,0,0.4,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,14.6 (14:10),12.3 (05:20),13.5,66 (05:50),48 (06:10),2.8,1.1,1.3,0.1,0.3,43.160555555555554,-9.210833333333333
Fisterra,A Coruña,12.5 (14:40),11.2 (00:20),11.8,69 (07:10),54 (07:10),4.8,1.2,1.4,1,1.2,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,12.8 (13:40),9.5 (07:10),11.2,37 (12:20),22 (15:20),2.3,0,1.1,0.2,1,42.88805555555555,-8.410555555555556
Santiago de Compostela,A Coruña,13.0 (14:50),10.3 (06:00),11.7,28 (12:50),8 (12:50),6.3,0.1,3.4,1.4,1.4,42.876111111111115,-8.555833333333334
Hellín,Albacete,17.4 (15:50),7.8 (04:50),12.6,36 (17:00),22 (16:50),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Albacete Base Aérea,Albacete,16.1 (16:20),1.1 (08:20),8.6,41 (16:00),27 (16:00),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,12.3 (16:00),2.4 (06:40),7.4,45 (15:20),30 (11:30),0,0,0,0,0,38.93583333333333,-1.66
Albacete,Albacete,16.4 (16:20),3.5 (08:10),9.9,28 (12:30),10 (00:20),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,22.9 (15:10),11.3 (23:10),17.1,48 (00:30),35 (00:40),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,23.5 (13:40),11.0 (23:59),17.3,44 (02:10),21 (08:40),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,22.5 (13:20),10.8 (23:59),16.7,51 (03:30),30 (03:30),0,0,0,0,0,38.78361111111111,0.16777777777777778
Roquetas de Mar,Almería,20.4 (13:50),7.9 (08:40),14.1,18 (07:00),13 (07:00),0,0,0,0,0,36.68694444444444,-2.7016666666666667
Abla,Almería,21.4 (13:00),6.4 (05:10),13.9,29 (05:10),13 (00:20),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,20.8 (14:30),10.9 (03:20),15.8,32 (23:59),22 (23:59),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,24.2 (13:40),8.0 (08:00),16.1,25 (00:40),15 (15:00),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Vitoria Gasteiz Aeropuerto,Araba/Álava,13.4 (16:10),0.8 (05:10),7.1,15 (13:30),12 (14:20),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Llanes,Asturias,17.0 (14:10),8.4 (04:10),12.7,18 (16:50),13 (16:50),0.6,0,0.6,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,17.6 (17:20),5.5 (07:00),11.6,16 (17:50),9 (17:50),2.8,0,2.8,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,16.9 (14:30),7.7 (05:20),12.3,35 (07:50),24 (07:50),4,0,4,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,15.9 (14:50),6.2 (06:40),11,17 (11:00),11 (11:30),3,0,3,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,19.0 (14:20),9.7 (02:40),14.3,35 (14:00),16 (12:00),1.3,0,1.3,0,0,43.52472222222222,-7.0313888888888885
Puerto de Leitariegos,Asturias,7.7 (15:10),0.4 (03:50),4,65 (08:50),23 (09:10),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ávila,Ávila,12.4 (17:00),-0.9 (07:50),5.7,35 (14:30),19 (14:50),0,0,0,0,0,40.659166666666664,-4.680000000000001
Herrera del Duque,Badajoz,17.4 (16:50),3.5 (07:20),10.4,20 (15:20),11 (15:50),0.2,0,0.2,0,0,39.169444444444444,-5.062222222222222
Don Benito,Badajoz,18.1 (17:20),7.1 (07:00),12.6,14 (15:00),9 (07:20),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,16.2 (15:50),5.9 (07:10),11.1,18 (00:30),11 (00:30),0.2,0,0.2,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,18.0 (16:30),4.7 (06:30),11.3,11 (13:40),6 (23:30),0,0,0,0,0,38.91583333333333,-6.385555555555556
