Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Estaca de Bares,A Coruña,15.9 (13:40),10.1 (00:00),13,53 (23:59),46 (16:10),1.2,0,0.2,0.2,0.8,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,17.2 (15:00),12.3 (00:00),14.8,26 (22:30),15 (22:30),1.4,0.2,0,0.2,1,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,14.4 (13:10),13.0 (22:10),13.7,38 (11:10),30 (11:20),2.4,0.5,0,1.3,0.6,43.160555555555554,-9.210833333333333
Fisterra,A Coruña,13.7 (12:20),12.0 (23:00),12.8,33 (05:50),26 (10:20),5.8,1.2,1,2.8,0.8,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,14.1 (14:40),12.0 (00:00),13.1,26 (08:40),16 (10:30),0.9,0.9,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,14.5 (13:10),12.4 (00:00),13.4,17 (23:59),7 (12:20),5.1,2.1,1.7,1.1,0.2,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,13.9 (14:10),12.2 (00:00),13,22 (11:40),8 (12:30),1.8,1.1,0.4,0,0.3,42.876111111111115,-8.555833333333334
Hellín,Albacete,17.3 (13:30),10.7 (21:20),14,40 (00:30),21 (00:20),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Albacete Base Aérea,Albacete,14.5 (17:40),9.6 (23:20),12.1,34 (00:30),26 (14:00),0,0,0,0,0,38.95416666666667,-1.856388888888889
Chinchilla,Albacete,10.5 (18:10),8.1 (08:10),9.3,48 (00:10),25 (00:10),2.4,0,1.7,0.7,0,38.93583333333333,-1.66
Albacete,Albacete,14.6 (17:20),10.8 (08:00),12.7,26 (03:50),9 (02:30),0.1,0,0,0.1,0,39.00555555555555,-1.8622222222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,19.2 (01:10),12.3 (21:30),15.8,37 (02:40),27 (02:40),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,18.6 (00:20),13.0 (08:40),15.8,30 (02:00),15 (02:10),0,0,0,0,0,38.3725,-0.49416666666666664
Jávea/ Xàbia,Alacant/Alicante,18.5 (15:10),8.3 (08:30),13.4,28 (14:40),16 (14:40),0,0,0,0,0,38.78361111111111,0.16777777777777778
Abla,Almería,21.0 (13:40),11.7 (08:00),16.3,27 (00:10),14 (00:10),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,23.5 (14:00),12.2 (08:20),17.8,33 (03:10),22 (11:20),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,18.9 (14:50),11.8 (23:20),15.3,38 (00:30),22 (00:20),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Llanes,Asturias,15.2 (16:30),6.2 (05:10),10.7,13 (04:50),11 (05:00),3.6,0,0,0,3.6,43.42027777777778,-4.748055555555555
Asturias Aeropuerto,Asturias,16.9 (12:30),7.3 (02:00),12.1,33 (03:50),21 (04:00),0.7,0,0,0,0.7,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,16.1 (16:00),6.7 (03:50),11.4,15 (10:30),10 (10:40),1.6,0,0,0,1.6,43.35333333333333,-5.874166666666667
Castropol,Asturias,19.7 (14:30),9.5 (01:10),14.6,32 (11:30),14 (11:30),0.1,0,0,0,0.1,43.52472222222222,-7.0313888888888885
Puerto de Leitariegos,Asturias,10.0 (13:20),3.8 (00:20),6.9,29 (08:00),14 (08:50),1,0,0,0,1,42.994166666666665,-6.4141666666666675
Ávila,Ávila,14.1 (14:50),8.7 (00:40),11.4,31 (14:10),17 (15:30),1,0.4,0.4,0,0.2,40.659166666666664,-4.680000000000001
Herrera del Duque,Badajoz,14.9 (13:10),12.1 (06:20),13.5,32 (04:00),18 (04:00),0.8,0,0.2,0,0.6,39.169444444444444,-5.062222222222222
Don Benito,Badajoz,17.5 (15:30),12.8 (08:30),15.2,25 (00:20),12 (01:30),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,14.1 (17:00),10.7 (01:50),12.4,40 (00:20),26 (00:30),1.4,0,0.8,0.4,0.2,38.23166666666667,-6.016944444444444
Mérida,Badajoz,17.5 (14:10),12.4 (07:20),14.9,23 (02:30),16 (02:30),0.2,0,0,0,0.2,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,18.0 (13:30),13.4 (04:00),15.7,24 (00:50),12 (01:50),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,15.8 (16:20),12.5 (02:10),14.2,26 (23:00),19 (01:50),2.6,0.2,1.2,0.4,0.8,38.29861111111111,-6.765
Barcelona Aeropuerto,Barcelona,13.3 (16:10),8.0 (08:40),10.7,28 (18:00),20 (16:10),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,13.5 (16:20),2.4 (23:59),8,26 (17:40),13 (17:40),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,13.0 (15:40),8.4 (06:10),10.7,36 (02:10),21 (16:30),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,13.7 (13:50),6.2 (23:50),9.9,22 (14:10),10 (14:10),0,0,0,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,11.5 (14:20),3.9 (22:40),7.7,44 (00:40),16 (16:30),0,0,0,0,0,41.65083333333333,2.6969444444444446
Machichaco,Bizkaia,20.0 (15:10),7.4 (08:00),13.7,36 (17:40),19 (23:59),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,18.0 (15:10),6.5 (08:10),12.3,22 (10:40),13 (10:00),1.2,0.2,0,0,1,43.375,-3.0216666666666665
Bilbao Aeropuerto,Bizkaia,16.1 (16:40),4.3 (09:00),10.2,26 (17:20),15 (17:30),0.6,0,0,0,0.6,43.29805555555556,-2.906388888888889
Aranda de Duero,Burgos,11.4 (16:30),0.6 (02:20),6,16 (21:30),8 (21:30),0.2,0,0,0.2,0,41.66583333333333,-3.742777777777778
Palacios de la Sierra,Burgos,8.1 (17:20),-2.2 (05:50),3,20 (00:30),12 (01:40),2.2,0,0,1,1.2,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,10.1 (22:10),-1.2 (00:20),4.5,27 (20:10),18 (14:10),0.2,0,0,0,0.2,42.356944444444444,-3.620277777777778
Medina de Pomar,Burgos,13.3 (16:50),1.7 (09:10),7.5,14 (08:20),6 (16:00),1.2,0,0.2,0,1,42.919999999999995,-3.4827777777777778
Navalmoral de la Mata,Cáceres,16.7 (14:20),13.1 (09:00),14.9,51 (01:40),31 (02:20),0.4,0,0,0,0.4,39.94583333333333,-5.5825
Cáceres,Cáceres,16.1 (17:20),12.6 (03:10),14.4,38 (00:10),23 (00:10),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,14.6 (13:40),11.9 (01:50),13.3,21 (01:20),8 (00:30),2.3,0,0.7,0.7,0.9,40.043055555555554,-6.085833333333333
Coria,Cáceres,15.4 (16:50),12.8 (00:00),14.1,23 (01:50),15 (03:40),0.4,0,0.2,0.2,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,17.3 (16:10),12.2 (00:50),14.7,39 (01:30),21 (01:30),0.2,0,0,0.2,0,39.414722222222224,-7.231111111111111
Grazalema,Cádiz,13.9 (14:10),9.1 (04:10),11.5,26 (02:40),12 (11:10),6.7,3.3,1.1,1.2,1.1,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,17.5 (15:40),13.5 (01:50),15.5,24 (14:30),15 (16:00),1.3,0,0.9,0.4,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,17.1 (14:40),15.1 (01:40),16.1,24 (12:10),15 (05:20),0.2,0,0.2,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,17.8 (14:00),15.6 (01:10),16.7,22 (04:40),14 (04:00),0.5,0,0.4,0.1,0,36.499722222222225,-6.257777777777778
Vejer de la Frontera,Cádiz,15.5 (14:20),13.4 (04:20),14.4,29 (01:10),18 (10:20),1.6,0,0,1.1,0.5,36.245555555555555,-5.965
Santander Aeropuerto,Cantabria,16.9 (16:40),1.7 (07:10),9.3,18 (22:50),13 (23:20),3.4,0,0,0,3.4,43.42388888888889,-3.8255555555555554
San Vicente de la Barquera,Cantabria,16.3 (16:40),4.6 (06:30),10.4,16 (07:50),12 (07:00),4.5,0,0,0,4.5,43.39333333333333,-4.392222222222222
Castellón - Almassora,Castelló/Castellón,16.2 (14:00),7.8 (03:10),12,23 (13:40),13 (23:40),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Ceuta,Ceuta,19.2 (12:30),15.6 (00:00),17.4,41 (04:20),17 (04:20),0.2,0.2,0,0,0,35.88861111111111,-5.3469444444444445
Tomelloso,Ciudad Real,13.9 (13:20),10.8 (08:00),12.3,31 (12:50),17 (12:30),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,15.1 (16:20),11.3 (05:40),13.2,24 (03:00),11 (16:10),1,0.2,0.2,0,0.6,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,13.7 (15:30),10.5 (08:10),12.1,22 (14:40),14 (14:40),0.4,0,0.4,0,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,14.2 (15:50),9.8 (05:50),12,32 (03:10),19 (03:10),0.2,0.1,0.1,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,15.7 (15:10),11.0 (06:20),13.3,23 (00:30),10 (00:50),0.1,0,0.1,0,0,39.08861111111111,-4.616388888888888
