Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,15.0 (15:10),6.7 (23:59),10.8,24 (10:50),17 (10:30),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,15.7 (14:50),8.8 (23:20),12.3,24 (01:50),15 (17:10),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,13.6 (17:20),6.2 (23:59),9.9,11 (10:00),8 (05:20),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,15.6 (14:10),11.1 (23:20),13.4,21 (17:00),18 (17:00),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,16.4 (13:30),8.8 (22:10),12.6,16 (13:50),8 (14:20),0,0,0,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,14.8 (13:10),5.7 (23:50),10.3,27 (14:50),12 (14:50),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,18.5 (15:30),6.5 (23:59),12.5,18 (17:40),15 (17:50),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,19.0 (15:10),7.0 (23:59),13,15 (15:20),7 (13:50),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,13.7 (14:20),11.7 (07:20),12.7,17 (14:40),13 (13:50),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,10.6 (15:00),7.9 (22:00),9.3,19 (17:50),8 (17:20),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,15.6 (15:00),11.8 (23:30),13.7,18 (06:50),14 (07:10),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,11.5 (14:40),9.5 (23:59),10.5,15 (18:10),9 (18:20),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,13.1 (15:10),10.7 (07:50),11.9,24 (21:40),19 (21:10),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,15.7 (02:50),11.0 (23:50),13.3,17 (17:40),11 (17:40),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,13.0 (14:20),9.9 (08:40),11.4,10 (17:30),5 (22:00),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,13.7 (14:50),11.4 (23:20),12.5,18 (14:50),13 (13:40),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,13.5 (14:50),11.3 (06:30),12.4,21 (21:50),14 (21:50),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,14.0 (14:20),11.0 (05:50),12.5,28 (17:50),19 (18:20),0.1,0.1,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,13.9 (11:30),11.3 (06:40),12.6,39 (20:10),30 (20:10),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,14.5 (13:20),10.7 (05:20),12.6,28 (20:10),18 (15:10),1.1,1.1,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,14.4 (13:10),11.4 (00:40),12.9,36 (20:40),30 (20:20),1.6,1.4,0,0.2,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,13.8 (14:30),10.2 (00:00),12,33 (23:30),14 (15:50),0.2,0.2,0,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,13.3 (14:30),9.9 (00:00),11.6,33 (14:40),22 (14:30),0.6,0.6,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,11.4 (15:40),8.6 (01:10),10,24 (18:10),14 (18:10),1.2,1,0.2,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,13.4 (14:20),10.1 (00:10),11.8,39 (20:10),16 (12:20),0.3,0.3,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,12.6 (13:30),10.9 (06:50),11.8,69 (21:30),52 (21:40),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,16.7 (14:20),10.4 (08:00),13.6,32 (00:20),22 (18:00),0,0,0,0,0,43.365833333333335,-8.421388888888888
Santiago de Compostela Aeropuerto,A Coruña,18.2 (15:30),7.1 (07:20),12.7,22 (12:10),10 (17:00),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,18.7 (16:10),7.3 (07:30),13,39 (11:10),26 (11:20),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,18.7 (15:20),8.4 (08:30),13.6,22 (13:50),8 (18:00),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,20.5 (14:40),9.5 (04:20),15,21 (09:00),12 (23:20),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,20.3 (16:20),7.4 (08:30),13.8,26 (09:10),18 (09:10),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,13.3 (15:00),7.0 (03:20),10.2,26 (17:40),14 (15:30),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,11.5 (13:40),0.7 (05:00),6.1,24 (12:20),15 (11:40),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,18.0 (16:50),4.4 (09:00),11.2,22 (17:00),12 (17:00),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,14.2 (15:40),4.1 (07:50),9.1,21 (11:50),12 (12:00),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,18.7 (16:30),5.3 (08:30),12,14 (21:30),6 (12:20),0.2,0,0,0.2,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,18.4 (17:00),2.6 (08:20),10.5,13 (15:50),5 (21:10),0,0,0,0,0,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,14.8 (15:30),3.7 (08:20),9.3,29 (14:20),7 (18:00),0.1,0,0.1,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,16.0 (16:10),3.1 (07:50),9.5,19 (18:00),12 (18:00),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,15.7 (16:30),5.5 (05:50),10.6,45 (08:50),21 (09:00),0,0,0,0,0,41.66583333333333,-3.742777777777778
Cervera de Pisuerga,Palencia,13.4 (16:10),2.4 (23:59),7.9,23 (16:30),15 (16:40),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,15.5 (16:20),0.1 (07:30),7.8,26 (13:50),15 (13:50),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,11.1 (14:30),5.5 (02:50),8.3,41 (14:50),30 (16:10),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,13.2 (14:00),5.7 (07:00),9.4,38 (11:50),21 (11:20),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,13.7 (15:20),4.0 (07:30),8.8,35 (03:20),25 (03:20),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,15.6 (16:10),5.6 (07:40),10.6,20 (18:50),11 (13:40),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,14.4 (14:40),4.8 (23:59),9.6,34 (08:10),17 (04:10),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,8.2 (16:20),0.8 (06:50),4.5,63 (06:20),31 (03:00),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,14.3 (15:50),5.7 (07:40),10,24 (02:30),15 (02:30),0,0,0,0,0,40.945277777777775,-4.126388888888888
Zamora,Zamora,15.6 (16:00),6.3 (06:00),11,22 (12:30),13 (11:40),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,7.0 (16:00),0.1 (02:30),3.6,21 (12:30),17 (15:10),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,15.4 (16:10),4.5 (08:20),9.9,28 (17:10),17 (17:10),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,15.1 (14:30),2.1 (23:59),8.6,22 (12:00),12 (08:40),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,14.8 (15:30),6.3 (08:00),10.6,34 (12:30),18 (11:50),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,13.4 (16:20),4.2 (23:00),8.8,77 (10:50),17 (15:40),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,16.0 (15:10),5.3 (08:00),10.7,35 (10:10),28 (11:40),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,17.2 (15:20),7.6 (07:30),12.4,26 (10:40),13 (11:30),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,13.4 (16:50),5.3 (07:50),9.3,28 (05:50),19 (06:50),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,13.4 (17:10),4.0 (08:30),8.7,20 (20:30),12 (17:20),0.2,0.2,0,0,0,40.635,-6.6
