Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,22.6 (15:30),14.6 (04:40),18.6,35 (13:50),23 (14:00),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,21.3 (15:20),15.6 (05:50),18.4,37 (14:50),27 (14:50),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,24.5 (15:40),10.5 (07:30),17.5,37 (19:10),17 (16:20),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,20.3 (18:50),15.1 (05:30),17.7,41 (15:00),30 (14:10),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,21.4 (13:00),12.8 (02:20),17.1,36 (15:10),17 (14:10),0,0,0,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,19.7 (16:10),10.9 (02:20),15.3,48 (16:20),22 (14:20),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,24.1 (13:00),10.0 (06:40),17.1,63 (14:00),49 (14:20),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,25.7 (12:10),10.1 (05:40),17.9,51 (15:20),25 (13:50),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,15.5 (00:00),11.5 (23:59),13.5,22 (10:00),16 (10:00),6.3,0,0,2.8,3.5,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,14.9 (11:30),6.1 (06:30),10.5,24 (16:40),13 (12:00),6.7,0,0,0.6,6.1,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,15.1 (14:20),11.0 (03:00),13.1,48 (17:50),30 (17:50),7.6,0,1.1,5.7,0.8,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,13.7 (11:20),9.1 (02:50),11.4,19 (15:50),9 (15:40),3.6,0,0,1.8,1.8,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,14.9 (03:30),10.8 (16:50),12.8,54 (16:40),43 (16:40),2.6,0,2,0.6,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,16.9 (07:40),12.1 (16:40),14.5,34 (16:10),18 (15:40),0.4,0,0,0.3,0.1,43.375,-3.0216666666666665
Güeñes,Bizkaia,15.3 (13:40),8.0 (05:00),11.7,22 (18:00),11 (18:10),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,15.3 (13:20),11.1 (02:00),13.2,33 (14:30),23 (14:30),0.8,0,0.1,0.7,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,15.0 (06:20),11.0 (15:50),13,46 (16:40),27 (15:40),2.2,0,0.5,1.7,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,15.1 (00:50),11.8 (16:00),13.5,32 (15:40),19 (13:30),3.4,0,0,3.4,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,15.3 (03:30),11.7 (15:40),13.5,39 (14:50),26 (14:50),1.6,0,0.4,1.2,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,14.7 (04:10),11.2 (14:40),12.9,46 (14:30),25 (14:30),1.3,0.1,0.7,0.5,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,16.0 (15:50),12.2 (14:10),14.1,32 (14:00),18 (12:00),5.8,0.8,4.2,0.8,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,15.9 (14:50),12.2 (07:30),14,30 (15:20),15 (17:00),4.6,1.2,2.8,0,0.6,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,16.0 (17:20),10.9 (11:10),13.4,37 (09:10),24 (05:00),1.2,0.7,0.5,0,0,43.566944444444445,-6.0441666666666665
