Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,20.6 (14:10),5.8 (07:50),13.2,32 (14:40),21 (13:20),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,18.8 (16:00),8.5 (08:00),13.6,30 (16:00),24 (16:20),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,22.9 (17:40),3.1 (08:20),13,27 (19:10),15 (16:20),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,16.5 (15:20),9.2 (07:10),12.8,22 (16:20),19 (16:20),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,19.8 (15:30),7.4 (05:10),13.6,14 (15:10),6 (02:20),0,0,0,0,0,41.587500000000006,2.54
Santa Susanna,Barcelona,18.2 (16:00),3.4 (04:50),10.8,21 (12:30),14 (14:20),0,0,0,0,0,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,21.5 (15:40),2.2 (07:50),11.9,32 (15:00),18 (14:40),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,21.6 (15:30),3.4 (07:40),12.5,30 (13:40),15 (15:40),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,27.3 (17:50),9.3 (03:40),18.3,46 (12:10),25 (14:40),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,19.6 (15:00),10.6 (07:10),15.1,42 (12:50),17 (13:30),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,27.1 (17:40),12.1 (00:10),19.6,62 (23:30),36 (23:30),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,23.7 (15:20),11.2 (00:40),17.5,58 (05:30),30 (13:10),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,25.1 (17:00),15.0 (00:50),20.1,46 (06:20),23 (10:30),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,23.3 (13:00),15.7 (02:20),19.5,38 (17:10),19 (17:00),0.3,0,0,0.2,0.1,43.375,-3.0216666666666665
Güeñes,Bizkaia,23.4 (16:30),11.0 (05:40),17.2,35 (17:20),18 (17:40),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,24.9 (17:10),13.0 (00:00),18.9,52 (15:40),35 (23:59),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,24.8 (17:10),15.1 (00:00),19.9,55 (05:30),31 (05:30),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander,Cantabria,23.5 (16:10),12.2 (01:50),17.8,31 (18:50),20 (17:00),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,20.2 (11:40),8.4 (07:00),14.3,22 (15:10),15 (15:00),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,19.1 (13:30),9.2 (07:00),14.2,17 (21:40),11 (01:40),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,23.3 (15:40),5.7 (07:40),14.5,15 (17:30),9 (15:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Asturias Aeropuerto,Asturias,21.8 (18:50),8.5 (02:40),15.1,35 (05:20),22 (05:20),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,24.9 (16:00),10.2 (07:50),17.5,36 (16:30),15 (16:30),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,22.4 (13:50),7.6 (05:40),15,26 (06:10),13 (06:10),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,22.2 (19:20),10.0 (06:40),16.1,42 (02:50),33 (01:10),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,25.4 (15:30),11.2 (05:50),18.3,31 (18:10),21 (17:40),0,0,0,0,0,43.365833333333335,-8.421388888888888
Cabo Vilan,A Coruña,23.8 (12:50),12.0 (02:00),17.9,32 (15:40),24 (16:00),0,0,0,0,0,43.160555555555554,-9.210833333333333
Santiago de Compostela Aeropuerto,A Coruña,22.1 (14:20),9.3 (07:20),15.7,26 (16:20),15 (17:50),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.3 (14:00),5.9 (09:20),14.1,26 (06:40),21 (08:30),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,23.8 (14:30),9.8 (07:20),16.8,24 (18:00),10 (15:20),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,23.1 (14:10),12.3 (05:10),17.7,24 (14:40),14 (01:10),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,21.0 (16:10),12.2 (09:10),16.6,32 (09:30),19 (10:10),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,21.8 (15:50),2.8 (08:30),12.3,21 (16:40),11 (16:00),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,14.3 (14:00),5.1 (08:50),9.7,53 (12:40),36 (12:40),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,18.0 (16:00),5.8 (08:10),11.9,26 (14:40),14 (14:40),0,0,0,0,0,42.56388888888888,-6.6
Ourense,Ourense,20.5 (14:40),5.0 (08:10),12.8,26 (15:50),13 (14:40),0,0,0,0,0,42.32527777777778,-7.859722222222222
"Carballiño, O",Ourense,20.7 (13:40),5.1 (09:00),12.9,18 (13:20),6 (13:20),0.2,0,0,0,0.2,42.421388888888885,-8.092500000000001
Xinzo de Limia,Ourense,16.9 (12:40),0.9 (08:00),8.9,37 (12:30),24 (12:10),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,20.0 (15:00),4.1 (06:00),12,36 (19:00),17 (18:20),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,23.3 (16:30),8.0 (08:30),15.6,42 (12:00),26 (11:10),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,13.4 (16:10),4.5 (06:50),8.9,102 (09:10),41 (02:00),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,18.9 (17:40),5.7 (07:50),12.3,39 (17:50),21 (13:30),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,20.5 (17:10),6.5 (06:00),13.5,48 (15:50),27 (17:40),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,22.9 (17:10),2.3 (07:10),12.6,36 (14:50),25 (15:40),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,21.9 (15:40),5.4 (03:10),13.6,27 (12:20),15 (12:10),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,20.8 (18:20),5.8 (06:20),13.3,31 (18:50),23 (19:00),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,22.8 (16:40),7.2 (08:30),15,28 (15:20),13 (16:50),0,0,0,0,0,41.64083333333333,-4.754444444444444
