Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,29.7 (12:20),22.2 (23:59),26,37 (12:40),25 (12:20),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,27.8 (13:40),24.2 (01:10),26,39 (12:20),32 (11:20),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,30.2 (17:20),19.2 (07:30),24.7,37 (16:50),18 (15:00),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,25.7 (16:10),22.7 (23:30),24.2,62 (23:50),30 (09:50),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,28.5 (14:50),20.7 (05:40),24.6,23 (14:10),6 (14:10),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,29.6 (13:40),18.8 (05:00),24.2,37 (16:40),23 (15:00),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,28.9 (16:00),17.4 (07:00),23.1,31 (14:10),16 (16:10),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,23.1 (15:50),17.3 (08:10),20.2,26 (04:20),16 (04:20),8.9,4.4,4.5,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,19.3 (14:40),13.8 (07:40),16.5,22 (18:50),12 (18:50),1,0.4,0.6,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,23.2 (16:00),17.1 (07:10),20.2,39 (05:20),26 (01:50),1.1,0.1,0.3,0,0.7,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,20.8 (12:40),15.7 (23:20),18.2,20 (13:10),12 (18:30),0.2,0,0.2,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.2 (13:40),15.9 (05:00),17.6,60 (00:10),43 (00:10),1.8,1.8,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,22.8 (12:20),18.5 (05:10),20.6,0 (00:10),0 (00:10),0.5,0.4,0.1,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,19.9 (11:40),14.7 (23:59),17.3,18 (09:30),8 (15:00),0,0,0,0,0,43.20333333333333,-3.104722222222222
Castro Urdiales,Cantabria,20.1 (11:50),16.8 (04:30),18.4,32 (02:30),18 (17:50),1.2,1.1,0.1,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,20.6 (13:50),16.9 (07:20),18.8,28 (00:30),19 (00:30),1.9,1.1,0.8,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,20.4 (14:10),16.6 (06:40),18.5,38 (00:40),24 (00:20),3.8,2,1.8,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,20.9 (13:20),16.8 (06:20),18.8,30 (00:40),18 (00:20),2.4,1.4,1,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,20.7 (11:10),17.6 (02:00),19.2,20 (12:00),12 (12:10),0.6,0.2,0,0.2,0.2,43.42027777777778,-4.748055555555555
Cabo Peñas,Asturias,21.4 (17:10),17.8 (22:30),19.6,45 (01:10),21 (01:30),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,22.7 (17:10),14.7 (06:40),18.7,45 (00:20),30 (00:30),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,22.1 (16:20),15.5 (07:20),18.8,25 (16:30),14 (20:10),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,24.1 (15:10),16.6 (08:00),20.4,36 (15:20),17 (13:40),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,21.1 (18:30),16.0 (10:20),18.6,63 (22:10),49 (00:10),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,22.5 (17:40),16.8 (08:40),19.6,45 (20:20),25 (18:00),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,20.1 (14:30),14.9 (07:40),17.5,45 (19:00),37 (19:00),2.2,0,0,0,2.2,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,19.6 (17:00),13.4 (08:00),16.5,33 (15:00),21 (16:50),0.8,0,0.4,0,0.4,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.9 (17:40),15.1 (05:40),19,26 (14:50),10 (15:00),0.2,0,0,0,0.2,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,20.3 (16:50),15.1 (10:10),17.7,35 (14:40),15 (17:20),1.7,0.1,1.4,0,0.2,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,21.8 (16:40),15.3 (07:50),18.5,34 (15:20),19 (15:20),5.6,0,0,0,5.6,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,20.9 (16:40),14.4 (07:10),17.6,37 (15:30),24 (15:20),2.9,0.1,0,0,2.8,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,21.9 (17:50),13.9 (05:40),17.9,33 (19:10),19 (19:30),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,18.7 (15:40),6.0 (06:40),12.4,36 (16:10),22 (16:00),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,24.4 (16:50),14.8 (07:50),19.6,32 (18:50),18 (18:50),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,21.4 (18:10),12.3 (07:30),16.8,36 (17:50),14 (15:10),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,25.4 (18:00),16.8 (07:30),21.1,25 (16:10),12 (18:40),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,22.1 (16:40),12.1 (07:30),17.1,26 (06:10),14 (12:30),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,30.4 (18:00),13.3 (07:50),21.8,35 (18:40),17 (04:00),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,30.6 (17:10),10.4 (07:30),20.5,38 (17:20),13 (18:40),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,23.9 (17:10),11.9 (05:50),17.9,40 (16:50),23 (07:10),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,27.9 (16:40),11.9 (01:00),19.9,47 (17:00),18 (14:30),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,28.9 (17:20),7.4 (07:00),18.1,39 (18:40),19 (18:10),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,28.4 (17:00),11.9 (06:00),20.1,41 (17:40),27 (18:50),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,27.8 (17:10),10.3 (05:00),19,37 (19:00),13 (17:30),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,27.6 (18:30),7.8 (07:30),17.7,62 (18:40),30 (20:20),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,29.6 (18:20),14.2 (07:40),21.9,39 (19:00),18 (19:10),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,30.0 (17:40),14.1 (06:40),22.1,36 (19:10),21 (19:00),0,0,0,0,0,40.659166666666664,-4.680000000000001
