Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,16.0 (13:50),2.0 (08:00),9,30 (16:00),22 (15:50),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,15.4 (14:10),6.3 (03:30),10.8,26 (10:00),20 (10:00),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,11.6 (16:30),-0.2 (08:50),5.7,19 (18:10),10 (18:10),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,14.5 (14:30),6.5 (03:50),10.5,19 (15:50),14 (16:00),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,13.7 (13:50),5.3 (04:50),9.5,21 (14:40),10 (23:20),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,14.3 (14:10),-0.4 (07:50),7,28 (15:10),17 (15:10),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,13.7 (15:30),-0.6 (05:30),6.5,16 (14:30),9 (08:10),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,15.2 (16:10),8.3 (21:30),11.8,21 (11:50),16 (12:20),0.7,0.7,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,8.5 (13:30),3.1 (20:40),5.8,13 (10:40),8 (10:40),14,8.3,5.7,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,14.8 (13:50),8.7 (23:20),11.8,19 (23:50),14 (23:40),0.4,0.3,0.1,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,11.5 (13:00),5.9 (22:10),8.7,9 (19:50),2 (23:40),1.1,0.6,0.5,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,13.9 (23:59),9.7 (17:50),11.8,34 (07:00),17 (07:10),6,0.8,5,0.2,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,13.8 (14:40),6.5 (23:59),10.2,10 (00:30),7 (00:30),1.7,1.7,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,15.9 (15:00),7.4 (22:40),11.6,24 (02:00),13 (00:30),4.8,4.6,0.2,0,0,43.29805555555556,-2.906388888888889
Santander,Cantabria,15.0 (10:40),10.4 (04:30),12.7,42 (01:00),27 (01:00),4,3.8,0.2,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,16.3 (14:00),7.0 (08:50),11.6,36 (00:10),22 (00:10),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,17.1 (14:30),7.9 (08:10),12.5,17 (05:40),12 (06:10),0,0,0,0,0,43.42027777777778,-4.748055555555555
Asturias Aeropuerto,Asturias,14.9 (14:50),7.4 (08:20),11.1,33 (09:30),17 (07:40),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,14.0 (16:10),4.9 (06:10),9.5,13 (07:50),11 (07:10),0,0,0,0,0,43.35333333333333,-5.874166666666667
Cabo Busto,Asturias,15.3 (16:10),8.5 (08:10),11.9,23 (04:30),18 (04:30),0,0,0,0,0,43.56916666666667,-6.47
