Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,29.3 (16:00),18.0 (07:00),23.6,24 (16:50),15 (14:20),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,27.7 (16:30),20.2 (06:50),24,28 (07:20),21 (07:20),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,31.2 (16:50),15.3 (07:20),23.3,31 (17:30),20 (17:30),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,26.4 (15:30),20.5 (05:50),23.4,19 (11:30),13 (16:10),0.5,0,0.5,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,28.0 (15:00),18.7 (05:50),23.4,18 (16:20),8 (14:40),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,29.6 (15:50),15.1 (06:00),22.4,35 (17:00),23 (12:10),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,30.1 (16:40),14.8 (07:10),22.5,31 (12:00),15 (13:20),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,24.6 (15:10),15.9 (04:50),20.3,22 (16:10),16 (16:10),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,27.2 (16:00),13.0 (05:30),20.1,22 (13:10),12 (16:30),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,24.8 (18:50),16.0 (06:00),20.4,14 (16:20),10 (16:40),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,24.0 (14:00),13.9 (00:00),18.9,25 (16:40),13 (16:00),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,22.4 (11:50),16.5 (01:00),19.4,23 (15:30),18 (15:30),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,25.8 (15:40),11.6 (07:20),18.7,19 (14:10),8 (15:10),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,25.5 (13:30),14.9 (01:50),20.2,30 (13:50),22 (17:30),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,22.5 (15:20),15.8 (01:10),19.2,23 (08:40),13 (08:30),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,23.9 (17:00),12.7 (07:20),18.3,35 (17:10),22 (17:20),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,22.5 (14:00),15.2 (07:10),18.8,30 (17:20),21 (15:40),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,22.7 (14:20),14.5 (07:40),18.6,24 (19:50),16 (17:50),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,25.5 (15:30),15.2 (05:20),20.3,26 (20:30),18 (20:40),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,25.3 (16:40),14.0 (07:30),19.6,31 (12:30),16 (12:30),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,22.6 (14:30),16.4 (08:00),19.5,30 (16:00),22 (16:00),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,22.6 (15:00),14.2 (08:10),18.4,30 (09:30),15 (16:00),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,25.7 (15:50),13.2 (07:30),19.5,21 (15:40),11 (17:40),0,0,0,0,0,43.35333333333333,-5.874166666666667
