Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,19.4 (14:40),9.6 (04:10),14.5,33 (16:50),22 (18:00),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,18.3 (15:10),11.7 (07:20),15,37 (17:20),31 (17:10),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,14.0 (13:30),7.0 (06:00),10.5,16 (12:50),9 (12:40),0.4,0,0,0.4,0,41.72,1.840277777777778
Barcelona,Barcelona,15.7 (12:10),11.6 (05:40),13.7,28 (17:50),24 (17:10),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,18.0 (13:30),9.4 (07:00),13.7,14 (14:30),6 (23:50),0.6,0,0,0.6,0,41.587500000000006,2.54
Santa Susanna,Barcelona,16.3 (15:10),6.8 (00:40),11.5,19 (15:20),8 (12:40),0.5,0,0,0,0.5,41.65083333333333,2.6969444444444446
Girona Aeropuerto,Girona,15.5 (15:00),5.1 (07:00),10.3,22 (11:40),16 (11:20),0.9,0,0.2,0.7,0,41.91166666666666,2.763333333333333
Porqueres,Girona,15.7 (11:40),5.6 (07:00),10.6,21 (11:50),12 (12:00),0.7,0,0,0.7,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,18.4 (14:20),10.7 (08:00),14.5,26 (13:30),18 (14:50),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,16.9 (14:30),6.3 (07:30),11.6,23 (15:40),14 (15:40),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,17.6 (15:30),9.8 (07:50),13.7,19 (14:00),15 (13:50),0.1,0.1,0,0,0,43.30222222222222,-2.2511111111111113
