Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,25.8 (15:20),13.6 (23:59),19.7,28 (14:10),16 (15:50),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,23.9 (14:40),14.9 (06:20),19.4,35 (14:10),26 (15:20),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,22.8 (17:30),8.5 (07:10),15.6,14 (16:00),7 (14:00),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,23.7 (14:50),15.3 (07:50),19.5,28 (16:30),21 (22:00),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,24.0 (12:30),14.8 (00:20),19.4,28 (12:20),13 (15:00),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,24.6 (15:50),7.1 (07:50),15.9,21 (16:00),14 (16:20),0,0,0,0,0,41.91166666666666,2.763333333333333
San Sebastián Aeropuerto,Gipuzkoa,21.0 (13:40),9.8 (02:50),15.4,24 (13:40),16 (14:20),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,19.2 (14:40),7.8 (09:00),13.5,24 (15:30),14 (15:30),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,22.5 (15:20),11.2 (08:50),16.8,23 (15:10),17 (15:10),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,20.3 (13:40),8.1 (09:00),14.2,22 (15:20),13 (16:50),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,17.3 (15:30),14.1 (04:20),15.7,35 (13:50),29 (14:30),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,21.6 (15:50),7.3 (07:20),14.5,13 (15:30),6 (15:30),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,20.2 (14:30),8.8 (08:50),14.5,32 (15:00),16 (14:30),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,18.3 (13:40),11.9 (09:00),15.1,19 (13:10),13 (15:20),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,20.3 (14:20),7.7 (02:50),14,24 (12:40),16 (12:40),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,18.8 (16:20),13.9 (02:00),16.3,26 (14:10),20 (14:40),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,18.2 (15:10),9.7 (08:10),14,26 (12:20),17 (11:50),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,18.3 (11:00),11.6 (01:50),14.9,22 (11:20),14 (13:00),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,19.2 (13:40),7.2 (08:00),13.2,25 (15:30),14 (15:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,17.6 (14:00),12.6 (07:10),15.1,23 (15:40),19 (03:20),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,17.3 (13:10),9.9 (07:30),13.6,28 (09:30),14 (04:20),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,18.4 (15:20),9.9 (09:20),14.1,22 (15:30),13 (17:20),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,20.2 (15:20),8.8 (08:40),14.5,19 (02:50),10 (02:50),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,16.6 (17:50),12.7 (05:30),14.7,37 (06:00),31 (06:00),0.2,0,0,0.2,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,18.2 (16:20),13.7 (02:10),16,25 (11:00),15 (11:00),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,16.5 (15:30),13.9 (20:30),15.2,27 (17:40),19 (17:30),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,19.7 (17:50),9.0 (03:50),14.4,21 (16:20),13 (19:30),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.3 (16:30),5.4 (08:20),13.8,21 (09:20),15 (10:10),0,0,0,0,0,42.73833333333334,-8.627222222222223
Pontevedra,Pontevedra,21.7 (15:00),9.6 (07:50),15.7,21 (01:30),14 (01:30),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,21.1 (15:40),9.9 (07:30),15.5,30 (16:40),18 (19:40),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,21.0 (16:50),2.9 (09:10),12,17 (15:00),8 (17:50),0,0,0,0,0,43.11138888888889,-7.4575000000000005
