Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,28.8 (16:00),20.7 (22:20),24.8,39 (18:10),20 (08:40),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,26.6 (15:10),22.5 (07:00),24.6,33 (16:40),22 (20:00),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,28.6 (16:00),19.3 (07:10),23.9,37 (20:10),19 (19:40),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,26.3 (13:40),21.7 (07:00),24,32 (19:40),24 (19:40),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,28.3 (15:10),19.4 (23:50),23.8,22 (11:10),7 (05:40),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,30.0 (15:10),17.5 (05:20),23.8,33 (16:40),22 (16:40),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,28.5 (14:30),15.8 (07:10),22.2,28 (16:00),15 (16:00),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,23.7 (15:00),16.4 (07:30),20.1,28 (11:20),17 (11:30),4.4,4.4,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,20.4 (16:50),12.2 (07:50),16.3,21 (13:30),12 (18:00),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,24.0 (13:40),16.4 (07:40),20.2,33 (10:40),25 (11:10),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,20.6 (11:30),13.8 (23:50),17.2,24 (14:50),12 (15:40),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,20.9 (16:10),16.0 (10:00),18.4,55 (09:20),40 (09:20),0.4,0.2,0.2,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,21.4 (16:50),13.4 (08:00),17.4,20 (18:10),8 (14:30),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,22.8 (16:10),15.3 (03:20),19,30 (15:00),19 (11:30),0.7,0.7,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,21.3 (11:40),16.4 (23:59),18.8,35 (10:20),22 (10:20),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,22.6 (15:50),15.4 (06:50),19,26 (14:50),16 (02:10),0.9,0.8,0.1,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,20.3 (16:30),16.2 (07:40),18.3,36 (05:10),22 (05:10),1.2,0.8,0.4,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,21.3 (13:20),15.3 (08:20),18.3,29 (03:50),17 (03:50),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,21.5 (14:30),16.5 (07:00),19,32 (03:00),15 (11:20),0.2,0,0,0,0.2,43.42027777777778,-4.748055555555555
Cabo Peñas,Asturias,21.2 (17:10),15.6 (06:00),18.4,39 (02:10),22 (03:50),0,0,0,0,0,43.655833333333334,-5.8486111111111105
