Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,29.8 (14:30),21.6 (07:10),25.7,35 (15:30),25 (08:40),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,28.0 (16:30),22.9 (09:20),25.4,26 (16:30),18 (16:00),2.4,0,2.4,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,28.6 (16:40),20.7 (09:50),24.7,33 (14:10),17 (15:30),1,0.6,0.4,0,0,41.72,1.840277777777778
Barcelona,Barcelona,26.7 (15:10),21.0 (06:50),23.9,29 (17:00),23 (16:40),3.7,2.5,1.2,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,28.5 (16:10),19.5 (08:30),24,26 (16:20),12 (15:10),0.7,0,0.7,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,29.7 (15:20),19.7 (06:30),24.7,33 (15:50),26 (15:50),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,27.4 (14:10),18.8 (07:40),23.1,22 (16:40),12 (16:20),1.7,0.2,1.5,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,24.9 (16:10),16.5 (07:20),20.7,21 (14:20),14 (16:20),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,21.9 (14:20),11.7 (07:30),16.8,26 (15:10),11 (15:10),0.2,0,0.2,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,24.9 (16:50),16.5 (07:40),20.7,20 (14:50),10 (14:10),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,22.9 (13:40),14.2 (08:10),18.5,29 (14:30),14 (14:50),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,22.8 (11:50),18.2 (07:40),20.5,18 (16:50),13 (21:30),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,23.5 (13:10),13.7 (08:00),18.6,21 (15:10),11 (16:20),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,26.2 (14:20),15.5 (07:40),20.9,30 (14:30),19 (15:20),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,23.3 (13:10),17.9 (03:20),20.6,16 (14:50),9 (15:20),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,24.8 (13:50),13.6 (04:10),19.2,37 (16:10),26 (17:00),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,22.7 (14:20),17.0 (07:10),19.9,39 (17:50),25 (16:20),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,22.0 (10:50),13.8 (08:00),17.9,37 (17:10),26 (17:10),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,23.8 (15:10),17.2 (05:50),20.5,35 (21:30),24 (18:30),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,24.5 (13:40),16.7 (07:20),20.6,55 (15:40),24 (15:40),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,23.1 (13:10),17.6 (06:30),20.4,49 (18:40),30 (18:30),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,23.6 (15:00),16.6 (08:00),20.1,54 (19:10),30 (17:20),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,24.6 (14:00),14.2 (07:50),19.4,38 (17:00),19 (18:00),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,23.6 (14:30),15.3 (07:50),19.5,58 (17:00),29 (17:00),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,20.0 (15:00),17.8 (08:50),18.9,77 (16:30),53 (01:10),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,27.4 (14:30),17.7 (08:00),22.6,44 (16:00),29 (18:20),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,31.0 (16:10),17.3 (02:30),24.1,58 (07:50),46 (07:50),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,29.7 (17:10),13.5 (04:10),21.6,24 (13:20),9 (11:00),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,33.8 (17:20),16.2 (08:10),25,39 (04:10),23 (04:10),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,30.8 (16:30),15.7 (08:10),23.2,25 (09:10),10 (21:20),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,33.7 (16:50),16.1 (08:10),24.9,21 (16:20),12 (16:20),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,34.1 (14:50),17.3 (07:50),25.7,33 (17:50),22 (19:20),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,26.4 (15:30),12.8 (07:50),19.6,35 (17:50),15 (17:10),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,23.7 (12:40),11.0 (07:40),17.4,32 (16:50),21 (16:50),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,33.5 (19:50),14.9 (08:10),24.2,25 (15:50),12 (15:00),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,30.7 (18:10),14.5 (08:10),22.6,21 (21:30),12 (02:40),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,35.8 (18:20),14.4 (08:00),25.1,20 (20:40),8 (16:30),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,33.9 (17:40),11.1 (05:50),22.5,36 (11:20),19 (11:50),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,28.9 (17:10),11.9 (07:20),20.4,33 (11:40),15 (11:40),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,30.6 (17:00),9.1 (07:50),19.9,28 (19:40),13 (19:20),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,24.2 (16:40),15.1 (22:30),19.7,37 (23:59),27 (23:59),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,26.7 (16:30),6.3 (08:10),16.5,30 (15:10),18 (15:10),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,30.2 (18:10),5.9 (07:40),18.1,26 (18:30),14 (18:40),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,25.2 (16:40),11.8 (04:00),18.5,51 (00:20),36 (11:30),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,26.7 (17:20),11.6 (07:20),19.2,43 (11:40),20 (09:40),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,28.4 (17:30),10.8 (07:00),19.6,44 (02:10),33 (02:10),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,30.3 (17:50),13.1 (07:50),21.7,29 (23:00),10 (23:00),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,29.9 (17:10),16.3 (06:50),23.1,30 (13:20),16 (13:30),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,24.2 (12:50),15.0 (06:30),19.6,30 (04:10),21 (03:50),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,31.0 (18:30),14.2 (08:10),22.6,26 (21:40),15 (22:40),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,23.9 (17:40),15.8 (23:59),19.8,25 (17:50),19 (04:10),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,31.2 (17:40),13.4 (08:00),22.3,31 (14:30),18 (10:30),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,21.8 (12:00),5.1 (08:20),13.4,32 (15:40),24 (17:10),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,28.5 (18:50),11.0 (07:40),19.8,35 (12:50),15 (22:20),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,27.0 (17:30),8.0 (07:10),17.5,25 (12:40),12 (12:40),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,29.8 (17:40),13.3 (07:00),21.5,37 (23:50),17 (10:30),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,31.4 (18:30),10.2 (07:50),20.8,29 (13:30),14 (12:10),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,31.5 (17:30),11.9 (07:40),21.7,32 (00:10),23 (00:10),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,31.9 (17:50),14.5 (08:00),23.2,28 (12:40),12 (01:30),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,33.6 (17:10),13.2 (08:00),23.4,41 (05:40),25 (05:30),0,0,0,0,0,41.01138888888889,-6.437777777777778
Saelices El Chico,Salamanca,34.1 (17:10),16.8 (08:10),25.4,49 (00:40),32 (01:10),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,29.4 (18:50),12.4 (08:00),20.9,28 (21:30),17 (21:40),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,35.0 (16:20),20.3 (07:50),27.6,43 (21:30),23 (21:20),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Buitrago del Lozoya,Madrid,31.4 (17:00),11.7 (07:40),21.5,24 (21:40),14 (17:50),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,33.7 (18:00),18.2 (07:40),26,33 (22:00),21 (22:10),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,29.7 (16:20),12.0 (07:30),20.9,29 (18:40),12 (17:00),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,33.3 (18:30),17.0 (08:00),25.1,36 (22:10),19 (22:20),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,30.1 (16:20),17.1 (07:30),23.6,32 (23:30),22 (23:30),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,35.4 (16:00),21.9 (08:10),28.7,49 (23:00),28 (23:10),0,0,0,0,0,39.88472222222222,-4.045277777777778
Robledo de Chavela,Madrid,33.0 (17:10),20.0 (07:50),26.5,26 (15:10),13 (11:10),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,36.1 (16:50),23.4 (07:40),29.7,33 (22:20),15 (12:00),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,36.7 (16:20),24.8 (23:59),30.8,54 (20:40),31 (20:40),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,34.3 (17:20),20.4 (20:00),27.3,53 (19:40),37 (19:40),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,34.6 (18:40),21.3 (21:30),27.9,53 (21:00),36 (21:00),1,0,0,0,1,39.47138888888889,-6.338888888888889
