Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,33.3 (12:00),19.5 (06:00),26.4,33 (15:40),23 (15:40),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,30.4 (15:00),22.4 (07:10),26.4,42 (17:40),33 (17:00),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,34.7 (14:40),18.6 (08:10),26.7,35 (18:00),17 (18:00),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,29.7 (17:50),23.4 (06:20),26.6,45 (18:30),31 (17:00),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,32.1 (12:30),21.6 (04:30),26.8,30 (15:20),14 (15:20),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,34.8 (13:00),17.5 (06:50),26.1,42 (16:20),29 (14:40),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,34.1 (16:00),18.2 (06:20),26.1,31 (15:20),16 (13:40),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,29.0 (16:00),18.3 (06:50),23.6,26 (12:30),22 (12:30),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,26.5 (15:30),14.4 (06:40),20.4,21 (13:50),10 (10:30),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,26.5 (16:30),17.2 (07:00),21.9,18 (17:00),14 (18:00),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,26.8 (14:50),14.8 (07:10),20.8,21 (18:20),11 (15:10),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,23.5 (16:10),19.0 (23:00),21.3,39 (04:20),30 (03:50),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Punta Galea,Bizkaia,25.6 (15:00),18.9 (05:50),22.3,14 (14:50),9 (14:50),0,0,0,0,0,43.375,-3.0216666666666665
Güeñes,Bizkaia,28.5 (14:10),14.4 (07:40),21.4,22 (16:00),9 (16:00),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,27.8 (15:10),16.2 (06:40),22,28 (15:00),20 (16:40),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,23.9 (17:40),17.6 (06:20),20.8,19 (15:00),15 (15:30),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,27.1 (12:40),15.8 (07:10),21.5,28 (12:40),15 (20:00),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,22.6 (12:00),17.8 (07:10),20.2,16 (13:10),12 (13:10),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,23.1 (15:30),16.6 (06:20),19.9,20 (13:30),14 (03:50),0,0,0,0,0,43.39333333333333,-4.392222222222222
"Gijón, Campus",Asturias,23.6 (16:30),16.0 (03:20),19.8,23 (19:30),17 (17:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,20.6 (20:10),16.6 (10:50),18.6,26 (00:30),19 (00:30),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,20.9 (19:00),15.7 (07:40),18.3,26 (07:00),13 (02:50),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,27.3 (15:50),15.8 (06:40),21.5,28 (15:30),15 (16:10),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,22.9 (14:10),17.2 (05:20),20.1,16 (15:10),9 (17:30),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,20.6 (18:40),15.4 (09:20),18,41 (00:40),32 (00:40),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,21.1 (16:30),16.0 (05:00),18.6,24 (17:20),19 (17:20),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,16.8 (13:00),14.9 (07:30),15.8,48 (20:20),35 (20:30),0.2,0,0.2,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,27.5 (18:40),14.8 (09:30),21.2,26 (19:40),17 (23:00),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,25.3 (17:40),16.3 (07:30),20.8,16 (18:20),6 (18:30),0.1,0,0.1,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,25.4 (18:30),16.0 (08:20),20.7,17 (18:20),7 (21:20),0.1,0.1,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,22.7 (17:00),16.0 (07:50),19.4,22 (18:10),11 (18:00),0.4,0.2,0.2,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,23.5 (17:30),15.0 (07:30),19.3,45 (17:50),22 (19:10),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,30.6 (16:30),15.6 (07:10),23.1,23 (17:10),11 (19:10),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,23.3 (14:10),13.4 (00:30),18.3,32 (18:10),20 (17:10),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,35.2 (18:30),16.0 (07:50),25.6,26 (19:30),15 (19:30),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,30.9 (17:30),14.0 (07:40),22.4,29 (18:40),12 (19:00),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,34.7 (18:20),17.7 (06:10),26.2,21 (19:40),10 (19:00),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,32.2 (15:00),9.9 (07:20),21.1,28 (15:30),17 (15:30),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,32.1 (18:10),13.5 (07:20),22.8,24 (20:40),13 (20:40),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,33.3 (17:30),11.4 (07:00),22.3,21 (16:10),8 (19:20),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,24.9 (18:30),12.3 (07:30),18.6,34 (16:50),15 (00:50),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,30.6 (16:40),11.7 (06:50),21.2,25 (14:00),16 (23:50),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,31.3 (18:40),9.2 (07:20),20.2,38 (02:00),21 (01:50),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,30.4 (16:40),12.8 (06:00),21.6,39 (13:50),27 (11:00),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,31.3 (16:40),14.0 (05:40),22.6,34 (13:30),14 (13:50),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,31.7 (18:10),13.1 (07:20),22.4,39 (03:40),28 (05:00),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,33.6 (18:40),15.7 (07:30),24.6,33 (01:00),8 (17:30),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,31.1 (17:00),14.7 (07:20),22.9,34 (16:40),17 (16:40),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,25.2 (16:30),13.0 (06:50),19.1,37 (15:40),20 (00:10),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,31.5 (17:20),13.5 (07:30),22.5,35 (17:20),19 (17:00),0,0,0,0,0,40.945277777777775,-4.126388888888888
Zamora,Zamora,35.7 (18:00),16.7 (07:30),26.2,24 (11:20),14 (11:30),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,24.9 (13:20),8.4 (08:00),16.6,30 (11:40),21 (11:20),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,32.1 (17:50),12.2 (07:00),22.1,28 (16:50),15 (18:20),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,30.6 (19:50),10.8 (07:30),20.7,24 (17:10),13 (23:59),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,33.7 (18:50),15.0 (06:40),24.4,22 (12:30),10 (23:30),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,34.8 (17:10),10.9 (07:40),22.8,27 (13:30),12 (16:40),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,34.1 (17:30),12.2 (07:30),23.1,26 (11:30),15 (10:40),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,34.7 (18:10),17.0 (07:50),25.9,21 (10:40),10 (05:00),0,0,0,0,0,40.9575,-5.662222222222223
Saelices El Chico,Salamanca,36.4 (17:00),15.0 (07:20),25.7,33 (20:30),20 (20:10),0,0,0,0,0,40.635,-6.6
Molina de Aragón,Guadalajara,32.7 (17:50),10.0 (07:20),21.4,24 (16:40),12 (18:10),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,36.4 (18:10),20.3 (07:30),28.4,40 (16:10),16 (13:40),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,37.4 (18:30),16.1 (07:00),26.8,43 (16:50),12 (14:30),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,33.0 (17:10),10.5 (07:20),21.8,30 (17:30),15 (18:00),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,37.3 (17:30),18.5 (07:30),27.9,33 (17:30),19 (17:40),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,31.8 (17:00),9.6 (07:20),20.7,23 (17:20),10 (17:20),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,36.0 (18:30),17.1 (07:20),26.6,25 (18:00),13 (20:10),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,32.6 (17:50),17.3 (07:20),24.9,37 (00:10),15 (15:50),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,38.7 (18:50),20.4 (07:30),29.6,42 (15:50),22 (19:20),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,27.8 (17:00),11.3 (06:30),19.5,48 (16:00),30 (16:00),0,0,0,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,35.3 (18:20),18.9 (07:40),27.1,37 (13:20),15 (15:30),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,41.0 (18:40),18.4 (04:50),29.7,33 (17:00),16 (16:10),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,39.5 (17:10),16.9 (07:20),28.2,38 (16:10),18 (16:10),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,36.8 (17:20),21.0 (07:30),28.9,28 (16:20),9 (12:00),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,36.7 (17:20),21.1 (08:20),28.9,38 (17:40),26 (23:50),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,38.2 (17:30),22.7 (08:10),30.5,27 (21:20),13 (21:20),0,0,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,39.0 (17:40),21.6 (08:10),30.3,41 (20:00),20 (20:10),0,0,0,0,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,34.6 (16:50),14.4 (07:50),24.5,40 (17:30),25 (17:20),0,0,0,0,0,39.414722222222224,-7.231111111111111
San Clemente,Cuenca,35.9 (18:10),18.3 (07:00),27.1,44 (15:30),25 (15:30),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,37.7 (16:40),16.2 (05:30),27,33 (23:10),18 (23:20),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,37.5 (17:00),20.5 (07:50),29,35 (17:50),14 (18:30),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,36.6 (17:50),20.1 (07:40),28.3,28 (21:10),13 (19:30),0,0,0,0,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,36.4 (17:50),19.9 (07:40),28.2,45 (19:10),28 (19:40),0,0,0,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,38.4 (16:40),18.5 (07:30),28.5,30 (18:10),15 (15:20),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,37.6 (17:30),19.8 (06:30),28.7,33 (23:40),20 (23:40),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,38.9 (17:00),21.2 (06:40),30.1,36 (19:10),22 (21:10),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,37.3 (17:50),17.7 (08:00),27.5,26 (19:00),14 (02:20),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,37.6 (15:00),19.1 (07:20),28.3,45 (17:00),22 (18:40),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,35.4 (18:50),16.5 (07:30),26,30 (00:10),17 (16:50),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,35.7 (17:50),15.4 (07:20),25.6,32 (18:20),19 (23:00),0,0,0,0,0,38.88333333333333,-6.813888888888889
Jerez de los Caballeros,Badajoz,34.7 (18:30),15.3 (07:40),25,45 (18:00),31 (17:30),0,0,0,0,0,38.29861111111111,-6.765
Ayamonte,Huelva,27.8 (13:40),17.6 (07:50),22.7,41 (01:50),19 (01:50),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,35.0 (16:50),20.9 (23:59),27.9,54 (00:30),37 (00:20),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,30.7 (14:30),17.9 (07:50),24.3,37 (15:20),27 (16:30),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,33.8 (17:20),20.8 (23:50),27.3,50 (14:30),21 (00:10),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,38.1 (16:00),20.1 (07:40),29.1,34 (16:40),21 (20:30),0,0,0,0,0,37.505833333333335,-2.735
Jaén,Jaén,35.6 (17:20),21.3 (07:20),28.4,38 (21:00),22 (14:40),0,0,0,0,0,37.777499999999996,-3.8088888888888888
