Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,21.4 (14:50),12.8 (23:50),17.1,37 (08:00),27 (08:00),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,21.0 (15:30),15.2 (23:59),18.1,28 (11:00),21 (10:30),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,20.8 (16:10),9.1 (07:50),14.9,16 (18:10),9 (20:40),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,21.3 (12:40),15.3 (09:10),18.3,21 (10:20),12 (15:00),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,22.6 (12:30),13.7 (23:40),18.2,17 (08:10),9 (08:10),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,23.4 (16:20),9.2 (08:30),16.3,30 (17:00),14 (18:20),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,22.9 (15:40),9.4 (08:20),16.1,22 (16:10),11 (16:10),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,16.5 (13:10),12.0 (23:50),14.3,26 (15:50),14 (02:00),4,1.2,2.7,0.1,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,11.7 (13:10),7.5 (00:50),9.6,22 (15:00),13 (15:20),3.2,0,3.2,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,16.7 (16:20),11.6 (23:59),14.2,44 (13:00),30 (13:00),5.3,0.5,4.8,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,15.4 (13:20),8.9 (23:59),12.1,18 (13:30),7 (01:10),5.4,0,3.1,2.3,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,16.6 (15:20),12.8 (05:00),14.7,43 (00:30),25 (05:50),6,4,2,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,15.7 (14:50),8.8 (02:00),12.3,22 (17:10),7 (17:00),2,0,2,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,17.2 (15:10),11.0 (00:40),14.1,24 (16:20),16 (16:40),1.4,0,1.2,0.2,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,17.3 (14:10),13.0 (07:50),15.1,43 (05:40),21 (05:40),4.9,0,4.9,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,17.0 (15:50),12.6 (04:40),14.8,41 (08:10),25 (08:00),2.8,1.6,1.2,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,16.6 (13:40),12.6 (08:20),14.6,42 (07:30),33 (07:30),25.8,4.2,21.6,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,14.6 (14:20),10.9 (00:20),12.8,39 (08:20),26 (09:00),14,0,11.7,2.1,0.2,43.39333333333333,-4.392222222222222
Llanes,Asturias,14.8 (13:30),13.2 (23:59),14,27 (08:30),14 (08:20),10.4,0,6.2,4.2,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,15.6 (15:00),10.1 (05:20),12.9,34 (08:00),14 (08:00),4,0,3.6,0.4,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,16.0 (12:30),12.7 (23:59),14.3,33 (05:50),21 (05:40),1.6,0,1.5,0.1,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,15.0 (14:20),10.0 (23:59),12.5,30 (06:50),18 (06:40),4.1,0.3,3.8,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,14.5 (14:20),9.7 (06:20),12.1,25 (16:50),16 (16:50),2.8,0,2.8,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,17.0 (13:40),9.2 (23:59),13.1,28 (18:30),15 (18:30),1.8,0.2,1.6,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,16.4 (15:10),12.9 (06:20),14.6,54 (06:10),37 (06:50),1.8,1.8,0,0,0,43.78611111111111,-7.684722222222223
Fisterra,A Coruña,16.8 (13:20),11.2 (23:10),14,47 (20:30),31 (20:30),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,16.9 (16:00),7.5 (23:59),12.2,21 (11:40),8 (16:50),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,18.2 (17:00),8.3 (04:10),13.3,32 (14:20),21 (14:00),0,0,0,0,0,42.73833333333334,-8.627222222222223
Pontevedra,Pontevedra,19.3 (17:00),9.3 (08:40),14.3,28 (14:50),14 (15:50),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,18.8 (15:40),8.3 (08:00),13.5,33 (17:30),21 (17:40),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,14.3 (16:30),7.4 (00:20),10.9,25 (18:20),13 (17:00),0.4,0,0.4,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,9.8 (14:40),3.2 (23:59),6.5,24 (17:10),18 (17:20),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,19.8 (17:50),4.1 (09:20),11.9,18 (18:20),11 (18:20),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,16.5 (15:50),3.4 (08:20),10,23 (16:30),12 (16:30),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,21.0 (17:20),7.3 (04:00),14.2,19 (14:30),7 (14:30),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,16.8 (15:50),2.8 (02:50),9.8,27 (15:50),15 (16:40),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,15.1 (14:30),4.7 (06:30),9.9,38 (16:30),21 (17:30),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,17.1 (16:00),1.9 (08:30),9.5,41 (18:10),18 (17:10),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,9.7 (14:40),3.1 (02:20),6.4,43 (15:50),23 (15:10),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,14.9 (14:50),3.4 (07:00),9.1,31 (15:20),13 (10:20),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,14.6 (14:20),-1.4 (08:30),6.6,46 (18:10),27 (17:20),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,13.9 (16:50),2.8 (06:50),8.3,38 (17:10),27 (14:10),0,0,0,0,0,42.356944444444444,-3.620277777777778
Autilla del Pino,Palencia,15.7 (17:00),3.4 (08:30),9.5,35 (18:40),24 (18:50),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,17.5 (15:40),6.5 (09:10),12,30 (21:40),12 (20:00),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,14.8 (17:00),4.7 (08:30),9.8,32 (16:10),18 (17:50),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,10.3 (16:30),2.4 (09:10),6.4,31 (16:10),15 (18:00),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,16.2 (16:50),4.9 (09:00),10.6,42 (15:40),25 (15:40),0,0,0,0,0,40.945277777777775,-4.126388888888888
"La Covatilla, estación de esquí",Salamanca,6.7 (15:40),0.4 (02:10),3.5,48 (23:20),35 (22:30),0,0,0,0,0,40.355000000000004,-5.69
Zamora,Zamora,18.1 (16:40),5.2 (09:00),11.7,30 (16:20),17 (00:20),0,0,0,0,0,41.51555555555556,-5.735277777777778
