Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,22.8 (13:30),14.8 (01:40),18.8,26 (14:00),19 (15:20),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,22.2 (13:50),15.0 (07:30),18.6,26 (00:30),16 (09:30),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,22.9 (16:10),12.1 (02:10),17.5,26 (17:40),14 (17:40),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,21.5 (14:40),16.2 (09:20),18.9,21 (15:20),14 (12:40),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,23.1 (12:40),13.1 (06:40),18.1,20 (13:40),6 (11:40),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,21.5 (14:00),8.9 (07:20),15.2,28 (17:10),20 (17:20),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,21.7 (16:00),8.5 (08:00),15.1,18 (16:00),10 (16:00),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,24.5 (14:50),12.9 (02:00),18.7,30 (15:40),18 (15:40),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,17.8 (14:00),10.9 (00:10),14.3,15 (14:30),6 (14:40),0,0,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,25.4 (13:40),13.4 (01:50),19.4,32 (14:10),19 (14:10),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,21.2 (12:50),11.2 (00:00),16.2,42 (08:20),19 (06:10),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.8 (14:30),15.4 (03:30),17.6,33 (13:20),17 (16:30),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,22.3 (16:30),12.7 (04:10),17.5,20 (10:30),9 (10:40),0.1,0,0,0,0.1,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,22.6 (16:20),14.2 (02:00),18.4,26 (07:20),18 (11:50),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,21.4 (16:10),14.9 (00:00),18.1,18 (18:10),10 (09:10),0.3,0,0.3,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,22.7 (14:50),13.1 (23:59),17.9,30 (18:20),16 (15:20),1.2,0,1.2,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,21.1 (12:40),15.1 (08:40),18.1,26 (16:30),17 (10:40),0.8,0,0.8,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,20.9 (14:30),14.0 (04:50),17.4,16 (05:50),13 (23:30),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,19.9 (17:20),14.6 (05:00),17.3,17 (19:00),10 (19:00),1.2,1.2,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,22.5 (13:40),12.6 (09:10),17.6,22 (16:10),12 (16:10),10.2,10,0.2,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,20.7 (12:30),13.9 (04:30),17.3,30 (23:10),24 (23:10),15.2,15,0.1,0.1,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,20.8 (12:50),14.1 (01:50),17.4,24 (23:30),16 (23:20),15.4,15.4,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,22.0 (15:00),12.5 (08:40),17.3,19 (16:30),11 (09:10),2.8,2.8,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,25.3 (15:30),14.6 (00:00),19.9,37 (11:20),17 (11:20),1.3,1.3,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,21.2 (15:00),14.5 (00:30),17.9,45 (09:00),39 (08:50),0.4,0.4,0,0,0,43.78611111111111,-7.684722222222223
Fisterra,A Coruña,18.5 (15:50),15.7 (06:30),17.1,46 (18:20),30 (23:59),6.6,1.2,3,0.4,2,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,20.8 (16:30),13.9 (00:00),17.3,28 (14:00),16 (15:40),0.5,0.3,0,0,0.2,42.88805555555555,-8.410555555555556
Padrón,A Coruña,23.3 (16:00),14.6 (00:00),18.9,17 (16:10),6 (16:10),6.7,4.5,0.4,0,1.8,42.73833333333334,-8.627222222222223
Pontevedra,Pontevedra,23.0 (14:40),15.6 (00:00),19.3,18 (14:10),9 (12:40),7,1.2,0,0,5.8,42.43833333333333,-8.615833333333333
