Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,14.7 (13:50),1.8 (07:30),8.2,17 (00:30),13 (23:40),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,14.2 (13:40),4.6 (08:40),9.4,32 (07:50),24 (07:50),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,10.6 (16:50),-0.2 (10:30),5.2,11 (14:00),8 (18:00),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,13.6 (12:50),5.5 (08:30),9.6,27 (16:10),17 (14:40),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,14.3 (12:50),5.4 (23:59),9.9,25 (14:10),12 (14:10),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,14.2 (14:40),0.1 (08:30),7.1,17 (14:00),11 (14:10),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,13.0 (15:00),1.1 (06:20),7.1,11 (03:10),8 (03:30),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,15.1 (16:30),2.5 (08:10),8.8,17 (04:30),12 (21:50),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumaia,Gipuzkoa,15.7 (12:20),7.1 (09:00),11.4,35 (11:30),21 (11:40),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Machichaco,Bizkaia,15.3 (14:20),7.2 (02:20),11.3,40 (13:40),24 (23:10),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,13.2 (15:30),3.0 (05:10),8.1,25 (04:00),11 (11:50),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,15.8 (15:50),6.4 (07:20),11.1,41 (06:40),25 (06:50),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,15.7 (13:50),6.7 (05:00),11.2,37 (06:30),27 (07:10),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,14.8 (14:40),0.8 (05:10),7.8,24 (07:20),15 (14:00),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,13.5 (13:30),7.4 (02:30),10.5,15 (00:30),11 (02:30),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,12.1 (16:10),2.9 (09:10),7.5,18 (05:10),15 (05:20),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,13.8 (14:50),5.2 (06:10),9.5,15 (21:50),12 (21:50),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,14.3 (15:10),0.3 (08:20),7.3,16 (15:50),10 (15:50),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,12.1 (14:00),6.8 (07:40),9.5,17 (01:20),13 (01:20),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,13.2 (13:50),4.3 (06:20),8.8,26 (23:00),18 (23:00),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,13.9 (16:40),4.0 (05:20),8.9,13 (05:10),9 (02:00),0,0,0,0,0,43.35333333333333,-5.874166666666667
Cabo Busto,Asturias,11.9 (13:20),4.2 (05:50),8,26 (21:50),20 (21:50),0,0,0,0,0,43.56916666666667,-6.47
Castropol,Asturias,16.7 (14:50),3.1 (06:30),9.9,26 (11:40),13 (11:30),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,12.4 (13:00),8.3 (07:20),10.3,38 (21:50),30 (20:40),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,15.6 (15:30),6.3 (05:50),11,26 (06:20),17 (08:00),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,16.4 (13:40),10.7 (04:30),13.5,31 (23:50),21 (05:00),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,14.1 (15:40),4.2 (08:30),9.2,32 (11:20),14 (11:20),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,14.9 (15:20),-0.2 (06:10),7.3,24 (03:40),19 (03:10),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,15.7 (16:10),3.6 (09:10),9.6,23 (12:20),10 (12:00),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,15.6 (14:40),5.3 (09:50),10.5,18 (23:50),9 (19:30),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,13.9 (16:20),3.8 (08:30),8.8,32 (20:20),21 (20:20),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,11.2 (16:20),-3.0 (09:30),4.1,10 (20:40),5 (19:10),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,5.2 (15:10),-0.9 (23:50),2.1,38 (13:40),28 (13:40),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,13.3 (15:20),-1.9 (08:50),5.7,28 (16:40),18 (16:30),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,10.0 (15:20),0.3 (00:10),5.2,49 (22:10),22 (20:50),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,16.1 (17:10),-1.1 (05:50),7.5,22 (16:40),11 (16:50),0,0,0,0,0,42.32527777777778,-7.859722222222222
