Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,16.9 (13:30),5.3 (08:20),11.1,32 (02:40),22 (02:30),17,0,0,0,17,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,16.3 (13:10),8.9 (07:50),12.6,37 (22:40),28 (22:50),0.7,0,0,0.7,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,13.7 (15:20),5.9 (04:10),9.8,17 (16:30),10 (16:30),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,15.4 (12:00),10.8 (08:00),13.1,40 (21:00),30 (23:10),0.5,0.5,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,15.6 (14:30),10.3 (20:20),13,19 (23:59),7 (21:20),1.4,1.3,0,0.1,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,11.7 (15:30),6.5 (23:30),9.1,22 (09:20),16 (10:50),5,0.9,4,0.1,0,41.91166666666666,2.763333333333333
Porqueres,Girona,14.0 (15:00),5.5 (22:30),9.8,13 (20:10),6 (20:00),2,0,2,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,13.4 (12:40),8.3 (22:50),10.8,32 (18:40),26 (18:40),4,3.1,0.5,0.4,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,6.5 (14:00),4.1 (09:40),5.3,31 (04:00),17 (03:50),8.9,6.4,0,0,2.5,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,13.3 (13:00),9.1 (21:20),11.2,51 (01:50),33 (02:10),13.8,12.4,0,0.4,1,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,9.9 (14:00),6.6 (08:40),8.2,33 (03:30),14 (06:50),14.3,12,0.1,0,2.2,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,11.2 (00:40),8.1 (09:00),9.7,63 (06:00),50 (20:30),11.6,4.2,2.4,5,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,9.1 (12:20),4.0 (08:50),6.6,37 (21:20),15 (04:20),16,11.6,0.2,0.4,3.8,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,11.0 (13:30),7.5 (06:10),9.3,50 (00:10),31 (00:10),13.4,8.3,1.7,0.8,2.6,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,11.3 (00:40),7.7 (05:00),9.5,48 (01:00),31 (02:00),12,4.8,0.3,4.3,2.6,43.39472222222222,-3.233888888888889
