Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
Reus Aeropuerto,Tarragona,23.9 (14:00),8.6 (07:40),16.3,22 (23:10),17 (23:10),0,0,0,0,0,41.144999999999996,1.163611111111111
Barcelona Aeropuerto,Barcelona,22.6 (16:30),14.2 (08:10),18.4,33 (07:50),24 (08:20),0,0,0,0,0,41.29277777777778,2.0700000000000003
Manresa,Barcelona,23.8 (18:40),8.4 (08:10),16.1,18 (21:40),10 (21:50),0,0,0,0,0,41.72,1.840277777777778
Barcelona,Barcelona,21.9 (16:30),15.1 (08:00),18.5,30 (17:50),22 (15:20),0,0,0,0,0,41.39055555555556,2.2
Arenys de Mar,Barcelona,23.1 (12:00),13.9 (08:20),18.5,31 (15:50),15 (15:50),0,0,0,0,0,41.587500000000006,2.54
Girona Aeropuerto,Girona,25.3 (16:10),9.7 (07:10),17.5,32 (17:00),22 (17:00),0,0,0,0,0,41.91166666666666,2.763333333333333
Porqueres,Girona,25.9 (15:30),8.5 (07:20),17.2,26 (18:10),13 (18:10),0,0,0,0,0,42.10444444444445,2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,21.0 (17:00),9.9 (08:10),15.4,30 (18:40),19 (14:50),0,0,0,0,0,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,18.6 (15:40),5.3 (08:20),12,18 (18:50),10 (19:00),0.1,0,0.1,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,20.4 (16:30),9.8 (08:10),15.1,18 (06:30),13 (01:00),0,0,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,17.7 (14:10),8.2 (08:20),13,22 (14:30),13 (14:40),0,0,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,17.1 (15:10),13.9 (05:30),15.5,32 (12:30),24 (12:40),0,0,0,0,0,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,21.3 (17:40),8.1 (09:10),14.7,13 (17:50),6 (16:30),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,21.9 (14:50),8.1 (08:40),15,37 (18:10),18 (14:20),0,0,0,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,18.0 (12:50),11.9 (04:20),14.9,33 (17:50),19 (19:10),0,0,0,0,0,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,21.4 (14:20),6.8 (07:30),14.1,35 (16:40),27 (15:20),0,0,0,0,0,43.42388888888889,-3.8255555555555554
Santander,Cantabria,18.4 (14:40),12.8 (04:40),15.6,51 (18:30),41 (18:30),0,0,0,0,0,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,18.6 (14:10),9.5 (08:20),14.1,40 (19:10),26 (17:50),0,0,0,0,0,43.39333333333333,-4.392222222222222
Llanes,Asturias,22.6 (15:30),11.5 (08:50),17.1,36 (16:40),25 (20:00),0,0,0,0,0,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,22.5 (14:40),8.3 (08:10),15.4,26 (18:10),14 (18:20),0,0,0,0,0,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,19.7 (14:30),14.2 (08:10),17,48 (12:50),35 (23:59),0,0,0,0,0,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,20.3 (13:40),11.1 (07:30),15.7,28 (17:00),18 (17:30),0,0,0,0,0,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,22.6 (15:20),10.4 (08:40),16.5,18 (17:30),11 (10:50),0,0,0,0,0,43.35333333333333,-5.874166666666667
Castropol,Asturias,23.1 (14:30),10.7 (07:50),16.9,19 (09:30),9 (09:50),0,0,0,0,0,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,18.4 (16:20),14.3 (05:40),16.3,42 (00:50),31 (00:50),0,0,0,0,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,23.0 (13:30),14.9 (01:20),18.9,24 (14:30),15 (14:20),0,0,0,0,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,21.8 (13:30),15.1 (23:59),18.4,36 (18:30),31 (23:20),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,24.8 (17:20),13.0 (04:10),18.9,17 (17:20),11 (19:50),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,27.5 (17:00),10.9 (09:00),19.2,21 (04:00),15 (04:00),0,0,0,0,0,42.73833333333334,-8.627222222222223
Pontevedra,Pontevedra,25.8 (16:00),14.6 (08:40),20.2,17 (00:20),12 (01:30),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,25.8 (14:00),13.6 (09:00),19.7,39 (18:00),18 (18:30),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,25.8 (17:20),7.8 (05:20),16.8,11 (15:50),5 (15:50),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,19.3 (15:00),8.5 (08:30),13.9,24 (18:10),18 (17:50),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,26.7 (18:30),8.5 (08:20),17.6,12 (23:10),6 (23:00),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,23.3 (16:30),7.6 (08:40),15.4,22 (16:50),11 (04:30),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,29.1 (17:10),11.7 (04:40),20.4,11 (17:10),6 (17:10),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,26.1 (16:30),4.0 (08:10),15.1,19 (17:00),12 (17:40),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,24.6 (15:50),3.4 (08:30),14,28 (17:20),15 (14:10),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,23.4 (18:00),0.8 (08:20),12.1,22 (18:40),11 (18:20),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,17.8 (12:10),7.7 (00:30),12.7,18 (02:50),13 (02:50),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,25.1 (16:40),6.2 (01:00),15.7,25 (03:30),14 (01:50),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,24.8 (15:50),0.3 (07:30),12.5,26 (18:00),16 (18:00),0.2,0.2,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,21.7 (15:20),2.9 (05:00),12.3,35 (17:20),27 (11:40),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,24.3 (17:10),3.6 (08:10),13.9,26 (17:40),9 (15:30),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,23.2 (17:10),4.7 (06:50),14,36 (08:40),15 (18:20),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,24.7 (17:20),6.7 (08:50),15.7,16 (17:40),6 (14:40),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,21.4 (16:50),5.6 (07:20),13.5,26 (17:30),12 (17:40),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,17.5 (13:50),9.7 (01:40),13.6,26 (21:10),21 (21:10),0,0,0,0,0,40.793055555555554,-4.010555555555555
