Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),Latitude,Longitude
A Coruña,A Coruña,18.1 (11:20),13.4 (23:50),15.8,25 (23:40),17 (18:20),0.2,0,0,0,0.2,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,19.3 (00:40),12.9 (07:10),16.1,60 (06:30),41 (06:30),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,19.3 (15:40),11.0 (07:00),15.1,30 (21:20),22 (21:20),0,0,0,0,0,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.3 (15:30),12.5 (07:20),17.4,21 (09:20),13 (11:20),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,20.9 (14:40),13.2 (07:10),17,21 (03:40),10 (04:10),0.2,0,0,0,0.2,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,20.0 (14:50),13.7 (07:40),16.8,25 (17:40),13 (15:30),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,21.5 (10:20),14.3 (23:40),17.9,33 (21:20),25 (21:20),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,21.0 (16:20),13.5 (05:40),17.3,19 (22:40),7 (00:10),0.2,0,0,0,0.2,43.11138888888889,-7.4575000000000005
Puerto de Leitariegos,Asturias,20.1 (11:00),9.2 (06:30),14.7,31 (22:50),21 (17:10),0,0,0,0,0,42.994166666666665,-6.4141666666666675
Ponferrada,León,28.2 (15:50),13.5 (07:10),20.9,35 (15:50),17 (16:10),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,25.2 (15:10),11.9 (07:30),18.6,33 (14:00),14 (14:40),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,28.6 (15:00),13.9 (07:50),21.3,28 (15:20),14 (15:20),0,0,0,0,0,42.32527777777778,-7.859722222222222
Xinzo de Limia,Ourense,25.3 (15:30),8.9 (07:00),17.1,26 (19:10),15 (17:10),0,0,0,0,0,42.07916666666667,-7.733611111111111
Soria,Soria,27.4 (14:50),12.0 (07:50),19.7,41 (15:30),21 (15:30),3.2,0,0,3.2,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,31.9 (17:10),11.3 (07:00),21.6,49 (16:00),21 (15:30),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,20.7 (17:40),12.3 (05:10),16.5,59 (17:10),31 (15:10),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,25.1 (15:50),9.5 (04:30),17.3,47 (14:30),21 (13:50),0,0,0,0,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,27.9 (16:30),10.8 (05:00),19.3,41 (13:40),20 (14:20),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,29.6 (16:40),9.4 (07:00),19.5,56 (15:00),36 (15:10),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,29.1 (16:30),10.1 (07:10),19.6,44 (16:30),16 (16:30),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,29.5 (15:40),10.2 (06:10),19.8,53 (16:40),34 (15:10),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,31.9 (15:50),14.9 (07:40),23.4,48 (17:00),21 (16:50),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,29.1 (17:40),12.7 (06:50),20.9,44 (17:10),22 (17:10),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,21.8 (17:00),13.2 (05:30),17.5,47 (14:30),26 (15:20),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,29.6 (15:20),14.3 (06:30),22,54 (17:20),32 (17:20),0,0,0,0,0,40.945277777777775,-4.126388888888888
Zamora,Zamora,30.5 (17:20),15.3 (07:20),22.9,42 (15:20),17 (15:40),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,19.3 (12:50),7.6 (05:30),13.4,39 (17:30),32 (18:20),0,0,0,0,0,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,26.1 (16:40),12.0 (06:40),19.1,39 (18:00),26 (17:30),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,24.9 (15:30),8.5 (07:20),16.7,38 (17:30),27 (18:20),0,0,0,0,0,42.3775,-6.196666666666667
Benavente,Zamora,29.4 (16:20),13.6 (07:20),21.5,45 (16:00),21 (16:00),0,0,0,0,0,42.01083333333333,-5.666666666666667
Villardeciervos,Zamora,26.9 (15:50),8.4 (07:30),17.6,44 (15:40),22 (16:40),0,0,0,0,0,41.94138888888889,-6.279722222222222
Salamanca Aeropuerto,Salamanca,31.1 (16:00),11.3 (06:20),21.2,80 (16:10),33 (16:50),0,0,0,0,0,40.95944444444445,-5.498333333333333
Salamanca,Salamanca,30.8 (16:30),14.5 (07:40),22.6,46 (14:40),24 (14:40),0,0,0,0,0,40.9575,-5.662222222222223
Vitigudino,Salamanca,30.9 (15:50),14.6 (07:10),22.8,53 (14:00),35 (15:10),0,0,0,0,0,41.01138888888889,-6.437777777777778
Molina de Aragón,Guadalajara,28.1 (15:50),12.5 (06:40),20.3,38 (14:30),17 (14:30),0,0,0,0,0,40.84166666666667,-1.8788888888888888
Tarancón,Cuenca,32.7 (16:30),18.0 (07:10),25.4,44 (17:00),24 (17:10),0,0,0,0,0,40.01138888888889,-3.0213888888888887
Aranjuez,Madrid,33.7 (16:30),18.0 (07:10),25.9,37 (17:20),19 (17:20),0,0,0,0,0,40.06722222222223,-3.546111111111111
Buitrago del Lozoya,Madrid,28.3 (14:20),10.0 (06:40),19.1,26 (14:20),14 (14:20),0,0,0,0,0,41.00694444444444,-3.613611111111111
Madrid Aeropuerto,Madrid,33.6 (16:20),16.1 (07:20),24.8,59 (16:00),36 (16:40),0,0,0,0,0,40.46666666666667,-3.5555555555555554
Sigüenza,Guadalajara,28.5 (17:40),10.1 (06:30),19.3,37 (15:30),18 (15:20),0,0,0,0,0,41.08638888888889,-2.618055555555556
Guadalajara,Guadalajara,32.3 (16:50),17.5 (07:10),24.9,49 (17:10),26 (17:10),0,0,0,0,0,40.63027777777778,-3.15
Colmenar Viejo,Madrid,27.8 (15:50),16.9 (07:30),22.3,51 (15:00),30 (15:00),0,0,0,0,0,40.69611111111111,-3.765
Toledo,Toledo,34.6 (17:30),19.4 (07:10),27,46 (18:40),30 (19:50),0,0,0,0,0,39.88472222222222,-4.045277777777778
Puerto Alto del León,Madrid,24.8 (15:50),13.8 (03:40),19.3,45 (17:30),23 (18:30),0,0,0,0,0,40.70638888888889,-4.141944444444444
Robledo de Chavela,Madrid,30.3 (17:40),16.0 (07:00),23.1,45 (16:00),23 (17:00),0,0,0,0,0,40.42777777777778,-4.25
Talavera de la Reina,Toledo,36.7 (16:50),17.1 (05:50),26.9,50 (18:50),30 (17:40),0,0,0,0,0,39.95861111111111,-4.863611111111111
Navalmoral de la Mata,Cáceres,35.6 (16:20),16.2 (07:30),25.9,55 (15:30),23 (16:30),0,0,0,0,0,39.94583333333333,-5.5825
Trujillo,Cáceres,32.9 (17:00),20.4 (06:20),26.7,39 (16:20),18 (16:40),0,0,0,0,0,39.4825,-5.854166666666666
Cáceres,Cáceres,32.7 (15:20),21.0 (07:20),26.9,38 (18:00),22 (18:20),0,0,0,0,0,39.47138888888889,-6.338888888888889
Plasencia,Cáceres,33.8 (16:10),19.5 (08:00),26.6,48 (16:30),19 (17:30),0,0,0,0,0,40.043055555555554,-6.085833333333333
Coria,Cáceres,34.3 (16:20),19.3 (07:30),26.8,51 (17:30),33 (17:30),0,0,0,0,0,40.00361111111111,-6.5575
Valencia de Alcántara,Cáceres,31.0 (16:50),17.5 (06:50),24.3,49 (18:20),24 (18:10),0,0,0,0,0,39.414722222222224,-7.231111111111111
Quintanar de la Orden,Toledo,33.0 (17:30),18.0 (07:10),25.5,42 (16:30),18 (17:50),0,0,0,0,0,39.597500000000004,-3.0469444444444442
Madridejos,Toledo,33.3 (15:50),16.3 (06:30),24.8,43 (16:10),27 (20:40),0,0,0,0,0,39.49194444444444,-3.5283333333333333
San Clemente,Cuenca,33.9 (16:50),17.0 (06:40),25.5,43 (15:30),28 (17:00),0,0,0,0,0,39.416666666666664,-2.4205555555555556
Tomelloso,Ciudad Real,34.1 (18:10),18.3 (04:20),26.2,31 (10:00),18 (09:50),0,0,0,0,0,39.16916666666666,-3.0075
Ciudad Real,Ciudad Real,34.0 (15:40),21.2 (07:30),27.6,38 (19:00),16 (18:30),0,0,0,0,0,38.98916666666667,-3.9202777777777778
Valdepeñas,Ciudad Real,33.5 (16:40),19.7 (06:50),26.6,32 (18:30),14 (03:50),0,0,0,0,0,38.75055555555556,-3.391388888888889
Viso del Marqués,Ciudad Real,33.1 (18:00),19.4 (07:10),26.2,40 (17:20),26 (20:30),0,0,0,0,0,38.518055555555556,-3.5666666666666664
Puebla de Don Rodrigo,Ciudad Real,35.1 (16:10),18.3 (05:10),26.7,31 (15:20),14 (11:10),0,0,0,0,0,39.08861111111111,-4.616388888888888
Herrera del Duque,Badajoz,33.4 (17:10),20.1 (05:10),26.8,37 (17:50),20 (18:10),0,0,0,0,0,39.169444444444444,-5.062222222222222
Hinojosa del Duque,Córdoba,35.3 (17:20),17.3 (07:00),26.3,30 (16:50),20 (21:20),0,0,0,0,0,38.49861111111111,-5.1211111111111105
Don Benito,Badajoz,34.6 (17:20),20.5 (06:20),27.5,29 (19:40),13 (01:30),0,0,0,0,0,38.955555555555556,-5.880555555555556
Llerena,Badajoz,33.8 (17:00),19.9 (05:10),26.8,37 (17:20),23 (22:40),0,0,0,0,0,38.23166666666667,-6.016944444444444
Mérida,Badajoz,34.5 (17:00),17.6 (06:20),26.1,35 (16:10),20 (18:10),0,0,0,0,0,38.91583333333333,-6.385555555555556
Badajoz Aeropuerto,Badajoz,34.5 (16:40),19.5 (07:20),27,36 (17:20),17 (16:20),0,0,0,0,0,38.88333333333333,-6.813888888888889
Ayamonte,Huelva,26.3 (18:00),17.7 (07:10),22,24 (18:40),14 (17:20),0,0,0,0,0,37.19472222222222,-7.3950000000000005
Alajar,Huelva,31.9 (17:10),16.2 (04:50),24.1,37 (23:59),25 (23:59),0,0,0,0,0,37.868611111111115,-6.675000000000001
"Huelva, Ronda Este",Huelva,27.8 (17:30),18.3 (06:50),23,33 (15:30),21 (18:50),0,0,0,0,0,37.27833333333333,-6.911666666666667
Ceuta,Ceuta,24.8 (17:40),20.2 (07:00),22.5,22 (01:40),14 (01:50),0,0,0,0,0,35.88861111111111,-5.3469444444444445
Baza,Granada,34.8 (16:00),12.3 (07:00),23.5,35 (17:10),20 (18:40),0,0,0,0,0,37.505833333333335,-2.735
Santa Elena,Jaén,34.5 (16:10),18.3 (06:40),26.4,33 (19:40),15 (20:10),0,0,0,0,0,38.34444444444445,-3.5352777777777775
Jaén,Jaén,33.4 (17:30),19.0 (07:10),26.2,40 (23:00),23 (16:30),0,0,0,0,0,37.777499999999996,-3.8088888888888888
Villanueva de Córdoba,Córdoba,33.4 (16:50),17.7 (07:00),25.6,44 (16:10),18 (21:00),0,0,0,0,0,38.33305555555556,-4.608888888888888
Córdoba Aeropuerto,Córdoba,36.1 (17:30),19.2 (06:50),27.6,39 (21:50),23 (21:00),0,0,0,0,0,37.848888888888894,-4.846666666666667
Doña Mencía,Córdoba,33.7 (17:50),17.6 (07:00),25.7,36 (17:30),19 (22:10),0,0,0,0,0,37.55611111111111,-4.353888888888888
Granada Base Aérea,Granada,34.4 (16:40),15.4 (06:40),24.9,37 (16:40),26 (18:10),0,0,0,0,0,37.13722222222222,-3.631388888888889
Granada Aeropuerto,Granada,35.8 (18:10),15.6 (06:20),25.7,37 (18:10),21 (20:00),0,0,0,0,0,37.189722222222215,-3.7894444444444444
Écija,Sevilla,36.2 (17:30),17.1 (06:50),26.7,33 (15:50),21 (21:40),0,0,0,0,0,37.51611111111111,-5.085
Cazalla de la Sierra,Sevilla,32.7 (17:00),14.2 (07:20),23.5,31 (19:40),11 (19:00),0,0,0,0,0,37.92638888888889,-5.769722222222222
Sevilla Aeropuerto,Sevilla,34.7 (17:00),18.7 (07:20),26.7,41 (18:20),27 (21:10),0,0,0,0,0,37.416666666666664,-5.879166666666667
Morón de la Frontera,Sevilla,34.2 (16:10),17.7 (07:20),26,29 (18:40),17 (19:30),0,0,0,0,0,37.16444444444444,-5.6113888888888885
"Moguer, El Arenosillo",Huelva,26.0 (17:20),16.6 (07:20),21.3,22 (15:50),15 (15:20),0,0,0,0,0,37.09805555555556,-6.7380555555555555
Grazalema,Cádiz,27.9 (15:10),14.1 (06:10),21,24 (18:30),10 (21:40),0,0,0,0,0,36.760555555555555,-5.3741666666666665
Jerez de la Frontera Aeropuerto,Cádiz,32.0 (14:10),14.6 (06:50),23.3,35 (14:30),24 (15:30),0,0,0,0,0,36.75055555555556,-6.055833333333333
San Fernando,Cádiz,27.5 (11:00),19.6 (07:50),23.6,35 (13:10),19 (14:40),0,0,0,0,0,36.46555555555556,-6.205555555555556
Cádiz,Cádiz,25.3 (12:40),21.0 (07:10),23.1,51 (00:10),39 (00:20),0,0,0,0,0,36.499722222222225,-6.257777777777778
Melilla,Melilla,25.2 (14:40),20.8 (06:40),23,23 (15:10),16 (11:40),0,0,0,0,0,35.27638888888889,-2.956388888888889
Tarifa,Cádiz,25.7 (18:10),17.9 (23:59),21.8,64 (01:30),40 (03:40),0,0,0,0,0,36.013888888888886,-5.598888888888888
Estepona,Málaga,27.7 (16:20),18.1 (07:20),22.9,17 (00:50),8 (02:00),0,0,0,0,0,36.41694444444444,-5.155
Antequera,Málaga,32.1 (16:30),17.7 (07:40),24.9,33 (17:30),18 (19:00),0,0,0,0,0,37.029444444444444,-4.748333333333333
Málaga Aeropuerto,Málaga,28.7 (15:40),18.3 (06:20),23.5,39 (17:20),27 (15:50),0,0,0,0,0,36.66611111111111,-4.482222222222222
"Málaga, Centro Meteorológico",Málaga,29.9 (12:30),18.7 (07:10),24.3,28 (15:00),21 (15:10),0,0,0,0,0,36.717777777777776,-4.4816666666666665
"Málaga, Puerto",Málaga,26.8 (10:10),20.4 (05:40),23.6,20 (05:20),13 (11:00),0,0,0,0,0,36.71666666666667,-4.419722222222222
Adra,Almería,25.7 (11:10),19.3 (07:20),22.5,22 (12:20),13 (15:50),0,0,0,0,0,36.74722222222222,-3.0205555555555557
Abla,Almería,29.2 (16:30),15.9 (06:00),22.6,41 (14:20),21 (15:20),0,0,0,0,0,37.14138888888889,-2.779722222222222
Almería Aeropuerto,Almería,26.1 (14:40),18.8 (06:40),22.4,22 (14:30),17 (14:30),0,0,0,0,0,36.84638888888889,-2.3569444444444447
Huércal-Overa,Almería,29.3 (11:10),16.0 (06:30),22.6,31 (18:30),20 (17:10),0,0,0,0,0,37.39055555555556,-1.9436111111111112
Águilas,Murcia,26.9 (13:40),20.0 (05:50),23.4,26 (16:00),12 (13:10),0,0,0,0,0,37.41722222222222,-1.5869444444444445
Cartagena,Murcia,29.3 (11:40),16.5 (06:00),22.9,44 (17:20),19 (18:10),0,0,0,0,0,37.60111111111111,-0.9877777777777778
San Javier Aeropuerto,Murcia,27.3 (11:10),16.0 (07:00),21.6,24 (13:10),16 (13:10),0,0,0,0,0,37.788888888888884,-0.8033333333333333
Hellín,Albacete,30.2 (17:00),15.7 (07:10),23,29 (17:00),17 (18:00),0,0,0,0,0,38.54194444444444,-1.7030555555555555
Caravaca de La Cruz,Murcia,32.9 (16:40),13.2 (07:00),23.1,44 (17:30),18 (16:00),0,0,0,0,0,38.1025,-1.8772222222222223
Cieza,Murcia,32.6 (15:10),15.3 (05:50),23.9,29 (21:10),14 (22:30),0,0,0,0,0,38.23277777777778,-1.3805555555555555
Murcia,Murcia,32.3 (13:50),18.1 (07:00),25.2,31 (14:00),20 (14:00),0,0,0,0,0,38.00194444444445,-1.1708333333333334
Lorca,Murcia,32.4 (13:30),16.3 (07:10),24.4,27 (14:40),13 (17:10),0,0,0,0,0,37.65472222222222,-1.6872222222222222
Yecla,Murcia,31.4 (15:20),13.0 (06:40),22.2,35 (16:00),17 (14:30),0,0,0,0,0,38.60166666666667,-1.159722222222222
Alicante-Elche Aeropuerto,Alacant/Alicante,27.7 (16:10),16.7 (06:40),22.2,28 (11:50),19 (12:10),0,0,0,0,0,38.282777777777774,-0.5708333333333333
Alicante/Alacant,Alacant/Alicante,28.0 (16:30),17.8 (06:40),22.9,23 (14:10),15 (13:50),0,0,0,0,0,38.3725,-0.49416666666666664
Cuenca,Cuenca,31.6 (16:10),18.4 (03:40),25,40 (17:50),16 (17:20),0,0,0,0,0,40.06722222222223,-2.1319444444444446
Albacete Base Aérea,Albacete,32.6 (16:30),15.7 (06:50),24.1,43 (20:30),28 (20:30),0,0,0,0,0,38.95416666666667,-1.856388888888889
Albacete,Albacete,32.7 (16:40),17.5 (06:40),25.1,30 (19:40),11 (16:10),0,0,0,0,0,39.00555555555555,-1.8622222222222222
Utiel,València/Valencia,32.5 (17:10),13.4 (06:50),22.9,35 (18:40),22 (18:40),0,0,0,0,0,39.57555555555556,-1.2447222222222223
Polinyà de Xúquer,València/Valencia,28.3 (17:30),19.1 (06:20),23.7,42 (15:50),22 (16:20),0,0,0,0,0,39.18472222222222,-0.3719444444444444
Teruel,Teruel,30.9 (15:50),13.1 (07:10),22,41 (15:10),20 (16:30),0,0,0,0,0,40.35055555555556,-1.1241666666666668
Valencia Aeropuerto,València/Valencia,29.1 (12:40),18.2 (06:40),23.7,35 (13:50),25 (15:20),0,0,0,0,0,39.485,-0.4747222222222222
"València, Viveros",València/Valencia,27.1 (11:30),19.6 (07:20),23.4,38 (15:20),17 (14:20),0,0,0,0,0,39.480555555555554,-0.3663888888888889
Castellón - Almassora,Castelló/Castellón,28.5 (15:00),19.0 (06:40),23.8,30 (15:40),17 (14:10),0,0,0,0,0,39.95722222222223,-0.07194444444444445
Reinosa,Cantabria,22.4 (12:40),10.1 (07:20),16.3,26 (16:00),18 (16:10),0,0,0,0,0,42.99194444444444,-4.160555555555556
Medina de Pomar,Burgos,31.2 (16:30),10.9 (05:40),21.1,42 (17:10),21 (17:10),0,0,0,0,0,42.919999999999995,-3.4827777777777778
Vitoria Gasteiz Aeropuerto,Araba/Álava,29.8 (16:10),11.8 (01:30),20.8,37 (16:20),30 (16:40),0,0,0,0,0,42.871944444444445,-2.7327777777777778
Jaca,Huesca,28.9 (16:30),14.0 (00:30),21.4,57 (18:40),22 (18:40),3.5,0,0,0,3.5,42.57888888888889,-0.5469444444444445
Aragüés del Puerto,Huesca,27.4 (16:30),15.6 (00:40),21.5,48 (18:50),30 (18:50),0,0,0,0,0,42.70888888888889,-0.6730555555555555
Sos del Rey Católico,Zaragoza,31.0 (16:20),13.0 (06:10),22,48 (20:20),28 (20:10),0,0,0,0,0,42.490833333333335,-1.213611111111111
Calamocha,Teruel,30.5 (16:20),14.3 (06:40),22.4,47 (15:50),24 (20:10),0,0,0,0,0,40.92611111111111,-1.2933333333333332
Daroca,Zaragoza,31.4 (16:30),14.9 (07:20),23.1,37 (14:00),21 (14:00),2.4,0,0,0,2.4,41.114444444444445,-1.41
"Zaragoza, Valdespartera",Zaragoza,33.8 (15:30),18.8 (06:50),26.3,49 (17:30),23 (17:30),0,0,0,0,0,41.62083333333334,-0.935
Calanda,Teruel,31.1 (14:00),18.9 (19:20),25,48 (23:59),23 (23:59),18.4,0,0,6,12.4,40.946666666666665,-0.23777777777777778
Alcañiz,Teruel,31.2 (14:20),17.8 (05:50),24.5,38 (20:10),19 (15:30),33.4,0,0,3,30.4,41.058055555555555,-0.14166666666666666
La Molina,Girona,20.3 (16:30),9.2 (05:40),14.7,32 (22:30),16 (19:40),0,0,0,0,0,42.3325,1.9394444444444445
Talarn,Lleida,30.2 (16:30),14.6 (06:30),22.4,31 (18:40),24 (18:40),0.6,0.4,0,0,0.2,42.20527777777778,0.8652777777777777
Lleida,Lleida,31.8 (15:40),17.8 (06:30),24.8,37 (17:50),19 (17:50),0,0,0,0,0,41.626111111111115,0.5980555555555556
Bielsa,Huesca,26.9 (17:20),10.5 (02:50),18.7,80 (19:20),26 (19:20),3,0,0,0,3,42.63,0.22472222222222224
"Escorca, Lluc",Illes Balears,27.5 (15:00),14.0 (06:30),20.8,21 (13:40),7 (12:20),0,0,0,0,0,39.82333333333334,2.8858333333333333
"Palma, Puerto",Illes Balears,28.5 (10:50),20.6 (05:10),24.6,26 (14:20),13 (12:50),0,0,0,0,0,39.55333333333333,2.625277777777778
"Sierra de Alfabia, Bunyola",Illes Balears,24.3 (12:50),17.0 (05:20),20.6,31 (23:59),26 (23:50),0,0,0,0,0,39.735,2.7130555555555556
Porreres,Illes Balears,31.0 (17:10),17.4 (07:00),24.2,26 (14:10),14 (13:40),0,0,0,0,0,39.52166666666667,3.0191666666666666
Capdepera,Illes Balears,28.4 (12:20),21.2 (05:50),24.8,31 (08:30),24 (09:20),0,0,0,0,0,39.71555555555556,3.4780555555555557
"Menorca, Aeropuerto",Illes Balears,28.6 (14:00),15.5 (05:20),22.1,32 (17:20),22 (10:10),0,0,0,0,0,39.85472222222222,4.2155555555555555
"Ibiza, Aeropuerto",Illes Balears,28.0 (15:40),17.9 (06:20),22.9,30 (12:20),19 (11:40),0,0,0,0,0,38.87638888888889,1.3844444444444444
Lanzarote Aeropuerto,Las Palmas,28.5 (13:30),18.7 (02:20),23.6,52 (17:50),38 (18:00),0,0,0,0,0,28.951944444444443,-13.600277777777777
Tazacorte,Santa Cruz de Tenerife,26.7 (15:20),19.5 (07:20),23.1,16 (14:10),8 (14:10),0,0,0,0,0,28.59583333333333,-17.915277777777778
La Palma Aeropuerto,Santa Cruz de Tenerife,23.5 (11:40),20.1 (07:50),21.8,45 (19:50),35 (20:00),0,0,0,0,0,28.633055555555558,-17.755
Pájara,Las Palmas,26.2 (17:40),19.7 (07:00),23,31 (15:20),11 (01:50),0,0,0,0,0,28.049166666666668,-14.358055555555556
Fuerteventura Aeropuerto,Las Palmas,24.1 (15:00),19.9 (05:30),22,37 (17:20),31 (19:30),0,0,0,0,0,28.44472222222222,-13.863055555555555
San Sebastián de la Gomera,Santa Cruz de Tenerife,24.3 (12:00),20.2 (03:40),22.3,53 (16:40),29 (20:50),0,0,0,0,0,28.08972222222222,-17.11138888888889
Tenerife Sur Aeropuerto,Santa Cruz de Tenerife,24.8 (16:20),18.0 (05:50),21.4,50 (16:20),38 (16:00),0,0,0,0,0,28.046944444444446,-16.561111111111114
Izaña,Santa Cruz de Tenerife,25.5 (14:10),16.2 (01:20),20.9,55 (06:40),41 (06:00),0,0,0,0,0,28.30888888888889,-16.499444444444446
Güímar,Santa Cruz de Tenerife,24.2 (15:00),16.0 (05:30),20.1,33 (12:10),28 (12:20),0,0,0,0,0,28.31833333333333,-16.38222222222222
Tenerife Norte Aeropuerto,Santa Cruz de Tenerife,20.8 (15:30),14.5 (00:40),17.6,50 (19:00),39 (19:20),0,0,0,0,0,28.4775,-16.329444444444444
Sta.Cruz de Tenerife,Santa Cruz de Tenerife,27.6 (17:50),18.4 (06:50),23,36 (13:00),22 (13:20),0,0,0,0,0,28.46333333333333,-16.255277777777778
