España,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,latitude,longitude
Estación,Provincia,Temperatura máxima (ºC),Temperatura mínima (ºC),Temperatura media (ºC),Racha (km/h),Velocidad máxima (km/h),Precipitación 00-24h (mm),Precipitación 00-06h (mm),Precipitación 06-12h (mm),Precipitación 12-18h (mm),Precipitación 18-24h (mm),0.0,0.0
Reus Aeropuerto,Tarragona,28.0 (16:50),15.4 (08:00),21.7,48 (02:40),34 (04:20),0,0,0,0,0,41.144999999999996,-1.163611111111111
Barcelona Aeropuerto,Barcelona,25.9 (17:40),17.1 (08:00),21.5,35 (14:30),25 (15:30),0,0,0,0,0,41.29277777777778,-2.0700000000000003
Manresa,Barcelona,25.4 (18:00),13.0 (07:30),19.2,27 (05:40),16 (05:40),0,0,0,0,0,41.72,-1.840277777777778
Barcelona,Barcelona,24.5 (13:10),17.6 (08:10),21.1,39 (16:10),30 (16:20),0.1,0.1,0,0,0,41.39055555555556,-2.2
Arenys de Mar,Barcelona,25.7 (11:40),16.6 (08:30),21.2,37 (16:40),15 (14:40),0,0,0,0,0,41.587500000000006,-2.54
Girona Aeropuerto,Girona,25.8 (16:10),14.0 (06:20),19.9,32 (15:10),23 (17:50),0,0,0,0,0,41.91166666666666,-2.763333333333333
Porqueres,Girona,25.4 (16:30),14.8 (07:20),20.1,22 (20:40),11 (20:30),0,0,0,0,0,42.10444444444445,-2.763611111111111
San Sebastián Aeropuerto,Gipuzkoa,21.2 (17:50),15.0 (07:40),18.1,33 (13:30),22 (13:30),5.1,1.4,0.4,1.6,1.7,43.356944444444444,-1.7922222222222222
Zumarraga,Gipuzkoa,16.5 (17:00),10.9 (08:40),13.7,27 (12:00),16 (12:10),0.8,0.8,0,0,0,43.080000000000005,-2.3175
Zumaia,Gipuzkoa,21.6 (17:10),15.9 (04:20),18.8,39 (14:20),25 (14:20),0.1,0.1,0,0,0,43.30222222222222,-2.2511111111111113
Elgoibar,Gipuzkoa,19.9 (18:20),13.4 (23:40),16.6,22 (05:10),10 (05:10),0.6,0.6,0,0,0,43.20944444444445,-2.413333333333333
Machichaco,Bizkaia,19.3 (17:40),14.8 (03:20),17,64 (22:40),41 (13:00),8,3.6,0.2,0.2,4,43.45388888888889,-2.7527777777777778
Güeñes,Bizkaia,22.3 (14:10),11.0 (08:10),16.6,21 (13:40),8 (13:40),0,0,0,0,0,43.20333333333333,-3.104722222222222
Bilbao Aeropuerto,Bizkaia,21.9 (16:30),13.3 (08:20),17.6,33 (15:30),23 (17:20),0.9,0.8,0.1,0,0,43.29805555555556,-2.906388888888889
Castro Urdiales,Cantabria,20.4 (13:40),15.2 (01:50),17.8,51 (02:30),28 (02:40),2.6,1.5,0,0,1.1,43.39472222222222,-3.233888888888889
Santander Aeropuerto,Cantabria,22.7 (15:30),13.7 (07:20),18.2,39 (00:50),26 (00:50),6.3,0,0,0,6.3,43.42388888888889,-3.8255555555555554
Santander,Cantabria,20.6 (17:30),15.1 (06:00),17.9,58 (00:40),40 (00:40),5.8,5.2,0,0,0.6,43.49111111111111,-3.8005555555555555
San Vicente de la Barquera,Cantabria,21.9 (16:30),13.7 (08:20),17.8,50 (21:20),36 (21:20),3,0,0,0,3,43.39333333333333,-4.392222222222222
Llanes,Asturias,21.0 (15:30),15.4 (23:10),18.2,44 (21:20),23 (21:20),7.6,0,0,0,7.6,43.42027777777778,-4.748055555555555
"Gijón, Campus",Asturias,21.8 (14:30),13.8 (06:20),17.8,32 (18:00),21 (18:00),2.4,0,0,0,2.4,43.52305555555555,-5.621111111111111
Cabo Peñas,Asturias,19.7 (13:00),14.9 (08:40),17.3,42 (17:30),27 (17:50),0.4,0,0,0,0.4,43.655833333333334,-5.8486111111111105
Asturias Aeropuerto,Asturias,20.6 (15:40),12.1 (07:50),16.4,30 (08:10),19 (08:50),0.8,0,0,0,0.8,43.566944444444445,-6.0441666666666665
Oviedo,Asturias,21.0 (15:30),10.0 (08:40),15.5,30 (18:30),17 (18:40),1,0,0,0,1,43.35333333333333,-5.874166666666667
Castropol,Asturias,23.6 (14:30),12.0 (04:00),17.8,46 (10:10),13 (05:20),0.8,0,0,0.3,0.5,43.52472222222222,-7.0313888888888885
Estaca de Bares,A Coruña,20.0 (13:50),14.3 (17:20),17.2,61 (15:20),40 (15:00),0.2,0,0,0.2,0,43.78611111111111,-7.684722222222223
A Coruña,A Coruña,21.9 (14:20),14.3 (08:10),18.1,36 (15:20),20 (13:50),0.4,0,0,0.4,0,43.365833333333335,-8.421388888888888
Fisterra,A Coruña,19.5 (13:00),14.7 (23:50),17.1,42 (18:20),32 (23:00),0,0,0,0,0,42.92472222222222,-9.29138888888889
Santiago de Compostela Aeropuerto,A Coruña,19.7 (14:50),8.4 (08:50),14.1,32 (18:50),21 (17:20),0.2,0,0,0,0.2,42.88805555555555,-8.410555555555556
Padrón,A Coruña,22.6 (14:30),8.6 (08:50),15.6,23 (09:00),16 (11:00),0,0,0,0,0,42.73833333333334,-8.627222222222223
Santiago de Compostela,A Coruña,20.7 (14:30),11.2 (07:10),16,23 (21:00),9 (21:00),0,0,0,0,0,42.876111111111115,-8.555833333333334
Pontevedra,Pontevedra,22.7 (16:00),11.2 (07:50),17,29 (20:20),16 (14:20),0,0,0,0,0,42.43833333333333,-8.615833333333333
Vigo Aeropuerto,Pontevedra,21.6 (15:10),10.8 (08:30),16.2,33 (21:50),24 (22:30),0,0,0,0,0,42.23861111111111,-8.623888888888889
Lugo Aeropuerto,Lugo,19.6 (16:10),6.4 (06:00),13,22 (18:20),9 (14:50),0,0,0,0,0,43.11138888888889,-7.4575000000000005
Ponferrada,León,23.4 (16:50),7.3 (08:20),15.3,27 (19:00),16 (19:00),0,0,0,0,0,42.56388888888888,-6.6
A Pobra de Trives,Ourense,19.2 (17:20),5.8 (07:00),12.5,28 (17:20),12 (16:20),0,0,0,0,0,42.339444444444446,-7.2825
Ourense,Ourense,25.6 (17:00),8.3 (07:40),17,16 (15:40),8 (16:00),0,0,0,0,0,42.32527777777778,-7.859722222222222
Soria,Soria,22.5 (18:30),6.2 (08:30),14.3,23 (18:40),13 (18:50),0,0,0,0,0,41.775,-2.4830555555555556
Aranda de Duero,Burgos,21.7 (18:30),4.0 (08:00),12.9,19 (13:50),7 (14:00),0,0,0,0,0,41.66583333333333,-3.742777777777778
"La Pinilla, estación de esquí",Segovia,15.8 (16:10),3.8 (06:00),9.8,27 (15:20),13 (08:50),0,0,0,0,0,41.19194444444444,-3.475277777777778
Cervera de Pisuerga,Palencia,21.3 (16:40),4.3 (08:10),12.8,32 (15:20),15 (06:00),0.4,0.2,0,0.2,0,42.870555555555555,-4.52
Palacios de la Sierra,Burgos,21.9 (17:10),2.0 (08:00),11.9,23 (20:40),13 (23:20),0,0,0,0,0,41.959722222222226,-3.131666666666667
Burgos Aeropuerto,Burgos,21.1 (17:10),3.8 (07:50),12.5,27 (18:50),21 (21:20),0,0,0,0,0,42.356944444444444,-3.620277777777778
Carrión de los Condes,Palencia,21.6 (17:10),4.6 (07:10),13.1,25 (22:20),10 (21:20),0,0,0,0,0,42.350833333333334,-4.617222222222223
Autilla del Pino,Palencia,20.6 (18:30),6.6 (06:20),13.6,22 (22:40),18 (23:59),0,0,0,0,0,41.995555555555555,-4.602777777777778
Valladolid,Valladolid,23.1 (18:20),8.5 (07:50),15.8,17 (14:20),8 (14:40),0,0,0,0,0,41.64083333333333,-4.754444444444444
Ávila,Ávila,21.3 (17:10),6.5 (08:00),13.9,25 (15:00),13 (14:30),0,0,0,0,0,40.659166666666664,-4.680000000000001
Puerto de Navacerrada,Madrid,17.2 (17:40),5.6 (07:10),11.4,31 (01:10),23 (00:30),0,0,0,0,0,40.793055555555554,-4.010555555555555
Segovia,Segovia,22.1 (17:30),7.1 (06:50),14.6,21 (13:00),12 (12:50),0,0,0,0,0,40.945277777777775,-4.126388888888888
Zamora,Zamora,23.4 (17:20),8.6 (08:20),16,24 (01:00),16 (00:30),0,0,0,0,0,41.51555555555556,-5.735277777777778
Puerto de San Isidro,León,13.3 (16:10),2.8 (06:40),8.1,46 (00:20),28 (00:10),0.4,0,0,0,0.4,43.06222222222222,-5.376944444444444
"León, Virgen del Camino",León,21.6 (17:00),6.0 (08:20),13.8,33 (16:10),18 (19:20),0,0,0,0,0,42.58833333333334,-5.651111111111112
Lagunas de Somoza,León,20.8 (16:20),2.8 (08:20),11.8,28 (17:00),18 (16:40),0,0,0,0,0,42.3775,-6.196666666666667
